	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_NEUROGENESIS	CELSR3 CHRNB2 CPNE9 DNER NPY SPTBN4 SRCIN1	ACTL6B BRSK2 C1QL1 CAMK2B DCHS1 FZD4 GFRA3 NEFL PAK6 SEZ6 SNAP25 SPP1 SRCIN1 SRRM4 SYN1 TUBB2B	ADCY1 CELSR2 DPYSL4 FZD4 GPC2 NTRK2 RAP1GAP2 SAMD14 SCN1B SDK1		BRSK1 BRSK2 C1QL1 CDK5R1 CDK5R2 DNER DPYSL4 DSCAML1 DTX1 GPR173 ID4 MAP2 MAP6 NR4A3 PSD RTN4RL1 SLC12A5 SNAP25 SRRM4 SYN1		ARHGAP33 CAMK1 CHD5 DPYSL4 MAP1A RTN4RL1 SPP1 STMND1 TMEFF1	AGT ARHGAP33 CCDC88A CHD5 CPNE9 DOK6 ETV1 FEV GFRA1 GFRA3 GPC2 GPR173 HAP1 HECW2 ID4 IGSF10 ISLR2 JAM3 KIF5A KIRREL3 KNDC1 LGR6 MAP1A MAP1B NAV3 NR4A3 PAX6 PBX3 PLXNC1 PSD RET SAMD14 SCN1B SFRP1 SRCIN1 SRRM4 USH2A	ACTL6B ADCY1 CIT CRMP1 EPHA4 GABRB3 GFRA1 HAP1 HECW2 IGSF10 INSM1 LGR6 NKD1 STMND1 UNC13A VSTM2L		ADCY1 ATOH8 CHRNA3 CHRNB2 EVL HECW2 PAX6 RTN4RL1 SHC3 STMN2					LGR6 MAPK8IP2 RAP1GAP2 RTN4RL1	ADORA2A ATOH8 BRSK1 HECW2 JAM3 NR4A3 RTN4RL1 TUBB2B	AGT CHD5 ETV1 LMX1B MAP1A MAP6 NAV3 PBX3 RTN4RL1 SNAP25		CAMK1 CCDC88A CELSR2 CIT DLL1 GFRA3 GPC2 IGSF10 ISL1 KIRREL3 LMX1A NEFL PAK6 PBX3 SH3TC2 SHC3 SYN1	EFNB3 FEV GFRA3 LGR6 NEGR1 NKD1 NPY NTRK2 PAX6 PROX1 RTN4RL1 STMND1 TMEFF1 VASH2	CIT DCHS1 DLL1 DTX1 NKD1 SFRP1 SH3TC2 SRCIN1 SRRM4 TP73		DTX1 KNDC1 SDK1	ADCY1 DCHS1 EPHA4 KIF5A NTRK2 SDK1 SRCIN1 TMEFF1 TUBB2B		CIT DOK6 DPYSL4 DTX1 SCN1B SH3TC2 SPP1 STMN3 STMND1 VSTM2L		ADCY1 ATOH8 BOC KIF1A LZTS1 PROX1 TUBB2B USH2A	ATOH8 DLL1 DPYSL4 HES6 PROX1 SCN1B TP73	ADORA2A ARHGAP33 BRSK1 CDK5R2 ISL1 KIF1A KIRREL3 NPY NTRK2 SNAP25 SPTBN4 USH2A	EPHA4 FZD4 PAK6 PAX6 STMN3				ADCY1 GPC2 HECW2 ID4 LMX1B NEGR1 NFASC RAP1GAP2 SPP1 STMN3 STMND1 TOX	CAMK1 CDK5R1 CPNE9 DCHS1 DNER FZD4 GFRA3 INSM1 NEGR1 PLXNC1 SLC12A5 SYN1	AGT ARHGAP33 BOC BRSK1 CCDC88A CDK5R2 CHD5 CHL1 CIT CPNE9 DNER DOK6 DTX1 EFNB3 ETV1 FEV FZD4 GPR173 HAP1 ID4 IGSF10 ISL1 JAM3 KIF5A KIRREL3 LMX1A MAP1A MAP1B MAP2 MAP6 NFASC PAK6 PBX3 PSD RET SAMD14 SCN1B SEZ6 SHC3 SLC12A5 SNAP25 SPP1 SPTBN4 SRCIN1 STMND1 TUBB2B UCHL1 USH2A	CCDC88A CELSR2 CHD5 CRMP1 FZD4 GPR173 HAP1 KNDC1 NKD1 NR4A3 SRRM4 TP73 TUBB2B USH2A			ADORA2A AGT ASCL2 BRSK1 C1QL1 CDK5R2 CXCL12 DCHS1 DSCAML1 ETV1 GHRL GPC2 HES6 ID4 ISL1 JAM3 KIRREL3 MAP6 NEUROD1 NEUROG3 NTRK2 SDK2 SEZ6 STMN3 SYN1 UCHL1		ISLR2 NEUROG3 SCN1B TP73 USH2A	AGT ARX ASCL1 ATCAY DCHS1 EVL GFRA3 MAPK8IP2 UCHL1		ARHGAP33 C1QL1 CDK5R2 KNDC1 NCS1 NEGR1 NKD1 RAP1GAP2 SPTBN4 STMN3	AGT ATOH8 CAMK1 CAMK2B EFNB3 GRIN1 HES6 LZTS1 MAP1A MAP6 RET SCN1B SEZ6 TMEFF1	
GO_NEUROINFLAMMATORY_RESPONSE															ADCY1 AIF1																											ADORA2A AIF1							
GO_NEUROMUSCULAR_JUNCTION					CDK5R1 SYP			STXBP5L SV2A SYP	EPHA4 UNC13A											NEFL SYP						CDK5R1 SV2A							NEFL SV2A					PDZRN3 STXBP5L SV2A SYP		STXBP5L SYP									
GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT								CACNA2D2 CACNB2																																									
GO_NEUROMUSCULAR_PROCESS				ADCY5 GRIN2C													ADORA2A NR4A3														ADORA2A KCNAB2								KCNAB2 NR4A3						GRIN2C UCHL1				
GO_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE				ADCY5 GRIN2C																																													
GO_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION											CHRNA3 CHRNB2 RIMBP2																																						
GO_NEURONAL_ACTION_POTENTIAL			CACNA1G KCNMB2																										CACNA1G CACNA1H																				
GO_NEURONAL_ACTION_POTENTIAL_PROPAGATION			NTRK2 SCN1B																																														
GO_NEURONAL_DENSE_CORE_VESICLE															CHGA STXBP5L SYT5						CHGA NPY								CADPS KIF1A		KIF1A NPY							CHGA STXBP5L		STXBP5L SYT5									
GO_NEURONAL_ION_CHANNEL_CLUSTERING																																						NFASC SPTBN4											
GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE																														DLL1 PROX1																			
GO_NEURON_APOPTOTIC_PROCESS	MAP3K12 PRKCG								CIT GABRB3 VSTM2L			CIT VSTM2L	MAP3K12 PRKCG													CDK5R1 GRIN1					ADORA2A GRIK5 ISL1 NTRK2																		
GO_NEURON_CELLULAR_HOMEOSTASIS								CACNB2 MAP1A																														MAP1A SCGN										MAP1A SCGN	
GO_NEURON_DEATH			DPYSL4 NTRK2 SLC25A27										MAP3K12 PRKCG		CHGA PRKCG	CD200 NAIP										CDK5R1 GRIN1	CIT DPYSL4 VSTM2L				ADORA2A GRIK5 ISL1 NTRK2																		
GO_NEURON_DEVELOPMENT	CELSR3 CHRNB2 CPNE9 NPY SPTBN4 SRCIN1	ACTL6B BRSK2 C1QL1 CAMK2B FZD4 GFRA3 NEFL PAK6 SEZ6 SNAP25 SPP1 SRCIN1 SRRM4 SYN1 TUBB2B	ADCY1 CELSR2 DPYSL4 FZD4 GPC2 NTRK2 RAP1GAP2 SAMD14 SCN1B SDK1	CCDC88A CPNE9 FZD4 PAK6	BRSK1 BRSK2 C1QL1 CDK5R1 DPYSL4 DSCAML1 MAP2 MAP6 NR4A3 PSD RTN4RL1 SLC12A5 SNAP25 SRRM4 SYN1		ARHGAP33 CAMK1 DPYSL4 MAP1A RTN4RL1 SPP1 STMND1 TMEFF1	AGT ARHGAP33 CCDC88A CPNE9 DOK6 ETV1 FEV GFRA1 GFRA3 GPC2 HECW2 ISLR2 JAM3 KIF5A KIRREL3 KNDC1 LGR6 MAP1A MAP1B NR4A3 PAX6 PBX3 PLXNC1 PSD RET SAMD14 SCN1B SFRP1 SRCIN1 SRRM4	ACTL6B ADCY1 CRMP1 EPHA4 GABRB3 GFRA1 HECW2 INSM1 LGR6 STMND1 UNC13A VSTM2L		ADCY1 CHRNA3 CHRNB2 EVL HECW2 PAX6 RTN4RL1 SHC3 STMN2		CELSR3 NEUROG3 SDK1	EFNB3 GABRB3		LGR6 MAPK8IP2 RAP1GAP2 RTN4RL1	ADORA2A BRSK1 HECW2 JAM3 NR4A3 RTN4RL1 TUBB2B	AGT ETV1 MAP1A MAP6 PBX3 RTN4RL1 SNAP25		CAMK1 CCDC88A CELSR2 GFRA3 GPC2 ISL1 KIRREL3 LMX1A NEFL PAK6 PBX3 SHC3 SYN1	EFNB3 FEV GFRA3 LGR6 NEGR1 NPY NTRK2 PAX6 RTN4RL1 STMND1 TMEFF1 VASH2		ISLR2 NCS1 RET		ADCY1 EPHA4 KIF5A NTRK2 SDK1 SRCIN1 TMEFF1 TUBB2B		DOK6 DPYSL4 SCN1B SPP1 STMN3 STMND1 VSTM2L		ADCY1 BOC KIF1A LZTS1 TUBB2B		ADORA2A ARHGAP33 BRSK1 ISL1 KIF1A KIRREL3 NPY NTRK2 SNAP25 SPTBN4	EPHA4 FZD4 PAK6 PAX6 STMN3		CELSR2 NTRK2 PBX3		ADCY1 GPC2 HECW2 NEGR1 NFASC RAP1GAP2 SPP1 STMN3 STMND1 TOX	CAMK1 CDK5R1 CPNE9 FZD4 GFRA3 INSM1 NEGR1 PLXNC1 SLC12A5 SYN1	AGT ARHGAP33 BOC BRSK1 CCDC88A CHL1 CPNE9 DOK6 EFNB3 ETV1 FEV FZD4 ISL1 JAM3 KIF5A KIRREL3 LMX1A MAP1A MAP1B MAP2 MAP6 NFASC PAK6 PBX3 PSD RET SAMD14 SCN1B SEZ6 SHC3 SLC12A5 SNAP25 SPP1 SPTBN4 SRCIN1 STMND1 TUBB2B UCHL1	CCDC88A CELSR2 CRMP1 FZD4 KNDC1 NR4A3 SRRM4 TUBB2B			ADORA2A AGT BRSK1 C1QL1 CXCL12 DSCAML1 ETV1 GHRL GPC2 ISL1 JAM3 KIRREL3 MAP6 NEUROD1 NEUROG3 NTRK2 SEZ6 STMN3 SYN1 UCHL1			AGT ARX ASCL1 ATCAY EVL GFRA3 MAPK8IP2 UCHL1		ARHGAP33 C1QL1 KNDC1 NCS1 NEGR1 RAP1GAP2 SPTBN4 STMN3	AGT CAMK1 CAMK2B EFNB3 GRIN1 LZTS1 MAP1A MAP6 RET SCN1B SEZ6 TMEFF1	
GO_NEURON_DIFFERENTIATION	CELSR3 CHRNB2 CPNE9 NPY SPTBN4 SRCIN1	ACTL6B BRSK2 C1QL1 CAMK2B FZD4 GFRA3 NEFL PAK6 SEZ6 SNAP25 SPP1 SRCIN1 SRRM4 SYN1 TUBB2B	ADCY1 CELSR2 DPYSL4 FZD4 GPC2 NTRK2 RAP1GAP2 SAMD14 SCN1B SDK1	CCDC88A CPNE9 FZD4 PAK6	BRSK1 BRSK2 C1QL1 CDK5R1 DPYSL4 DSCAML1 DTX1 ID4 MAP2 MAP6 NR4A3 PSD RTN4RL1 SLC12A5 SNAP25 SRRM4 SYN1		ARHGAP33 CAMK1 CHD5 DPYSL4 MAP1A RTN4RL1 SPP1 STMND1 TMEFF1	AGT ARHGAP33 CCDC88A CHD5 CPNE9 DOK6 ETV1 FEV GFRA1 GFRA3 GPC2 HECW2 ID4 ISLR2 JAM3 KIF5A KIRREL3 KNDC1 LGR6 MAP1A MAP1B NR4A3 PAX6 PBX3 PLXNC1 PSD RET SAMD14 SCN1B SFRP1 SRCIN1 SRRM4 USH2A	ACTL6B ADCY1 CRMP1 EPHA4 GABRB3 GFRA1 HECW2 INSM1 LGR6 NKD1 STMND1 UNC13A VSTM2L		ADCY1 ATOH8 CHRNA3 CHRNB2 EVL HECW2 PAX6 RTN4RL1 SHC3 STMN2			EFNB3 GABRB3		LGR6 MAPK8IP2 RAP1GAP2 RTN4RL1	ADORA2A ATOH8 BRSK1 HECW2 JAM3 NR4A3 RTN4RL1 TUBB2B	AGT CHD5 ETV1 LMX1B MAP1A MAP6 PBX3 RTN4RL1 SNAP25		CAMK1 CCDC88A CELSR2 DLL1 GFRA3 GPC2 ISL1 KIRREL3 LMX1A NEFL PAK6 PBX3 SHC3 SYN1	EFNB3 FEV GFRA3 LGR6 NEGR1 NKD1 NPY NTRK2 PAX6 PROX1 RTN4RL1 STMND1 TMEFF1 VASH2	DLL1 DTX1 NKD1 SFRP1 SRCIN1 SRRM4 TP73		DTX1 KNDC1 SDK1	ADCY1 EPHA4 KIF5A NTRK2 SDK1 SRCIN1 TMEFF1 TUBB2B		DOK6 DPYSL4 DTX1 SCN1B SPP1 STMN3 STMND1 VSTM2L		ADCY1 ATOH8 BOC KIF1A LZTS1 PROX1 TUBB2B USH2A	ATOH8 DLL1 DPYSL4 PROX1 SCN1B TP73	ADORA2A ARHGAP33 BRSK1 ISL1 KIF1A KIRREL3 NPY NTRK2 SNAP25 SPTBN4 USH2A	EPHA4 FZD4 PAK6 PAX6 STMN3			ATOH8 PAK6 SHC3	ADCY1 GPC2 HECW2 ID4 LMX1B NEGR1 NFASC RAP1GAP2 SPP1 STMN3 STMND1 TOX	CAMK1 CDK5R1 CPNE9 FZD4 GFRA3 INSM1 NEGR1 PLXNC1 SLC12A5 SYN1	AGT ARHGAP33 BOC BRSK1 CCDC88A CHD5 CHL1 CPNE9 DOK6 DTX1 EFNB3 ETV1 FEV FZD4 ID4 ISL1 JAM3 KIF5A KIRREL3 LMX1A MAP1A MAP1B MAP2 MAP6 NFASC PAK6 PBX3 PSD RET SAMD14 SCN1B SEZ6 SHC3 SLC12A5 SNAP25 SPP1 SPTBN4 SRCIN1 STMND1 TUBB2B UCHL1 USH2A	CCDC88A CELSR2 CHD5 CRMP1 FZD4 KNDC1 NKD1 NR4A3 SRRM4 TP73 TUBB2B USH2A			ADORA2A AGT ASCL2 BRSK1 C1QL1 CXCL12 DSCAML1 ETV1 GHRL GPC2 ID4 ISL1 JAM3 KIRREL3 MAP6 NEUROD1 NEUROG3 NTRK2 SDK2 SEZ6 STMN3 SYN1 UCHL1		ISLR2 NEUROG3 SCN1B TP73 USH2A	AGT ARX ASCL1 ATCAY EVL GFRA3 MAPK8IP2 UCHL1		ARHGAP33 C1QL1 KNDC1 NCS1 NEGR1 NKD1 RAP1GAP2 SPTBN4 STMN3	AGT ATOH8 CAMK1 CAMK2B EFNB3 GRIN1 LZTS1 MAP1A MAP6 RET SCN1B SEZ6 TMEFF1	
GO_NEURON_FATE_COMMITMENT																				DLL1 ISL1	FEV PAX6																												
GO_NEURON_FATE_SPECIFICATION								FEV PAX6												DLL1 ISL1	FEV PAX6																	FEV ISL1											
GO_NEURON_MATURATION		ACTL6B C1QL1 SRRM4			C1QL1 SRRM4			FEV RET SRRM4																														FEV NFASC RET SPTBN4									C1QL1 SPTBN4		
GO_NEURON_MIGRATION	CELSR3 DNER	CAMK2B GFRA3 TUBB2B	CELSR2 NTRK2		CDK5R1 CDK5R2 DNER GPR173			GFRA3 GPR173 IGSF10 KIRREL3 MAP1B PAX6												CELSR2 GFRA3 IGSF10 KIRREL3	GFRA3 NTRK2 PAX6				NTRK2 TUBB2B						CDK5R2 KIRREL3 NTRK2			CELSR2 NTRK2			CDK5R1 DNER GFRA3	CDK5R2 CHL1 DNER GPR173 IGSF10 KIRREL3 MAP1B TUBB2B	CELSR2 GPR173 TUBB2B			CDK5R2 CXCL12 KIRREL3 NTRK2			ARX ASCL1 GFRA3				
GO_NEURON_PROJECTION	CHRNB2 DNER KCNJ2 MAP3K12 PRKCG PTPRN2 SPTBN4 SRCIN1 SSTR3 SV2A TTLL7	BRSK2 C1QL1 CAMK2B CHRM4 FZD4 KCNB2 KCNJ2 MPP2 NEFL PRKCG S100A1 SEZ6 SLC18A1 SLC8A1 SNAP25 SRCIN1 STX1A SV2B SYN1 UCN3	BASP1 CACNA1G ELFN1 FZD4 KCNAB2 LHFPL4 NTRK2 PCSK2 PTPRN2 RAP1GAP2 SAMD14 SCN1B SORCS2	ATP1A3 ELFN1 FZD4 KCNB2 KCNJ2 SV2B	AP3B2 BRSK1 BRSK2 C1QL1 CACNA1C CADM2 CDK5R1 CDK5R2 CNGA3 CNIH2 DNER DSCAML1 KCNIP3 KCNJ11 KCNN3 LGI3 MAP2 MAP6 PSD SLC12A5 SNAP25 SYN1 SYP		ARHGAP33 KCNIP3 MAP1A SLC18A1 SSTR3 STMND1 SV2B	ANK2 ARHGAP33 BSN CACNA1C CERKL CHRM4 CHRNA5 CNGA3 CPLX2 CRH FRMPD4 HAP1 KCNB2 KCNC1 KCNJ2 KIF5A KIRREL3 KNDC1 LGI3 MAP1A MAP1B MAP9 MAST1 MYO3A NEFM PCSK2 PRKCG PSD PTPRN RET SAMD14 SCN1B SLC8A1 SRCIN1 SSTR3 SV2A SV2B SYP TMOD2 UCN3 UNC80 USH2A	ATP1A3 BAALC BRS3 CACNA1G CERKL CHRNA5 CRMP1 DDC EPHA4 GABBR2 GABRB3 GABRG2 HAP1 NEFM PTPRN2 STMND1 TMOD2 UCN3 UNC13A VSTM2L	ANK2 DDC GABRG2 GHRL HAP1 VCAN	CHRNA3 CHRNA5 CHRNB2 KCNC1 S100A1 SLC18A1 STMN2 STX1A TMOD2 TUBB4A UNC80 VCAN	GABRA1 KCNAB2 MAP9 MAST1 P2RX6 TTLL7 VSTM2L			AP3B2 DNER MAP6 PRKCG SSTR1 STX1A SYT5			BAALC BASP1 CACNA1C GNAO1 KCNC1 MAP1A MAP6 PRPH PTPRN SNAP25 SSTR2	CPLX1 KCNAB2 LZTS1 MAP9 MPP2 PTPRN2 SORCS2 TTLL7	ADCY2 ATP1A3 CACNA1G CHRM4 CPT1C FRMPD4 KCNAB2 KIAA1549 KIRREL3 MAP9 MYO3A NEFL P2RX6 PALMD PCSK2 S100A1 STX1A SV2B SYN1 SYP UCN3 UNC80	CACNA1C CACNA1G KIAA1549 LGI3 NTRK2 PCSK1 PTPRN STMND1 SV2B	CPT1C FAM161A INSRR MAP9 MAPK10 SRCIN1 UNC80	ADCY2 KCNJ2 NCS1 RET SLC18A1 TPH1	CPLX2 KCNC1 KNDC1	CADM2 DDC EPHA4 KIF5A NTRK2 SRCIN1	CDK5R1 CRH GABBR2 GRIN1 KCNJ11 MAPK8IP1 MAST1 SRCIN1 SSTR1 SV2A	CHRNA5 DDC KCNIP3 LHFPL4 SCN1B STMN3 STMND1 VSTM2L		BOC CACNA1G CACNA1H CERKL KIAA1549 KIF1A LZTS1 MAP9 PTPRN2 TTLL7 USH2A	CACNA1H CD200 CHRM4 SCN1B TTLL7 UNC80	ADORA2A ARHGAP33 BAALC BASP1 BRSK1 CACNA1G CDK5R2 GRIK5 KCNAB2 KIAA1549 KIF1A KIRREL3 NTRK2 SNAP25 SORCS2 SPTBN4 USH2A	EPHA4 FZD4 INSRR KCNAB2 MAP9 STMN3	CPLX1 DDC LZTS1 MAP9 NEFL PALMD SV2A			CHRM4 CPLX1 GABBR2 KCNB2 NFASC RAP1GAP2 STMN3 STMND1 SV2B	CACNA1G CDK5R1 DDC DNER FZD4 SLC12A5 SYN1	ADCY2 ANK2 ARHGAP33 ATP1A3 BAALC BASP1 BOC BRS3 BRSK1 BSN CACNA1C CDK5R2 CERKL CHL1 CHRNA5 CNIH2 CPLX2 DNER FRMPD4 FZD4 GABRA1 GNAO1 GRIK5 HAP1 KCNB2 KCNIP3 KCNN3 KIF5A KIRREL3 LGI3 MAP1A MAP1B MAP2 MAP6 MAPK10 MPP2 MYO3A NEFM NFASC NTS PALMD PCSK1 PCSK2 PSD RET S100A1 SAMD14 SCGN SCN1B SEZ6 SLC12A5 SLC18A1 SNAP25 SPTBN4 SRCIN1 STMND1 STX1A SV2A SV2B SYP UCHL1 UCN3 UNC80 USH2A VCAN	CRMP1 FZD4 GABRG2 HAP1 KCNAB2 KNDC1 MPP2 PALMD USH2A	GABRA1 SYP SYT5 TAC1	DDC PTPRN2 RET UNC80	ADCY2 ADORA2A BAALC BRSK1 C1QL1 CACNA1C CACNA1G CDK5R2 CNGA3 DDC DSCAML1 GABRA1 GHRL INSRR KIRREL3 MAP6 MPP2 MYO3A NTRK2 P2RX6 PCSK1 PCSK2 PTPRN SEZ6 STMN3 SYN1 UCHL1		CRH S100A1 SCN1B TAC1 USH2A	ATCAY ATP1A3 CACNA1B GNAO1 GRIK3 KCNA6 LGI3 MAPK10 UCHL1	BRS3 CADM2 DDC KCNA6 KIF5A PALMD PRPH PTPRN2 SLC8A1 SYT5	ARHGAP33 ATP1A3 C1QL1 CDK5R2 CHRM4 CPLX2 CRH GRIK5 KNDC1 LGI3 MAST1 MYO3A NCS1 RAP1GAP2 SPTBN4 SSTR3 STMN3 SYP	BRS3 CAMK2B CNIH2 CPT1C GRIN1 KCNJ11 LZTS1 MAP1A MAP6 MAPK8IP1 MPP2 P2RX6 RET S100A1 SCGN SCN1B SEZ6 SYP	CACNA1C LHFPL4 UNC80
GO_NEURON_PROJECTION_ARBORIZATION		FZD4 PAK6		FZD4 PAK6																												FZD4 PAK6						FZD4 PAK6											
GO_NEURON_PROJECTION_CYTOPLASM					AP3B2 MAP2			HAP1 KIF5A MAP1A																														HAP1 KIF5A MAP1A MAP2 UCHL1							GRIK3 UCHL1				
GO_NEURON_PROJECTION_EXTENSION				CPNE9 PAK6																																	CDK5R1 CPNE9												
GO_NEURON_PROJECTION_GUIDANCE	CELSR3 SPTBN4				CDK5R1 DPYSL4 DSCAML1 NR4A3			DOK6 ETV1 GFRA1 GFRA3 KIF5A LGR6 NR4A3 PAX6 PLXNC1 RET SCN1B	CRMP1 EPHA4 GFRA1 LGR6 VSTM2L		EVL PAX6 SHC3									GFRA3 ISL1 LMX1A SHC3	EFNB3 GFRA3 LGR6 PAX6 TMEFF1				EPHA4 KIF5A TMEFF1 TUBB2B		DOK6 DPYSL4 SCN1B VSTM2L		BOC TUBB2B			EPHA4 PAX6					CDK5R1 GFRA3 PLXNC1	BOC CHL1 DOK6 EFNB3 ETV1 ISL1 KIF5A LMX1A NFASC RET SCN1B SHC3 SPTBN4 TUBB2B	CRMP1 NR4A3 TUBB2B		DPYSL4 RET	CXCL12 DSCAML1 ETV1 ISL1			ARX EVL GFRA3	EVL KIF5A SHC3 TUBB2B		EFNB3 RET SCN1B TMEFF1	
GO_NEURON_PROJECTION_MAINTENANCE																																						ATP1A3 MAP1A											
GO_NEURON_PROJECTION_MEMBRANE																															ADORA2A USH2A							GABRA1 MPP2 USH2A	GABRG2 MPP2 USH2A			ADORA2A GABRA1 MPP2						KCNJ11 MPP2	
GO_NEURON_PROJECTION_ORGANIZATION		CAMK2B SRCIN1					ARHGAP33 MAP1A	ARHGAP33 MAP1A SRCIN1	ATP1A3 EPHA4																EPHA4 SRCIN1	CDK5R1 SRCIN1					ARHGAP33 KIF1A							ARHGAP33 ATP1A3 MAP1A SRCIN1									ARHGAP33 ATP1A3	CAMK2B MAP1A	
GO_NEURON_PROJECTION_REGENERATION		NEFL SPP1					RTN4RL1 SPP1										JAM3 RTN4RL1			ISL1 NEFL																		ISL1 JAM3 MAP1B SPP1				ISL1 JAM3							
GO_NEURON_PROJECTION_TERMINUS	PRKCG PTPRN2	PRKCG SLC18A1 SLC8A1 UCN3	KCNAB2 NTRK2 PTPRN2				KCNIP3 SLC18A1	BSN CPLX2 KCNC1 PRKCG PTPRN SLC8A1 SYP UCN3 USH2A	EPHA4 PTPRN2 UCN3 UNC13A		KCNC1 SLC18A1							KCNC1 PTPRN	CPLX1 KCNAB2 PTPRN2	KCNAB2 SYP UCN3	NTRK2 PTPRN		NCS1 SLC18A1	CPLX2 KCNC1	EPHA4 NTRK2				PTPRN2 USH2A		GRIK5 KCNAB2 NTRK2 USH2A	EPHA4 KCNAB2		KCNAB2 NTRK2				BSN CPLX2 GRIK5 KCNIP3 NTS SCGN SLC18A1 SYP UCHL1 UCN3 USH2A				NTRK2 PTPRN UCHL1			ATCAY GRIK3 KCNA6 UCHL1	KCNA6 PTPRN2 SLC8A1	CPLX2 GRIK5 NCS1 SYP	GRIN1 SCGN SYP	
GO_NEURON_RECOGNITION					CDK5R1 DSCAML1				EPHA4 VSTM2L																																								
GO_NEURON_SPINE		KCNJ2 MPP2 SEZ6 SLC8A1			CDK5R1 CNIH2 PSD			ARHGAP33 FRMPD4 HAP1 KCNJ2 MAP1B PSD SLC8A1											LZTS1 MPP2 SORCS2	FRMPD4 P2RX6 PALMD					EPHA4 NTRK2	CDK5R1 GRIN1					ARHGAP33 NTRK2 SORCS2		LZTS1 PALMD	NTRK2 PALMD				ARHGAP33 CNIH2 FRMPD4 HAP1 MAP1B MPP2 PALMD PSD SEZ6	HAP1 MPP2 PALMD			MPP2 NTRK2 P2RX6 SEZ6				PALMD SLC8A1		CNIH2 GRIN1 LZTS1 MPP2 P2RX6 SEZ6	
GO_NEURON_TO_NEURON_SYNAPSE		MPP2 PRKCG SLC8A1 SRCIN1 STX1A SYN1	ADCY1 KCNAB2 NTRK2 SAMD14 SORCS2	ATP1A3 GRIN2C	CACNA1C CDK5R1 CNIH2 LIN7A LRFN2 MAP2 PSD RAPGEF4 SYN1			BSN CACNA1C FRMPD4 LRFN2 MAP1B PRKCG PSD SAMD14 SLC8A1 SRCIN1	ADCY1 ATP1A3 BAALC EPHA4 RGS9		ADCY1 CHRNA3 STX1A			EFNB3 ITPR1	ADCY1 PRKCG STX1A	ITPR1 MAPK8IP2	ADORA2A FABP5 LRFN2		KCNAB2 LZTS1 MPP2 SORCS2	ATP1A3 CAMK1 FRMPD4 ITPR1 KCNAB2 LRFN2 P2RX6 STX1A SYN1	CACNA1C EFNB3 NTRK2				ADCY1 EPHA4 NTRK2 SRCIN1	CDK5R1 GRIN1 SRCIN1			ADCY1 ITPR1 LZTS1		ADORA2A BAALC GRIK5 KCNAB2 LIN7A NTRK2 SORCS2	EPHA4 KCNAB2	LRFN2 LZTS1	ITPR1 KCNAB2 NTRK2		ADCY1 CACNG4 RAPGEF4 RGS9	CAMK1 CDK5R1 FABP5 LRFN2 SYN1	ATP1A3 BAALC BSN CACNA1C CNIH2 EFNB3 FABP5 FRMPD4 GRIK5 LRRTM3 MAP1B MAP2 MPP2 PSD SAMD14 SRCIN1 STX1A				ADORA2A BAALC CACNA1C LRFN2 MPP2 NTRK2 P2RX6 SYN1			ATP1A3 GRIN2C MAPK8IP2		ATP1A3 GRIK5 NCS1	CAMK1 CNIH2 EFNB3 GRIN1 ITPR1 LZTS1 MPP2 P2RX6	
GO_NEUROPEPTIDE_HORMONE_ACTIVITY																										CRH VGF	PYY VGF											NTS PYY VGF						CRH VGF					
GO_NEUROPEPTIDE_RECEPTOR_BINDING								CRH UCN3																														GNAO1 NTS UCN3						CRH TAC1					
GO_NEUROPEPTIDE_SIGNALING_PATHWAY	NPY SSTR3							CPE CYSLTR2 SSTR3									CPE SCG5 SSTR1 TAC3		CYSLTR2 SORCS2												NPY SORCS2							NTS PCSK1N PYY SCG5 TAC3	PYY SCG5			CPE SCG5 TAC3				CPE PCSK1N SCG5	CPE SSTR3		
GO_NEUROTRANSMITTER_BINDING											CHRNA3 CHRNB2																																						
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY									CHRNA5 GABRB3 GABRG2		CHRNA3 CHRNA5 CHRNB2																																		GRIK3 GRIN2C		CHRM4 GRIK5		
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL									CHRNA5 GABRB3 GABRG2		CHRNA3 CHRNA5 CHRNB2																											CHRNA5 GABRA1 GRIK5							GRIK3 GRIN2C				
GO_NEUROTRANSMITTER_RECEPTOR_COMPLEX																																													GRIK3 GRIN2C			CNIH2 CPT1C GRIN1	
