	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY													CDH5 TMOD1	CDH5 JAM3 TMOD1 TUBB4A																CDH5 JAM3 TMOD1	CDH5 JAM3 TMOD1		CDH5 TMOD1 TUBB4A	CDH5 TUBB4A					CDH5 TMOD1	CDH5 TUBB4A					JAM3 TMOD1 TUBB4A								CDH5 JAM3 TMOD1 TUBB4A						
GO_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION				ELFN1 PPP1R16B	ELFN1 PPP1R16B								PPP1R14A PPP1R16B		PPP1R14A PPP1R16B								PPP1R14A PPP1R16B					PPP1R14A PPP1R16B		ELFN1 PPP1R14A			PPP1R14A PPP1R16B				PPP1R14A PPP1R16B		ELFN1 PPP1R14A		PPP1R14A PPP1R16B	PPP1R14A PPP1R16B			ELFN1 PPP1R14A														
GO_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS					AMBP CDKN1C DPEP1 ELFN1 LTF PPP1R16B SOCS1 WNT9A			ADORA2A DPEP1 RGS4		ADORA2A AGT ITPRIP TFPI2					ADORA2A AGT AMBP DPEP1 ITPRIP LTF PPP1R14A PPP1R16B SOX4 SPINK4 TFPI2								ITPRIP PPP1R14A PPP1R16B TFPI2				AGT AMBP CDKN1C DPEP1 DRD2 ITPRIP PPP1R14A RGS4 SFRP1 SOX4 SPINK4 TFPI2						AGT AMBP INSM1 ITPRIP LTF PPP1R14A PPP1R16B SERPINI1 SOCS1 SOX4 SPINK4 WNT9A	AMBP ITPRIP PPP1R16B SERPINI1 SOX4 SPINK4 WNT9A		LTF SERPINI1 SOX4 SPINK4 TFPI2	AMBP CDKN1C INSM1 MAD2L2 PPP1R14A PPP1R16B SERPINI1 SOCS1 SOX4 WNT9A		AGT AMBP DRD2 ELFN1 LTF PPP1R14A SPINK4																	AGT ITPRIP LTF PPP1R16B SOX4			
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL																																					MAD2L2 SOX4																						
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS										ADORA2A AGT ITPRIP		AGT CDKN1C MAD2L2 PPP1R16B RGS4 SFRP1 SOCS1 SOX4	DRD2 ITPRIP PPP1R14A PPP1R16B		ADORA2A AGT AMBP ITPRIP PPP1R14A PPP1R16B SOX4								ITPRIP PPP1R14A PPP1R16B				AGT AMBP CDKN1C DRD2 ITPRIP PPP1R14A RGS4 SFRP1 SOX4	AMBP DRD2 INSM1 ITPRIP PPP1R14A PPP1R16B RGS4 SFRP1 SOX4		AMBP CDKN1C DRD2 ELFN1 INSM1 ITPRIP PPP1R14A SFRP1 SOX4			AGT AMBP INSM1 ITPRIP PPP1R14A PPP1R16B SOCS1 SOX4				AMBP CDKN1C INSM1 MAD2L2 PPP1R14A PPP1R16B SOCS1 SOX4		AGT AMBP DRD2 ELFN1 PPP1R14A		DRD2 MAD2L2 PPP1R14A PPP1R16B RGS4 SOCS1 SOX4	ADORA2A CDKN1C PPP1R14A PPP1R16B RGS4 SFRP1 SOX4						ADORA2A AMBP CDKN1C INSM1 ITPRIP MAD2L2 PPP1R14A SOCS1 SOX4								AGT ITPRIP PPP1R16B SOX4			AGT CDKN1C ITPRIP MAD2L2 PPP1R14A SFRP1 SOCS1
GO_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION					CDH5 TUBB4A								CDH5 TMOD1	CDH5 TMOD1 TUBB4A	CDH5 TMOD1																		CDH5 TMOD1 TUBB4A	CDH5 TUBB4A				CDH5 TMOD1	CDH5 TMOD1	CDH5 TUBB4A					TMOD1 TUBB4A					CDH5 TMOD1			CDH5 TMOD1 TUBB4A						
GO_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY												AGT CDKN1C RGS4 SFRP1													AGT RGS4		AGT CDKN1C RGS4 SFRP1				AGT CDKN1C SFRP1											CDKN1C RGS4 SFRP1																	AGT CDKN1C SFRP1
GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS					AMBP DPEP1 LTF WNT9A	ADORA2A DPEP1		ADORA2A DPEP1		ADORA2A AGT TFPI2					ADORA2A AGT AMBP DPEP1 LTF SPINK4 TFPI2		ADORA2A AGT					SERPINI1 TFPI2					AGT AMBP DPEP1 SPINK4 TFPI2						AGT AMBP LTF SERPINI1 SPINK4 WNT9A	AMBP SERPINI1 SPINK4 WNT9A		LTF SERPINI1 SPINK4 TFPI2			AGT AMBP LTF SPINK4										AGT AMBP DPEP1 LTF SERPINI1 SPINK4 TFPI2 WNT9A	ADORA2A AGT AMBP SERPINI1 TFPI2 WNT9A			ADORA2A AGT AMBP DPEP1 SERPINI1 TFPI2 WNT9A			AGT LTF			
GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT																																	NEUROD1 SOCS1		NEUROD1 SOCS1																		NEUROD1 SOCS1						
GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT																																	NEUROD1 SOCS1		NEUROD1 SOCS1																		NEUROD1 SOCS1						
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS																																							DRD2 LTF																				
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS																																						CD200 CDH5 DRD2 LTF MDK SEMA6B	CDH5 DRD2 LTF	CD200 CDH5 LTF SEMA6B										ADORA2A CD200 CDH5 DRD2 MDK SEMA6B						CDH5 LTF			
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS			ACTN3 AMBP CD200 DRD2 FAIM2 ITPRIP MDK NOTUM RASL11B RGS16 RGS4 RGS9 SEMA6B SFRP1 WIF1	ACTN3 ADAMTSL2 CDH5 DLL1 LTF RASL11B RGS16 RGS5 RGS9 SOCS1	ACTN3 ADAMTSL2 AMBP CDH5 DLL1 DLL4 HEYL LTF RASL11B RGS16 SOCS1 STMN3					ADAMTSL2 ADORA2A AGT ITPRIP NOTUM					ACTN3 ADORA2A AGT AMBP CDH5 FAIM2 ITPRIP LTF PDE2A RASL11B RGS16 RGS5 SEMA6B WIF1												ACTN3 AGT AMBP CD200 DLL4 DRD2 ITPRIP MDK NOTUM RGS4 RGS5 SCG2 SFRP1 WIF1											AGT AMBP CD200 CDH5 DLL4 DRD2 HEYL LTF MDK NKD1 NOTUM PDE2A RGS16 RGS9 SEMA6B SOCS1 STMN3									ADAMTSL2 CDH5 DLL4 DRD2 FAIM2 ITPRIP MDK PDE2A RASL11B RGS5 RGS9 SOCS1 STMN3			ADAMTSL2 ADORA2A AGT AMBP CD200 CDH5 DLL4 DRD2 FAIM2 MDK NKD1 PDE2A RASL11B RGS5 SEMA6B						AGT CDH5 ITPRIP LTF		DLL1 DLL4 MAD2L2 MDK NKD1 NOTUM RGS9 SFRP1 STMN3	
GO_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS																																																											ATOH8 CCDC85B CDKN1C DACH1 DLL4 HEYL MAD2L2 NEUROD2 NEUROG3 PDE2A SAP30 SFRP1
GO_NEGATIVE_REGULATION_OF_SECRETION																											CD200 DRD2 SFRP1			CHGA DRD2 KCNJ11 SFRP1																													
GO_NEGATIVE_REGULATION_OF_SIGNALING			ACTN3 AMBP DRD2 FAIM2 ITPRIP MDK NOTUM RASL11B RGS16 RGS4 RGS9 SFRP1 WIF1	ACTN3 ADAMTSL2 DLL1 KCNJ11 LTF RASL11B RGS16 RGS5 RGS9 SOCS1	ACTN3 ADAMTSL2 AMBP DLL1 DLL4 HEYL KCNJ11 LTF RASL11B RGS16 SOCS1 STMN3				DLL4 HEYL KCNJ11 MAD2L2 NKD1 NOTUM PDE2A RASL11B RGS5 RGS9 SOCS1 STMN3		ACTN3 ADAMTSL2 FAIM2 HEYL ITPRIP MAD2L2 MDK NKD1 PDE2A RASL11B RGS16 RGS4 RGS5 SFRP1 SOCS1 STMN3	ACTN3 ADAMTSL2 AGT DLL1 FAIM2 LTF MAD2L2 NKD1 NOTUM PDE2A RGS16 RGS4 RGS9 SFRP1 SOCS1															ACTN3 AGT AMBP DLL4 DRD2 ITPRIP MDK NOTUM RGS4 RGS5 SCG2 SFRP1 WIF1	ACTN3 AMBP DLL1 DRD2 ITPRIP MDK NOTUM RGS16 RGS4 RGS5 RGS9 SCG2 SFRP1 WIF1		ADAMTSL2 AMBP CHGA DLL1 DRD2 FAIM2 HEYL ITPRIP KCNJ11 LTF NKD1 PDE2A RASL11B RGS16 RGS5 SCG2 SFRP1 WIF1			ADAMTSL2 AGT AMBP CHGA DLL4 ITPRIP KCNJ11 LTF MDK NEUROD1 NOTUM PDE2A SCG2 SOCS1 WIF1		DRD2 HEYL ITPRIP LTF MDK NEUROD1 NKD1 NOTUM RASL11B RGS4 RGS9 SCG2 SOCS1 STMN3 WIF1												ADAMTSL2 CHGA DLL4 DRD2 FAIM2 ITPRIP MDK PDE2A RASL11B RGS5 RGS9 SOCS1 STMN3						ACTN3 ADAMTSL2 AGT AMBP CHGA DLL1 DLL4 FAIM2 HEYL ITPRIP MAD2L2 MDK NEUROD1 NOTUM RASL11B RGS16 RGS5 RGS9 SOCS1 STMN3					DLL1 DLL4 KCNJ11 MAD2L2 MDK NKD1 NOTUM RGS9 SFRP1 STMN3	ACTN3 AGT DLL4 HEYL ITPRIP KCNJ11 MAD2L2 MDK NOTUM PDE2A RASL11B RGS9 SFRP1 SOCS1
GO_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS				ACTN3 CBFA2T3	ACTN3 CBFA2T3							ACTN3 CBFA2T3 PROX1			ACTN3 PROX1																						ACTN3 CBFA2T3				ACTN3 CBFA2T3 PROX1	ACTN3 CBFA2T3																	
GO_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE			AMBP SFRP1																								AMBP SFRP1	AMBP SFRP1		AMBP SFRP1	AMBP SFRP1																												
GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION												DLL1 RGS4																DLL1 RGS4													DLL1 RGS4	DLL1 RGS4							DLL1 RGS4										
GO_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION													CDH5 TMOD1	CDH5 TMOD1 TUBB4A																			CDH5 TMOD1 TUBB4A	CDH5 TUBB4A					CDH5 TMOD1																				
GO_NEGATIVE_REGULATION_OF_TISSUE_REMODELING												AGT SFRP1															AGT SFRP1				AGT SFRP1																												AGT SFRP1
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_COMPETITIVE_PROMOTER_BINDING												DACH1 MAD2L2																													DACH1 MAD2L2																		DACH1 MAD2L2
GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY								ADORA2A RGS4		ADORA2A AGT ITPRIP	ITPRIP MAD2L2 RGS4 SFRP1 SOCS1	AGT CDKN1C MAD2L2 RGS4 SFRP1 SOCS1					ADORA2A AGT										AGT CDKN1C ITPRIP RGS4 SFRP1															ADORA2A CDKN1C RGS4 SFRP1						ADORA2A CDKN1C ITPRIP MAD2L2 SOCS1					ADORA2A AGT CDKN1C ITPRIP MAD2L2 SOCS1			AGT ITPRIP			AGT CDKN1C ITPRIP MAD2L2 SFRP1 SOCS1
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY				ADAMTSL2 RASL11B	ADAMTSL2 RASL11B						ADAMTSL2 RASL11B SFRP1																			ADAMTSL2 RASL11B SFRP1	ADAMTSL2 RASL11B SFRP1											ADAMTSL2 RASL11B SFRP1																	
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT																											DRD2 HECW2 RGS4	DRD2 HECW2 RGS4											DRD2 HECW2		DRD2 HECW2 RGS4																		
GO_NEGATIVE_REGULATION_OF_TRANSPORT																							CD200 GABRE HECW2				CD200 CNIH2 DRD2 GABRE HECW2 RGS4 SFRP1	CD200 CNIH2 DRD2 GABRE HECW2 RGS4 SFRP1													CD200 CNIH2 DRD2 GABRE HECW2 KCNJ11 RGS4																		
GO_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY																											DRD2 HECW2												DRD2 HECW2		DRD2 HECW2						DRD2 HECW2			DRD2 HECW2									
GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION											MDK SOCS1																						MDK SOCS1		MDK SOCS1			MDK SOCS1			MDK SOCS1						MDK SOCS1						MDK SOCS1						MDK SOCS1
GO_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY															ADORA2A PDE2A																ADORA2A PDE2A											ADORA2A PDE2A								ADORA2A PDE2A									
GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT																											AGT DLL4 SPARC																																
GO_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION					BTBD17 LTF							BTBD17 LTF PROX1			LTF PROX1															LTF PROX1					LTF PROX1			BTBD17 LTF PROX1		LTF PROX1	BTBD17 PROX1							BTBD17 PROX1	BTBD17 LTF PROX1										
GO_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE					BTBD17 LTF							BTBD17 LTF PROX1			LTF PROX1																							BTBD17 LTF PROX1		LTF PROX1	BTBD17 PROX1							BTBD17 PROX1	BTBD17 LTF PROX1										
GO_NEGATIVE_REGULATION_OF_VIRAL_PROCESS					BTBD17 LTF							BTBD17 LTF PROX1			LTF PROX1																							BTBD17 LTF PROX1		LTF PROX1									BTBD17 LTF PROX1										
GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY			MDK NOTUM SFRP1 WIF1						MAD2L2 NKD1 NOTUM		MAD2L2 MDK NKD1 SFRP1	MAD2L2 NKD1 NOTUM SFRP1															MDK NOTUM SFRP1 WIF1	MDK NOTUM SFRP1 WIF1							MDK NKD1 NOTUM WIF1																							MAD2L2 MDK NKD1 NOTUM SFRP1	MAD2L2 MDK NOTUM SFRP1
GO_NEPHRON_DEVELOPMENT																															AGT DLL1 HEYL																												
GO_NEPHRON_EPITHELIUM_DEVELOPMENT					DLL1 HEYL																										AGT DLL1 HEYL																						AGT DLL1 HEYL						
GO_NERVE_DEVELOPMENT		CHRNB2 LRIG1		CHRNB2 NPTX1	CHRNB2 NPTX1				CHRNB2 LRIG1 NTRK1		CHRNB2 NTRK1 SLITRK6		CHRNB2 LRIG1 SLITRK6	CHRNB2 LRIG1 SLITRK6													LRIG1 SLITRK6	LRIG1 NKX2-2 SLITRK6		CHRNB2 LRIG1 NPTX1 NTRK1 SLITRK6	LRIG1 NPTX1 NTRK1 SLITRK6		NKX2-2 NPTX1 NTRK1		LRIG1 NPTX1 SLITRK6			CHRNB2 LRIG1 NTRK1		LRIG1 NKX2-2		LRIG1 NPTX1			NKX2-2 NPTX1		LRIG1 SLITRK6		CHRNB2 LRIG1 NPTX1 SLITRK6	NTRK1 SLITRK6			CHRNB2 LRIG1 NTRK1						
GO_NERVOUS_SYSTEM_PROCESS		CACNA1H CHRNB2 DLL4 LRIG1 NEUROD2 PDE6B	C1QL1 CHRNA1 DRD2 JAM3 MDK MPP2 OR51E1 RGS16 RGS4 RGS9 SLITRK6 TMPRSS11E	CHRNB2 CNIH2 KCNJ11 NPTX1 NPTXR RGS16 RGS9 SCN1B SCN3A				ADORA2A CHRNA3 NPTXR RGS4			CHRNA1 CHRNA3 CHRNB2 CNIH2 GABRE JAM3 MDK MPP2 NEUROD2 NTRK1 P2RX6 PDE6B RGS16 RGS4 SCN1B SCN3A SLITRK6						ADORA2A AGT NEUROD2 PDE6B									KIT SCN3A	AGT C1QL1 CHRNA1 CNIH2 DLL4 DRD2 GABRE JAM3 LRIG1 MDK MPP2 NEUROD2 P2RX6 RGS4 SLITRK6 TMPRSS11E	CHRNA1 CNIH2 DRD2 GABRE JAM3 LRIG1 MDK MPP2 NEUROD2 P2RX6 RGS16 RGS4 RGS9 SLITRK6 TMPRSS11E		C1QL1 CACNA1H CACNG4 CHRNA1 CHRNB2 CNIH2 DRD2 GABRE JAM3 KCNJ11 LRIG1 NEUROD2 NPTX1 NTRK1 OR51E1 P2RX6 PDE6B RGS16 SLITRK6 TMPRSS11E	ADORA2A AGT C1QL1 CACNA1H CACNG4 CNIH2 GABRE JAM3 KCNJ11 LRIG1 MDK NEUROD2 NPTX1 NTRK1 OR51E1 PDE6B RGS16 SLITRK6 TMPRSS11E	CHRNA3 SCN3A			CACNG4 CHRNA1 DRD2 KIT LRIG1 MDK MPP2 NPTX1 NPTXR OR51E1 P2RX6 PDE6B RGS4 RGS9 SCN3A SLITRK6			AGT CACNA1H CHRNA3 CHRNB2 DLL4 DRD2 GABRE LRIG1 MDK MPP2 NPTXR NTRK1 OR51E1 P2RX6 PDE6B RGS16 RGS9 SCN1B TMPRSS11E		C1QL1 CACNA1H CHRNA3 CNIH2 DLL4 GABRE KCNJ11 LRIG1 MPP2	CACNA1H CHRNB2 CNIH2 DLL4 DRD2 GABRE KCNJ11 MDK MPP2 P2RX6 PDE6B RGS4 RGS9 SCN1B				CACNA1H CACNG4 CHRNA1 CHRNA3 CNIH2 JAM3 KCNJ11 MPP2 NEUROD2 NPTX1 OR51E1 P2RX6 RGS9				AGT CHRNA1 CHRNB2 CNIH2 DLL4 DRD2 GABRE JAM3 LRIG1 MDK MPP2 NEUROD2 NPTX1 PDE6B RGS4 RGS9 SCN1B SLITRK6 TMPRSS11E	ADORA2A AGT C1QL1 CHRNA1 DLL4 DRD2 GABRE MDK MPP2 NEUROD2 NTRK1 P2RX6 SCN3A SLITRK6			ADORA2A AGT C1QL1 CACNG4 CHRNB2 CNIH2 DLL4 JAM3 KIT LRIG1 MDK MPP2 NPTXR NTRK1 OR51E1 P2RX6 PDE6B RGS16 RGS9					C1QL1 CNIH2 DLL4 KCNJ11 MDK NEUROD2 P2RX6 PDE6B RGS9 SCN1B	
GO_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE																											AGT DRD2											AGT DRD2	AGT DRD2										AGT DRD2	AGT DRD2									
GO_NEURAL_CREST_CELL_DIFFERENTIATION			SEMA6B SFRP1																																																								
GO_NEURAL_NUCLEUS_DEVELOPMENT									CHRNB2 SYNGR3																																																		
GO_NEURAL_PRECURSOR_CELL_PROLIFERATION			DRD2 KIF1A MDK PROX1										DRD2 TOX	DLL4 TOX													DLL4 DRD2 MDK	DRD2 INSM1 MDK TOX					DLL4 INSM1 MDK TOX		DRD2 INSM1 MDK PROX1 TOX		DLL4 INSM1 TOX	DLL4 DRD2 MDK PROX1		DLL4 KIF1A PROX1	DLL4 DRD2 MDK PROX1 TOX				INSM1 KIF1A TOX		DLL4 DRD2 MDK TOX	DLL4 INSM1 PROX1	DLL4 DRD2 INSM1 MDK PROX1 TOX	DLL4 DRD2 MDK PROX1								DLL4 MDK	
GO_NEURAL_RETINA_DEVELOPMENT		DLL4 FJX1			DLL4 SDK2				DLL4 FJX1		FJX1 IGFN1	FJX1 IGFN1		DLL4 FJX1					FJX1 SDK2								DLL4 FJX1 SDK2				FJX1 IGFN1		DLL4 IGFN1 NEUROD1 SDK2		NEUROD1 SDK2		DLL4 SDK2	DLL4 IGFN1 SDK2		DLL4 FJX1 IGFN1	DLL4 FJX1				FJX1 NEUROD1 SDK2		DLL4 FJX1 SDK2	DLL4 FJX1 IGFN1 SDK2	DLL4 IGFN1 SDK2				DLL4 IGFN1 NEUROD1 SDK2						DLL4 FJX1 IGFN1
GO_NEURAL_TUBE_DEVELOPMENT			GRHL3 PROX1 SFRP1 SOX4								GRHL3 PROX1 SFRP1 SOX4				GRHL3 PROX1 SOX4												GRHL3 SFRP1 SOX4	GRHL3 SFRP1 SOX4		GRHL3 PROX1 SFRP1 SOX4	GRHL3 PROX1 SFRP1 SOX4							GRHL3 PROX1 SOX4				GRHL3 SFRP1 SOX4						GRHL3 PROX1 SOX4		GRHL3 PROX1 SOX4								GRHL3 SFRP1	
GO_NEURAL_TUBE_FORMATION			GRHL3 SFRP1 SOX4								GRHL3 SFRP1 SOX4				GRHL3 SOX4												GRHL3 SFRP1 SOX4	GRHL3 SFRP1 SOX4		GRHL3 SFRP1 SOX4	GRHL3 SFRP1 SOX4						GRHL3 SOX4					GRHL3 SFRP1 SOX4																GRHL3 SFRP1	
GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION			SLITRK6 SOX4								SLITRK6 SOX4	DLL1 SLITRK6 SOX4															SLITRK6 SOX4	DLL1 INSM1 SLITRK6 SOX4		DLL1 INSM1 SLITRK6 SOX4	DLL1 SLITRK6 SOX4		INSM1 SOX4		INSM1 SLITRK6		INSM1 SOX4				DLL1 SOX4	DLL1 SOX4			DLL1 INSM1			INSM1 SOX4	DLL1 INSM1 SLITRK6	SLITRK6 SOX4			DLL1 SOX4			SLITRK6 SOX4			
