	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS				ACE ADCY1 ADCY5 CAMK1 CCDC88A CDH5 CDK5R1 CDK5R2 CSF1R FLT1 FZD4 GADD45G GDF11 LEFTY1 LIMCH1 LTF NEK10 NTRK2 PAK3 PAK6 PDGFD PPP1R16B SH2D3C SOCS1 TP73 TTBK1	ACE ADCY1 ADCY5 CAMK1 CCDC88A CDH5 CDK5R1 CDK5R2 CHRNA3 CLSPN CRH CSF1R FGF9 FZD4 GADD45G GDF11 KLB LEFTY1 LTF NTRK2 PAK6 PDGFD PPP1R16B SH2D3C SH3RF3 SOCS1 TP73						CHRNA3 CSH1 CSH2 DUSP26 PRKD1					AIF1 AVPR1B CAMK1 CCDC88A CCL19 CCND2 CDK5R1 CDK5R2 CENPE CHRNA3 CRLF1 EDAR ENPP2 EPHA4 EPHA8 FGF17 FGF9 FLT1 FZD4 GADD45G GDF1 GDF10 GHRL HSPA2 ISL1 KL KLB KNDC1 LEFTY1 MAD2L2 MAPK8IP1 MMD2 NEK10 NTRK1 PAK6 PDGFD PROX1 PTPN22 RET ROBO1 SOCS1 SOX4 SPDYA SRCIN1 THBS4 TP73 TRPC6 UBE2S WNK3	ADCY1 ADCY2 ADCY5 AGT AIF1 AVPR1B CCDC88A CCL19 CCND2 CDK5R1 CDK5R2 CLIP3 CRH CRLF1 CSF1R DUSP26 EDAR ENPP2 EPHA8 FGF17 GDF1 GDF10 GHRL HSPA2 ISL1 KL KLB KNDC1 LIMCH1 LTF MAD2L2 MAP3K12 MAPK8IP1 MAPK8IP2 MMD2 NDRG4 PAK6 PGF PPP1R16B PROX1 PTPN22 RET SOCS1 SOX4 SPDYA SRCIN1 TET1 THBS4 TRPC6 UBE2S WNK3	ADCY1 ADCY5 AIF1 BCL2 CCDC88A CDH5 CRH CRLF1 CSH1 DRD2 EDAR EPHA4 FAM161A FGF17 FGF9 FLT1 FZD4 GDF10 GHRL HSPA2 IFNE IGF2 KL KLB LEFTY1 MAP3K12 MAPK10 MMD2 NEK10 NTRK2 PAK6 PDGFD PGF PPP1R16B PROX1 PTPN22 ROBO1 SOX4 SPDYA SRCIN1 TET1 TRPC6 TTBK1 UBE2S	ADCY5 CDH5 CSH1 DRD2 EPHA4 FAM161A FGF9 FLT1 GADD45G GHRL IL11 LEFTY1 MAP3K12 MMD2 NEK10 NTRK2 PDGFD PPP1R16B ROBO1 SH2D3C SRCIN1 TRPC6 TTBK1	ADCY1 ADCY5 AIF1 BCL2 CDH5 CHRNA3 CSF1R CSH1 CSH2 EDAR FGF9 FLT1 HSPA2 LIMCH1 MAP3K12 NEK10 PRKD1 ROBO1 SH3RF3 SPDYA SRCIN1 TET1					CCL19 CDK5R1 IFNE IGF2 IL11 MAPK8IP2		ADCY1 AIF1 CENPE EPHA8 GADD45G HSPA2 IFNE KNDC1 MAP3K12 MAPK8IP2 SH2D3C SPDYA UBE2S					CARTPT DUSP26 EPHA8 GDF1 KIT MAPK8IP2 PAK3		ADCY1 ADCY2 AIF1 BCL2 CAMK1 CCDC88A CENPE CLSPN CSH2 DRD2 EDAR ENPP2 EPHA4 FAM161A FGF17 FGF9 GADD45G GPBAR1 HSPA2 ISL1 KL KLB LEFTY1 MAP3K12 NDRG4 NEK10 PAK6 PGF PPP1R16B SH2D3C SH3RF3 SOX4 SPDYA SRCIN1 TET1 THBS4 TRPC6 TTBK1 UBE2S	ACE ADCY1 ADCY2 ADCY5 AIF1 AVPR1B CCL19 CDH5 CDK5R2 CLIP3 CLSPN CRH CRLF1 CSF1R DRD2 EDAR ENPP2 FGF17 FGF9 FLT1 FZD4 GADD45G GDF10 GDF11 GPBAR1 IL11 KL KLB LEFTY1 LTF MAPK8IP1 NDRG4 NEK10 NTRK1 NTRK2 PDGFD PGF PROX1 PTPN22 ROBO1 SOX4 SPDYA SRCIN1 THBS4 TP73 TRPC6 UBE2S	ACE ADCY1 AGT AIF1 AVPR1B BCL2 CARTPT CCL19 CCND2 CDH5 CDK5R2 CENPE CLIP3 CLSPN CRH CRLF1 EPHA4 FAM161A FGF17 FGF9 FLT1 FZD4 GADD45G GDF11 GPBAR1 HSPA2 IGF2 KL KLB MAP3K12 MAPK10 MAPK8IP1 NDRG4 NTRK1 NTRK2 PAK3 PAK6 PDGFD PGF PROX1 PTPN22 SH2D3C SOX4 SPDYA SRCIN1 THBS4 TP73 TRPC6 TTBK1 UBE2S		ADCY2 AGT CDH5 CHRNA3 CRH DUSP26 FLT1 FZD4 GADD45G GDF11 HSPA2 KLB LTF NEK10 NTRK1 PPP1R16B RET SH3RF3 SOCS1 SOX4 SRCIN1 TP73	ADCY2 ADCY5 CDH5 CRH FZD4 GDF11 HSPA2 KIT KLB MAP3K12 MAPK10 NEK10 NTRK1 PPP1R16B RET SH3RF3 SOX4	ADCY5 AVPR1B CAMK1 CCDC88A CCND2 CDK5R1 CSF1R DRD2 ENPP2 EPHA4 FAM161A FGF9 FLT1 GADD45G GDF10 GHRL ISL1 KIT KNDC1 LIMCH1 LTF MAP3K12 MAPK10 NEK10 NTRK2 PAK3 PAK6 PDGFD PPP1R16B PROX1 ROBO1 SH2D3C SOCS1 TP73 TTBK1	ADCY1 CENPE CLSPN CSH2 EPHA4 GADD45G GDF1 IGF2 IL11 KLB LTF MAPK10 MAPK8IP2 NEK10 NTRK2 PGF ROBO1 SH2D3C SOX4 SRCIN1 THBS4 TRPC6 TTBK1	CDK5R1 CENPE CLSPN CRH CRLF1 CSF1R EDAR FZD4 GDF11 GPBAR1 LEFTY1 MAD2L2 MAPK10 MAPK8IP1 PAK6 PPP1R16B SH2D3C SH3RF3 SOCS1 SOX4 SRCIN1 TP73		ACE ADCY1 ADCY2 ADCY5 AGT AVPR1B BCL2 CAMK1 CCL19 CCND2 CDH5 CHRNA3 CLSPN CRH CRLF1 DRD2 EDAR EPHA4 FGF17 FZD4 GDF10 GDF11 GPBAR1 HSPA2 KLB LEFTY1 LIMCH1 LTF MAP3K12 MAPK10 NDRG4 NTRK1 NTRK2 PGF PRKD1 PROX1 SOCS1 SOX4 SPDYA THBS4 TP73 TRPC6 TTBK1 UBE2S WNK3		ADCY1 ADCY5 BCL2 CDH5 CDK5R2 CHRNA3 CRLF1 CSF1R DUSP26 EDAR FGF9 GPBAR1 HSPA2 LEFTY1 LTF MAPK10 MMD2 NDRG4 NEK10 NTRK2 PAK6 PGF PROX1 ROBO1 SOCS1 SRCIN1 THBS4 TTBK1 UBE2S	ACE ADCY5 AIF1 AVPR1B BCL2 CDH5 CLSPN CRH CRLF1 DRD2 DUSP26 EDAR FGF17 FGF9 FLT1 FZD4 GDF10 GPBAR1 HSPA2 LIMCH1 MAD2L2 MAP3K12 MAPK10 MMD2 NEK10 NTRK2 PAK6 PDGFD PGF PPP1R16B PROX1 PTPN22 RET ROBO1 SH3RF3 SOCS1 SOX4 THBS4 TP73 TTBK1										ACE ADCY5 AIF1 CAMK1 CCND2 CDK5R1 CENPE CRLF1 CSF1R EDAR EPHA4 FZD4 GADD45G GDF10 GPBAR1 HSPA2 KLB LEFTY1 LIMCH1 MAD2L2 MAP3K12 MAPK10 MAPK8IP1 MMD2 NDRG4 NEK10 NTRK2 PAK6 PGF PROX1 PTPN22 RET ROBO1 SH2D3C SH3RF3 SOCS1 SOX4 SRCIN1 THBS4 TP73 TTBK1 UBE2S	ADCY1 ADCY2 AGT AIF1 BCL2 CARTPT CCDC88A CCL19 CCND2 CDH5 CDK5R1 CDK5R2 CENPE CLIP3 CLSPN CSF1R CSH1 DRD2 DUSP26 EDAR ENPP2 FAM161A FGF17 FGF9 FLT1 FZD4 GADD45G GDF11 GPBAR1 HSPA2 IFNE ISL1 KL KLB LEFTY1 LIMCH1 LTF MAP3K12 MAPK10 MMD2 NDRG4 PAK6 PDGFD PGF PROX1 PTPN22 RET SH3RF3 SRCIN1 TET1 THBS4 TP73 TTBK1 UBE2S	ADCY1 AGT CCDC88A CCL19 CCND2 CDH5 CENPE CLIP3 CLSPN CRH CRLF1 DRD2 DUSP26 EDAR ENPP2 EPHA8 FGF9 FZD4 GADD45G GDF1 GDF10 GDF11 GPBAR1 HSPA2 ISL1 KL KNDC1 LIMCH1 MAPK8IP1 NDRG4 NTRK1 NTRK2 PDGFD PGF PROX1 RET SOX4 TET1 THBS4 TP73 WNK3	CARTPT EDAR ISL1 KIT LEFTY1 SH3RF3 SOX4	AVPR1B CLSPN EPHA4 GADD45G GDF1 GDF11 IL11 MAP3K12 PPP1R16B PRKD1 RET	ADCY1 ADCY2 ADCY5 AGT AIF1 AVPR1B BCL2 CAMK1 CARTPT CCDC88A CDH5 CDK5R1 CDK5R2 CLIP3 CLSPN CRH CRLF1 CSF1R CSH1 EDAR EPHA4 FAM161A FLT1 FZD4 GADD45G GDF10 GDF11 GHRL HSPA2 IFNE ISL1 KIT KLB KNDC1 LEFTY1 LIMCH1 MAD2L2 MAPK10 NDRG4 NEK10 NTRK1 NTRK2 PAK6 PDGFD PGF PRKD1 PTPN22 RET ROBO1 SH2D3C SOCS1 SOX4 SRCIN1 TP73 TTBK1		ADCY5 AVPR1B CCDC88A CRH EDAR EPHA4 FZD4 LEFTY1 PAK6 PDGFD THBS4 TP73 TTBK1			ACE AIF1 CSH1 DUSP26 EDAR FAM161A GDF1 GDF10 IFNE IL11 MAP3K12 MAPK10 NDRG4 NEK10 PAK6 PROX1 ROBO1 SH3RF3 SOCS1			IFNE IGF2 IL11 SPDYA			
GO_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION																																																																									NAV3 TPPP3 TTBK1
GO_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY				CAMK1 CDK5R1 CDK5R2 CSF1R FLT1 FZD4 GADD45G LTF NEK10 PAK3 PDGFD TP73	CAMK1 CDK5R1 CDK5R2 CSF1R FZD4 GADD45G LTF PDGFD TP73											CAMK1 CCL19 CCND2 CDK5R1 CDK5R2 EPHA4 FLT1 FZD4 GADD45G GHRL NEK10 NTRK1 PDGFD PROX1 RET ROBO1 SPDYA TP73			EPHA4 FLT1 GADD45G GHRL MAP3K12 NEK10 PDGFD ROBO1				AGT CDK5R1 GADD45G MAP3K12		CCL19 CDK5R1 IGF2							CARTPT KIT PAK3				AGT CARTPT CCL19 CCND2 CDK5R2 EPHA4 FLT1 FZD4 GADD45G IGF2 MAP3K12 MAPK10 NTRK1 PAK3 PDGFD PROX1 SPDYA TP73		AGT FLT1 FZD4 GADD45G LTF NEK10 NTRK1 RET TP73	FZD4 KIT MAP3K12 MAPK10 NEK10 NTRK1 RET	CAMK1 CCND2 CDK5R1 CSF1R EPHA4 FLT1 GADD45G GHRL KIT LTF MAP3K12 MAPK10 NEK10 PAK3 PDGFD PROX1 ROBO1 TP73	EPHA4 GADD45G IGF2 LTF MAPK10 NEK10 ROBO1								CDK5R2 CSF1R EPHA4 FZD4 GADD45G NTRK1						CARTPT CCL19 IGF2 PAK3		CAMK1 CCND2 CDK5R1 CSF1R EPHA4 FZD4 GADD45G MAP3K12 MAPK10 NEK10 PROX1 RET ROBO1 TP73				EPHA4 GADD45G MAP3K12 RET	AGT CAMK1 CARTPT CDK5R1 CDK5R2 CSF1R EPHA4 FLT1 FZD4 GADD45G GHRL KIT MAPK10 NEK10 NTRK1 PDGFD RET ROBO1 TP73						CCND2 SPDYA		IGF2 SPDYA			
GO_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY				ACE CSF1R NTRK2	ACE CSF1R NTRK2									CSF1R EPHA4 SRCIN1	AGT GHRL			EPHA4 GHRL NTRK2 SRCIN1	EPHA4 GHRL NTRK2 SRCIN1		AGT CSF1R EPHA4 GHRL SRCIN1															ACE AGT EPHA4 NTRK2 SRCIN1				CSF1R EPHA4 GHRL NTRK2	EPHA4 NTRK2 SRCIN1			ACE AGT EPHA4 NTRK2	AGT EPHA4 NTRK2 SRCIN1	CSF1R NTRK2 SRCIN1			CSF1R EPHA4								ACE CSF1R EPHA4 NTRK2 SRCIN1					AGT CSF1R EPHA4 GHRL NTRK2 SRCIN1											
GO_POSITIVE_REGULATION_OF_PROTEOLYSIS																																									EPHA4 PRR7 ROBO1 ST18 TNP1 TTBK1																																
GO_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION			APLN DRD2 PLCG2																APLN DRD2										APLN PLCG2					APLN DRD2 PLCG2						DRD2 PLCG2					APLN DRD2 PLCG2		APLN DRD2 PLCG2									APLN DRD2 PLCG2		APLN DRD2 PLCG2	APLN DRD2 PLCG2														
GO_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS																													APLN CCL19 PLCG2																APLN DRD2 PLCG2														APLN CCL19 DRD2 PLCG2														
GO_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT											CSH1 CSH2						AGT AKR1B1 CRLF1 CSF1R ISL1 SOCS1																																					CSH1 CSH2						ISL1 KIT		AGT AKR1B1 CRLF1 CSF1R CSH1 ISL1 KIT SOCS1											
GO_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		CACNA1G CACNA1H STXBP1	GATA2 PRRT2 STX1A STXBP1	CACNA1G CDK5R2 STXBP1	CACNA1G CDK5R2 PRRT2 STXBP1									CACNB2 CDK5R2 STXBP1	GATA2 PRRT2	CACNA1G CDK5R2 CNR1 PRRT2	CACNB2 CDK5R2 CNR1 STX1A	CACNA1G CACNA1H PRRT2 STX1A									STX1A STXBP1			CACNA1G GATA2	GATA2 PRRT2 SYT4	GATA2 SYT4		CACNA1G PRRT2 STX1A STXBP1	CACNA1G CACNA1H CDK5R2 CNR1 PRRT2	CACNA1G CACNA1H CDK5R2 CNR1 GATA2 PRRT2 STX1A	GATA2 SYT4	CACNA1G CACNA1H PRRT2 STXBP1	CACNA1G PRRT2 STXBP1					CACNA1G CACNA1H STX1A STXBP1		CACNA1G CACNA1H CDK5R2		CACNA1G CDK5R2 PRRT2	CACNA1H CDK5R2				CACNA1H CACNB2 CDK5R2 PRRT2		CACNB2 GATA2 SYT4	CACNA1G PRRT2 STX1A STXBP1	CACNA1G CNR1 PRRT2 STXBP1					CACNA1G CDK5R2 CNR1 PRRT2 STX1A							CACNA1G CDK5R2 CNR1 STXBP1				
GO_POSITIVE_REGULATION_OF_RENAL_SODIUM_EXCRETION															ADORA2A AGT NPPB						ADORA2A AGT TAC1		ADORA2A AGT		ADORA2A NPPB			NPPB TAC1					AGT DRD2 TAC1			ADORA2A AGT								AGT DRD2	AGT DRD2											DRD2 TAC1		AGT DRD2 TAC1	ADORA2A AGT DRD2 NPPB			ADORA2A AGT											
GO_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS		CACNA1H NPM2 TACR3																																								CACNA1H CCR6 NPM2 TACR3				CACNA1H DEFB1 NPM2																											
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS												MUC16 MUC5AC			HMGB3 MUC17 MUC2 MUC5AC																																																										MUC2 MUC3A MUC5AC
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS		HIC1 PRKCG SPRED3	EYA4 FMN2 HIC1 PRKCG SPRED3											APBB1 HIC1 MAD2L2 PRKCG SPRED3									APBB1 HIC1 PRKCG SPRED3																																														HIC1 MAD2L2 PRKCG SPRED3		APBB1 FMN2 MAD2L2 PRKCG SPRED3		
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS								CCL19 CXCL12 FFAR3 MUC2 TAC1				MUC16 MUC5AC TNFSF14			AGT GHRL HMGB3 MUC17 MUC2 MUC5AC NEAT1 PGF						AGT C2CD4A CSF1R FFAR2 FFAR3 GHRL MUC15 MUC3A MUC5AC NEAT1 PDE2A PGF SMOC2 TAC1 THBS4 TTBK1							AIF1 CXCL12 MUC15 PLCG2 PRKD1 TAC1 TNFSF14	CCL19 CSF1R FFAR2 MUC16 MUC3A MUC5AC MUC5B NEAT1 PDE2A PLCG2 SMOC2 TTBK1 TUBB2B							AGT AIF1 C2CD4A C2CD4B CCL19 CNR1 FFAR3 MDK MUC15 MUC16 MUC17 MUC2 MUC3A MUC5B NEAT1 NPY PAK3 PDE2A PDGFD PGF SCG2 SMOC2 THBS4 TTBK1	FFAR3 NPY PAK3 SUCNR1																		CCL19 FFAR3 MUC5AC PAK3 SUCNR1 TAC1							AGT AIF1 C2CD4A C2CD4B CCR6 CNR1 CSF1R CXCL12 GHRL HMGB3 MDK MUC16 MUC17 MUC5AC MUC5B NEAT1 PDGFD PGF PLCG2 PRKD1 SMOC2 TNFSF14 TTBK1									AGT AIF1 C2CD4A C2CD4B CCR6 CNR1 HMGB3 MDK MUC17 MUC2 MUC3A MUC5B NEAT1 PDE2A PGF SMOC2 THBS4		MUC2 MUC3A MUC5AC PRKD1 TTBK1
GO_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION																																														APOA1 ROBO1																											
GO_POSITIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS																															AGT ARNT2 ASCL1 BEX1 CAMK1 CEP290 CITED4 EBF3 ETV1 GAL GATA2 HMBOX1 LMX1B MLLT11 NFAT5 PAX6 PBX3 POU5F1 PTPRN SIX2 SMAD9 SPAG8 ST18																	ARNT2 ATOH8 CAND2 CDKN1C CITED4 DLL1 DPF3 DTX1 E2F7 EBF3 ETV1 FOXJ1 FZD4 GRHL3 HEY1 HEYL HLF HMBOX1 HMGB3 ID4 ISL1 LMX1A MAFA MAFB MED12L MLLT11 MYSM1 NAT14 NFAT5 NPAS3 PAX6 PBX3 PLAG1 POU5F1 SFRP1 SIX2 SLC38A3 SOX4 SPAG8 ST18 TP73				ASCL2 HHEX PRKD1 RFX6 ZCCHC12																					
GO_POSITIVE_REGULATION_OF_SECRETION	CARTPT FFAR1 GATA2 NKX6-1 TAC1	BAIAP3 CACNA1G CACNA1H CHRNB2 NPPB PARD6A STXBP1	APLN BAIAP3 CSF1R DRD2 GAL GATA2 ISL1 NKX6-1 PARD6A PRRT2 SCT SLC30A8 SOX4 SPP1 STX1A STXBP1 UCN3 UNC13A	BAIAP3 CACNA1G CADPS CDK5R2 CHRNB2 CSF1R GAL GCK NPPB PARD6A STXBP1	BAIAP3 CACNA1G CADPS CDK5R2 CHRNB2 CRH CSF1R GAL GCK NPPB PARD6A PRRT2 SCT STXBP1			CXCL12 FFAR1 GATA2 OR51E2 TAC1						AIF1 APBB1 APLN BAIAP3 CACNB2 CARTPT CDK5R2 CHRNB2 CRH CSF1R GAL PARD6A RFX6 SCT STXBP1	ADORA2A AGT APLN GATA2 GHRL NPPB PRRT2 SCT	AIF1 APLN AVPR1B BAIAP3 CACNA1G CADPS CDK5R2 CHRNB2 CNR1 GAL GCK GHRL GIP ISL1 PARD6A PRRT2 RFX6 SCT SLC30A8 SOX4 SPP1 UCN3	AGT AIF1 APBB1 AVPR1B BAIAP3 CACNB2 CDK5R2 CHRNB2 CNR1 CRH CSF1R GAL GCK GHRL GIP ISL1 NCS1 RFX6 SCT SLC30A8 SOX4 SPP1 STX1A UCN3	AIF1 APBB1 APLN BAIAP3 CACNA1G CACNA1H CRH DRD2 GHRL PRRT2 SCT SOX4 STX1A UCN3 UNC13A	APBB1 APLN CADPS CHRNB2 DRD2 GHRL GIP PRRT2	AIF1 APLN BAIAP3 CADPS CHRNB2 CSF1R GCK GIP OR51E2 STX1A	ADORA2A AGT APBB1 CACNA1G CSF1R FFAR1 GCK GHRL ISL1 PRRT2 SOX4 STX1A TAC1 UCN3							AIF1 APBB1 CXCL12 FFAR1 NPPB PRRT2 TAC1		BAIAP3 CACNA1G FFAR1 GATA2 PARD6A	AGT AVPR1B BAIAP3 GAL GATA2 PRRT2 SYT4	CARTPT CXCL12 GATA2 SYT4 TAC1	AGT AIF1 APBB1 APLN CACNA1G CARTPT DRD2 FFAR1 GAL GATA2 GCK GIP ISL1 SLC30A8 SOX4 STX1A TAC1 UCN3	AIF1 APBB1 APLN BAIAP3 CACNA1G CADPS DRD2 GAL GIP ISL1 OR51E2 PRRT2 SLC30A8 SOX4 STX1A STXBP1 UCN3	AIF1 APLN AVPR1B BAIAP3 CACNA1G CACNA1H CADPS CDK5R2 CHRNB2 CNR1 CRH CSF1R DRD2 GAL GCK GIP NCS1 NKX6-1 PARD6A PRRT2 SCT SLC30A8 SOX4	ADORA2A AGT AIF1 APBB1 APLN AVPR1B BAIAP3 CACNA1G CACNA1H CADPS CARTPT CDK5R2 CNR1 CRH GAL GATA2 GCK NCS1 NKX6-1 PARD6A PRRT2 RFX6 SCT SLC30A8 SOX4 STX1A	GATA2 OR51E2 SYT4 UNC13A	AGT CACNA1G CACNA1H CADPS CRH GAL GCK PRRT2 SOX4 STXBP1	APBB1 CACNA1G CADPS CRH NCS1 PRRT2 SOX4 STXBP1	APBB1 AVPR1B BAIAP3 CADPS CSF1R CXCL12 DRD2 GAL GHRL ISL1 NCS1 OR51E2 RFX6 SCT STX1A		CACNA1H CRH CSF1R GAL PARD6A PRRT2 RFX6 SCT SOX4 UNC13A	CACNB2 CARTPT OR51E2 UNC13A	AGT AVPR1B CACNA1G CACNA1H CADPS CHRNB2 CRH CXCL12 DRD2 GAL GIP NCS1 PARD6A SCT SLC30A8 SOX4 SPP1 STX1A STXBP1 UNC13A		APLN BAIAP3 CACNA1G CACNA1H CADPS CDK5R2 CSF1R GIP NKX6-1 UCN3	AIF1 APBB1 APLN AVPR1B CACNA1G CACNA1H CADPS CHRNB2 CRH CXCL12 DRD2 GIP NKX6-1 PARD6A RFX6 SCT SOX4 SPP1		CACNA1H CDK5R2 CSF1R NPPB UNC13A			ADORA2A OR51E2 RFX6			CACNB2 CARTPT FFAR1 GATA2 NKX6-1 SYT4 TAC1 UNC13A		ADORA2A AIF1 APLN BAIAP3 CACNA1G CNR1 CSF1R NCS1 PRRT2 RFX6 SCT SOX4 STXBP1 UCN3	AGT AIF1 APBB1 APLN BAIAP3 CACNA1G CARTPT CDK5R2 CHRNB2 CSF1R DRD2 FFAR1 GIP ISL1 NKX6-1 PRRT2 SPP1 STX1A TAC1 UCN3	ADORA2A AGT APBB1 APLN CADPS CNR1 CRH DRD2 GAL GATA2 GCK ISL1 NPPB PARD6A PRRT2 RFX6 SCT SLC30A8 SOX4 SPP1 UCN3	CARTPT ISL1 OR51E2 SOX4 TAC1		ADORA2A AGT AIF1 APBB1 AVPR1B BAIAP3 CACNA1G CADPS CARTPT CDK5R2 CHRNB2 CNR1 CRH CSF1R CXCL12 GAL GCK GHRL GIP ISL1 NCS1 PARD6A PRRT2 RFX6 SCT SOX4 STX1A UNC13A		APBB1 AVPR1B CRH PARD6A SCT SPP1 TAC1					AIF1 BAIAP3 CACNA1G CDK5R2 CNR1 CRH CSF1R GAL NCS1 NKX6-1 NPPB STXBP1				
