	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_POTASSIUM_CHANNELS		KCNAB2 KCNJ2	ABCC8 GNG2 GNG4 KCNA6 KCNAB2 KCNB2 KCNJ2 KCNJ3 KCNK17 KCNN3	ABCC8 GABBR2 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNH7 KCNJ11 KCNJ2 KCNJ6 KCNK17 KCNMB2	ABCC8 KCNAB2 KCNB2 KCNC1 KCNH2 KCNH7 KCNJ11 KCNJ2 KCNK17							KCNH8 KCNJ11 KCNN3	ABCC8 KCNH2 KCNN3	ABCC8 GNG2 GNG4 HCN4 KCNAB2 KCNB2 KCNH2 KCNH3 KCNH6 KCNH7 KCNH8 KCNJ2 KCNJ3 KCNJ6 KCNK16 KCNK17 KCNMA1 KCNMB2	ABCC8 GNG2 GNG4 HCN4 KCNB2 KCNC1 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ2 KCNJ3 KCNK16 KCNK17	GABBR2 HCN4 KCNAB2 KCNC1 KCNH3 KCNJ2 KCNJ6 KCNK3 KCNN3	GABBR2 KCNC1 KCNH8 KCNMB2 KCNN3	GABBR2 GNG2 KCNC1 KCNH7	ABCC8 KCNAB2 KCNH6 KCNH7 KCNH8 KCNJ6 KCNK3 KCNMA1 KCNMB2							KCNA6 KCNK17	GNG2 HCN4 KCNH3 KCNH6 KCNH7 KCNJ3 KCNJ6 KCNK3	KCNH8 KCNMA1	KCNC1 KCNJ3 KCNK3 KCNMA1 KCNMB2		ABCC8 GNG2 KCNAB2 KCNC1 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMA1 KCNMB2 KCNN3	ABCC8 GABBR2 HCN4 KCNAB2 KCNH8 KCNJ3 KCNK17 KCNK3 KCNMA1	GNG2 GNG4 KCNB2 KCNC1 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMB2 KCNN3	GABBR2 GNG2 GNG4 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2		ABCC8 KCNAB2 KCNB2 KCNH2 KCNH8 KCNJ11 KCNJ2 KCNK17 KCNK3 KCNMA1	KCNAB2 KCNB2 KCNC1 KCNH7 KCNJ2 KCNK17 KCNK3	ABCC8 GABBR2 GNG4 KCNC1 KCNH2 KCNH7 KCNJ3 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNN3		GABBR2 KCNC1 KCNH2 KCNJ11 KCNK17 KCNK3 KCNMA1 KCNN3		GNG4 KCNAB2 KCNB2 KCNC1 KCNH6 KCNH8 KCNJ2 KCNK3	KCNC1 KCNH7 KCNMA1 KCNMB2 KCNN3	GNG4 HCN4 KCNH6 KCNJ11 KCNJ6 KCNK3	GABBR2 GNG2 HCN4 KCNC1 KCNJ11 KCNJ2 KCNJ3 KCNJ6 KCNMA1 KCNMB2 KCNN3	GABBR2 GNG2 GNG4 KCNAB2 KCNH7 KCNJ2 KCNK3 KCNMA1 KCNN3	KCNAB2 KCNC1	KCNAB2 KCNH3 KCNH7 KCNJ3 KCNJ6 KCNK17 KCNMB2	GNG2 KCNAB2 KCNC1 KCNH3 KCNH7 KCNK16 KCNK17		GABBR2 GNG2 GNG4 HCN4 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ11 KCNK16 KCNN3			GABBR2 KCNB2 KCNC1 KCNH7 KCNH8 KCNK16 KCNK17 KCNMA1 KCNMB2 KCNN3	ABCC8 GABBR2 GNG4 HCN4 KCNC1 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ6 KCNK16 KCNK3 KCNMB2	ABCC8 GABBR2 GNG2 GNG4 HCN4 KCNAB2 KCNB2 KCNC1 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ3 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNN3	GABBR2 GNG2 GNG4 HCN4 KCNAB2 KCNB2 KCNC1 KCNH3 KCNJ2 KCNJ3 KCNJ6 KCNK17			GABBR2 GNG4 KCNAB2 KCNC1 KCNH2 KCNH7 KCNH8 KCNJ2 KCNJ6 KCNK3 KCNMB2	ABCC8 GNG4 KCNAB2 KCNH8		KCNA6 KCNN3	GNG2 KCNA6 KCNH7 KCNJ6 KCNMB2	KCNH3 KCNH6 KCNJ11 KCNJ2 KCNK3	ABCC8 GNG4 HCN4 KCNB2 KCNC1 KCNH2 KCNH8 KCNJ11 KCNJ2		KCNH2 KCNN3
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING			CACNA1B CACNA2D2									CACNA2D2 CACNB2	CACNA1A CACNA2D2	CACNA1A CACNA1B CACNA1E CACNA2D2	CACNA1A CACNA1E CACNA2D2 CACNB2	CACNA1A CACNA1E CACNA2D2	CACNA1E CACNA2D2		CACNA1A CACNA1E												CACNA1A CACNA1B CACNA1E CACNA2D2		CACNA1E CACNA2D2 CACNG4	CACNA1A CACNA1E CACNA2D2 CACNG4				CACNA1A CACNG4				CACNA1B CACNA1E CACNA2D2	CACNA1A CACNA1B CACNA2D2 CACNB2	CACNA1E CACNA2D2		CACNA1A CACNA1E		CACNA1A CACNA2D2			CACNA1A CACNA1E CACNB2 CACNG4		CACNA1B CACNB2	CACNA1A CACNA1B CACNA1E CACNA2D2 CACNG4	CACNA1B CACNA1E CACNA2D2	CACNA1A CACNA1E CACNA2D2	CACNA1A CACNA1E CACNA2D2			CACNA2D2 CACNG4			CACNA1B CACNB2					
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS			GNG2 GNG4 GRIK3											GNG2 GNG4	GNG2 GNG4 GRIK3																		GNG2 GNG4	GNG2 GNG4												GNG2 GNG4					GNG2 GNG4					GNG2 GNG4 GRIK3	GNG2 GNG4											
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR			GNG2 GNG4											GNG2 GNG4	GNG2 GNG4																		GNG2 GNG4	GNG2 GNG4												GNG2 GNG4					GNG2 GNG4					GNG2 GNG4	GNG2 GNG4											
REACTOME_PROTEIN_FOLDING			GNG2 GNG4 RGS11 RGS9 TUBB2B									GNAO1 RGS11 RGS9			GNAO1 GNG2 GNG4 RGS11 RGS9												GNG2 TUBB2B TUBB4A															GNAO1 GNG4 RGS11 RGS9		GNG4 TUBB2B TUBB4A							GNG2 GNG4 RGS9 TUBB4A					GNAO1 GNG2 GNG4 RGS9 TUBB2B	GNAO1 GNG2 GNG4 TUBB2B			GNAO1 GNG4 RGS9 TUBB4A	GNG4 TUBB4A			GNG2 RGS9 TUBB2B		GNG4 RGS11 RGS9		
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES															GRIN2C LIN7A LRFN2 LRRTM3 STX1A										LRRTM3 STX1A						LIN7A LRFN2 LRRTM3 STX1A														GRIN1 GRIN2C LRFN2			LIN7A LRFN2																		GRIN1 GRIN2C LRFN2		
REACTOME_PTEN_REGULATION		AKT3 CBX2 USP13																																																																		
REACTOME_RAB_GERANYLGERANYLATION																		RAB26 RAB36														RAB26 RAB36 RAB3C				RAB26 RAB39B							RAB26 RAB36 RAB3C	RAB26 RAB3C				RAB26 RAB36 RAB3C			RAB26 RAB36 RAB39B RAB3C			RAB26 RAB36 RAB3C							RAB26 RAB3C							
REACTOME_RAP1_SIGNALLING																											RAP1GAP2 RAPGEF4					RAP1GAP2 RAPGEF4				RAP1GAP2 RAPGEF4							RAP1GAP2 RAPGEF4								RAP1GAP2 RAPGEF4			RAP1GAP2 RAPGEF4		RAP1GAP2 RAPGEF4												
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR			CAMK2B NEFL																													CAMK2B NEFL								CAMK2B GRIN1		CAMK2B GRIN1									CAMK2B GRIN1 NEFL			GRIN1 NEFL	CAMK2B NEFL											CAMK2B GRIN1		
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY			CHST10 CHST8											CHST10 CHST8	CHST10 CHST8																							CHST10 CHST8				CHST10 CHST8																										
REACTOME_RECYCLING_PATHWAY_OF_L1																											TUBB2B TUBB4A																	TUBB2B TUBB4A																								
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT		AKT3 ONECUT1	AKT3 ONECUT1 PAX6			NEUROG3 PAX4			NKX2-2 PAX4				NEUROG3 PAX6	GCK ONECUT1 PAX6 RFX6	AKT3 GCK ONECUT1 PAX6 RFX6			GCK PAX6										NKX2-2 ONECUT1 PAX4			AKT3 GCK PAX6	AKT3 INSM1 NKX2-2	AKT3 GCK INSM1 NEUROG3 PAX6	AKT3 GCK RFX6		GCK INSM1 NEUROD1 NKX2-2 PAX4		AKT3 INSM1 NEUROD1 RFX6		INSM1 NEUROG3 RFX6			ONECUT1 PAX6		AKT3 RFX6						GCK INSM1 NEUROD1 NKX2-2 PAX4 PAX6			AKT3 GCK ONECUT1			AKT3 GCK PAX6 RFX6			GCK NEUROD1 NEUROG3 RFX6						NEUROG3 RFX6		
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION			FZD4 LGR6											FZD4 LGR6		FZD4 LGR6			FZD4 LGR6														FZD4 LGR6							FZD4 LGR6		FZD4 LGR6				FZD4 LGR6									FZD4 LGR6	FZD4 LGR6				FZD4 LGR6								
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS			AKT3 PAX6											GCK PAX6 RFX6	AKT3 GCK PAX6 RFX6			GCK PAX6	AKT3 GCK												AKT3 GCK PAX6	AKT3 NKX2-2	AKT3 GCK PAX6	AKT3 GCK RFX6		GCK NEUROD1 NKX2-2		AKT3 NEUROD1 RFX6							AKT3 RFX6						GCK NEUROD1 NKX2-2 PAX6			AKT3 GCK			AKT3 GCK PAX6 RFX6			GCK NEUROD1 RFX6								
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS						NEUROG3 PAX4			NKX2-2 PAX4																			NKX2-2 PAX4				INSM1 NKX2-2	INSM1 NEUROG3			INSM1 NEUROD1 NKX2-2 PAX4		INSM1 NEUROD1		INSM1 NEUROG3											INSM1 NEUROD1 NKX2-2 PAX4									NEUROD1 NEUROG3								
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN																																																			GCK NUP210			GCK NUP210														
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_			MMP2 PAPPA2 SCG3 SERPINA10 SPP1 VCAN													CHGB MMP2 SCG2 SCG3 SERPINA10 VCAN													MMP2 SCG3 SERPINA10		FBN1 PAPPA2 SCG2 SERPINA10 VCAN	MMP2 PAPPA2 SCG2 SCG3 SERPINA10 VCAN	CHGB FBN1 PAPPA2 SCG2 SCG3 SERPINA10 VGF	CHGB MMP2 PAPPA2 SCG2 SCG3 SERPINA10 VGF		CHGB MMP2 PAPPA2 SCG2 VGF		CHGB MMP2 SCG2 SCG3 VCAN	CHGB SERPINA10			MMP2 PAPPA2 SCG3 SERPINA10 SPP1 VGF			CHGB MMP2 SPP1 VGF									MMP2 PAPPA2 SCG3 SERPINA10 SPP1 VCAN							FBN1 VGF	SPP1 VGF				CHGB SCG3 SERPINA10 VGF		
REACTOME_REGULATION_OF_INSULIN_SECRETION			ABCC8 CACNA1C CACNA2D2 GNG2 GNG4 SNAP25 STX1A SYT5	ABCC8 ADCY5 CACNA1A KCNJ11 SYT5	ABCC8 ADCY5 CACNA2D2 KCNJ11							CACNA1C CACNA2D2 CACNB2 ITPR1 KCNJ11 RAPGEF4 SNAP25	ABCC8 CACNA1A CACNA2D2	ABCC8 CACNA1A CACNA1E CACNA2D2 GNG2 GNG4 SYT5	ABCC8 ADCY5 CACNA1A CACNA1C CACNA1E CACNA2D2 CACNB2 GNG2 GNG4 ITPR1 RAPGEF4 SNAP25 STX1A SYT5	ADCY5 CACNA1A CACNA1E CACNA2D2 SNAP25 STX1A	ADCY5 CACNA1C CACNA1E CACNA2D2	ADCY5 GNG2 ITPR1 STX1A	ABCC8 ADCY5 CACNA1A CACNA1C CACNA1E FFAR1 ITPR1 SNAP25 STX1A						STX1A SYT5	FFAR1 ITPR1 SNAP25	ADCY5 CACNA1C CACNA1E GNG2 RAPGEF4 SNAP25		CACNA1C CACNA1E ITPR1 SNAP25		ABCC8 ADCY5 CACNA1A CACNA1C CACNA1E CACNA2D2 FFAR1 GNG2 RAPGEF4 SNAP25 STX1A SYT5	ABCC8 CACNA1A ITPR1 RAPGEF4 SNAP25 STX1A	ADCY5 CACNA1C CACNA1E CACNA2D2 GNG2 GNG4 ITPR1 KCNJ11 RAPGEF4 SNAP25 SYT5	CACNA1A CACNA1C CACNA1E CACNA2D2 GNG2 GNG4 KCNJ11 RAPGEF4 SNAP25 STX1A SYT5		ABCC8 CACNA1E KCNJ11 RAPGEF4		ABCC8 ADCY5 CACNA1A CACNA1C GNG4 SNAP25 STX1A		CACNA2D2 KCNJ11		ADCY5 CACNA1E CACNA2D2 GNG4 ITPR1 RAPGEF4 SNAP25 STX1A	ADCY5 CACNA1A CACNA1C CACNA2D2 CACNB2 ITPR1 RAPGEF4 SNAP25	ADCY5 CACNA1E CACNA2D2 GNG4 ITPR1 KCNJ11 RAPGEF4 SNAP25	ADCY5 CACNA2D2 GNG2 KCNJ11 RAPGEF4 SNAP25	ADCY5 CACNA1A CACNA1E FFAR1 GNG2 GNG4 SNAP25 SYT5		CACNA1A CACNA2D2	CACNA2D2 GNG2 ITPR1		CACNA1A CACNA1E CACNB2 GNG2 GNG4 KCNJ11 RAPGEF4 SNAP25 SYT5		CACNB2 FFAR1	ADCY5 CACNA1A CACNA1E CACNA2D2 FFAR1 ITPR1 RAPGEF4 STX1A SYT5	ABCC8 ADCY5 CACNA1C CACNA1E CACNA2D2 GNG4 ITPR1 KCNJ11 SYT5	ABCC8 CACNA1A CACNA1C CACNA1E CACNA2D2 FFAR1 GNG2 GNG4 ITPR1 RAPGEF4 SNAP25 STX1A SYT5	CACNA1A CACNA1C CACNA1E CACNA2D2 GNG2 GNG4 RAPGEF4 SYT5			ADCY5 CACNA1C CACNA2D2 GNG4 ITPR1 STX1A SYT5	ABCC8 GNG4		CACNB2 ITPR1	CACNA1C CACNB2 GNG2 RAPGEF4 SYT5	CACNA2D2 KCNJ11 SYT5	ABCC8 ADCY5 GNG4 ITPR1 KCNJ11 RAPGEF4		CACNA1C CACNA2D2
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA													AGT ARNT2																																																							
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY		AKT3 USP13																																																																		
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL			CFC1 LEFTY1											CFC1 LEFTY1																		CFC1 LEFTY1	CFC1 LEFTY1																							CFC1 LEFTY1												
REACTOME_REGULATION_OF_TP53_ACTIVITY																																								CCNA1 CDK5R1 TP73																												
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS																																	AKT3 TP73	AKT3 TP73				AKT3 TP73				AKT3 TP73			AKT3 TP73											AKT3 TP73	AKT3 TP73											
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION																										CCNA1 CDK5R1														CCNA1 CDK5R1																												
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS																			RBP1 TTR														RBP1 TTR	RBP1 TTR					RBP1 TTR			RBP1 TTR									RBP1 TTR					RBP1 TTR				RBP1 TTR								
REACTOME_RET_SIGNALING														GFRA1 GFRA3 RET	DOK6 GFRA1 GFRA3 RET SHC3			GFRA1 SHC3															DOK6 GFRA3 SHC3	DOK6 GFRA3 SHC3											GFRA1 RET	DOK6 GFRA3 SHC3									GFRA3 RET	DOK6 GFRA1 RET SHC3	DOK6 GFRA1 RET SHC3			GFRA1 RET SHC3								
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS													EVL TUBB4A														EVL TUBB2B TUBB4A																	EVL TUBB2B TUBB4A																								
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS																											TUBB2B TUBB4A																	TUBB2B TUBB4A																								
REACTOME_RHO_GTPASE_CYCLE																																							ARHGAP24 MCF2L																							ARHGAP24 ARHGAP33						
REACTOME_RHO_GTPASE_EFFECTORS																																																																CIT EVL KIF5A TUBB2B				
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION			AKT3 MMP13											ITGBL1 MMP13	AKT3 ITGBL1 MMP13	ITGBL1 MMP13	ITGBL1 MMP13														AKT3 MMP13	AKT3 MMP13	AKT3 ITGBL1 MMP13	AKT3 ITGBL1 MMP13								AKT3 MMP13														AKT3 ITGBL1 MMP13	AKT3 ITGBL1											
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III																											TUBB2B TUBB4A																	TUBB2B TUBB4A																								
REACTOME_SEMAPHORIN_INTERACTIONS				CDK5R1 DPYSL4 PAK3	CDK5R1 DPYSL4									CDK5R1 CRMP1 DPYSL4 PLXNC1																								CDK5R1 PAK3 PLXNC1															CRMP1 PAK3															
REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS				DDC TPH1										DDC TPH1																	DDC TPH1							DDC TPH1							DDC TPH1											DDC TPH1				DDC TPH1								
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE			CPLX1 SNAP25 STX1A SYN1									SNAP25 SYN1			SNAP25 STX1A SYN1	SNAP25 STX1A		CPLX1 STX1A	SNAP25 STX1A								CPLX1 SNAP25				CPLX1 SNAP25 STX1A SYN1	CPLX1 SNAP25 STX1A SYN1	CPLX1 SNAP25 SYN1	CPLX1 SNAP25 STX1A SYN1				CPLX1 SNAP25 STX1A				CPLX1 SNAP25 STX1A			CPLX1 SNAP25	CPLX1 SNAP25 SYN1								CPLX1 STX1A	CPLX1 SYN1	SNAP25 STX1A	CPLX1 SYN1			CPLX1 STX1A SYN1								
REACTOME_SHC_MEDIATED_CASCADE_FGFR1			FGF17 KL											FGF17 KL	FGF17 KL	FGF17 KL															FGF17 KL	FGF17 KL	FGF17 KL	FGF17 KL																				FGF17 KL		FGF17 KL												
REACTOME_SHC_MEDIATED_CASCADE_FGFR4														FGF17 KLB	FGF17 KLB	FGF17 KLB															FGF17 KLB	FGF17 KLB	FGF17 KLB	FGF17 KLB								FGF17 KLB														FGF17 KLB												
REACTOME_SIALIC_ACID_METABOLISM			ST6GALNAC5 ST8SIA3 ST8SIA5																								ST6GALNAC5 ST8SIA3		ST6GALNAC5 ST8SIA5		ST6GALNAC5 ST8SIA5	ST6GALNAC5 ST8SIA5										ST8SIA3 ST8SIA5															ST8SIA3 ST8SIA5											
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS			CAMK2B FAM131B KSR2											CAMK2B FAM131B KIAA1549 KSR2			KIAA1549 KSR2	KIAA1549 KSR2														CAMK2B KIAA1549 KSR2				CAMK2B FAM131B	FAM131B KSR2			CAMK2B KSR2				FAM131B KIAA1549	FAM131B KIAA1549 KSR2										CAMK2B KIAA1549 KSR2											CAMK2B FAM131B KIAA1549		
REACTOME_SIGNALING_BY_ERBB4							CXCL12 GABRB3																			CXCL12 GABRA1 GABRB3																											GABRA1 GABRG2	GABRA1 GABRB3 GABRG2														
REACTOME_SIGNALING_BY_GPCR							CXCL12 CYSLTR2 FFAR1 FFAR3 GAST GPR83 NTS TAC1 TAS2R20			ADORA2A CYSLTR2 DGKB GABBR2				AVPR1B CAMK2B CHRM4 DGKB FFAR2 FZD4 GHRL GIP GNAO1 GNG2 GNG4 GPC2 GPC6 MLN PDE2A PDE8B PRKCG REEP2 RGS16 RGS4 RGS5 SCT SST SSTR2 SSTR3 SUCNR1 TTR UCN3	ADCY1 ADCY2 ADCY5 AGT AKT3 AVPR1B BRS3 CHRM4 CLPS CRH CYSLTR2 FFAR2 GHRL GIP GNAO1 GNG2 GNG4 GPC2 GPC6 ITPR1 MLN PDE2A PDE8B PRKCG RBP1 REEP2 RGS11 RGS16 RGS4 RGS9 SCT SST SSTR1 SSTR3 UCN3				ADCY1 ADCY2 ADCY5 ADORA2A AGT AKT3 DGKB FFAR1 FFAR2 FFAR3 FZD4 GAST GHRL GPC6 GPR83 ITPR1 NTS PDE2A RBP1 RGS16 RGS5 SSTR1 TAC1 TAC3 TTR UCN3		ADORA2A AGT BRS3 ITPR1 MCF2L MLN PRKCG					CXCL12 CYSLTR2 FFAR1 GAST GPR83 ITPR1 NTS TAC1 TAS2R20	ADCY1 ADCY2 ADCY5 ADORA2A AKT3 DGKB FFAR2 GNG2 GPBAR1 PDE2A PDE8B SSTR1 TAC3 TTR							ADCY1 ADORA2A AGT AKT3 AVPR1B BRS3 CHRM4 CRH CYSLTR2 FFAR3 FZD4 GABBR2 GAST GNAO1 GNG2 GNG4 GPBAR1 GPR83 NPY NTS OR51E1 PDE2A PDE8B PYY RBP1 RGS16 SCT SST TAC3 TTR		ADCY2 AGT ARHGEF25 BRS3 CAMK2B CLPS CRH FZD4 GNAO1 GPC2 MCF2L PDE2A SSTR2 SSTR3	ADCY2 ADCY5 ARHGEF25 BRS3 CLPS CRH FZD4 GNAO1 GPC2 GPC6 SSTR3 TTR	ADCY5 AKT3 AVPR1B CAMK2B CLPS CXCL12 DGKB GABBR2 GHRL GNAO1 GNG4 GPC6 GPR83 MCF2L OR51E1 PDE8B RBP1 REEP2 RGS4 RGS9 SCT SSTR2 SUCNR1 TAC3		CAMK2B CRH FFAR2 FZD4 GABBR2 GAST GPBAR1 GPC2 MCF2L REEP2 RGS9 SCT SSTR1		ADCY1 ADCY2 ADCY5 AGT AKT3 ARHGEF25 AVPR1B CAMK2B CHRM4 CLPS CRH CXCL12 FZD4 GIP GNAO1 GNG4 GPBAR1 GPC6 GPR83 ITPR1 MCF2L MLN NPY OR51E1 PDE2A PDE8B PRKCG PYY RBP1 REEP2 RGS11 RGS16 RGS9 SCT SST TAC3 TTR			ADCY5 AKT3 AVPR1B BRS3 CHRM4 CLPS CRH CXCL12 DGKB FZD4 GABBR2 GIP GNAO1 GNG2 GPBAR1 MLN NPY PYY REEP2 RGS4 RGS9 SCT SSTR3								CYSLTR2 FFAR1 FFAR3 GAST GPR83 NTS SST SUCNR1 TAC1	ADCY1 ADCY5 AKT3 CHRM4 CYSLTR2 DGKB FFAR1 FFAR3 GABBR2 GAST GNAO1 GPBAR1 GPC2 GPC6 GPR83 ITPR1 MCF2L NTS OR51E1 PDE2A PDE8B PRKCG PYY RGS11 RGS5 RGS9 SCT SUCNR1 TAC1 TAS2R20		ADCY1 ADCY2 AGT AKT3 BRS3 CHRM4 DGKB FFAR1 FFAR2 FFAR3 FZD4 GABBR2 GAST GIP GNAO1 GNG2 GNG4 GPBAR1 GPC2 GPC6 ITPR1 MCF2L NTS PDE8B PYY RBP1 REEP2 RGS4 RGS5 RGS9 SSTR2 SSTR3 TAC1 TAC3 TTR UCN3				ADCY1 ADCY2 ADCY5 ADORA2A AGT AVPR1B CHRM4 CLPS CRH CXCL12 FZD4 GABBR2 GHRL GIP GNAO1 GNG4 GPC2 ITPR1 MCF2L MLN OR51E1 PRKCG PYY RBP1 REEP2 RGS16 RGS5 RGS9 SCT SSTR1 SSTR3 TAC3 TTR		ADCY5 AVPR1B CRH FZD4 GAST GPC6 NTS RGS16 RGS4 SCT TAC1	AGT ARHGEF25 FFAR3 GNAO1 GPC2 GPR83 ITPR1 TAS2R20			ADCY5 AGT BRS3 CAMK2B CHRM4 CRH FZD4 GNG4 GPBAR1 ITPR1 MLN PDE2A PRKCG PYY RGS11 RGS9 TAC3 TAS2R20 UCN3		
REACTOME_SIGNALING_BY_HEDGEHOG					ADCY1 ADCY5 DZIP1 TUBB4A													ADCY1 ADCY5 TUBB4A									ADCY1 ADCY2 ADCY5 TUBB2B TUBB4A										ADCY2 ADCY5 TUBB4A		ADCY1 TUBB2B			ADCY1 ADCY2 ADCY5 BOC DZIP1		ADCY1 ADCY5 BOC DZIP1 TUBB2B TUBB4A					ADCY1 ADCY2 BOC																			
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR			ATP6V1G2 FGF17 KL											ATP6V1G2 FGF17 KL KLB	ATP6V1G2 FGF17 KL KLB	ATP6V1G2 FGF17 KL KLB			ATP6V1G2 KL KLB												ATP6V1G2 FGF17 KL KLB	ATP6V1G2 FGF17 KL KLB	ATP6V1G2 FGF17 KL KLB	ATP6V1G2 FGF17 KL KLB																						ATP6V1G2 FGF17 KL KLB												
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS				CAMK2B KSR2	CAMK2B KSR2																																			CAMK2B KSR2																												
REACTOME_SIGNALING_BY_NODAL			CFC1 LEFTY1											CFC1 LEFTY1																		CFC1 LEFTY1	CFC1 LEFTY1																							CFC1 LEFTY1												
REACTOME_SIGNALING_BY_NOTCH																									DLL1 DNER DTX1																																											
REACTOME_SIGNALING_BY_NOTCH1																									DLL1 DNER DTX1																										DLL1 DNER DTX1																	
REACTOME_SIGNALING_BY_NTRK2_TRKB_				CDK5R1 NTRK2	CDK5R1 NTRK2																																	CDK5R1 NTRK2																	CDK5R1 NTRK2					CDK5R1 NTRK2								
REACTOME_SIGNALING_BY_NTRKS		NTRK2 TPH1 VGF		CDK5R1 CDK5R2 NTRK2 TPH1	CDK5R1 CDK5R2 NTRK2							CDK5R1 CDK5R2 ID4 SHC3			ASCL1 CDK5R1 CDK5R2 ID4 SHC3 TPH1 VGF				ADORA2A ID4 SHC3 TPH1 VGF		ADORA2A CDK5R1		ADORA2A CDK5R1										CDK5R2 NTRK2 SHC3 TPH1 VGF	ADORA2A CDK5R2 NTRK2 SHC3 TPH1 VGF						CDK5R1 ID4 VGF				CDK5R2 NTRK2 SHC3 VGF	ASCL1 NTRK2 TPH1 VGF	ADORA2A CDK5R2 ID4 NTRK2 SHC3									ADORA2A CDK5R1 ID4 NTRK2 VGF	CDK5R1 CDK5R2 ID4 SHC3 TPH1 VGF				ADORA2A CDK5R1 CDK5R2 ID4 NTRK2 SHC3 TPH1 VGF					CDK5R1 CDK5R2 ID4 TPH1	CDK5R1 CDK5R2 TPH1 VGF		
REACTOME_SIGNALING_BY_PDGF																																																														PDGFD SPP1						
