	ARNT2	ARX	ASCL1	ASCL2	CCDC17	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	HES4	HEY1	HHEX	HIC1	HLF	INSM1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_PDZ_DOMAIN_BINDING	1	1	1	1	1	1	1	1	1	0.03435792958041606	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08623975896058256	1	1	1	1	1	1	1	0.04230173904534795	1	0.06353152980932464	1	1	1	1	1	1	1	1	1	0.0006743334022232261	1	1	1	0.037261664526084926	1
GO_PEPTIDASE_ACTIVITY	1	1	1	1	1	1	0.005056455141196237	1	1	1	1	1	1	1	1	1	1	1	0.06302177166251588	1	0.0004748753035829223	1	0.017185426428811823	0.06982315055187627	1	1	1	1	1	1	0.053800884358213175	1	1	1	1	1	1	1	0.0060188922908417375	1	0.07404812452777676	1	0.0006516856460283549	1	1	0.050592106582366125	1	1	1
GO_PEPTIDASE_REGULATOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08395249718542519	1	0.042907285628942526	1	1	1	1	1	1	1	1	1	1	1	0.09469553816301368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008125080185081845	1	1	1
GO_PEPTIDE_BINDING	1	1	1	0.05271566541038064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0599873850119127	1	1	1	1	1	1	1	0.07680211893574707	1	1	1
GO_PEPTIDE_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0037198183461563117	1	1	1	1	1	1
GO_PEPTIDE_CROSS_LINKING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04622537536124216	1	1	1	1	1	1
GO_PEPTIDE_CROSS_LINKING_VIA_CHONDROITIN_4_SULFATE_GLYCOSAMINOGLYCAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014869441501252911	1	1	1	1	1	1
GO_PEPTIDE_HORMONE_RECEPTOR_BINDING	1	1	1	1	1	1	1	1	0.03261018890072043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04981086082937081	1	1	1	1	1	1	1	1	1	1
GO_PEPTIDE_HORMONE_SECRETION	1	0.000579682364039491	1	1	1	0.0012413256283581031	0.034325789378136684	1	5.3441418462196744e-05	0.058075410236336555	0.0018673520571220736	1	1	0.007425241305297536	1	0.03206597445204695	1	1	0.01166198721982803	0.014239455359736253	0.0045017563783155135	1	0.005689487153506589	1	1	1	1	1	0.030507982236587017	1	1	0.00045999703771637535	1	0.03586498621681733	0.007993041276225354	1	0.049556307040388936	1	0.00015259891223762256	1	0.014498006411526654	1	6.434932756205214e-05	1	0.007993041276225354	1	0.013564196292120467	0.002273700318602634	0.056861444972461594
GO_PEPTIDE_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017907788106902855	1	1	1	1	1	1	1	1	0.0075911632746233915	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PEPTIDE_SECRETION	1	0.012040018236056937	1	0.017791777204893666	1	0.0057685798317397285	1	1	0.003911358654995034	1	0.04106639891693842	1	1	0.031844157053664945	1	0.061947687138376284	1	1	0.04106639891693842	1	0.03287661651329454	1	0.02357760072639903	1	1	1	1	1	0.058451039350455036	1	1	0.0012614479058337125	1	1	0.05857049056242525	1	0.02839794898751624	1	0.0034884021391917708	1	0.059724432166598396	1	5.056184208318548e-05	1	0.05857049056242525	1	0.014265188686679142	0.0036093745662842958	0.03528981973585099
GO_PEPTIDYL_AMINO_ACID_MODIFICATION	0.02901854927059544	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06759684603605665	1	1	1	0.003204667295100161	1	0.09726008821645449	1	1	1	1	1	1	1	1	0.036773454615541046	1	1	1	1	1	1	1	1	1	1
GO_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION	1	1	1	1	1	1	1	1	0.06612892282640392	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023836103159291633	1	0.01580746999340954	1	1	1	1	1	1	1	1	1	1
GO_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION	1	1	1	1	1	1	1	1	0.038599297306473046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05868990730588308	1	1	1	1	1	1	1	1	1	1
GO_PEPTIDYL_SERINE_DEPHOSPHORYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018631770274820658	1	1	1
GO_PEPTIDYL_SERINE_MODIFICATION	0.014947423237486435	1	1	1	1	0.055349160628626715	1	1	1	1	1	1	0.06399183207935133	1	1	0.06074845027741782	1	1	0.02728887201467789	1	1	1	1	1	1	1	1	0.014947423237486435	1	1	1	1	1	0.022582007435579254	0.09975595672423676	1	1	0.07520316311300279	0.02957492516768523	1	1	1	0.05311388081353985	1	1	1	1	0.03145876047092633	1
GO_PEPTIDYL_THREONINE_MODIFICATION	0.04956793887972599	1	1	1	1	0.01920239003027957	1	1	0.09106768665311493	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04956793887972599	1	1	1	0.012351540234278202	1	1	1	1	1	0.022007516442989705	1	1	1	1	1	1	1	1	1	0.0739042798623184	1
GO_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027324558717724212	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.052637563710826285	1	1
GO_PEPTIDYL_TYROSINE_MODIFICATION	1	1	0.03724772195116821	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0627475415519867	1	0.02192143187571216	1	1	1	9.365460612953402e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08910001068900308	1	1	1	0.046150076885808855	1	1
GO_PERIKARYON	1	0.01118692546243516	0.04085449061836077	0.009061274135455433	1	0.00907345788524394	1	1	9.712224557034688e-06	1	0.09987507767947013	1	1	1	1	1	1	1	0.00019546491492550278	0.002500278703384873	1	1	0.016894425272262037	1	1	1	0.04344112842668735	0.010029591243819413	0.06412945928595026	1	1	1	0.03166578258891262	0.006901562192251021	1	1	0.0073264505368909605	1	1.662619205411442e-05	0.09509056061750187	1	1	0.005152127629232006	1	0.02595576455863935	0.08987208618993536	0.018457591781694704	0.00024106542455804014	1
GO_PERINUCLEAR_REGION_OF_CYTOPLASM	0.017133646652357615	0.00724773632504494	0.06498400630759915	1	1	0.01612835762065845	1	0.08082072239630345	1	1	1	1	1	0.05242192823463254	1	0.013223484438295574	0.06796295156305188	0.011555527091408058	1	1	1	1	1	1	1	1	1	0.004468305149065266	1	1	0.08355046354998874	0.021514850652980755	1	1	0.005696438769552503	1	1	0.05922264001982991	0.014672270735682558	1	0.09606011720768781	1	0.007292595282460734	1	1	1	1	0.015134879224568576	3.9724606448743316e-07
GO_PERIPHERAL_NERVOUS_SYSTEM_AXON_REGENERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0021723821035942725	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	1	0.06828338567566206	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02339415784708465	1	0.012598524366330799	1	1	1	1	0.020402426920047345	1	1	1	1	1	0.05336194630131941	1	1	1	1	1	1	1	1	0.0011028086705087148	1	1	1	1	1	1
GO_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001735083866500009	1	1	1	1	0.020236601548022426	1	1	1	0.0002705665587248163	1	1	1	1	1	1
GO_PHAGOCYTIC_CUP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004183499167177973	0.019768593890597375
GO_PHAGOCYTIC_VESICLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07468950323995371	1	1	1
GO_PHAGOSOME_ACIDIFICATION	1	1	1	1	1	1	1	0.0090484875790513	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08296763710531119	1	1	1	1	1	1	1	1	1	0.021178381356740883
GO_PHAGOSOME_MATURATION	1	1	1	1	1	1	1	0.02526998829067173	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.056973397456914654
GO_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	0.010396925573362137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019528271343106196	1	1	1	1	0.07595092788857127	1	1	1	0.011321013994569085	1	1
GO_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.038741885828894596	1	1	1	1	1	1	1	1	0.05377970833989432	0.05377970833989432	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014070601671530958	1	1	1	1	0.02568596406363688	1	1	1	1	1	1	0.015350406479669676	1	1	1	1	0.024832448351024827	1	1	1	0.0581870419977526	1	1
GO_PHOSPHATASE_BINDING	0.017952207603211923	1	1	1	1	1	1	1	1	1	1	0.002991981094981777	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014671434215537293	1	1	0.03865840236681628	1	0.06753896387473024	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHATASE_COMPLEX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014380862936802519	1
GO_PHOSPHATASE_REGULATOR_ACTIVITY	1	1	0.0842467009212553	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02663510165405114	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06624069293282897	0.06497008286092709	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	1	1	0.006850097617303819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07295824631909664	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08792677274625205	1	1	1
GO_PHOSPHATIDYLINOSITOL_BINDING	0.038810040259710576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING	0.09255443070691349	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION	1	1	0.03156852405200128	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07190015357379287	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHATIDYLSERINE_BINDING	1	0.004111348119321567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOLIPASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05681720815707558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOLIPASE_C_ACTIVITY	1	1	1	1	1	0.021691635384732955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019177896756461754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOLIPID_BINDING	0.009384064845074924	0.0409120835425989	1	1	1	1	1	1	0.0038498504655843924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012288445051551466	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOLIPID_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05511380357784068	1	1	1	1	1	0.08792243093201502	1	1	1	1	1	1
GO_PHOSPHOLIPID_EFFLUX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0019072435929654574	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOLIPID_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09679028351705032	1	1	1	1	1	0.08954646151831713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	0.09255443070691349	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08136543736958213	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY	1	1	1	1	1	0.03620159781146659	1	1	1	1	1	1	1	1	1	1	1	1	1	0.041572428164776465	1	1	1	0.09323334579431919	1	1	1	1	1	0.013040168476715297	1	1	1	1	1	1	0.031727686174568226	1	0.01861904482890775	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05305284573378111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	0.0025518352131154165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06180951297714432	1	1	1	1	1	0.04105822707287232
GO_PHOSPHOTYROSINE_RESIDUE_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04077012158758986	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOTORECEPTOR_CELL_CILIUM	1	1	1	1	1	1	1	0.021934522967340553	0.005090122403315855	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010096404867510511	1	1	1	1	1	1	0.04983258522265688	1	1	1	1	1	1	1	1	1	1
GO_PHOTORECEPTOR_CELL_DEVELOPMENT	1	1	1	1	1	1	1	1	0.00405984444119889	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0033967759900910277	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012627650919337152	1	1	1	1	1	1
GO_PHOTORECEPTOR_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	0.010613082977236954	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006611702312195877	0.0511292915308561	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07118811666596314	1	1	0.0037983227988347412	1	1	1	1	1	1
GO_PHOTORECEPTOR_CONNECTING_CILIUM	1	1	1	1	1	1	1	0.017942301922738935	1	1	1	1	1	1	1	1	1	1	1	1	0.04010536972182932	1	1	1	1	1	1	1	1	1	1	0.010320416202828753	1	0.01594680029506479	1	1	1	1	1	0.031497557711340995	1	1	0.06180951297714432	1	1	1	1	1	1
GO_PHOTORECEPTOR_INNER_SEGMENT	0.012727806394116303	1	1	0.011857719508368003	1	0.08591986274203567	1	0.003637743654161807	0.04821251197447496	1	1	1	1	1	1	1	1	1	0.017987941691346876	1	1	1	1	1	1	1	1	1	1	1	1	0.02229482334719901	0.07676618194976714	0.034012825319456264	1	1	1	1	0.019605171992921777	0.06538017597151646	1	1	1	1	1	1	1	1	1
GO_PHOTORECEPTOR_OUTER_SEGMENT	1	1	1	1	1	1	1	1	0.032017819487741406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06497008286092709	1	1	1	1	1	1	1	1	1	1
GO_PHOTOTRANSDUCTION	1	1	1	1	1	1	1	1	1	1	1	0.03561820215993328	1	1	1	1	1	1	1	1	1	1	1	0.04545771834343537	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	1	1	1	1	1	1	1	1	0.094064851405957	1	1	1	1	1	1	1	1	1	0.007497193188673035	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PH_REDUCTION	1	1	1	1	1	1	1	0.035831223255025635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0793131834708578
GO_PIGMENTATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0503285917655224	1	1	1	1	1	1	1	1	1	1	0.02147465769882617	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05397068421392437	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM	1	1	1	0.02028345769728146	1	1	1	0.09483835037655608	0.025609271401193734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018319191454517214	1	1	1	0.07826412031745211	0.08217760118624007	1	1	1	1	0.010939229609348233	1	1	1	0.020616052744035995	1	1	1	1	1	1
GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX	1	1	1	0.011174349347365164	1	0.004191682185802126	1	0.06387150093076321	0.013249791571999237	1	0.0005355807970542914	1	1	1	1	1	1	1	0.008995673872447485	0.03861070205631345	0.0976499128540802	1	1	1	1	0.005167347047519533	0.014796280595468891	0.04592282302489126	1	1	1	0.004790437503273681	0.08085628453317995	0.00047210204909031717	0.09739300531523543	1	1	1	3.087714570693123e-06	1	1	1	0.09076939378350157	1	1	6.311961244442887e-05	0.0998578741663706	1	0.009750508415573012
GO_PLASMA_MEMBRANE_RAFT	1	1	1	1	1	1	1	1	1	1	0.05821959559821299	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07113813864658247	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLASMA_MEMBRANE_REGION	0.023084314275464757	0.008332353758548794	1	0.018789492639470384	1	6.227063509411934e-05	1	1	0.010094166338098898	0.008925190794042415	0.008925190794042415	1	1	1	1	0.001502961021241811	1	1	1	1	1	1	1	1	1	0.00355798167315291	0.014408989778117998	1	0.015097835422604122	1	1	1	1	0.0008027186776009554	1	1	0.029418360993222814	1	0.0024900415692110656	0.0009043759672671126	1	1	0.02541727572343211	0.03631717869842932	1	1	1	0.000384364659661518	0.0009138928697278725
GO_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX	1	1	1	1	1	1	1	1	1	0.08424309868421365	0.08424309868421365	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLATELET_ACTIVATION	0.010381383893307006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06783997880938797	0.04444814393452323	1	1	1	1	1	0.07745776005814853	1	1	1	1	0.010381383893307006	1	1	1	1	1	1	0.026575087860922886	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLATELET_DENSE_GRANULE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009034960625945443	1	1	1	0.011906253577937287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLATELET_DENSE_GRANULE_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.585356843624712e-05	1	1	1	0.0009194465839469368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08084244269480956	0.06348156356447698	1	1	1	1	1	1	1	1	1
GO_PML_BODY	1	1	1	0.03207646643109274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04778100894951676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08704061031401533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POINTED_END_ACTIN_FILAMENT_CAPPING	1	1	1	1	1	1	1	1	1	1	0.00023980341195262156	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POLYMERIC_CYTOSKELETAL_FIBER	0.0638044827321127	1	0.03125970257308841	1	1	1	1	1	0.029729119353480438	1	1	0.0866421672079919	1	1	1	1	1	0.09004455991784477	1	1	1	1	1	1	1	1	1	1	1	1	0.028147869896014255	1	1	1	1	1	1	1	0.0029685389804647855	1	1	1	0.02180940922553143	1	1	1	0.00033982752898187307	0.01824668060811152	0.08445070062792814
GO_POLYOL_BIOSYNTHETIC_PROCESS	1	1	1	1	1	0.09586041557353664	1	1	1	0.02030975659467127	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009384864979772978	1	1	1	1	1	1	1	1	1	1	1	0.00047306701338423185	1	1	1	1	1	1
GO_POLYOL_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	0.07518413897754506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.036510920551615644	1	1	1	1	1	1	1	1	1	1	1	0.011074687338101796	1	1	1	1	1	1
GO_PONS_DEVELOPMENT	1	1	1	1	1	0.002841777553458158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0003046852507156972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_CHEMOTAXIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09915024595587263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	1	1	1	1	1	1	1	1	0.05225772952699348	1	0.01913384487654679	1	1	1	1	1	1	1	1	1	0.08695900416624558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	1	1	0.009979639179836797	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025648371127506397
GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08348053355158813	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	0.005261494841488523	1	1	1	1	1	1	1	1	1	0.007497193188673035	1	1	1	1	0.00014612611022879474	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011854217132363232	1	1	1	1	1	1	1	1	0.027180935407064455	1	1	1	0.006629273160583593	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014505123142007914	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005875946128165999	1	1	1	1	1	1	1	1	1	1	1	1	0.018844224881364613	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0016118763339830755	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03435792958041606	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
