	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_PERIKARYON		CPLX2 KIF5A TTLL7	CACNA1C CNGA3 CPLX1 ELAVL4 EPHA4 GRIK3 GRIK5 KCNB2 KIF5A MAP1B PCSK2 PRPH PTPRN	CDK5R1 ELAVL4 GRIK3 KCNB2 PCSK2 SCN1B SORCS2	CDK5R1 CRH KCNB2 PCSK2 PTPRN SCN1B									AIF1 CACNA1C CDK5R1 CNGA3 CRH EPHA4 RTN4RL1 TTLL7	CNGA3 ELAVL4 MAPK10 RTN4RL1 SORCS2	AIF1 CDK5R1 CNGA3 CPLX2 CRMP1 EPHA4 GRIK5 KCNB2 KIF5A KNDC1 MAP1B PCSK2 PTPRN RTN4RL1 SCN1B	AIF1 CACNA1C CDK5R1 CNGA3 CPLX2 CRH CRMP1 GRIK3 GRIK5 KCNB2 KIF5A KNDC1 MAP1B PCSK2 PTPRN SCN1B	AIF1 CNGA3 CRH CRMP1 EPHA4 GRIK5 KIF5A MAPK10 PCSK2 RTN4RL1 SCN1B SORCS2 TTLL7	CACNA1C EPHA4 SORCS2 TTLL7	AIF1 CNGA3 CPLX1 CRMP1 RTN4RL1 SORCS2 TTLL7	CACNA1C ELAVL4 EPHA4 GRIK5 KIF5A MAPK10 PRPH PTPRN RTN4RL1 TTLL7							AIF1 CDK5R1 RTN4RL1	CACNA1C CPLX1 KIF5A RTN4RL1 TTLL7		CACNA1C PRPH PTPRN RTN4RL1 TTLL7		AIF1 CACNA1C CPLX1 ELAVL4 EPHA4 GRIK5 KIF5A PCSK2 RTN4RL1 SORCS2 TTLL7	AIF1 CPLX1 ELAVL4 EPHA4 KIF5A PCSK2 RTN4RL1 TTLL7	AIF1 CACNA1C CNGA3 CPLX1 CPLX2 CRH ELAVL4 GRIK5 KCNB2 KIF5A PRPH PTPRN RTN4RL1 TTLL7	AIF1 CACNA1C CNGA3 CPLX1 CPLX2 CRH ELAVL4 EPHA4 GRIK5 KCNB2 KIF5A MAPK10 PRPH PTPRN SORCS2 TTLL7		CPLX1 CRH KCNB2 KIF5A TTLL7	CRH KCNB2 MAPK10 PCSK2	CACNA1C CDK5R1 CNGA3 CPLX1 CPLX2 EPHA4 KNDC1 MAPK10 PCSK2 PTPRN RTN4RL1 SORCS2 TTLL7	EPHA4 KIF5A MAPK10	CDK5R1 CRH ELAVL4 MAPK10 SCN1B SORCS2		CPLX1 CRH ELAVL4 EPHA4 GRIK5 KCNB2 KIF5A MAP1B MAPK10 RTN4RL1 SCN1B SORCS2 TTLL7	CACNA1C CPLX2 EPHA4 SORCS2	MAPK10 PTPRN TTLL7	AIF1 CNGA3 CPLX1 CPLX2 CRH GRIK5 MAPK10 PCSK2 PTPRN RTN4RL1 SCN1B TTLL7	AIF1 CPLX1 EPHA4 GRIK5 MAPK10 SORCS2	CACNA1C EPHA4	AIF1 CPLX1 MAPK10	AIF1 CPLX1 ELAVL4 KIF5A MAPK10		AIF1 CDK5R1 CNGA3 CPLX2 ELAVL4 EPHA4 GRIK5 KNDC1 MAP1B PTPRN TTLL7		CRMP1 GRIK3 PRPH	CPLX1 CPLX2 EPHA4 KCNB2 KIF5A MAPK10 PRPH RTN4RL1 TTLL7	AIF1 CACNA1C CDK5R1 CPLX1 CPLX2 EPHA4 GRIK5 MAPK10 PTPRN SCN1B SORCS2 TTLL7	AIF1 CACNA1C CDK5R1 CPLX2 ELAVL4 GRIK3 GRIK5 KCNB2 KIF5A MAP1B MAPK10 PCSK2 SCN1B SORCS2	CACNA1C CPLX1 CRH CRMP1 ELAVL4 GRIK5 KCNB2 KNDC1 MAP1B RTN4RL1 TTLL7		EPHA4 KIF5A	AIF1 CACNA1C CDK5R1 CNGA3 CPLX1 CRH EPHA4 GRIK5 KNDC1 MAPK10 PCSK2 PTPRN RTN4RL1 SORCS2	GRIK5 RTN4RL1 SORCS2	CRH EPHA4 SCN1B			AIF1 CACNA1C CPLX1 ELAVL4 KIF5A MAPK10 PRPH	AIF1 CDK5R1 CPLX2 CRH GRIK5 KNDC1 MAPK10 PTPRN RTN4RL1 SCN1B		AIF1 CDK5R1 CRH EPHA4 KCNB2 PTPRN RTN4RL1 SCN1B TTLL7		
GO_PERINUCLEAR_REGION_OF_CYTOPLASM			APLP1 ATCAY BRSK2 CABP7 GAD2 KIF5A MAP1B MAP6 PRKCG SEZ6 SNAP25 SPP1 STMN2 SYT5 TPPP3											AIF1 ANKRD13B APLP1 BRSK2 CCDC78 CDK5R1 CERKL ITPR1 MAP6 MAPK8IP1 PDE2A PRKCG SNAP25 SYP		AIF1 ANKRD13B APLP1 CDK5R1 CERKL HCN4 KCNH2 KIF5A MAP1B MAP6 MAPK8IP1 PDE2A PRKCG RAB3C RASD1 SPP1 STMN2 SYP SYT5	AIF1 APLP1 ATCAY BRSK2 CABP7 CCDC78 CDK5R1 CERKL HCN4 ITPR1 KCNH2 KIF5A MAP1B MAP6 MAPK8IP1 NCS1 PDE2A PPP1R16B PRKCG RASD1 SEZ6 SNAP25 SPP1 STMN2 SYP SYT5						CCDC78 CDK5R1 ITPR1 PRKCG SYP	BRSK2 CCDC78 ITPR1	ATCAY BRSK2 CCDC78 CDK5R1		AIF1 BRSK2 CCDC78 CHGA MAP6 PRKCG RAP1GAP2 SYT5	AIF1 ATCAY CDK5R1 ITPR1 PPP1R16B RAP1GAP2 SNAP25	ANKRD13B CERKL HCN4 KIF5A NTRK2 PDE2A RAB3C RAP1GAP2 SNAP25						AIF1 APLP1 BRSK2 CCDC78 CERKL CHGA ITPR1 KIF5A MAPK8IP1 NCS1 NTRK2 PDE2A RAB3C RASD1 SNAP25 STMN2 SYT5 TPPP3	AIF1 ATCAY CCDC78 CERKL CHGA HCN4 KCNH2 KIF5A MAP6 MAPK8IP1 NCS1 NTRK2 PDE2A RAB3C RASD1 SEZ6 SNAP25 STMN2 SYP SYT5 TPPP3		ANKRD13B APLP1 CABP7 CHGA KCNH2 KIF5A MAP6 PDE2A PPP1R16B RAP1GAP2			ATCAY CCDC78 KIF5A NTRK2 RAP1GAP2 RASD1			ANKRD13B APLP1 BRSK2 CERKL GAD2 ITPR1 KIF5A MAP1B NCS1 NTRK2 PDE2A PRKCG RASD1 SNAP25 SPP1 STMN2 SYP TPPP3		APLP1 BRSK2 CERKL HCN4 ITPR1 NTRK2 RAB3C SNAP25 SYP TPPP3	AIF1 ANKRD13B APLP1 BRSK2 CABP7 HCN4 MAP6 NTRK2 PPP1R16B RAB3C RASD1 SEZ6 SNAP25 SPP1 SYP	AIF1 ANKRD13B ATCAY BRSK2 CABP7 NTRK2 PDE2A PPP1R16B RAB3C RAP1GAP2 SNAP25 SYP SYT5			AIF1 ATCAY ITPR1 KIF5A NTRK2 RAB3C RAP1GAP2		AIF1 APLP1 BRSK2 CABP7 CCDC78 CDK5R1 CERKL GAD2 HCN4 KCNH2 MAP1B MAP6 MAPK8IP1 NCS1 PDE2A PRKCG RAB3C RAP1GAP2 SNAP25 STMN2 SYT5 TPPP3			ANKRD13B APLP1 ATCAY BRSK2 CHGA GAD2 ITPR1 KIF5A MAPK8IP1 NTRK2 PDE2A PRKCG RAB3C RAP1GAP2 SPP1 SYT5	AIF1 APLP1 BRSK2 CCDC78 CDK5R1 CERKL HCN4 ITPR1 MAP6 MAPK8IP1 NCS1 NTRK2 PRKCG RAP1GAP2 SEZ6 SYT5	AIF1 APLP1 BRSK2 CABP7 CDK5R1 CERKL CHGA HCN4 ITPR1 KCNH2 KIF5A MAP1B MAP6 RAB3C RAP1GAP2 SEZ6 SNAP25 SPP1 SYP SYT5 TPPP3			BRSK2 CCDC78 KIF5A PPP1R16B RASD1	AIF1 ANKRD13B APLP1 CCDC78 CDK5R1 CERKL CHGA ITPR1 KCNH2 MAP6 NCS1 NTRK2 PRKCG RAP1GAP2 SEZ6 SYP SYT5 TPPP3						AIF1 CCDC78 CDK5R1 CERKL NCS1 PRKCG RAP1GAP2 RASD1 SYP SYT5		AIF1 ANKRD13B APLP1 CCDC78 CDK5R1 CERKL HCN4 ITPR1 KCNH2 MAP6 MAPK8IP1 PDE2A PRKCG SEZ6 SYP TPPP3		CERKL KCNH2 RAP1GAP2 TPPP3
GO_PERIPHERAL_NERVOUS_SYSTEM_AXON_REGENERATION			MAP1B NEFL																																																		MAP1B NEFL																			
GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT			ETV1 GFRA3 ISL1 NFASC												NEUROG3 SH3TC2	GFRA3 ISL1 NFASC SH3TC2	ETV1 GFRA3 ISL1 NFASC	NFASC NTRK2 SH3TC2								ETV1 NFASC					ETV1 NFASC SH3TC2			GFRA3 ISL1 NFASC SH3TC2	ETV1 GFRA3 NEUROG3 NFASC NTRK2 SH3TC2	GFRA3 NFASC NTRK2 SH3TC2				ETV1 ISL1 NTRK2	NTRK2 SH3TC2	NEUROG3 SH3TC2				NTRK2 SH3TC2		ETV1 GFRA3 ISL1 NTRK2 SH3TC2		NFASC NTRK2	ETV1 NTRK2 SH3TC2					ETV1 GFRA3 NFASC NTRK2 SH3TC2	GFRA3 NFASC NTRK2	ETV1 ISL1 NFASC SH3TC2	ISL1 NFASC NTRK2			ETV1 ISL1 NEUROG3 NTRK2 SH3TC2										NEUROG3 SH3TC2
GO_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION			ETV1 ISL1														ETV1 ISL1																ETV1 ISL1		ETV1 NTRK2					ETV1 ISL1 NTRK2				ETV1 NTRK2				ETV1 ISL1 NTRK2			ETV1 NTRK2					ETV1 NTRK2		ETV1 ISL1	ISL1 NTRK2			ETV1 ISL1 NTRK2										
GO_PHAGOCYTOSIS											ADORA2A XKR7												ADORA2A PRKCG TUB																																																	
GO_PHASIC_SMOOTH_MUSCLE_CONTRACTION																GHRL SSTR2		GHRL SSTR2	GHRL SSTR2																					GHRL KIT SSTR2																						GHRL KIT										
GO_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS				DDC TPH1																																				DDC INSM1 TPH1		DDC INSM1																DDC INSM1 TPH1														
GO_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS		CHRNB2 TPH1		CHRNB2 DDC TPH1																																																																				
GO_PHOSPHATASE_BINDING					PPP1R16B PTPRT SIRPA SPTBN4																																																																			
GO_PHOSPHATASE_COMPLEX		ITPR1 NKD1												ITPR1 NKD1 PPP4R4																	ITPR1 PPP4R4				ITPR1 NKD1 PPP4R4									ITPR1 NKD1 PPP4R4														ITPR1 NKD1 PPP4R4										NKD1 PPP4R4		ITPR1 PPP4R4		
GO_PHOSPHATASE_INHIBITOR_ACTIVITY																																													ELFN1 PPP1R1A																											
GO_PHOSPHATASE_REGULATOR_ACTIVITY																																							PPP1R16B PPP1R1A																																	
GO_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS																ENPP2 LIPC																	ENPP2 LIPC	ENPP2 LIPC						ENPP2 LIPC																		ENPP2 LIPC														
GO_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS																																																		LIPC PCYT1B	LIPC PCYT1B												FABP5 LIPC									
GO_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING																			NTRK2 PDGFD PPP1R16B																																																					
GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING			FRMPD4 KCNJ2 SYT5													AMER3 FRMPD4 KCNJ2 SYT5	AMER3 FRMPD4 KCNJ2 SYT5																																				AMER3 FRMPD4 SYT5						FRMPD4 KCNJ2 SYT5									KCNJ2 SYT5				
GO_PHOSPHATIDYLINOSITOL_BINDING																																																												ARHGAP33 SYT5								ARHGAP33 KCNJ2 MCF2L SYT5				
GO_PHOSPHOLIPID_BINDING		BAIAP3 CPNE9 ITPR1 KCNJ2 MCF2L PSD SPTBN4	BAIAP3 F10 FRMPD4 GPR119 KCNJ2 MAP1B PCYT1B PSD SYT5 UNC13A	BAIAP3 CCDC88A CPNE9 F10 KCNJ2 PSD SYT5	BAIAP3 CCDC88A CPNE9 F10 KCNJ2 MCF2L PSD SPTBN4											AMER3 AMPH ARHGAP33 BAIAP3 CCDC88A CPNE9 F10 FRMPD4 KCNJ2 MAP1B PCYT1B SPTBN4 SYT5	AMER3 AMPH ARHGAP33 BAIAP3 CCDC88A CPNE9 F10 FRMPD4 ITPR1 KCNJ2 MAP1B PCYT1B PSD SPTBN4 SYT5														BAIAP3 CCDC88A GPR119 ITPR1 SPTBN4 SYT4																						AMER3 ARHGAP33 BAIAP3 CCDC88A CPNE9 FRMPD4 MAP1B MCF2L PSD SPTBN4 SYT5											ARHGAP33 CCDC88A CPNE9 PCYT1B				ARHGAP33 BAIAP3 KCNJ2 MCF2L SPTBN4 SYT5				
GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY																													DUSP26 EYA4 PPM1E PTPRT																EYA4 PPM1E PTPRN2 PTPRT																											
GO_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY																													PDE2A PDE8B PLCXD3																																											
GO_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY																													DUSP26 EYA4 PDE2A PDE8B PLCXD3 PPM1E PTPRT																																											
GO_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY				ADCY1 ADCY5	ADCY1 ADCY5												ADCY1 ADCY2 ADCY5	ADCY1 ADCY5		ADCY1 ADCY5	ADCY1 ADCY2 ADCY5								ADCY1 ADCY2 ADCY5				ADCY2 ADCY5	ADCY1 ADCY2	ADCY1 ADCY2 ADCY5				ADCY2 ADCY5					ADCY1 ADCY2 ADCY5	ADCY2 ADCY5	ADCY1 ADCY5					ADCY1 ADCY2					ADCY1 ADCY5		ADCY1 ADCY2				ADCY1 ADCY2 ADCY5										
GO_PHOTORECEPTOR_CELL_CILIUM																		CERKL FAM161A KIAA1549 USH2A VCAN	FAM161A KIAA1549 VCAN	KIAA1549 USH2A VCAN													CERKL FAM161A KIAA1549 USH2A VCAN	CERKL FAM161A KIAA1549 USH2A VCAN										CERKL KIAA1549 MAP1B USH2A		CERKL KIAA1549 USH2A							CERKL FAM161A KIAA1549 MAP1B					CERKL FAM161A KIAA1549 MAP1B USH2A VCAN														
GO_PHOTORECEPTOR_CELL_DEVELOPMENT				DCX NTRK2															NTRK2 PAX6												DCX PAX6														NTRK2 PAX6														DCX NTRK2 PAX6													
GO_PHOTORECEPTOR_CELL_DIFFERENTIATION		NKD1 NTRK2		DCX NTRK2	NTRK2 SDK2											DCX NKD1 PAX6		NKD1 NTRK2 PAX6 SDK2	NTRK2 PAX6												DCX PAX6				NKD1 NTRK2 PAX6					NKD1 NTRK2 SDK2				NKD1 NTRK2 SDK2	NTRK2 PAX6								NKD1 PAX6 SDK2				NKD1 NTRK2 SDK2		DCX NKD1 NTRK2 PAX6													
GO_PHOTORECEPTOR_CELL_MAINTENANCE																																																											TUB USH2A													
GO_PHOTORECEPTOR_CONNECTING_CILIUM																		FAM161A KIAA1549 USH2A	FAM161A KIAA1549	KIAA1549 USH2A													FAM161A KIAA1549 USH2A	FAM161A KIAA1549 USH2A						FAM161A USH2A						KIAA1549 USH2A		FAM161A KIAA1549 USH2A										FAM161A KIAA1549 USH2A												FAM161A KIAA1549		
GO_PHOTORECEPTOR_INNER_SEGMENT														ATP1A3 CERKL SNAP25			ATP1A3 CERKL SNAP25 USH2A	ATP1A3 CERKL FAM161A SNAP25 USH2A			ATP1A3 CERKL SNAP25								CERKL SNAP25		SNAP25 USH2A		CERKL FAM161A SNAP25 USH2A	ATP1A3 CERKL FAM161A SNAP25 USH2A	CERKL SNAP25 USH2A	ATP1A3 CERKL FAM161A SNAP25 USH2A				ATP1A3 FAM161A SNAP25 USH2A				ATP1A3 CERKL SNAP25 USH2A	SNAP25 USH2A	CERKL SNAP25 USH2A		ATP1A3 FAM161A SNAP25 USH2A		CERKL USH2A			ATP1A3 CERKL FAM161A SNAP25					ATP1A3 CERKL FAM161A SNAP25 USH2A				ATP1A3 CERKL FAM161A					ATP1A3 FAM161A	ATP1A3 CERKL FAM161A				
GO_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY																															AGT RGS4																																									
GO_PIGMENT_CELL_DIFFERENTIATION																																								KIT USP13																																
GO_PITUITARY_GLAND_DEVELOPMENT			GATA2 ISL1 PAX6												GATA2 PAX6																GATA2 PAX6		GATA2 ISL1 PAX6															ISL1 PAX6											GATA2 ISL1 PAX6													
GO_PLACENTA_DEVELOPMENT															GATA2 GHRL																																					ASCL2 TPPP3																				
GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM	GRIK3 KIF5C		AP3B2 GRIK3 KIF1A KIF5A MAP2 NEFL UCHL1	AP3B2 DCX GRIK3 MAP1A												AP3B2 DCX DNAH11 HAP1 KIF5A KIF5C MAP1A MAP2 UCHL1	AP3B2 CCDC40 DNAH11 GRIK3 HAP1 KIF19 KIF5A MAP1A MAP2 UCHL1									TUBB4A UCHL1			CCDC40 KIF5A MAP2 TUBB4A			GRIK3 KIF5C	CCDC40 DNAH11 HAP1 KIF5A KIF5C MAP2 NEFL	AP3B2 CCDC40 DNAH11 HAP1 KIF5A MAP2 NEFL			DCX GRIK3 KIF1A KIF5C UCHL1	AP3B2 KIF19 KIF5A MAP1A MAP2 TUBB4A	AP3B2 MAP1A TUBB4A				DCX KIF1A								DNAH11 KIF5A MAP2		CCDC40 DNAH11 KIF1A MAP1A MAP2 NEFL TUBB4A		DCX GRIK3 KIF1A KIF5C	DNAH11 HAP1 KIF5A MAP1A NEFL UCHL1		CCDC40 DNAH11 GRIK3 HAP1 KIF19 KIF5A MAP1A MAP2 UCHL1		GRIK3 MAP2		AP3B2 CCDC40 DNAH11 KIF19 MAP1A TUBB4A UCHL1	AP3B2 CCDC40 TUBB4A			AP3B2 DCX GRIK3 UCHL1	DNAH11 KIF5A MAP2					
GO_PLASMA_MEMBRANE_ORGANIZATION															MTSS1 SH3TC2						ANK2 SH3TC2 STX2 TMEFF2															ANK2 MTSS1 SH3TC2 STX2 TMEFF2					SH3TC2 XKR7	ANK2 SH3TC2 STX2		ANK2 MTSS1 SH3TC2 STX2	ANK2 MTSS1 SH3TC2 TMEFF2			ANK2 MTSS1 SH3TC2 STX2									ANK2 MTSS1 STX2 XKR7	ANK2 MTSS1 SH3TC2 STX2 TMEFF2														
