	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	1	1	1	1	1	1	0.011359177400468656	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025986803183152718	1
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	1	0.06912281781453922	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04112725124856953	0.033819207602444945	1	1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.010287318001426904	4.373560320347636e-06	1	0.014081389955713619	0.09098611866566042	1	1	0.009054741601949967	0.004815990228695166	0.01744047857229125	4.238310714055338e-06	1	1	1	0.0005811283060007666	1	1	1	0.08158413148965593	0.06015227302272341	0.012952846669395446	1	1	1	0.08518591812262	1	0.050586220919902614	1	1	1	0.006440133094458567	1	0.00851810083988469	1	0.03147417462055646	0.07911614826347546	1	1	1	0.00039540163278828366	0.09860020083033749	1	1	0.05806271274542252	1	1	0.015150961294244869	0.006922021299134107	0.022638088435772752	1	1
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	1	0.09377074129507434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010553963582983661	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	1	0.00690115433996541	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05472024033055456	1	1	1	1	1	1	1	0.003906479108742866	0.003164306227276148	1	1
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03371738627140042	1	1	1	1	1	1	1	1	0.09104553417904682	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	1	0.029650731236620764	1	1	1	1	0.08552264801271181	0.0072274172087649635	1	0.051673364686176004	0.04347578962040721	0.08046866656586549	1	1	1	1	1	1	1	1	0.01824131119456296	1	1	1	0.008964993134301213	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	1	0.025311526137655083	1	1	0.08344261983102774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09477479262983679	1	1	1	1	1	0.082637703709183	0.04117323002752027	1	1	1	1	1	1	1	1	1	1	1	0.05040990116533972	0.038589374167687485	1	1
REACTOME_TRP_CHANNELS	1	1	1	0.004240537314068038	1	1	0.009327359965073834	0.051689447062297056	0.019618166102892354	1	1	1	1	1	1	1	1	1	1	1	1	0.014847321186965856	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09078548545982368	1	1	1	1	1	1	1	1	1	1	1
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	1	0.0002540168149663957	1	0.002392656267470983	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012367470651539758	1
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	1	2.5203606710655357e-05	1	1	1	1	1	0.006296579025999005	1	1	1	1	1	1	1	1	1	1	1	1	0.029688198165606416	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0017446542495549444	1	1	1	1	1	1	1	1	1	1	1
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	1	1	1	1	1	1	1	1	1	1	0.010214581064862172	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015270904449758649	1	1	1	1	1	1	1	1	0.04257100962740257	1	1	1	1	1	1	1	1	1	1	1
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013846210498109413	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030850887295208684	1	1	1	1	1	1	1
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014842992832609925	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_VISUAL_PHOTOTRANSDUCTION	1	1	1	1	1	1	1	1	1	1	0.049284619809564445	0.09389354895894864	1	1	1	1	1	1	1	1	1	1	1	1	0.014074208908737673	1	1	1	0.02060949633752074	0.00015172326809032022	1	1	1	1	1	1	1	0.04544643933921044	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	1	1	0.019494149612951817	0.009800032850146634	0.05559375277623102	1	0.02119044539281889	0.0023623939753641965	1	1	1	1	1	1	1	1	0.026630730250705836	1	1	1	1	1	1	1	1	7.949433232556924e-05	1	1	1	1	1	1	1	1	1	0.002511787829272416	1	0.04583130251814782	1	0.04257100962740257	0.031888283325556266	1	1	0.07145599522432067	1	1	1	1	1	0.047409747774523336	1
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	1	0.0035316648602441436	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SA_TRKA_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005601316231449882	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SIG_BCR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0051820335068764045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017356943959561555	1	1	1	1	1	1	0.051736046639719646	1	1	1	1	1	1	1	1	1	1	1	1	1
SIG_CD40PATHWAYMAP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0064761594297590985	1	1	1	1
SIG_CHEMOTAXIS	1	0.029665891490614493	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0657905526662661	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019333609836409527	1	1	1	1	1	1	1	1	1	1	1	1	1
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0032006366975698697	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03313716314592019	1	1	1	1	1	1	1	1	1	1	1	1	1
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	1	0.06093384188209661	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05958138155974768	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST_ADRENERGIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04641979541829022	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028987616867850008	1	1	1	1	1	1	1	1	1	1	1
ST_B_CELL_ANTIGEN_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035457648588348434	1	1	1	1	1	0.04019791212923507	1	1	1	1	1	0.06294331491351568	1	1	1	1	1	1	1
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	1	1	1	1	1	1	1	1	1	1	1	0.024360212033568307	1	1	1	1	1	1	1	1	1	1	0.03289671630532309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010170005582872843	1	1	1	1	1	1	0.012118356918537021	1	1	1	1
ST_FAS_SIGNALING_PATHWAY	1	1	1	1	1	1	1	0.05560568784779818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00909776019361408	1	1	1	1	1	0.023041016485330523	1	1	1	1
ST_GRANULE_CELL_SURVIVAL_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004423216015439713	1	1	1	1
ST_G_ALPHA_I_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04417394287271503	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03313716314592019	1	0.02698861818417686	1	1	1	1	1	1	1	1	1	1	1
ST_INTEGRIN_SIGNALING_PATHWAY	1	0.08649086854199806	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015779335574122588	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061465314416761396	1	1	1	1	1	1	0.034418667924850155	1	1	1	1
ST_MYOCYTE_AD_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027807512848515126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09078548545982368	1	1	1	1	1	1	1	1	1	1	1
ST_T_CELL_SIGNAL_TRANSDUCTION	1	1	1	0.010696954804142011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST_WNT_BETA_CATENIN_PATHWAY	1	1	1	1	1	1	1	1	0.02825880429494021	1	1	1	1	1	1	1	1	1	1	0.005694787983073102	1	0.021475050916845984	0.01795568006819437	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008176260932094781	1	1
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011248623092680932	1
WNT_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0020683526145683917	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0674023992957894	1	0.020295674146292075	1	1	1	1	1	1	1	0.049637293799639326	1	1
WP_22Q112_DELETION_SYNDROME	1	1	1	1	1	1	1	1	1	1	1	0.09708000755432322	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ALLOGRAFT_REJECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09514780929748201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ALZHEIMERS_DISEASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.053858742614385946	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_AMINO_ACID_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09877330004512874	1	1	1	1	1	1	1	1	1	0.07006263835996118	1	1	1	1	1	1	1	1	1	1	1	1
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	1	1	1	1	1	1	1	1	0.0031069146154889538	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_APOPTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09578262515714087	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_APOPTOSIS_MODULATION_AND_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020004801950138984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	1	1	1	1	1	1	1	0.0031865476070375154	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09130705809650796	1	1	1	1	1	1	1	1	1	0.018883838582105406	1	1	1	1	1	1	1	0.012171865349669964	1	1	1	1	1	1	1	0.04534369103974001	1	1	0.00011774572098177671
WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS	1	0.06254320296407923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0417640596265304	1	1	1	1	1	1	1	1	1	1	1	1
WP_BDNFTRKB_SIGNALING	1	1	0.011768950069379724	1	1	1	1	1	0.002066296640700571	1	1	1	1	1	0.0032352557492923983	1	1	1	1	1	1	0.020298643974863473	1	1	1	1	0.00014230505009915628	0.003049701945780914	1	1	1	1	1	1	1	1	1	0.028201552384116257	1	1	1	1	1	0.004563138473635764	1	1	1	1	1	0.029201089072314113	1
WP_BMP2WNT4FOXO1_PATHWAY_IN_HUMAN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	0.012118596456918151	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY	1	1	1	1	1	1	0.039534498870560264	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015637468097359664	0.05692888878364255	1	1	1	1	0.05008118025183905	1	1	1	1	0.030136871396944764	1	1	1	1	1	0.004919232605097523	0.04702807195321279	1	1	1	0.06031086823135623	1	1	1	1	1	0.006296983674521028	1
WP_BREAST_CANCER_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05162429246867628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	0.08415334584917133	3.389835441702793e-05	0.0404703215470571	0.0982441150694251	1	1	1	0.00017500185258945145	0.0064562352358099595	1	1	0.04360112531706928	1	1	0.058155094246793215	0.04928487249843372	1	1	2.211438865817872e-05	1	1.2110243809537735e-05	0.08110802678882223	1	1	1	1	0.011594363333511493	1	1	1	0.004429509882605265	1	0.034566620244360635	1	1	0.028458626230156048	1	1	1	0.0004459397768965534	1	1	1	0.07060944710374006	1	0.03832298214474461	1	1	1	0.007873344195201026	1
WP_CANNABINOID_RECEPTOR_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0025037998652064353	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09638855404468383	1	1	1	1	1	1	1	1	1	1	1
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	1	1	1	1	0.0017005149325340918	1	1	1	0.018308002496706943	1	1	1	1	1	1	1	0.01099909268100141	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016978143692942482	1	1	1	1	1	0.019333609836409527	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CARDIAC_PROGENITOR_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04864420192978702	1	1	1	1	1	1	1	1	1	1	0.025662566393253816	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011249263220852734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02509238788668955	1	1	1	1	1	0.03980637477340965	1	1	1	1	1	1	1
WP_CHEMOKINE_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	0.02081845386054726	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07959996738975261	1	1	1	0.08913220168644664	1	1	1	1	1	1	1
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER	1	0.0724948226689196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012983395291783717	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CILIOPATHIES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07703148719114028	1	1	1	1	1	0.06906218418855481	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CIRCADIAN_RHYTHM_RELATED_GENES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09908856665746613	1	1	1	1	1	1	1	1	1	1	1	0.02618950974485801	1	1	1	1	1	1	1	1	1	1	0.08308086815840121	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	1	1	1	1	1	1	1	1	0.04168383033347334	1	1	1	1	1	0.005199798261172894	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04392256085840707	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_COMPLEMENT_AND_COAGULATION_CASCADES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016478542413002506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0064181298491887695	1	1	1	1	1	1
WP_COMPOSITION_OF_LIPID_PARTICLES	1	1	1	1	1	1	1	0.0071741146770036845	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014667748800193392	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01599939315098009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	0.04326250677038013	1	1	1	1	1	1	1	0.048368956712301125	1	1	1	1	1	1	1	1	1	1	1	0.06297062267253839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_DIFFERENTIATION_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01881111434576599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV	1	0.0010806810271141165	1	0.0002198339870062016	0.003325745014428949	1	1	1	0.02825880429494021	1	1	1	1	1	0.0034319274283737267	1	1	1	1	1	1	1	1	1	1	1	1	0.003235255750052901	1	1	1	1	1	1	1	1	1	0.029811175381199595	1	0.023220553894107154	1	1	1	0.004967698596850423	1	1	1	1	1	0.030864753053556515	1
WP_DNA_DAMAGE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04288117837016381	1	1	1	1	1	1	1	1	1	1	1	1
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03190480154833142	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_DOPAMINERGIC_NEUROGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005876477270491121	0.037484396128369735	1	1	1	1	1	0.02443761138742706	1
WP_EBOLA_VIRUS_PATHWAY_ON_HOST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011274286105297682	1	1	1	1
WP_ECTODERM_DIFFERENTIATION	1	0.05521909746492115	0.0007552422172373285	0.013712838331391364	1	1	1	0.04104545886593591	1	1	1	1	1	1	1	1	0.010394038769491298	1	1	1	0.0022705003243458366	0.015637468097359664	1	1	1	1	1	1	1	1	1	1	1	0.04472872443476217	1	1	1	1	0.004919232605097523	0.01585768542794941	0.06770554291238406	1	1	1	1	1	1	1	1	1	1
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	1	0.09010864547859976	1	1	1	1	1	1	1	1	0.035967747854064314	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0659808991894607	1	1	1	1	1	0.012672511297348032	1	1	1	1	1
WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX	1	1	1	1	1	1	1	0.05505188172344244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03521691466576515	1	1	1	1	1	1	1
WP_ENDOCHONDRAL_OSSIFICATION	1	0.057759356672223205	1	1	1	1	1	1	0.013847115457833459	1	1	1	1	1	1	1	1	1	1	1	1	0.06979151134006134	0.059056980525441505	1	1	1	1	1	0.05519496855571848	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0975177006131398	1
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS	1	0.057759356672223205	1	1	1	1	1	1	0.013847115457833459	1	1	1	1	1	1	1	1	1	1	1	1	0.06979151134006134	0.059056980525441505	1	1	1	1	1	0.05519496855571848	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0975177006131398	1
WP_ENDODERM_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018542408914871134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ENDOMETRIAL_CANCER	1	0.05464539660387446	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	1	1	1	1	1	1	1	1	0.05105839893994768	1	1	0.024360212033568307	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006108997697055418	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	1	1	1	1	1	1	1	1	1	1	0.011628849104069694	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08031735857305189	1	1	1	1	1	1	1
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023940431964441178	1	1	1	1	1	1	1	1	1	0.03375475157122099	1	1	1	1	1	0.0418316158128047	1	1	1	1	1	1	1	1	1	1	0.028056282257800103	1	1
WP_ERBB_SIGNALING_PATHWAY	1	0.0021424886079284278	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009930262739756168	1	1	0.02468800222756351	1	1	1	1	1	1	1	1	1	1	1
WP_ESC_PLURIPOTENCY_PATHWAYS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020344432680972968	1	1	1	1	1	1	1	1	0.08136281349797092	1	1
WP_FATTY_ACID_BETA_OXIDATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03980959128812944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_FGF23_SIGNALLING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013055555036887712	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_FGFR3_SIGNALLING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010730511573752821	1	1	1	1	1	1	1	1	1	1	0.08528351607691431	1	1	1	1	1	1	1	1	1	1	1
WP_FOCAL_ADHESION	1	0.0328876696550201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04060067446730453	1	1	1	1	1	1	1	1	1	1	1	1	0.08116224496347979	1	1	0.04405632405828641	1	0.07197552454436629	0.0037804759683421896	1	1	1	1	1	1	1	1	1	1	1
