	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_REGULATION_OF_NEURON_DIFFERENTIATION		BRSK2 NEUROD2 NTNG2 RNF157 SDK1 SERPINI1	EPHA4 GATA2 ID4 ISL1 KIF1A LMX1A LZTS1 MAP1B MAP2 MAP6 MDK NEGR1 PAK3 PAX6 PROX1 SFRP1 STMN2 UNC13A	BRSK2 CAMK2B CCDC88A CDK5R1 CHRNB2 DLL1 GDF11 PAK3 RASAL1 SERPINI1 TP73	BRSK2 CAMK2B CDK5R1 CHRNA3 CHRNB2 DLL1 EPHB3 GDF11 GPC2 HEYL SCN1B TP73								CCDC88A CHRNB2 EFNB3 EPHA4 GPC2 HECW2 HEYL LZTS1 NEGR1 NEUROD2 NREP PRKD1 RNF157 SERPINI1 SRCIN1	AGT GATA2 PAX6 RNF157 RTN4RL1	CAMK2B CCDC88A CDK5R1 CHRNA3 CHRNB2 CNR1 CRMP1 EFNB3 EPHA4 EPHB3 GPC2 HEYL ISL1 ISLR2 MAP1B MAP2 MAP6 MMD2 NEGR1 PAX6 PLXNC1 PMP22 PROX1 RET ROBO1 SCN1B SERPINI1 SFRP1 SRCIN1 STMN2 TP73	ASCL1 BRSK1 BRSK2 CDK5R1 CHRNB2 CRMP1 DLL1 EFNB3 ISL1 MAP2 MAP6 MMD2 NDRG4 NEGR1 NTNG2 PMP22 PROX1 RASAL1 SEZ6 SNAP25 SPP1 STMN2	BRSK2 CCDC88A MMD2 NEGR1 PAX6 PMP22 PROX1 RASAL1 RNF157 ROBO1 RTN4RL1 SCN1B SDK1 SEZ6 SFRP1 SNAP25 SRCIN1	CHRNB2 EPHA4 MMD2 NREP PAX6 RAP1GAP2 RNF157 ROBO1 SDK1 SRCIN1	CRMP1 MAP2 NREP PRKD1 ROBO1 SDK1 SRCIN1 TOX	AGT BCL2 BRSK1 EPHA4 ID4 ISL1 MAP2 NDRG4 NEGR1 NREP PLXNC1 RAP1GAP2 RASAL1 RNF157 ROBO1 RTN4RL1 SEZ6 SNAP25 SRCIN1 STMN2		AGT BRSK1 CDK5R1 NEUROD2				BRSK2 DLL1 RAP1GAP2 RASAL1 SERPINI1	CDK5R1 HECW2 LZTS1 RNF157 ROBO1 SNAP25	CCDC88A EFNB3 EPHB3 MAP2 MMD2 PLXNC1 RAP1GAP2 RASAL1 ROBO1 SDK1 SNAP25	CAMK2B GATA2 NKX2-2	ASCL1 CCDC88A EPHB3 GATA2 GDF11 PAX6 SYT4 TOX		AGT BCL2 EPHA4 GATA2 HECW2 ID4 ISL1 LMX1A MAP2 MDK NDRG4 NEGR1 NEUROD2 PAK3 PAX6 RASAL1 ROBO1 RTN4RL1 SFRP1 SNAP25 SRCIN1 TUBB2B	BCL2 BRSK2 CAMK2B EPHA4 EPHB3 HECW2 ID4 LZTS1 MAP2 MAP6 MDK NDRG4 NEGR1 NEUROD2 NKX2-2 NREP PMP22 RAP1GAP2 RASAL1 RNF157 RTN4RL1 SDK1 SFRP1 SNAP25 SRCIN1 TOX TUBB2B		BRSK1 BRSK2 CHRNB2 CNR1 DLL1 EPHB3 HEYL LZTS1 MAP2 NDRG4 NEUROD2 NREP NTNG2 PLXNC1 RASAL1 RNF157 SDK1 SERPINI1 SFRP1 SNAP25 SRCIN1 STMN2 TP73	AGT BCL2 CNR1 EFNB3 EPHA4 GATA2 HECW2 HEYL MAP2 MAP6 MDK NDRG4 NEGR1 NEUROD2 NREP NTNG2 PAK3 PLXNC1 PROX1 SEZ6 SNAP25 STMN2	ASCL1 CHRNA3 GATA2 KIF1A PAK3 SYT4 UNC13A	AGT CAMK2B CHRNA3 GDF11 GPC2 ISLR2 MAP2 MAP6 MDK NEUROD1 NKX2-2 NREP PMP22 RAP1GAP2 RET SERPINI1 SRCIN1 TP73	GDF11 GPC2 PMP22 RAP1GAP2 SERPINI1 TOX	BRSK2 CAMK2B CCDC88A CDK5R1 EFNB3 EPHA4 EPHB3 HEYL ID4 ISL1 ISLR2 LMX1A LZTS1 MAP6 MDK NEUROD1 NREP NTNG2 PAK3 PLXNC1 PMP22 PROX1 RAP1GAP2 ROBO1 RTN4RL1 SERPINI1 SEZ6 SNAP25 TOX TP73	BRSK1 MAP2 RAP1GAP2 ROBO1	CAMK2B GDF11 GPC2 ID4 RAP1GAP2 RASAL1 RNF157 SCN1B SERPINI1 SEZ6 TOX TP73 UNC13A	ASCL1 KIF1A PRKD1 TUBB2B UNC13A	AGT BCL2 BRSK1 BRSK2 CAMK2B CHRNA3 CHRNB2 EFNB3 EPHA4 GDF11 HECW2 HEYL ISLR2 MAP1B MDK PLXNC1 PMP22 PRKD1 PROX1 RASAL1 RNF157 RTN4RL1 SDK1 SERPINI1 SNAP25 STMN2 TP73 UNC13A	AGT BCL2 EPHA4 HECW2 LMX1A PAX6 RAP1GAP2 ROBO1 SDK1 SNAP25 SRCIN1	BRSK2 CHRNA3 DLL1 EFNB3 MMD2 NDRG4 NKX2-2 NREP PLXNC1 ROBO1 SDK1 SNAP25 SRCIN1	ASCL1 BCL2 BRSK2 CHRNB2 EFNB3 HECW2 ISLR2 MAP6 MMD2 PLXNC1 RASAL1 RET ROBO1 RTN4RL1 SEZ6 SNAP25 SPP1 TOX	BRSK2 CHRNA3 DLL1 EPHA4 EPHB3 GDF11 GPC2 HECW2 HEYL ID4 LMX1A LZTS1 NREP PAX6 RAP1GAP2 RASAL1 ROBO1 SDK1 SFRP1 SRCIN1 TP73		BCL2 EPHB3 MAP2 NEGR1 NREP SEZ6			BRSK2 CAMK2B CCDC88A CDK5R1 CHRNA3 DLL1 EFNB3 EPHA4 GDF11 HECW2 HEYL KIF1A LMX1A MAP1B MAP2 MAP6 MMD2 NDRG4 NEGR1 NEUROD1 NEUROD2 NKX2-2 NTNG2 PAX6 PLXNC1 RAP1GAP2 RASAL1 RET RNF157 SDK1 SFRP1 SNAP25 STMN2 TOX TP73		ASCL1 CRMP1 GATA2 PAK3 SYT4 UNC13A	BRSK2 EFNB3 EPHA4 ISLR2 MMD2 NREP PMP22 RASAL1 RNF157 ROBO1 RTN4RL1 SDK1 SRCIN1	BRSK1 BRSK2 CAMK2B CNR1 EFNB3 EPHA4 EPHB3 HECW2 HEYL ID4 LZTS1 MAP6 NDRG4 NREP PMP22 PROX1 RAP1GAP2 RASAL1 RET SCN1B SDK1 SEZ6 SRCIN1 TP73	BCL2 BRSK2 CDK5R1 CHRNB2 DLL1 EPHB3 GDF11 GPC2 HECW2 LZTS1 MMD2 PMP22 PROX1 RAP1GAP2 RNF157 SERPINI1 TOX TP73	AGT CNR1 GATA2 GDF11 HECW2 ISL1 MAP1B MAP2 MDK NDRG4 NEUROD2 PAX6 PMP22 PROX1 RET RNF157 RTN4RL1 SERPINI1 SEZ6 SPP1 STMN2		BRSK2 EFNB3 EPHA4 GDF11 NREP PRKD1 SDK1	BCL2 CCDC88A CDK5R1 CHRNB2 CNR1 DLL1 EPHA4 EPHB3 GDF11 HECW2 HEYL ISLR2 NREP RAP1GAP2 RET RNF157 ROBO1 RTN4RL1 SDK1 SERPINI1 SRCIN1 TP73 UNC13A	BCL2 CAMK2B CHRNA3 RNF157 RTN4RL1 SDK1 SERPINI1 SRCIN1						BCL2 CDK5R1 DLL1 ID4 MDK NEUROD2 PRKD1 RTN4RL1 SCN1B SFRP1		CDK5R1 CNR1 EPHA4 HEYL MAP2 NEGR1 NEUROD2 RNF157 RTN4RL1 SFRP1		PRKD1 RAP1GAP2 RASAL1 SDK1
GO_REGULATION_OF_NEURON_MATURATION																																															BCL2 RET															BCL2 RET											
GO_REGULATION_OF_NEURON_MIGRATION			GPR173 MDK		CAMK2B GPR173																											IGSF10 MDK	CAMK2B GPR173 MDK		GPR173 IGSF10 NTNG2	IGSF10 MDK NTNG2		CAMK2B IGSF10 MDK		CAMK2B GPR173 MDK NTNG2				CAMK2B MDK						GPR173 IGSF10			CAMK2B GPR173 IGSF10 NTNG2				CAMK2B GPR173		IGSF10 MDK										GPR173 MDK				
GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT		BRSK2 NTNG2 RNF157 SDK1 SERPINI1	EPHA4 KIF1A LZTS1 MAP1B MAP2 MAP6 MDK NEGR1 PAK3 SFRP1 STMN2 UNC13A	BRSK2 CAMK2B CCDC88A CDK5R1 CHRNB2 PAK3 RASAL1 SERPINI1	BRSK2 CAMK2B CDK5R1 CHRNA3 CHRNB2 EPHB3 GPC2 SCN1B								CCDC88A CHRNB2 EFNB3 EPHA4 GPC2 HECW2 LZTS1 NEGR1 PRKD1 RNF157 SERPINI1 SRCIN1		CAMK2B CCDC88A CDK5R1 CHRNA3 CHRNB2 CNR1 CRMP1 EFNB3 EPHA4 EPHB3 GPC2 ISLR2 MAP1B MAP2 MAP6 NEGR1 PLXNC1 PMP22 RET ROBO1 SCN1B SERPINI1 SFRP1 SRCIN1 STMN2	BRSK1 BRSK2 CDK5R1 CHRNB2 CRMP1 EFNB3 MAP2 MAP6 NDRG4 NEGR1 NTNG2 PMP22 RASAL1 SEZ6 SNAP25 SPP1 STMN2	BRSK2 CCDC88A NEGR1 PMP22 RASAL1 RNF157 ROBO1 RTN4RL1 SCN1B SDK1 SEZ6 SFRP1 SNAP25 SRCIN1	CHRNB2 EPHA4 RAP1GAP2 RNF157 ROBO1 SDK1 SRCIN1	CRMP1 MAP2 PRKD1 ROBO1 SDK1 SRCIN1 TOX	AGT BRSK1 EPHA4 MAP2 NDRG4 NEGR1 PLXNC1 RAP1GAP2 RASAL1 RNF157 ROBO1 RTN4RL1 SEZ6 SNAP25 SRCIN1 STMN2					CHRNA3 EPHB3 SPP1	BRSK2 RAP1GAP2 RASAL1 SERPINI1	CDK5R1 HECW2 LZTS1 RNF157 ROBO1 SNAP25	CCDC88A EFNB3 EPHB3 MAP2 PLXNC1 RAP1GAP2 RASAL1 ROBO1 SDK1 SNAP25				AGT EPHA4 HECW2 MAP2 MDK NDRG4 NEGR1 PAK3 RASAL1 ROBO1 RTN4RL1 SFRP1 SNAP25 SRCIN1 TUBB2B	BRSK2 CAMK2B EPHA4 EPHB3 HECW2 LZTS1 MAP2 MAP6 MDK NDRG4 NEGR1 PMP22 RAP1GAP2 RASAL1 RNF157 RTN4RL1 SDK1 SFRP1 SNAP25 SRCIN1 TOX TUBB2B		BRSK1 BRSK2 CHRNB2 CNR1 EPHB3 LZTS1 MAP2 NDRG4 NTNG2 PLXNC1 RASAL1 RNF157 SDK1 SERPINI1 SFRP1 SNAP25 SRCIN1 STMN2	AGT CNR1 EFNB3 EPHA4 HECW2 MAP2 MAP6 MDK NDRG4 NEGR1 NTNG2 PAK3 PLXNC1 SEZ6 SNAP25 STMN2	CHRNA3 KIF1A PAK3 SYT4 UNC13A	AGT CAMK2B CHRNA3 GPC2 ISLR2 MAP2 MAP6 MDK PMP22 RAP1GAP2 RET SERPINI1 SRCIN1	GPC2 PMP22 RAP1GAP2 SERPINI1 TOX	BRSK2 CAMK2B CCDC88A CDK5R1 EFNB3 EPHA4 EPHB3 ISLR2 LZTS1 MAP6 MDK NTNG2 PAK3 PLXNC1 PMP22 RAP1GAP2 ROBO1 RTN4RL1 SERPINI1 SEZ6 SNAP25 TOX	BRSK1 MAP2 RAP1GAP2 ROBO1	CAMK2B GPC2 RAP1GAP2 RASAL1 RNF157 SCN1B SERPINI1 SEZ6 TOX UNC13A	KIF1A PRKD1 TUBB2B UNC13A	AGT BRSK1 BRSK2 CAMK2B CHRNA3 CHRNB2 EFNB3 EPHA4 HECW2 ISLR2 MAP1B MDK PLXNC1 PMP22 PRKD1 RASAL1 RNF157 RTN4RL1 SDK1 SERPINI1 SNAP25 STMN2 UNC13A	AGT EPHA4 HECW2 RAP1GAP2 ROBO1 SDK1 SNAP25 SRCIN1	BRSK2 CHRNA3 EFNB3 NDRG4 PLXNC1 ROBO1 SDK1 SNAP25 SRCIN1	BRSK2 CHRNB2 EFNB3 HECW2 ISLR2 MAP6 PLXNC1 RASAL1 RET ROBO1 RTN4RL1 SEZ6 SNAP25 SPP1 TOX	BRSK2 CHRNA3 EPHA4 EPHB3 GPC2 HECW2 LZTS1 RAP1GAP2 RASAL1 ROBO1 SDK1 SFRP1 SRCIN1					BRSK2 CAMK2B CCDC88A CDK5R1 CHRNA3 EFNB3 EPHA4 HECW2 KIF1A MAP1B MAP2 MAP6 NDRG4 NEGR1 NTNG2 PLXNC1 RAP1GAP2 RASAL1 RET RNF157 SDK1 SFRP1 SNAP25 STMN2 TOX		CRMP1 PAK3 SYT4 UNC13A	BRSK2 EFNB3 EPHA4 ISLR2 PMP22 RASAL1 RNF157 ROBO1 RTN4RL1 SDK1 SRCIN1	BRSK1 BRSK2 CAMK2B CNR1 EFNB3 EPHA4 EPHB3 HECW2 LZTS1 MAP6 NDRG4 PMP22 RAP1GAP2 RASAL1 RET SCN1B SDK1 SEZ6 SRCIN1	BRSK2 CDK5R1 CHRNB2 EPHB3 GPC2 HECW2 LZTS1 PMP22 RAP1GAP2 RNF157 SERPINI1 TOX	AGT CNR1 HECW2 MAP1B MAP2 MDK NDRG4 PMP22 RET RNF157 RTN4RL1 SERPINI1 SEZ6 SPP1 STMN2		BRSK2 EFNB3 EPHA4 PRKD1 SDK1	CCDC88A CDK5R1 CHRNB2 CNR1 EPHA4 EPHB3 HECW2 ISLR2 RAP1GAP2 RET RNF157 ROBO1 RTN4RL1 SDK1 SERPINI1 SRCIN1 UNC13A	CAMK2B CHRNA3 RNF157 RTN4RL1 SDK1 SERPINI1 SRCIN1	CCDC88A EPHA4 SPP1					CDK5R1 MDK PRKD1 RTN4RL1 SCN1B SFRP1		CDK5R1 CNR1 EPHA4 MAP2 NEGR1 RNF157 RTN4RL1 SFRP1		PRKD1 RAP1GAP2 RASAL1 SDK1
GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION																				EPHA4 RTN4RL1												EPHA4 RTN4RL1	EPHA4 RTN4RL1							EPHA4 RTN4RL1				EPHA4 RTN4RL1			RTN4RL1 SPP1									EPHA4 RTN4RL1			RTN4RL1 SPP1			EPHA4 RTN4RL1		EPHA4 SPP1							EPHA4 RTN4RL1		
GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS		BAIAP3 COLQ CPLX2	ADCY1 BAIAP3 CACNA1B CPLX1 DRD2 GAD2 GRIK5 STXBP1 STXBP5L SYT5 UNC13A	BAIAP3 CHRNB2 STXBP1 SYT5	ADCY1 BAIAP3 CADPS CHRNA3 CHRNB2 STXBP1						ADORA2A CHRNA3		CACNB2 CHRNB2 PRKCG STXBP1		BAIAP3 CACNA1B CADPS CHRNA3 CHRNB2 CHRNB4 CNR1 CPLX2 GRIK5 LIN7A PRKCG STXBP5L SV2A SYN1 SYP SYT5	ADCY1 BRSK1 CHRNB2 GRIK5 HRH3 LIN7A SLC18A1 SNAP25 STX1A SYN1 SYT5	BAIAP3 CHRNB4 GRIK5 SNAP25 STX1A STXBP5L SYP	CADPS CHRNB2 CHRNB4 DRD2		ADCY1 ADORA2A BRSK1 GRIK5 SNAP25 STX1A STXBP5L SYP		ADORA2A BRSK1 SYN1 SYP			CHRNA3 LIN7A			ADCY1 CHRNB4 CPLX1 LIN7A SNAP25 STXBP5L	BAIAP3 CACNA1B CPLX1 SYP		CACNA1B SYT4	CACNA1B CHRNB4 COLQ GAD2 GRIK5 LIN7A SLC18A1 SNAP25 STX1A STXBP5L SYN1 SYP SYT5	ADCY1 BAIAP3 CADPS COLQ CPLX1 DRD2 HRH3 LIN7A SLC18A1 SNAP25 STXBP1 STXBP5L		ADCY1 BAIAP3 BRSK1 CADPS CHRNB2 CHRNB4 CNR1 CPLX1 CPLX2 DRD2 GRIK5 LIN7A SNAP25 STXBP5L SYN1 SYT5	ADCY1 ADORA2A BAIAP3 CHRNB4 CNR1 COLQ CPLX1 CPLX2 GRIK5 SLC18A1 SNAP25 STX1A SYN1 SYP SYT5	CACNA1B CHRNA3 SYT4 UNC13A	CADPS CHRNA3 CHRNB4 CPLX1 STXBP1	CADPS CHRNB4 STXBP1	BAIAP3 CADPS CHRNB4 CPLX1 DRD2 SLC18A1 SNAP25 STX1A			CACNB2 HRH3 UNC13A	ADCY1 BRSK1 CACNA1B CADPS CHRNA3 CHRNB2 CHRNB4 COLQ CPLX1 GAD2 GRIK5 PRKCG SNAP25 STX1A SV2A SYP UNC13A	CACNA1B CACNB2 CPLX2 SNAP25	BAIAP3 CHRNA3 SNAP25 SYP	CADPS CHRNB2 CPLX1 CPLX2 GRIK5 SNAP25 STXBP5L SYP	BAIAP3 CHRNA3 CPLX1 SLC18A1 STXBP5L SYN1 SYP SYT5					BAIAP3 CACNB2 CADPS CHRNA3 CPLX2 GAD2 GRIK5 LIN7A PRKCG SNAP25 STXBP5L SYT5		CACNA1B CACNB2 SYT4 UNC13A	CACNA1B CPLX2 GAD2 PRKCG STX1A STXBP1 STXBP5L SV2A SYT5	ADORA2A BAIAP3 BRSK1 CACNA1B CHRNB4 CNR1 CPLX1 CPLX2 GRIK5 LIN7A PRKCG STXBP1 SYT5	ADCY1 CHRNB2 CHRNB4 LIN7A SYT5	ADCY1 ADORA2A CNR1 CPLX1 GAD2 GRIK5 HRH3 LIN7A SLC18A1 STXBP5L SV2A SYN1 SYT5			ADCY1 CADPS CHRNB2 CHRNB4 CNR1 CPLX1 GRIK5 PRKCG STX1A STXBP5L SV2A SYP SYT5 UNC13A				CACNB2 COLQ	CACNB2 CHRNB4 COLQ CPLX1 HRH3 STXBP1		BAIAP3 PRKCG STXBP5L SYT5		CNR1 PRKCG STXBP5L SYN1		
GO_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY				CNIH2 NPTXR RGS9			MAPK8IP2 NPTX2				NPTX2 NPTXR					CNIH2 DLG2 MAPK8IP2 RGS9																				CACNG4 CNIH2 DLG2	MAPK8IP2 NPTX2			CACNG4 DLG2 NPTXR RGS9		NPTXR RGS9		DLG2 NPTXR RGS9			CNIH2 NPTX2 RGS9						CACNG4 CNIH2 RGS9									CACNG4 CNIH2 NPTXR RGS9	MAPK8IP2 NPTXR						CNIH2 RGS9				
GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT		BAIAP3 CPLX2	ADCY1 BAIAP3 CPLX1 DRD2 GRIK5 STXBP1 STXBP5L UNC13A	BAIAP3 CHRNB2 STXBP1	ADCY1 BAIAP3 CHRNA3 CHRNB2 STXBP1						ADORA2A CHRNA3		CACNB2 CHRNB2 PRKCG STXBP1		BAIAP3 CHRNA3 CHRNB2 CHRNB4 CNR1 CPLX2 GRIK5 PRKCG STXBP5L SYN1 SYP	ADCY1 CHRNB2 GRIK5 STX1A SYN1	BAIAP3 CHRNB4 GRIK5 STX1A STXBP5L SYP	CHRNB2 CHRNB4 DRD2		ADCY1 ADORA2A GRIK5 STX1A STXBP5L SYP		ADORA2A SYN1 SYP						ADCY1 CHRNB4 CPLX1 STXBP5L	BAIAP3 CPLX1 SYP	BAIAP3 SYT4		CHRNB4 GRIK5 STX1A STXBP5L SYN1 SYP	ADCY1 BAIAP3 CPLX1 DRD2 STXBP1 STXBP5L		ADCY1 BAIAP3 CHRNB2 CHRNB4 CNR1 CPLX1 CPLX2 DRD2 GRIK5 STXBP5L SYN1	ADCY1 ADORA2A BAIAP3 CHRNB4 CNR1 CPLX1 CPLX2 GRIK5 STX1A SYN1 SYP	CHRNA3 SYT4 UNC13A	CHRNA3 CHRNB4 CPLX1 STXBP1	CHRNB4 STXBP1	BAIAP3 CHRNB4 CPLX1 DRD2 STX1A			CACNB2 UNC13A	ADCY1 CHRNA3 CHRNB2 CHRNB4 CPLX1 GRIK5 PRKCG STX1A SYP UNC13A		BAIAP3 CHRNA3 SYP	CHRNB2 CPLX1 CPLX2 GRIK5 STXBP5L SYP	BAIAP3 CHRNA3 CPLX1 STXBP5L SYN1 SYP					BAIAP3 CACNB2 CHRNA3 CPLX2 GRIK5 PRKCG STXBP5L		CACNB2 SYT4 UNC13A	CPLX2 PRKCG STX1A STXBP1 STXBP5L	ADORA2A BAIAP3 CHRNB4 CNR1 CPLX1 CPLX2 GRIK5 PRKCG STXBP1		ADCY1 ADORA2A CNR1 CPLX1 GRIK5 STXBP5L SYN1			ADCY1 CHRNB2 CHRNB4 CNR1 CPLX1 GRIK5 PRKCG STX1A STXBP5L SYP UNC13A					CACNB2 CHRNB4 CPLX1 STXBP1		BAIAP3 PRKCG STXBP5L		CNR1 PRKCG STXBP5L SYN1		
GO_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS			JAM3 MDK																													JAM3 MDK	JAM3 MDK			JAM3 MDK																																					
GO_REGULATION_OF_NEUTROPHIL_MIGRATION			JAM3 MDK																													JAM3 MDK	JAM3 MDK																																								
GO_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING																																																																EDAR TNFSF14									
GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY																																				CNR1 GCH1 S100A1											GCH1 S100A1	GCH1 S100A1									CNR1 GCH1 S100A1																
GO_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY			MAPK8IP2 RGS9	CNIH2 RGS9												CNIH2 DLG2 MAPK8IP2 RGS9				CNIH2 DLG2													CNIH2 RGS9			CNIH2 DLG2				DLG2 RGS9				DLG2 RGS9			CNIH2 RGS9						CNIH2 RGS9			CNIH2 DLG2	CNIH2 RGS9					CNIH2 RGS9							CNIH2 RGS9				
GO_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY															NKD1 SFRP1																																						NKD1 SFRP1																				
GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY																														ASCL1 GATA2	GATA2 KIT						ASCL1 GATA2									DLL1 ROBO1									ASCL1 GATA2																		
GO_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION			ID4 MDK																													ID4 MDK	ID4 MDK NKX2-2					MDK NKX2-2 TP73		ID4 MDK TP73		ID4 TP73		MDK TP73				ID4 TP73					NKX2-2 TP73				ID4 TP73												ID4 MDK				
GO_REGULATION_OF_ORGANELLE_ORGANIZATION			CENPE CPLX1 CSF1R GATA2 GRIK5 ISL1 JAM3 LIMCH1 MAP1B MAP2 MAP6 MDK PAK3 PROX1 SFRP1 STMN2 STXBP1 TET1 TMOD2										CCDC88A CSF1R DZIP1 EVL HECW2 LIMCH1 PPM1E PRKD1 SPTBN4 STMN3 STXBP1 TMOD2		CCDC88A CDK5R1 CENPE CORO2B CPLX2 DZIP1 EVL FSD1 GAP43 GRIK5 ISL1 JAM3 MAP1B MAP2 MAP6 MLLT11 PDE2A PROX1 RGS4 RTEL1 SFRP1 SPTBN4 STMN2 STMN3 TMOD2 TMSB15B TP73																					ADD2 BCL2 CLIP3 CPLX1 CPLX2 DZIP1 EVL FSD1 GAP43 GATA2 GRIK5 HECW2 JAM3 MAP1A MAP2 MAP6 MDK MLLT11 NAV3 PAK3 PDE2A PROX1 STMN2 TMEFF2 TMOD2 TMSB15B																						ADD2 BCL2 CDK5R1 CENPE CORO2B CSF1R DZIP1 EVL HECW2 LIMCH1 LRFN1 NAV3 PPM1E PROX1 RTEL1 STMN3 TET1 TMOD2 TMSB15B TP73 TRPM2					BCL2 CENPE EVL FSD1 LRFN1 MLLT11 STMN3 TUBB4A										
GO_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE															CNIH2 MAP2	CNIH2 MAP2				CNIH2 MAP2												CNIH2 MAP2	CNIH2 MAP2		CNIH2 MAP2	CNIH2 MAP2																	CNIH2 MAP2																				
GO_REGULATION_OF_ORGANIC_ACID_TRANSPORT											ADORA2A RGS4		SLC38A3 STXBP1	ADORA2A AGT	AVPR1B RGS4 SV2A							ADORA2A AGT								AVPR1B SYT4			HRH3 SLC38A3 STXBP1			ADORA2A AGT AVPR1B		AGT STXBP1						AGT AVPR1B SV2A	AGT SLC38A3												ADORA2A SLC38A3 STXBP1		ADORA2A AGT HRH3 SV2A								HRH3 STXBP1						
GO_REGULATION_OF_ORGAN_GROWTH		BASP1 FGF9			BASP1 FGF9 TP73										FGF9 PROX1 RGS4 TP73		BASP1 FGF9 PROX1 RGS4	BASP1 FGF9												ARX FGF9		ARX BASP1 FGF9 RGS4								BASP1 FGF9 PROX1 RGS4 TP73																																	
GO_REGULATION_OF_OSSIFICATION																																BCL2 MDK SFRP1 SIX2 TPH1	BCL2 MDK PTCH1 SFRP1 TPH1																												PRKD1 PTCH1								BCL2 MDK PRKD1 SFRP1 TPH1		PTCH1 SFRP1 SIX2 TPH1		
GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION																																																													PRKD1 PTCH1												
GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY																																				AGT CNR1 GCH1 S100A1																																					
GO_REGULATION_OF_PEPTIDASE_ACTIVITY			EPHA4 LAMP3 MAPK12 PCSK1N SPINK4 SPOCK3 TTBK1 WNT9A			ADORA2A DPEP1						ADORA2A LAMP3										ADORA2A AGT PCSK1N		ADORA2A BST2		BST2 NAIP SERPINI1		DPEP1 ROBO1 SPOCK3 ST18 TTBK1													BST2 ROBO1 SPINK4 ST18											ADORA2A NAIP												EPHA4 MAPK12 NAIP TNFSF14 TTBK1 WNT9A	NAIP TNFSF14								ADORA2A TTBK1
