	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_NEUROBLAST_PROLIFERATION	1	1	1	1	0.030632637236722937	1	1	0.0710370974112754	0.024302042252957068	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014021645244866043	0.0013419505915646113	1	1	1	1	1	1	1	0.04421545229736035	1	1	1	1	1	0.041196993717948716	1	1	1	1	1	1	1
GO_NEUROGENESIS	0.00025777264481341433	0.0008459725245606453	0.010642464118721051	1	8.675408383673755e-06	1	0.020855248072425447	4.2256196763901244e-08	9.780689724792069e-07	1	1.5839112529225652e-05	1	1	0.09724488297412803	0.02571464614321739	0.0006418706791305739	1	0.02287549756374674	0.07970710570569217	0.025922176214298154	0.09690732146218695	1.389447978894509e-07	0.00038658675838754153	1	1	2.2205923727369736e-05	1	0.0008298888995861287	1	6.090302863526187e-05	0.010690530940273058	0.0008687154823160403	0.005675529752477204	1	1	1	0.017326416985430804	2.472116704677063e-06	1.7301186039375693e-09	0.0022824657361985023	1	0.017523115969128478	1.524563808530388e-10	0.054034239832020936	0.02624812496533513	0.0037999353553567206	0.0088489269493367	0.00015980592587061526	0.013284375710733265	1
GO_NEUROINFLAMMATORY_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008605079562734486	1	1	1	0.01336858338208935	1	1	1	1	1	1	0.06497950600538882	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROMUSCULAR_JUNCTION	1	0.025659860839690074	1	1	0.004613877286167245	1	1	0.016608001746194145	0.03537656666702038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005813646150014562	1	1	1	1	1	1	1	1	1	1	1	1.0668584229822642e-05	1	0.00031806858814709127	1	1	1	1	1	1	0.008862139493330923	1	1
GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08863852444065734	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROMUSCULAR_PROCESS	1	1	1	0.008426050384911066	0.08100232873189839	1	1	1	1	0.009095390311624985	1	1	1	1	1	0.00014469194662924956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029173792300037027	1	1	0.002338659676049959	1	1	1	1	1	1	1
GO_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007162813741183549	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	0.0006609382471275405	1	1	1	1	1	1	1	1	1	8.667537072626352e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURONAL_DENSE_CORE_VESICLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1.4152636349518133e-06	1	1	1	1	1	1	1	0.000658022536774272	1	1	1	1	1	1	1	0.0003312410307138025	1	0.0003162939642082918	1	1	1	1	1	1	0.006100058230848249	1	7.447894025180979e-06	1	1	1	1	1	1	1	1	1
GO_NEURONAL_ION_CHANNEL_CLUSTERING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006100058230848249	1	1	1	1	1	1	1	1	1	1	1
GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003491283015019775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_APOPTOTIC_PROCESS	0.007579528318198414	1	1	1	1	1	1	1	0.002620216863538194	1	1	1	0.005417660753560427	0.07960708652538973	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005496225361342311	1	1	1	0.01703886189688908	1	1	1	1	1	1	0.0974232669722025	1	1	1	1	1	1	1	1	0.07591682863122173	1	1
GO_NEURON_CELLULAR_HOMEOSTASIS	1	1	1	1	1	1	1	0.001751662203919091	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04495652444171494	1	1	1	1	1	1	1	1	1	0.007931700284328769	1
GO_NEURON_DEATH	0.0028178710815230934	1	1	1	1	1	0.012087020046637975	1	0.002737466228885155	1	1	1	0.011420105868045316	0.03120815236685981	0.08951627720324795	1	1	1	1	1	1	1	0.07260283855710503	0.043483497161673546	1	1	1	0.0038237055544514398	1	1	0.04927711623855047	0.008240979009333294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_DEVELOPMENT	0.010297043052356125	6.81843518178793e-05	0.001017280454801428	1	0.00012857078611461237	0.06045062204573903	0.0018095370919758436	1.376317171342123e-09	1.3825655194033004e-06	1	2.4512517385888444e-06	1	0.09583572363430515	1	0.019699720214729877	9.001552947207614e-05	1	0.03260242385140777	0.019699720214729877	0.09510029721058377	0.038032797473203206	2.3954016473703987e-06	0.08600097946509555	1	1	0.0008340256516198297	1	0.0003838699101595955	1	0.0009462020406199034	0.07109782815728982	0.0007938455694862512	0.005331190949728448	1	1	1	0.020143691271229613	0.0003693134232531925	6.553806386477845e-10	0.02216886982830324	1	0.006076134309923931	1.4833259176505464e-08	1	0.07750220252470408	0.0009462020406199034	0.011027774715240302	0.001017280454801428	0.005016009850363101	1
GO_NEURON_DIFFERENTIATION	0.007231696380586072	0.0005261953693993515	0.0037681674608752713	1	0.0003800328472645109	0.08733514040481449	0.007161709293437402	3.5540724252491884e-08	5.351962248045794e-06	1	2.6188257725712205e-06	1	1	1	0.011673806997161251	0.00012799179739397815	1	0.027344912364962615	0.043111328120811976	1	0.0638296846327231	4.567494360507851e-08	0.001117018304607087	1	1	0.0031272979141250268	0.05630300968280377	0.0021063956530095185	1	5.087041812523729e-05	0.006982949622518997	0.003340499989926915	0.002369517169651947	1	1	1	0.008361947839468642	7.442336469909439e-05	4.0650198762648415e-09	0.0020947745197565926	1	0.010843245722567785	1.6021998172632834e-09	1	0.016416685963824507	0.003932871412454797	0.030819122892176143	0.00018128429943464752	0.008637502241577666	1
GO_NEURON_FATE_COMMITMENT	1	1	1	1	1	1	1	0.08121700110186492	1	1	1	1	1	1	1	1	1	1	1	0.02212890571156323	1	0.01968223932191482	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_FATE_SPECIFICATION	1	1	1	1	1	1	1	0.023922822628787088	1	1	1	1	1	1	1	1	1	1	1	0.006035662260740704	1	0.0053444255748948954	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04495652444171494	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_MATURATION	1	0.010338922409692364	1	1	1	1	1	0.004440381627057732	0.014421282077820008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0012176469579630034	1	1	1	1	1	1	1	1	0.0034773094562692286	1	1
GO_NEURON_MIGRATION	0.030200087811035337	0.01654254496225749	1	1	0.005994139162897039	1	0.06292037639295911	0.0061747904759790195	1	1	1	1	1	1	1	1	1	1	1	0.018714961799084717	1	0.09777931137308671	1	1	1	1	1	1	1	1	0.025245660094639133	1	1	1	1	1	1	0.004414342424577944	4.015240663957087e-05	0.000734280543799537	1	1	1	1	1	0.006202153541078226	1	1	1	1
GO_NEURON_NEURON_SYNAPTIC_TRANSMISSION	1	1	1	1	1	1	1	1	0.00041196128969100965	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_PROJECTION	6.9862704972223355e-06	6.758582582477857e-11	0.011996257657768239	0.00022640240509108622	5.35850142036054e-10	1	0.005950761641292601	3.2189872989363266e-10	7.944556936756442e-07	0.008428353109041109	1.357746770302981e-05	0.08845426114269839	0.021580005600090768	0.00018348335680618	1	0.018567553698082717	0.043451386671866654	0.000455441319035077	0.002227394338914279	0.0001779670033940084	1	0.029815243623578125	0.010133976680592793	0.0011069463919015643	1	0.0985150454686089	0.000696600996471286	0.09936739674641171	1	0.0032436886843124624	0.035387254822612846	5.265814233212929e-06	0.04886279895056589	0.005344502189068123	1	1	0.032122998533557046	0.05485349534119388	3.414935001444519e-11	1	0.0830198608717776	0.010008098144512978	4.3380561365324866e-09	1	1	0.0008299835363146935	0.0005602475778988536	6.504510430271893e-08	1.8042542844431964e-05	1
GO_NEURON_PROJECTION_CYTOPLASM	1	1	1	1	0.006719571978040961	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016129326786454845	1	1	1	1	1	1	0.001776934495384741	1	1	1	0.07505107410932199	1	1	0.01684839368083202	1	1	1	1
GO_NEURON_PROJECTION_EXTENSION	1	1	1	1	0.04051753491755061	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07856852034439465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.047291577866582	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_PROJECTION_GUIDANCE	0.0808631084293332	0.06646953864154681	0.09889840001673711	1	0.037321059474510365	1	1	8.612821555953332e-07	1.4813381597700293e-05	1	0.0897450824055952	1	1	1	1	0.03394117051023493	1	1	1	0.07421452077567925	1	3.5214237421588024e-05	1	1	1	0.0017076603757247844	0.06810312802015273	0.0014075138290026157	1	0.00046216866183834693	1	1	0.0030259880147586182	1	1	1	1	0.00256137855022609	1.080033278033632e-06	0.03394117051023493	1	0.00010712376365584753	1	1	1	0.003990673616828588	0.003367082538526245	0.09889840001673711	0.026175656385804102	1
GO_NEURON_PROJECTION_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004213965251277041	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_PROJECTION_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008183554429220807	1	1	1	1	1	1	1	1	1	1	0.040000475072706765	1	1	1	1	1	0.0017986921249488752	1
GO_NEURON_PROJECTION_ORGANIZATION	1	0.036459389203186365	1	1	1	1	1	1	0.00554398067624029	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025600602333996636	1	1	0.012103322624877899	0.008413034135182795	1	1	0.018717740837287167	1	1	0.004048289501512703	1	1	1	1	1	0.0642288239062978	1	1	1	1	1	1	1	1	1	0.05114183502579617	1
GO_NEURON_PROJECTION_REGENERATION	1	0.015959513327321373	1	1	1	1	0.009491577481383628	0.06514769359856243	0.001572814779853049	1	0.004851699893831718	1	1	1	1	0.00042715059903608577	1	1	1	1	1	1	1	1	1	1	1	0.012757487949124902	1	1	1	1	0.0016889708817577898	1	1	1	1	1	0.00030126848584699495	1	1	1	0.03764835440208747	1	1	1	1	1	1	1
GO_NEURON_PROJECTION_TERMINUS	1	0.001433725929247509	1	1	0.028211107581445516	1	0.053126722606080756	1.0784377271977341e-05	0.0027238828215693234	1	1	1	1	0.03313065667074577	1	1	1	1	0.018356984035564516	0.09245537796610503	1	0.08312122756863682	1	1	1	1	1	0.06971997415331532	1	1	1	1	1	1	1	1	1	1	2.50500955212285e-06	1	1	1	0.0075779743705481906	1	1	0.00036600693229349446	0.004167310760920584	0.00268086280938451	1	1
GO_NEURON_RECOGNITION	1	1	1	1	0.02052810145435302	1	1	1	4.250613246026269e-05	1	1	1	1	1	1	1	1	1	1	1	1	0.011291880333237692	1	1	1	1	1	0.009287166619305398	1	1	1	1	0.0012160110686766368	1	1	1	1	0.004595724913425192	0.08863852444065734	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_SPINE	1	2.424759599328752e-05	1	0.021899682989356184	0.007811869832226259	1	1	0.008450947625099348	0.00503215032360238	1	1	0.0617016547018262	1	1	1	0.07186378590457154	1	1	0.00010224307985362557	1	1	1	1	1	1	1	1	1	0.010415100079954831	1	1	1	1	0.010415100079954831	1	1	1	1	0.00040676591555577346	0.009726352541708505	1	1	1	1	1	1	0.006719454783197576	1	0.005274319502903246	1
GO_NEURON_TO_NEURON_SYNAPSE	1	2.6786578177784293e-08	0.030962308618445844	0.08177268036711338	6.381579470415844e-07	1	1	0.001219167707945168	1.2643139766788103e-05	1	0.026679061733097087	1	0.011974498825159885	0.033231030680348494	0.014376646410302785	1	1	1	0.0016202485360388152	0.0016102916729296979	1	1	0.07693286216419304	1	1	0.028778192005228687	0.01746497938712832	1	0.0038465506020497475	0.0014541024953190762	1	0.00015603591018564789	1	1	1	1	0.0038070095321376396	1	5.319300777628655e-09	0.06358593360000864	1	0.007163806929178285	0.003059755919789464	1	1	0.051432373956224686	1	1	0.0033056271264346737	1
GO_NEUROPEPTIDE_RECEPTOR_BINDING	1	1	1	1	1	1	1	1	0.007294932648723829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042584891142661174	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROPEPTIDE_SIGNALING_PATHWAY	0.013344335791332207	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0023356089362739363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02336362645879364	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02235601441751811	0.01671006736154579	1	1
GO_NEUROTRANSMITTER_BINDING	1	1	1	1	1	1	1	1	1	1	0.0006209701776694887	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	0.06952371435627536	1	0.01635045349078945	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008956863878349819	1	1	1	1	1	0.022236139641585995	1	1	0.031210553562784016	1	1	1	1	1	0.02656553449147825	1	0.01822525773771988	1	1
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	1	1	1	1	1	1	1	1	1	1	0.0035082128255194966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_RECEPTOR_COMPLEX	1	1	1	1	0.02130560770460188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005782530433301458	1	1	1	1	1	1	0.014272386861552855	1	1	1	1	1	1	1	1	1	0.017266683408881933	1
GO_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	1	9.20179030403645e-05	1	1	0.006279140721443088	1	1	1	1	1	1	1	1	1	1	0.0020482339288844242	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009267887110171458	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	1	0.0005181518740281499	1	1	0.019009949208195653	1	1	0.04513542177443175	1	1	1	1	1	1	1	0.0063670955316667	1	1	1	1	1	1	0.007437568207838141	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002212343369828451	1	0.012113373947441497	1	1	1	1	1	1	1	0.004906322348954162	1	1	1
GO_NEUROTRANSMITTER_REUPTAKE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0402621917972289	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_SECRETION	0.00019352068351163876	0.002576941462021587	0.04220420663147939	1	0.00012416490748790032	1	1	3.448295237795662e-05	0.030853231787799196	1	1.3092918148882582e-05	1	1	9.458252154814772e-07	1	0.07046185405505301	1	1	0.024790466132692313	0.022172140199204438	1	1	1	1	1	1	1	0.09184957755566003	1	0.06048225987697764	1	4.2399783540814084e-05	1	0.010190921175991408	1	1	0.014949048961730327	1	1.0488494560090267e-05	0.009431058521975677	2.506451837858137e-05	1	0.013106594533927707	1	1	0.06048225987697764	1	1.748032025472579e-05	1	1
GO_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0003183746053568859	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004643510052264155	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_TRANSPORT	0.0005373222075861772	0.00010166008414935757	0.06800977012811016	1	0.0005269021466203228	1	1	5.300708976307966e-06	0.05994756584669436	1	2.68111283452388e-06	1	1	4.498664407548425e-06	1	1	1	1	0.003921578133588399	0.007868863326667253	1	1	1	1	1	1	1	1	1	0.015322569035236433	0.058038524866951935	0.00015092497971636032	1	0.016993882575810915	1	1	0.001517289851513115	1	3.3366219950314857e-06	0.0025070155601818467	5.591761520773453e-05	1	0.031420682982729264	1	1	0.09610504362927963	1	6.323991444645571e-05	1	1
GO_NEUROTRANSMITTER_UPTAKE	1	0.008321375560860655	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008396915123599746	1	1	1	1	1	1	1	1	1	1	1
GO_NEUTRAL_AMINO_ACID_TRANSPORT	1	1	1	1	1	1	1	0.036960869254582196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUTROPHIL_CHEMOTAXIS	1	1	1	1	1	1	0.026706946491715344	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08184814379254046	1	1	1	0.0019641160924300793	1	1	1	1	1	1	1
GO_NEUTROPHIL_MIGRATION	1	1	1	1	1	1	0.03653987973778394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0036435728068565654	1	1	1	1	1	1	1
GO_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009874989601387774	1	1	1	1	1	1	1
GO_NODE_OF_RANVIER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0004052672030919746	1	1	1	1	1	1	1	1	1	1	1
GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06267732064732257	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05439817336168462	1	1	1	1	1	1	1	1	1	1
GO_NON_MOTILE_CILIUM	1	1	1	1	1	1	0.008168094589580899	0.006492948922727559	1	1	1	1	1	1	1	0.06426974794745632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025456123647819018	1	1	1	1	1	1	1	1	1	1	1
GO_NOREPINEPHRINE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0003067732437739279	1	1	1	1	1	1	1	1	1	1	1	1
GO_NOREPINEPHRINE_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012166010961987106	1	1	1	0.00344431954930835	1	1	0.0006776222364038853	1	1	1	1
GO_NOREPINEPHRINE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025477793864723708	1	1	1	0.00739560771569292	1	1	0.0014775168613587741	1	1	1	1
GO_NOTCH_BINDING	1	1	1	1	0.0058306279829357655	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NOTCH_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.059101556181126114	1	1	1	1	1	1	1	1	0.06734902382072794	1	1	1
GO_NUCLEAR_CHROMOSOME	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08179188397730663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEAR_ENVELOPE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02775455917132963	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08350710928504823	1	1	1
GO_NUCLEAR_HORMONE_RECEPTOR_BINDING	1	1	1	1	1	1	1	1	1	1	1	0.042741742598324084	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEAR_MATRIX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04810054916738471	1	1	1	1	1	1	1	1	1	0.02460787399943931	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEAR_MEMBRANE	1	1	1	1	1	1	1	1	1	1	0.09841919004701061	1	1	1	0.06604907993187181	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012566569310473619	0.09310508190613809
GO_NUCLEAR_PERIPHERY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0665582381580363	1	1	1	1	1	1	1	1	1	0.03452293389235406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEAR_RECEPTOR_BINDING	1	1	1	1	1	1	1	1	1	1	1	0.02229162443374233	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEAR_RECEPTOR_TRANSCRIPTION_COACTIVATOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034396862080616764	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEAR_SPECK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02893841683697862	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.033186677777947704	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06875392581799011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02095681234508795	1	1	1	1	1	1	1
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005051723565207	1
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	0.049750325936906425	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018849267361182642	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0978226360527562	1
GO_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02212890571156323	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08115158595359251	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04485532139329429	1	1	1
GO_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005247146924287294	1	1	1	1	1	1	1
GO_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05387253067666353	1	1	1	1	1	1	1
GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	0.050285507437311194	0.08080353443867705	1	1	1	1	1	1	1	1	0.06419490927888938	1	1	1	0.025447539817035736	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
