	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
GO_POTASSIUM_ION_TRANSPORT			ABCC8 FHL1 KCNA6 KCNAB2 KCNJ3 KCNMB3 KCNN3	ABCC8 GCK KCNA6 KCNB2 KCNH7 KCNJ11 KCNJ2 KCNJ6 KCNK17 WNK2	ABCC8 ANK2 GCK KCNAB2 KCNH2 KCNJ11 WNK2								ABCC8 FHL1 KCNH2 KCNN3	ABCC8 ANK2 GCK KCNAB2 KCNB2 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ2 KCNJ6 KCNK16 KCNK17 KCNMA1 KCNMB2 KCNMB3 RGS4 WNK3	ABCC8 ATP1A3 DPP10 GCK KCNH2 KCNH3 KCNH6 KCNK16 SNAP25 WNK2	DPP10 KCNAB2 KCNH3 KCNJ2 KCNJ6 KCNMB3 KCNN3 RGS4 SNAP25 WNK2	KCNH8 KCNMB2 KCNMB3 KCNN3 WNK2	DPP10 GCK KCNH7 WNK2	ABCC8 ANK2 ATP1A3 DPP10 FHL1 GCK KCNH6 KCNH7 KCNH8 KCNJ6 KCNK3 KCNMA1 KCNMB2 SNAP25 WNK2							DPP10 KCNA6 KCNK17 KCNMB3 SNAP25 WNK2	ANK2 KCNH7 KCNJ3 KCNJ6 KCNK3 SNAP25	KCNMA1 KCNMB3 SLC12A5	KCNK3 KCNMA1 KCNMB2		ABCC8 ANK2 DPP10 FHL1 GCK KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMA1 KCNMB2 KCNN3 RGS4 SNAP25	ABCC8 ANK2 DPP10 KCNH8 KCNK3 KCNMA1 KCNMB3 SNAP25	ANK2 DPP10 GCK KCNB2 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMB2 KCNMB3 KCNN3 SLC12A5 SNAP25 WNK2	ANK2 ATP1A3 GCK KCNA6 KCNAB2 KCNB2 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 SLC12A5 SNAP25 WNK2		ABCC8 GCK KCNAB2 KCNB2 KCNH2 KCNH8 KCNJ11 KCNK17 KCNK3 KCNMA1	KCNAB2 KCNB2 KCNH7 KCNK3	ABCC8 ATP1A3 DPP10 KCNH2 KCNH7 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNN3 RGS4 SNAP25	ANK2 KCNH2 KCNK17 KCNK3 KCNMA1 KCNN3		ANK2 ATP1A3 KCNAB2 KCNB2 KCNH6 KCNH8 KCNJ2 KCNK3 SLC12A5 SNAP25 WNK3	ANK2 DPP10 FHL1 KCNH7 KCNMA1 KCNMB2 KCNN3 SNAP25	KCNJ11 KCNJ6 SLC12A5 SNAP25	ATP1A3 DPP10 KCNJ11 KCNJ2 KCNJ3 KCNJ6 KCNMA1 KCNMB2 KCNN3 SLC12A5 SNAP25	ANK2 ATP1A3 KCNH7 KCNJ2 KCNK3 KCNMA1 KCNN3 RGS4 SLC12A5 WNK2	DPP10 KCNAB2 KCNH7 KCNJ3 KCNJ6 KCNK17 KCNMB2 KCNMB3 WNK2	ANK2 DPP10 KCNH3 KCNK16 KCNK17 KCNMB3 WNK2		ANK2 ATP1A3 GCK KCNH2 KCNH3 KCNH6 KCNH8 KCNJ11 KCNK16 KCNN3 SLC12A5 SNAP25 WNK2		ANK2 ATP1A3 FHL1 GCK KCNH8 KCNMA1 KCNMB2 KCNN3	ABCC8 ANK2 ATP1A3 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ6 KCNK3 KCNMB2 WNK2	FHL1 KCNAB2 KCNH2 KCNH8 KCNJ6 KCNK3 WNK2	DPP10 GCK KCNB2 KCNJ2 KCNJ3 KCNJ6 KCNK17 WNK3		ATP1A3 KCNH8	ABCC9 ANK2 ATP1A3 GCK KCNAB2 KCNH7 KCNH8 KCNJ2 KCNMB2 WNK2	ABCC8 ATP1A3 KCNAB2 WNK2		ABCC9 FHL1 KCNN3	ABCC9 ATP1A3 KCNH7 KCNMB2	ABCC9 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNK3 SLC12A5	ABCC8 ABCC9 KCNB2 KCNH8 KCNJ2 KCNMB3 SLC12A5 WNK3		KCNH2 KCNN3
GO_PRESYNAPSE	CACNA1B GRIK3 GRIN1 NTS PCDH17	BAIAP3 CLCN4 CPLX2 IGSF21 KCNAB2 NRXN2 SYT2	ATCAY BAIAP3 BSN CACNA1B CPLX1 DDC EPHA4 GAD2 GRIK3 GRIK5 KCNA6 KCNAB2 KCNJ3 KIF1A LGI3 PRRT2 PTPRN SCGN SVOP SYT5 UNC13A	BAIAP3 CADM3 CHRNB2 DDC GRIK3 KCNA6 MX2 NRXN2 SV2B SYT5	BAIAP3 CADM3 CADPS CHRNB2 CLCN4 DDC KCNAB2 LGI3 PRRT2 PTPRN SYT2			CACNB2 CLCN4	ATCAY IGSF21			BSN CACNB2 CHRNB2 EFNB3 EPHA4 PRKCG SLC6A17	ADORA2A CADM3 NRXN2 NTS PRRT2	AMPH BAIAP3 BSN CACNA1B CADPS CHRNB2 CPLX2 DDC DNM3 EFNB3 EPHA4 GRIK5 IGSF21 KCNAB2 KCTD12 LIN7A PDE2A PNISR PRKCG PRRT2 PTPRN RAB3C SCGN SLC6A17 SLC8A1 SV2A SYN1 SYP SYT2 SYT5 UCN3	AMPH APBB1 ATCAY BRSK1 C1QL1 CHRNB2 EFNB3 GRIK3 GRIK5 IGSF21 KCTD12 LIN7A NCS1 SCGN SLC18A1 SNAP25 STX1A SYN1 SYT5	AMPH APBB1 BAIAP3 GRIK5 KCNAB2 LGI3 MX2 PCDH17 PNISR PRRT2 SNAP25 STX1A SYP SYT2	APBB1 CADPS CHRNB2 EPHA4 IGSF21 MX2 PRRT2 SYT2	BAIAP3 CADPS CPLX1 PNISR RAB26 SYT2	ADORA2A APBB1 BRSK1 BSN EPHA4 GRIK5 IGSF21 KCTD12 LGI3 NRXN2 NTS PCDH17 PDE2A PRRT2 PTPRN RAB3C SCGN SNAP25 STX1A SYP UCN3		ADORA2A APBB1 BRSK1 KCTD12 RAB26 SYN1 SYP					APBB1 ATCAY CACNA1B DNM3 IGSF21 KCNA6 NTS SNAP25	CPLX1 DDC DNM3 EFNB3 IGSF21 KCNJ3 LIN7A PDE2A PNISR RAB3C SNAP25 SYT2	ATCAY BAIAP3 CACNA1B CPLX1 PCDH17 SYP	ATCAY BAIAP3 BSN C1QL1 DDC MX2 PRRT2 RAB3C SYT2 SYT4	ATCAY CACNA1B GRIK3 NTS PCDH17 SYT4	APBB1 ATCAY BSN C1QL1 CACNA1B DDC EPHA4 GAD2 GRIK5 IGSF21 KCNJ3 LGI3 LIN7A MX2 NTS PCDH17 PNISR RAB3C SCGN SLC18A1 SNAP25 STX1A SV2B SVOP SYN1 SYP SYT5 UCN3	APBB1 ATCAY BAIAP3 BSN CADPS CPLX1 DNM3 EPHA4 KCTD12 LIN7A MX2 PNISR PRRT2 RAB26 RAB3C SCGN SLC18A1 SNAP25 SYT2	AMPH BAIAP3 BRSK1 BSN C1QL1 CADPS CHRNB2 CLCN4 CPLX1 CPLX2 GRIK5 IGSF21 KCNJ3 LIN7A MX2 NCS1 NRXN2 PDE2A PRRT2 RAB3C SLC8A1 SNAP25 SVOP SYN1 SYT2 SYT5	ADORA2A AMPH APBB1 ATCAY BAIAP3 C1QL1 CADM3 CLCN4 CPLX1 CPLX2 EFNB3 EPHA4 GRIK5 IGSF21 KCNA6 KCNAB2 KCNJ3 MX2 NCS1 NRXN2 NTS PCDH17 PDE2A PRRT2 PTPRN RAB3C SCGN SLC18A1 SLC8A1 SNAP25 STX1A SV2B SVOP SYN1 SYP SYT5	CACNA1B GRIK3 KCNA6 KIF1A PCDH17 SYT4 UNC13A	BSN C1QL1 CADPS CPLX1 KCNAB2 PDE2A PRRT2 RAB26 SLC6A17	APBB1 C1QL1 CADPS KCNAB2 PRRT2 RAB26 SLC8A1	AMPH BAIAP3 CADM3 CADPS CPLX1 DDC EFNB3 EPHA4 KCTD12 NCS1 PTPRN RAB26 SCGN SLC18A1 SLC8A1 SNAP25 STX1A SVOP SYT2	DDC KCTD12 PNISR RAB26 SYT2 UNC13A	CACNB2 CLCN4 KIF1A PCDH17 UNC13A	BRSK1 BSN CACNA1B CADPS CHRNB2 CPLX1 EFNB3 EPHA4 GAD2 GRIK5 GRIN1 IGSF21 KCNAB2 KCTD12 LGI3 MX2 NCS1 NRXN2 PCDH17 PRKCG SLC6A17 SNAP25 STX1A SV2A SYP SYT2 UNC13A	APBB1 CACNA1B CACNB2 CPLX2 DDC EPHA4 IGSF21 PCDH17 RAB26 RAB3C SCGN SLC8A1 SNAP25	BAIAP3 C1QL1 DNM3 EFNB3 KCTD12 MX2 PTPRN RAB26 SNAP25 SVOP SYP UCN3	APBB1 CADPS CHRNB2 CPLX1 CPLX2 DDC EFNB3 GRIK5 GRIN1 KCNJ3 KCTD12 LGI3 NRXN2 PTPRN RAB3C SLC6A17 SNAP25 SYP	ATCAY BAIAP3 CPLX1 DDC DNM3 EPHA4 IGSF21 PDE2A RAB3C SLC18A1 SLC8A1 SYN1 SYP SYT5	DNM3 KCNAB2 KCNJ3 KCTD12 LIN7A RAB26 RAB3C	ATCAY CLCN4 CPLX1 DNM3 RAB3C SV2A		APBB1 BAIAP3 BSN CACNB2 CADPS CLCN4 CPLX2 DDC EFNB3 EPHA4 GAD2 GRIK5 GRIN1 IGSF21 KCTD12 KIF1A LGI3 LIN7A MX2 NCS1 NRXN2 PDE2A PNISR PRKCG PRRT2 PTPRN RAB26 RAB3C SCGN SLC6A17 SLC8A1 SNAP25 SVOP SYT5	ATCAY CACNA1B CACNB2 GRIK3 KCNA6 NTS PCDH17 SYT4 UNC13A	ATCAY CACNA1B CPLX2 DDC EFNB3 EPHA4 GAD2 GRIN1 NTS PDE2A PRKCG RAB3C SCGN SLC8A1 STX1A SV2A SVOP SYT2 SYT5	ADORA2A BAIAP3 BRSK1 BSN C1QL1 CACNA1B CPLX1 CPLX2 DNM3 EFNB3 EPHA4 GRIK5 KCTD12 LIN7A NCS1 PRKCG PTPRN SYT2 SYT5 UCN3	CHRNB2 CLCN4 DDC GRIK3 KCNAB2 KCTD12 LIN7A MX2 PRRT2 SLC8A1 SYT2 SYT5	ADORA2A APBB1 BSN C1QL1 CPLX1 GAD2 GRIK5 IGSF21 KCNJ3 LGI3 LIN7A MX2 NRXN2 PCDH17 PNISR PRRT2 SLC18A1 SLC8A1 SV2A SYN1 SYT2 SYT5 UCN3		EFNB3 EPHA4 LGI3	APBB1 BSN CADPS CHRNB2 CPLX1 EPHA4 GRIK5 KCNAB2 KCTD12 LGI3 MX2 NCS1 PNISR PRKCG SLC6A17 STX1A SV2A SYP SYT5 UNC13A	CADM3 KCNAB2 NCS1 NRXN2 PRRT2 RAB26 RAB3C	APBB1 DDC EPHA4 NTS SYT2	CACNB2 PCDH17 SYT2		BAIAP3 NRXN2 PRKCG PTPRN SYT2 SYT5	DNM3 EPHA4 LGI3 PNISR PRKCG PRRT2 PTPRN RAB26 SVOP SYN1 UCN3		ADORA2A CLCN4 RAB26
GO_PRESYNAPSE_ORGANIZATION																			BSN GPC6 LRRTM3 PCDH17										BSN LRRTM3		BSN LRRTM3 PCDH17									LRRTM3 PCDH17	BSN GPC6 PCDH17									LRRTM3 PCDH17				BSN LRRTM3 PCDH17											
GO_PRESYNAPTIC_ACTIVE_ZONE														BSN PNISR SV2A SYN1 SYP	BRSK1 STX1A SYN1	PNISR STX1A SYP			ADORA2A BRSK1 BSN STX1A SYP		ADORA2A BRSK1 SYN1 SYP										BSN PNISR STX1A SYN1 SYP			ADORA2A STX1A SYN1 SYP					PNISR UNC13A		BRSK1 BSN STX1A SV2A SYP UNC13A											ADORA2A BRSK1 BSN		ADORA2A BSN PNISR SV2A SYN1			BSN PNISR STX1A SV2A SYP UNC13A						PNISR SYN1		
GO_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT			BSN UNC13A																																						BSN UNC13A																BSN UNC13A								
GO_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION																			BSN PCDH17												BSN PCDH17										BSN PCDH17													BSN PCDH17											
GO_PRESYNAPTIC_CYTOSOL																																									NCS1 PRKCG								NCS1 PRKCG			NCS1 PRKCG					NCS1 PRKCG								
GO_PRESYNAPTIC_DENSE_CORE_VESICLE_EXOCYTOSIS																																			SYT4 UNC13A															SYT4 UNC13A															
GO_PRESYNAPTIC_ENDOCYTOSIS				MX2 SYT5										AMPH DNM3 SYP SYT2 SYT5	AMPH STX1A SYT5	AMPH MX2 STX1A SYP SYT2	MX2 SYT2										DNM3 SYT2		MX2 SYT2		MX2 STX1A SYP SYT5	DNM3 MX2 SYT2	AMPH MX2 SYT2 SYT5	AMPH MX2 STX1A SYP SYT5				AMPH STX1A SYT2			MX2 STX1A SYP SYT2		DNM3 MX2 SYP		DNM3 SYP SYT5						STX1A SYT2 SYT5	DNM3 SYT2 SYT5	MX2 SYT2 SYT5	MX2 SYT2 SYT5			MX2 STX1A SYP SYT5					SYT2 SYT5			
GO_PRESYNAPTIC_MEMBRANE	GRIK3 PCDH17		EPHA4 GAD2 GRIK3 GRIK5 KCNJ3 PRRT2 UNC13A	CADM3 CHRNB2 GRIK3	CADM3 CHRNB2 PRRT2							CHRNB2 EFNB3 EPHA4	ADORA2A CADM3 PRRT2	CHRNB2 EFNB3 EPHA4 GRIK5 IGSF21 KCTD12 PDE2A PRRT2 SYP	APBB1 CHRNB2 EFNB3 GRIK3 GRIK5 IGSF21 KCTD12 SNAP25 STX1A	APBB1 GRIK5 PCDH17 PRRT2 SNAP25 STX1A SYP	APBB1 CHRNB2 EPHA4 IGSF21 PRRT2		ADORA2A APBB1 EPHA4 GRIK5 IGSF21 KCTD12 PCDH17 PDE2A PRRT2 SNAP25 STX1A SYP		ADORA2A APBB1 KCTD12 SYP					APBB1 IGSF21 SNAP25	EFNB3 IGSF21 KCNJ3 PDE2A SNAP25	PCDH17 SYP		GRIK3 PCDH17	APBB1 EPHA4 GAD2 GRIK5 IGSF21 KCNJ3 PCDH17 SNAP25 STX1A SYP	APBB1 EPHA4 KCTD12 PRRT2 SNAP25	CHRNB2 GRIK5 IGSF21 KCNJ3 PDE2A PRRT2 SNAP25	ADORA2A APBB1 CADM3 EFNB3 EPHA4 GRIK5 IGSF21 KCNJ3 PCDH17 PDE2A PRRT2 SNAP25 STX1A SYP	GRIK3 PCDH17 UNC13A			CADM3 EFNB3 EPHA4 KCTD12 SNAP25 STX1A		PCDH17 UNC13A	CHRNB2 EFNB3 EPHA4 GAD2 GRIK5 IGSF21 KCTD12 PCDH17 SNAP25 STX1A SYP UNC13A	APBB1 EPHA4 IGSF21 PCDH17 SNAP25	EFNB3 KCTD12 SNAP25 SYP	APBB1 CHRNB2 EFNB3 GRIK5 KCNJ3 KCTD12 SNAP25 SYP	EPHA4 IGSF21 PDE2A SYP				APBB1 EFNB3 EPHA4 GAD2 GRIK5 IGSF21 KCTD12 PDE2A PRRT2 SNAP25	GRIK3 PCDH17 UNC13A	EFNB3 EPHA4 GAD2 PDE2A STX1A	ADORA2A EFNB3 EPHA4 GRIK5 KCTD12	CHRNB2 GRIK3 KCTD12 PRRT2	ADORA2A APBB1 GAD2 GRIK5 IGSF21 KCNJ3 PCDH17 PRRT2		EFNB3 EPHA4	APBB1 CHRNB2 EPHA4 GRIK5 KCTD12 STX1A SYP UNC13A		APBB1 EPHA4						
GO_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION												CACNB2 PRKCG		PRKCG PRRT2																		PRRT2 RAB26				PRRT2 RAB26	PRRT2 RAB26					CACNB2 RAB26							CACNB2 PRKCG PRRT2 RAB26									PRRT2 RAB26					PRKCG PRRT2 RAB26		
GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY				ABCC8 KCNJ11																																								ATP1A3 ATP6V0E2 KCNJ11								ABCC8 ATP1A3 KCNJ11						ABCC8 ATP1A3 ATP6V0E2			ABCC9 ATP1A3	ABCC9 ATP6V0E2 KCNJ11			
GO_PRIMARY_ALCOHOL_METABOLIC_PROCESS																																AKR1B1 SULT2A1 TTR	AKR1B1 CACNA1H SULT2A1 TTR														SULT2A1 TTR																		
GO_PRIMARY_AMINO_COMPOUND_BIOSYNTHETIC_PROCESS				DDC TPH1										DDC TPH1																	DDC TPH1							DDC TPH1						DDC TPH1									DDC TPH1												
GO_PRIMARY_AMINO_COMPOUND_METABOLIC_PROCESS				DDC TPH1										DDC TPH1																	DDC TPH1							DDC TPH1						DDC TPH1									DDC TPH1												
GO_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II				ATOH8 POU5F1	ATOH8 POU5F1											ATOH8 POU5F1													GATA2 POU5F1							ATOH8 POU5F1									ATOH8 POU5F1																				
GO_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE																																																		BST2 CHGA FFAR3					FFAR3 KIT										
GO_PROSTATE_GLAND_DEVELOPMENT			ID4 SFRP1													PLAG1 SFRP1																ID4 SFRP1													ID4 PLAG1 SFRP1							ID4 PLAG1										ID4 PLAG1 SFRP1			
GO_PROSTATE_GLAND_MORPHOGENESIS			ID4 SFRP1																												ID4 SFRP1	ID4 SFRP1													ID4 SFRP1																	ID4 SFRP1			
GO_PROTEASE_BINDING																																																										CD70 KIT							
GO_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS																						BRSK2 IFI27																																											
GO_PROTEIN_AUTOPHOSPHORYLATION				CAMK2B CSF1R WNK2	CAMK2B CSF1R PDGFD WNK2												EPHA4 MAP3K12 PDGFD WNK2	CSF1R MAP3K12 WNK2																				CAMK2B CSF1R EPHA4 KIT MAP3K12 MEX3B PDGFD			CAMK2B EPHA4 MAP3K12 PRKCG TSSK4 WNK3											ACE CAMK2B CSF1R EPHA4 MAP3K12 MEX3B PRKCG WNK2	CSF1R MAP3K12 MEX3B TSSK4 WNK2			EPHA4 MAP3K12	CSF1R EPHA4 KIT MEX3B PDGFD PRKCG TSSK4 WNK2	CAMK2B KIT MAP3K12 WNK2					EPHA4 MAP3K12 MEX3B PRKCG TSSK4 WNK3		
GO_PROTEIN_AUTOUBIQUITINATION																		RNF213 SH3RF3									RNF213 SH3RF3																																						
GO_PROTEIN_BINDING_INVOLVED_IN_HETEROTYPIC_CELL_CELL_ADHESION			CD200 NFASC																													CD200 NFASC																	CD200 NFASC					CD200 NFASC											
GO_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION																																																	ITGBL1 JAM3																
GO_PROTEIN_COMPLEX_OLIGOMERIZATION	GRIN1 TDO2			KCNA6 KCNB2 KCNJ2 TDO2 TP73 TRPM2										ARC KCNB2 KCNJ2 KCTD12 MPP2 RNF213 TP73											KCNA6 RNF213																ARC GRIN1 KCNB2 KCNJ2 KCTD12 MPP2 RNF213 TP73			ARC GRIN1 KCNJ2 KCTD12 MPP2																					
GO_PROTEIN_CONTAINING_COMPLEX_BINDING								CACNB2 FBN1				ANXA6 CACNB2 CHRNB2 DST FBN1 GNAO1 LCP1 P2RX6 PRR7 SAMD14 SPTBN4							ABLIM2 ADORA2A ANK2 APBB1 APOA1 ARNT2 CALY DST HMBOX1 LIPC NEAT1 PGF PTPRN SPTBN4 STX1A THBS4 TMOD1 TTR				ADORA2A IFNE IGF2 MAPK8IP2		AEBP1 CDKN1C FBN1 IFNE MAPK8IP2 P2RX6 SYNE2						ABLIM2 ANK2 APBB1 APOA1 ARNT2 CALY CDKN1C COL14A1 FBN1 GAD2 GCH1 HMBOX1 JAM3 LIPC P2RX6 PCSK2 PGF SAMD14 SPTBN4 STX1A THBS4 TMOD1 TTR										AEBP1 ANK2 CALY CDKN1C CHRNB2 GAD2 GNAO1 GRIN1 HMBOX1 LIPC MAP1B P2RX6 PGF PRR7 SAMD14 SPTBN4 STX1A THBS4 TMOD1 TSSK4 TTR TUB UBE2S	ANK2 ANXA6 APBB1 ARNT2 CACNB2 DST HMBOX1 LIPC SPTBN4 SYNE2 TSSK4		ABLIM2 APBB1 ARNT2 CHRNB2 DST GCH1 GNAO1 GRIN1 HMBOX1 LIPC P2RX6 PCSK2 PTPRN SPP1 SPTBN4 SYNE2 THBS4 TSSK4					ABLIM2 AEBP1 ANK2 ANXA6 APBB1 APOA1 ARNT2 CACNB2 CALY DST GAD2 GCH1 GRIN1 ITGBL1 JAM3 LIPC MAP1B NEAT1 PRR7 PTPRN SAMD14 SPTBN4 THBS4 TTR TUB										ANXA6 APBB1 APOA1 SPP1 THBS4			ABLIM2 DST GCH1 HMBOX1 IFNE P2RX6 PRR7 PTPRN SYNE2 THBS4 TMOD1			ADORA2A ARNT2 P2RX6 PRR7 SPARC
GO_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY												KIF19 SPTBN4 STMN3 TMOD2																																																					
GO_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION		CACNG7 HHEX KIF5A												ARC C12orf50 CACNG7 CNIH2 DNM3 KIF5A KIF5C TUB	ARC C12orf50 CACNG7 CNIH2 GPC6 NXF2 SNAP25 TUB	C12orf50 CACNG7 KIF5A MX2 SGCD SNAP25			CALY CNIH2 GPC6 KIF5A KIF5C SNAP25								CPLX1 DNM3 KIF5A SNAP25					CALY CNIH2 CPLX1 DNM3 KIF5A MX2 SNAP25	ARC C12orf50 CACNG4 CNIH2 CPLX1 KIF5A MX2 SGCD SNAP25 TUB	ARC C12orf50 CACNG4 CALY CNIH2 CPLX1 HHEX KIF5A MX2 SGCD SNAP25 TUB						CACNG7 NXF2	ARC CALY CPLX1 GPC6 HHEX KIF5A MX2 SNAP25 TUB		ARC C12orf50 CNIH2 DNM3 GPC6 MX2 SNAP25				C12orf50 CALY CPLX1 DNM3 KIF5A		ARC CACNG4 CALY CNIH2 HHEX MX2 SNAP25 TUB	CACNG7 KIF5C NXF2		CACNG7 CALY CNIH2 CPLX1 DNM3 KIF5C SGCD										ARC C12orf50 CNIH2 HHEX			
GO_PROTEIN_CONTAINING_COMPLEX_REMODELING														APOA1 APOC3 LIPC					AGT APOA1 LIPC		AGT APOA1 APOA4 APOC3										AGT APOA1 LIPC			AGT APOA1		AGT APOA1		APOA4 LIPC			AGT LIPC	AGT LIPC	APOA1 APOC3 LIPC		APOA1 APOC3 LIPC				APOA1 LIPC				APOA1 APOA4 APOC3	AGT APOA1 APOA4 APOC3			APOA1 APOC3								
GO_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION																																																	APOA1 ARC CALY CCDC39 CELF3 CHRNA3 CLIP3 CNIH2 GCH1 GRIN1 HOPX INSM1 JAM3 KCTD12 LIN7A LIPC LRRC49 MAP1A MAP1B MAP2 MPP2 MX2 NAV3 PRRT2 SNAP25 SPTBN4 STMN2 STMN4 TEKT2 TP73 TPPP3 TUBB4A																
GO_PROTEIN_C_TERMINUS_BINDING																																																														DST KCNJ11 KCNK3			
GO_PROTEIN_DEPOLYMERIZATION			MAP1B STMN2 TMOD1 TMOD2		KIF19 MAP1A SPTBN4 STMN3							KIF19 SPTBN4 STMN3 TMOD2		MAP1B SPTBN4 STMN2 STMN3 TMOD2	KIF19 SPTBN4 STMN2 STMN4		PLEKHH2 TMOD2		PLEKHH2 SPTBN4 STMN2 TMOD1										PLEKHH2 SPTBN4		NAV3 SPTBN4 STMN4 TMOD1	NAV3 PLEKHH2 TMOD1	MAP1A STMN2 STMN4 TMOD1 TMOD2	MAP1A NAV3 STMN2 STMN4 TMOD1 TMOD2		KIF19 MAP1A TMOD1	MAP1A NAV3	KIF19 NAV3 SPTBN4 STMN3	MAP1A NAV3 STMN3		MAP1B NAV3 SPTBN4 STMN2 TMOD1					NAV3 PLEKHH2			MAP1A MAP1B NAV3 SPTBN4 STMN2 STMN4		MAP1A PLEKHH2 SPTBN4 TMOD2	KIF19 MAP1A STMN3 TMOD2	KIF19 NAV3 STMN3 TMOD2	MAP1B NAV3 PLEKHH2 STMN2 STMN4 TMOD1									NAV3 PLEKHH2 TMOD2		
GO_PROTEIN_DIMERIZATION_ACTIVITY				ATOH8 CADM3 CAMK2B CSF1R GABBR2 GCH1 KCNB2 MAPK4 NPAS3 RRAGD SYT5											ACOT7 ASCL1 CSF1R HES4 HES6 HEY1 KCNH2 MAP3K12 MTUS2 NAALADL1 NPAS3 RRAGD S100A1 SRM SYT5 TAF9B TPST2			ARNT2 BST2 CSF1R GABBR2 GCH1 JAM3 MAP3K12 NPAS3																ARNT2 ASCL2 CADM3 DSCAML1 GABBR2 GCH1 HES4 HHEX JAM3 KCNB2 KCNH2 MAP3K12 NAALADL1 NPAS3 PDE2A RRAGD S100A1 SIM1 SLC30A8 SYT5 TAF9B TRPC6		ATOH8 CAMK2B DSCAML1 HES4 HES6 KCNB2 KCNH2 NAALADL1 NEUROD1 PDE2A SRM		ACOT7 APOA4 ARNT2 ASCL2 ATOH8 CADM3 CAMK2B CSF1R DSCAML1 GABBR2 GCH1 HES6 HHEX ID4 KCNH2 KIT MAP3K12 MAPK4 MTUS2 NEUROD1 NPAS3 SIM1 SRM	ACOT7 CAMK2B CSF1R HES4 HHEX ID4 KCNH2 PNPO SRM									ASCL2 KIT				ACOT7 CAMK2B CSF1R DSCAML1 GABBR2 GCH1 HEY1 ID4 MAP3K12 MAPK4 NAALADL1 PNPO RRAGD S100A1 SYT5 TPST2	APOA4 CSF1R DSCAML1 GABBR2 GCH1 HES6 KCNH2 MAP3K12 MAPK4 NAALADL1 NPAS3 RRAGD SIM1 SYT5 TAF9B TSSK4						ACOT7 DSCAML1 HES6 KCNH2 SIM1 TAF9B						
GO_PROTEIN_DOMAIN_SPECIFIC_BINDING													GATA2 KCNH2 MUC17 PAX6 PRRT2																ADAM12 DDC GATA2 NFASC PAX6 PRRT2																														DDC EPHA4 KCNH2 STMN3						
GO_PROTEIN_FOLDING												DNLZ GNAO1 NKTR RGS9																																CLGN DNLZ GNAO1 GNG2 RGS9																					
GO_PROTEIN_HETERODIMERIZATION_ACTIVITY				GABBR2 KCNB2 MAPK4 NPAS3 RRAGD SYT5														ARNT2 GABBR2 JAM3 NPAS3																ARNT2 GABBR2 JAM3 KCNB2 NPAS3 RRAGD SIM1 SYT5 TAF9B															ARNT2 GABBR2 JAM3 MAPK4 NEUROD1 NPAS3 RRAGD SIM1 SYT5				GABBR2 MAPK4 NPAS3 RRAGD SIM1 SYT5 TAF9B												
GO_PROTEIN_HOMODIMERIZATION_ACTIVITY					CADM3 CAMK2B CSF1R KCNH2 MAPK4 MTUS2 SRM																																	ACOT7 APOA4 CADM3 CAMK2B CSF1R DSCAML1 GCH1 HHEX KCNH2 KIT MAP3K12 MAPK4 MTUS2 SRM	ACOT7 CAMK2B CSF1R HHEX KCNH2 PNPO SRM													ACOT7 CAMK2B CSF1R DSCAML1 GCH1 MAP3K12 MAPK4 NAALADL1 PNPO S100A1 TPST2						CADM3 CAMK2B KIT MAP3K12 S100A1 TPST2							
