	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_CELL_DEATH	0	0	0	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	0	0	11	0	0	0	0	0	0	3	0	5	0	13	11	0	5	0	8	0	0	0	0	0	0	0	6	0	5	0	10	9	0	0	3	0	0	10	0	0	7	0	6	8	9	0	0	0	11	5	0	7	0	7	0	3	0	0	0	3	0	5	5	2	0
GO_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	0	0	20	0	0	0	0	0	0	3	0	11	0	19	16	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	16	14	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0
GO_NEGATIVE_REGULATION_OF_CELL_GROWTH	0	0	5	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	5	0	3	2	2	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	2	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0	0	3	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	3	2	0	0	0	0	3	0	3	0	2	0	0	0	0	2	0	0	0	0
GO_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	0	0	14	8	12	0	0	0	2	0	0	8	7	0	15	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	15	0	20	0	0	10	0	14	8	0	0	0	0	0	12	0	0	2	19	0	0	0	18	0	0	0	16	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0	0	5	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	5	0	3	0	0	2	0	0	0	4	0	0
GO_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	2	0	0	4	0	0	0	0	4	0	7	0	3	0	0	0	0	5	3	0	0	0	4	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	4	0	0
GO_NEGATIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	3	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0
GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	0	0	22	0	0	0	0	0	0	0	0	13	9	23	22	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	21	18	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	19	7	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0
GO_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_DNA_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GO_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
GO_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	0	0	4	0	0	0	0	0	0	0	0	3	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	3	2	3	0	0	3	0	0	0	0	2	0	0	0
GO_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_GENE_SILENCING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0
GO_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_GLIOGENESIS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_GROWTH	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	3	2	2	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	2	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_HEART_CONTRACTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_HEART_RATE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_HEMOPOIESIS	2	0	5	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
GO_NEGATIVE_REGULATION_OF_HORMONE_SECRETION	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	3	0	2	0	0	0	0	0	0	0	0	2	0	0	0	4	2	4	0	0	0	0	0	3	0	0	0	0	3	2	0	0
GO_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	0	0	3	0	0	0	0	0	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_ION_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_JNK_CASCADE	0	0	2	0	0	0	0	0	0	0	0	2	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0
GO_NEGATIVE_REGULATION_OF_JUN_KINASE_ACTIVITY	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0
GO_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	0	0	0	0	0	2	0	0	0	4	0	0	3	9	7	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	2
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	2	0	5	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_LIPASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_MAPK_CASCADE	0	0	0	0	0	0	0	0	0	3	0	0	0	7	6	5	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	2
GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	0	0	3	0	0	0	0	0	0	2	0	0	0	7	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	5	0	0	0	0	0	0	0	0	2	0	4	0	0	0	3	0	4	0	0	4	0	0	0	0	0	0	0	2	3	0	0
GO_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	3	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	0	0	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2	2	0	0	0	0	2	0	0	3	0	0	0	2	2	3	4	0	2	2	0	0	0	3	0	0	0	2	3	0	0	6	0	0	0	0	5	0	0	2	0	0	0	0	0	2	0	0
GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	6	0	0	0	0	5	0	0	0	5	0	0	0	25	20	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	3	0
GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	6	0	24	0	0	0	5	0	0	0	0	0	11	28	24	0	0	0	0	0	8	4	0	0	0	0	0	0	0	6	27	19	0	0	0	0	0	22	0	0	0	0	0	0	19	0	0	0	0	11	0	0	0	22	0	0	0	0	6	0	0	15	16	3	0
GO_NEGATIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	2	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	4	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	2	0	3	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0	0	12	0	0	0	0	0	0	2	0	5	3	12	11	0	5	0	8	0	3	0	0	2	0	0	6	0	5	0	9	10	0	0	3	5	0	9	0	2	8	0	6	8	8	0	0	0	11	4	7	7	0	8	0	3	0	0	0	3	0	6	6	2	0
GO_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	0	0	3	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_NEURON_DEATH	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	0	0	10	0	0	0	0	0	0	0	0	0	3	11	10	0	3	0	8	0	0	0	0	0	0	0	6	0	3	0	8	8	0	0	0	4	0	8	0	0	7	0	5	6	8	3	0	0	9	0	0	7	0	7	0	3	0	0	2	0	0	4	4	0	0
GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0	0	5	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	5	0	5	0	0	0	0	0	0	6	0	0	4	0	3	0	0	0	0	4	4	0	5	0	3	0	0	2	0	2	0	4	0	0
GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	0	0	0	2	0	0
GO_NEGATIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
