	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_PERIKARYON		GAP43 KCNB2 TRPM2	PCSK2 SCN1B	KCNB2 TRPM2	CACNA1C CNGA3 RTN4RL1			CACNA1C CNGA3 CPLX2 KCNB2 KIF5A MAP1B PCSK2 PTPRN SCN1B	CRMP1 EPHA4 GAP43 TRPM2		DDN RTN4RL1								CACNA1C PRPH PTPRN RTN4RL1 TRPM2			CACNA1C PTPRN RTN4RL1										DDN GRIK5				CPLX1 DDN KCNB2 SERPINI1		CACNA1C CPLX2 GAP43 GRIK5 KCNB2 KIF5A MAP1B PCSK2 SCN1B				CACNA1C CNGA3 PCSK2 PTPRN				KIF5A PRPH	CPLX2 GRIK5		
GO_PERINUCLEAR_REGION_OF_CYTOPLASM	DNM3 EML1 PRKCG	ANXA6 BRSK2 CABP7 PRKCG SEZ6 SNAP25 SPP1 TPPP3			ANKRD13B APBB1 BRSK2 DNM3 EML1 MAP6 PDE2A SNAP25 SYP										CHGA MAP6 PRKCG SYT5										DNM3 NCS1 TRPC7			ANKRD13B EML1 LCP1 PDE2A SPP1	AKR1B1 EML1 PRR7						CABP7 DNM3			AKR1B1 ANXA6 APBB1 APLP1 CERKL CHGA KIF5A LCP1 MAP1B MAP6 PTPN22 RAB3C SEZ6 SNAP25 SPP1 SYP TPPP3	AKR1B1 ANKRD13B APLP1 LCP1 PDE2A	SYP SYT5		AKR1B1 EML1 KCNH2 MAP6 PRR7 PTPN22 SEZ6 TPPP3 TRPC7					ANXA6 LCP1 NCS1 SYP	AKR1B1 ANKRD13B ANXA6 APBB1 APLP1 KCNH2 LCP1 MAP6 MAPK8IP1 PDE2A PRR7 SEZ6 SYP TPPP3	
GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT																					GFRA3 ISL1															NFASC SERPINI1		ETV1 ISL1 NFASC											
GO_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION																																						ETV1 ISL1				ETV1 ISL1							
GO_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS									DDC INSM1	DDC GCH1																											DDC INSM1					DDC GCH1				DDC GCH1			
GO_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS									DDC INSM1	DDC GCH1																											AKR1B1 DDC INSM1					AKR1B1 DDC GCH1				DDC GCH1			
GO_PHOSPHATASE_BINDING												CSF1R EIF4EBP1																																			CSF1R SPTBN4		
GO_PHOSPHATASE_REGULATOR_ACTIVITY			ELFN1 PPP1R16B																																														
GO_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS																																						FABP5 PCYT1B											
GO_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS																																						ENPP2 LIPC											
GO_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS																	FABP5 LIPC				APOA1 LIPC																FABP5 LIPC	ENPP2 FABP5 LIPC PCYT1B											
GO_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING			PDGFD PPP1R16B																																										AGT PPP1R16B				
GO_PHOSPHATIDYLSERINE_BINDING		ANXA6 GAP43 SYT2																																															
GO_PHOSPHOLIPID_BINDING		ANXA6 F10 GAP43 KCNJ2 PCYT1B SYT2						APOC3 BAIAP3 DPEP1 F10 FRMPD4 KCNJ2 MAP1B PCYT1B PSD SYT2																														AMPH ANXA6 BAIAP3 DPEP1 FRMPD4 GAP43 MAP1B PCYT1B PSD SPTBN4											
GO_PHOSPHOLIPID_EFFLUX																												APOA1 APOC3																					
GO_PHOSPHOLIPID_METABOLIC_PROCESS																	CCL19 CSF1R FABP5 LIPC																																
GO_PHOSPHOLIPID_TRANSPORT																												APOA1 APOC3																					
GO_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY																												ENPP7 PDE2A								ENPP7 PDE8B		ENPP2 PDE8B PLCXD3											
GO_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY																												DUSP2 ENPP7 PDE2A																					
GO_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR																																																AK5 MPP1	
GO_PHOTORECEPTOR_CELL_CILIUM								CEP290 CERKL IMPG1 MAP1B																																									
GO_PHOTORECEPTOR_CELL_DEVELOPMENT								CEP290 PAX6																																									
GO_PHOTORECEPTOR_CELL_DIFFERENTIATION																						NKD1 PAX6																	CEP290 NKD1			CEP290 SDK2							
GO_PHOTORECEPTOR_INNER_SEGMENT				ATP1A3 DNM3	DNM3 SNAP25			CERKL IMPG1	ATP1A3 CERKL																													ATP1A3 CERKL SNAP25											
GO_PHOTORECEPTOR_OUTER_SEGMENT								CERKL IMPG1 MAP1B																														CERKL MAP1B VCAN											
GO_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY								AGT RGS4											AGT RGS4																			AGT RGS4											
GO_PLACENTA_DEVELOPMENT		SPP1 TPPP3																																								ASCL2 GHRL TPPP3							
GO_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE																					APOA1 LIPC							APOA1 APOC3																					
GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM				DNAJB13 DST			CCDC39 DNAJB13 MAP1A	AKR1B1 CCDC39 DST KIF5A MAP1A TCTEX1D4														CCDC39 DNAH11 DNAJB13					CCDC39 DNAJB13				DNAJB13 KIF19 TCTEX1D4							AKR1B1 KIF5A MAP1A MAP2 TCTEX1D4 UCHL1				AKR1B1 DST KIF19 TCTEX1D4 UCHL1			GRIK3 UCHL1				
GO_PLASMA_MEMBRANE_ORGANIZATION		ANXA6 TMEFF2																																															
GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX		DCHS1 KCNB2 KCNJ2 SNAP25 STX1A			CACNA1C CACNG6 CDHR3 CNIH2 ITGBL1 KCNJ11 LIN7A SNAP25			CACNA1C CACNB2 CACNB4 CDHR3 CHRNA5 ITGBL1 KCNB2 KCNJ2 KCNJ3 KCNMB3 RET SCN1B SCN3B			CHRNA3 CHRNA5 CHRNB2 KCNMB3 SGCD STX1A				ABCC9 SHISA9 STX1A				CACNA1C GNAO1 KCNJ3 PGM5 SNAP25	C7 CACNB4 KCNAB2 KCNMB3	ATP1A3 CACNB4 CPT1C KCNAB2 KCNJ3 STX1A				CACNG6 KCNJ2 RET SCN3B		GABBR2 GRIN1 KCNJ11					CATSPERB GNG4 GRIK5 KCNAB2 LIN7A SNAP25				CACNA2D1 CACNG4 DPP10 GABBR2 KCNB2 PGM5		ABCC8 ATP1A3 CACNA1A CACNA1C CACNB4 CACNG7 CATSPERB CDHR3 CHRNA5 CNIH2 DPP10 GNAO1 GNG2 GNG4 GRIK5 ITGBL1 KCNB2 KCNJ3 KCNMA1 KCNMB2 KCNMB3 RET SCN1B SGCD SNAP25 STX1A							ATP1A3 CACNA1B DCHS1 DPP10 GNAO1 GRIK3 HLA-DQA2 KCNA6 PGM5	C7 GNG2 KCNA6 KCNJ6 SGCD		CDH22 CNIH2 CPT1C GRIN1 KCNH2 KCNJ11 RET SCN1B SCN3B	
GO_PLASMA_MEMBRANE_RAFT											CHRNA3 CHRNB2																																						
GO_PLASMA_MEMBRANE_REGION	CHRNB2 DNM3 PARD6A PRKCG SSTR3 UPK2	DOCK8 GAP43 IGSF21 MPP2 MX2 PRKCG SLC8A1 SNAP25 STX1A UPK2			APBB1 ARC CACNA1C CLDN6 CNIH2 DNM3 FSD1 KCNJ11 LIN7A LRFN1 NAALADL1 PDE2A PLEKHO1 PSD SNAP25 SYP				ADCY1 ARC ATP1A3 CHRNA5 EPHA4 GABBR2 GABRB3 GAP43 IGSF21 LCP1 RGS9 SLC38A3 UNC13A	ANK2 DNM3 MUC17 SHISA9	ADCY1 CHRNA3 CHRNA5 CHRNB2 DDN STX1A			EFNB3 GABRB3	ADCY1 ARC NAALADL1 PRKCG SH2D3C SHISA9 SLC38A3 STX1A		ADORA2A CHRNA5 CLDN6 LRP3 MX2 PARD6A PLEKHO1 SLC38A3 UPK2		CACNA1C CLDN6 KCNJ3 PCDH17 SH2D3C SNAP25						CLDN6 DNM3 PAPPA2 UPK2	APBB1 DST GABRP KCNJ3 UPK2	ARC GABBR2 GRIN1 KCNJ11 MUC17 PRRT2					ADORA2A DDN DST GABRP GRIK5 LIN7A NDRG4 PRRT2 SNAP25 UPK2		DOCK8 KCTD12 PLEKHO1		ADCY1 ARC CACNG4 CLDN6 DDN GABBR2 MX2 NAALADL1 PLEKHO1 PRRT2 RGS9 UPK2		ANK2 APBB1 ATP1A3 CACNA1C CACNG7 CHRNA5 CNIH2 DPEP1 EFNB3 GABRA1 GABRP GAP43 GRIK5 IGSF21 KCNJ3 KCNMA1 LCP1 LRRTM3 MPP2 NDRG4 PAPPA2 PSD SLC16A12 SNAP25 STX1A SYP				ADORA2A ARC CACNA1C DPEP1 DST GABRA1 MPP2 NAALADL1 NDRG4 P2RX6 PRR7 PRRT2 S100G SYNE2	GRIK5 LCP1 MUC17 NAALADL1				ATP1A3 GRIK5 LCP1 LRP3 NAALADL1 SH2D3C SSTR3 SYP	APBB1 CADM3 CLDN6 CNIH2 DDN EFNB3 FSD1 GRIN1 KCNJ11 LCP1 LRFN1 LRP3 LZTS1 MPP2 MUC17 P2RX6 PDE2A PRR7 SYP	
GO_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX											CHRNA3 CHRNA5 CHRNB2																GABBR2 GRIN1																						
GO_PLATELET_ACTIVATION							TRPC6 TRPC7																																										
GO_PLATELET_ALPHA_GRANULE									IGF2 SPARC																																								
GO_PLATELET_ALPHA_GRANULE_LUMEN									IGF2 SPARC																																								
GO_PLATELET_DEGRANULATION									IGF2 SPARC																																								
GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY																																						NDRG4 PDGFD RGS14				NDRG4 RGS14							
GO_POINTED_END_ACTIN_FILAMENT_CAPPING											TMOD1 TMOD2																																						
GO_POLYMERIC_CYTOSKELETAL_FIBER	DNM3 EML1 MTUS2 SPTBN4				DNM3 EML1 FSD1 JAKMIP1 MAP2 MAP6 TEKT2 TPGS1 TUBB3			CLIP3 DST HOOK3 JAKMIP1 JAM3 KIF5A MAP1A MAP1B NAV3 NEFM SLC8A1 TEKT2									ADORA2A JAM3 MTUS2 SMTNL2 TPGS1 TUBB2B		MAP1A MAP6 NAV3 PRPH RGS14									DNAH11 EML1 FSD1 LCP1 TUBB3	EML1 TMOD1 TPGS1			ADORA2A DST KCNAB2 KIF1A SPTBN4						CLIP3 JAKMIP1 JAM3 KIF5A LCP1 MAP1A MAP1B MAP2 MAP6 MTUS2 NEFM REEP2 RGS14 SPTBN4 TMOD1 TPGS1 TPPP3 TUBA1A TUBB2B			SMTNL2 TMOD1	ADORA2A CLIP3 DST EML1 HOOK3 JAKMIP1 JAM3 KIF19 MAP6 RGS14 TMOD1 TPPP3				DNAH11 KIF5A NAV3 PRPH SLC8A1 TUBB2B TUBB3	LCP1 REEP2 SPTBN4 TUBA1A TUBB3	CLIP3 FSD1 LCP1 LRRC49 MAP1A MAP6 TMOD1 TPPP3	
GO_POLYOL_BIOSYNTHETIC_PROCESS																													AKR1B1 QDPR													AKR1B1 AVPR1B GCH1 QDPR							
GO_POLYOL_METABOLIC_PROCESS																													AKR1B1 QDPR													AKR1B1 AVPR1B GCH1 QDPR							
GO_POSITIVE_CHEMOTAXIS									PGF SCG2												PGF SCG2																												
GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE			C2CD4B FFAR2																																													C2CD4A C2CD4B	
GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT											CHRNB2 STX1A				SLC38A3 STX1A		ADORA2A SLC38A3																					AGT STX1A				ADORA2A AGT							
GO_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT																	ADORA2A SLC38A3																									ADORA2A AGT							
GO_POSITIVE_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY																																				ARC CACNG4													
GO_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS																																																AGT MDK	
GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT								AGT AVPR1B									ADORA2A SLC38A3											APOA1 SLC38A3														ADORA2A AGT AVPR1B							
GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY								AGT MLLT11 RET SFRP1											AGT MLLT11 ST18				SFRP1 TP73									ADORA2A MLLT11										ADORA2A AGT MLLT11 PRR7						AGT PRR7 RET	
GO_POSITIVE_REGULATION_OF_AXONOGENESIS								ISLR2 MAP1B PLXNC1																														MAP1B MAP6 TUBB2B											
GO_POSITIVE_REGULATION_OF_AXON_EXTENSION								ISLR2 MAP1B																																									
GO_POSITIVE_REGULATION_OF_BEHAVIOR																																										ADORA2A GHRL							
GO_POSITIVE_REGULATION_OF_BINDING																																								DACT1 ISL1									
GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION		RGS4 SMTNL2						AVPR1B RGS4 SCN3B		GCH1 GHRL							GCH1 SMTNL2																									AVPR1B GCH1 GHRL		AVPR1B RGS4					
GO_POSITIVE_REGULATION_OF_BLOOD_PRESSURE																																						AGT TAC3				AGT TAC3						AGT TAC3	
GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER																	ADORA2A GCH1																									ADORA2A AGT GCH1							
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS																																						CDK5R2 STX1A											
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT																																						ANK2 FGF14 S100A1										FGF14 S100A1	
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY								ANK2 CACNB2																														ANK2 FGF14 S100A1										FGF14 S100A1	
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT							FGF14 TRPC6	ANK2 CACNB2 TRPC6 WNK3																														ANK2 FFAR1 FGF14 S100A1										FGF14 GRIN1 S100A1	
GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY																																												AVPR1B PDGFD RGS16 RGS4 S100A1 TP73					CACNA1C TBC1D3C TBC1D3H
GO_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION											CHRNB2 STX1A																																						
GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY					ARC KCNJ11				ARC RGS9																		ARC KCNJ11									ARC CACNA2D1 CACNG4 RGS9		ANK2 FGF14 S100A1										FGF14 KCNJ11 S100A1	
GO_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS																			AGT BEX1 ETV1 LMX1B MLLT11 NFAT5 PBX3 PTPRN ST18																														
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT		AKT3 DOCK8 F10 SLC8A1 TUBB2B							INSM1 LGR6 PDGFD PGF SPARC								ATOH8 CCL19 CSF1R DEFB1 TUBB2B			CCR6 ENPP2 F10 SPARC		AKT3 LGR6 PDGFD SPARC SYNE2								ATOH8 CSF1R PGF SEMA6B TUBB2B									MALAT1 PDGFD SYNE2 THBS4 TUBB2B										
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION								AGT CALY CCL19 CLIP3 FRMPD4 GPC2 HMBOX1 ISLR2 LIMCH1 MAP1B MLLT11 NAV3 NPM2 PLXNC1 RET SCN1B SFRP1 SYT2																	APOA1 DNM3 ISLR2 RET			APOA1 CCL19 LCP1 MLLT11 NDRG4 NPM2 SCN1B										AGT APBB1 CACNG7 CCL19 CLIP3 ENPP2 FRMPD4 ISL1 LCP1 LRRTM3 MAP1B MAP6 MDK MLLT11 NDRG4 NPM2 RET SCN1B TPPP3 TUBB2B				AGT CALY CLIP3 GHRL GPC2 ISL1 MAP6 MDK MLLT11 NDRG4 PRRT2 SYT2 TPPP3		ISLR2 SCN1B TAC1 TP73				AGT APBB1 CAMK2B CLIP3 LCP1 MAP6 MDK NPM2 RET SCN1B TPPP3	
GO_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION							FUT7 MDK PDGFD																													FUT7 MDK		MDK PDGFD										FUT7 MDK	
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION																																							CEP290 PARD6A TP73										
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION																																		CD70 DOCK8															
GO_POSITIVE_REGULATION_OF_CELL_ADHESION																																		CD70 DOCK8			CD70 LIMS2 PTPN22												
GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION																															MDK NFAT5 PTPN22			CD70 DOCK8															
GO_POSITIVE_REGULATION_OF_CELL_CYCLE																							CCND2 SPDYA TP73														CCND2 EIF4EBP1 INSM1 SSTR5							EIF4EBP1 TP73					
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS																														NPM2 SSTR5							CCND2 INSM1 SSTR5												
GO_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT								AGT GPC2 ISLR2 MAP1B PAX6 PLAG1 PLXNC1 RET SCN1B SYT2 TRPC6																	APOA1 ISLR2 RET						MDK PLAG1 SCN1B SERPINI1 SYT2 TP73							AGT APBB1 CACNG7 MAP1B MAP6 MDK NDRG4 RET RGS14 SCN1B TUBB2B				AGT GPC2 MAP6 MDK NDRG4 NEUROD1 RGS14 SYT2		ISLR2 LIMS2 SCN1B TP73				AGT APBB1 CAMK2B LIMS2 MAP6 MDK RET SCN1B	
GO_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION																									APOA1 ISLR2 RET TPH1																			ISLR2 LIMS2 SCN1B TP73				AGT APBB1 ATOH8 CAMK2B FOXJ1 LIMS2 LRP3 MAP6 MDK RET SCN1B	
GO_POSITIVE_REGULATION_OF_CELL_DIVISION							MDK PDGFD		IGF2 PDGFD PGF SSTR5																					PGF SSTR5	MDK PGF						PGF SSTR5	MDK PDGFD THBS4	PDGFD THBS4									MDK SSTR5	
GO_POSITIVE_REGULATION_OF_CELL_GROWTH								ISLR2 MAP1B SFRP1 SYT2															SFRP1 SYT2																										
GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION		CAMK2B TUBB2B																							APOA1 ISLR2												LIMS2 PLXNC1							ISLR2 LIMS2				CAMK2B LIMS2 MAP6 MDK	
GO_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION																							AKR1B1 CCND2 DLL1 SFRP1 SPDYA								DLL1 MDK MMP2 NEAT1 PGF PLAG1 PTPN22						AKR1B1 CCND2 CD70 INSM1 PGF PTPN22					AGT AKR1B1 CD70 GHRL ID4 ISL1 MDK MMP2 NEAT1 PTPN22 PTPRN	IL11 MALAT1 NEAT1 SPDYA						
GO_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION								AGT CCL19 GPC2 ISLR2 MAP1B NAV3 PLXNC1 RET SCN1B SYT2		DNM3 TOX									AGT MAP6 NAV3						DNM3 ISLR2 RET						DNM3 MDK SCN1B SERPINI1 SYT2					GPC2 MDK NEGR1 SERPINI1 TOX		AGT APBB1 CACNG7 CCL19 ENPP2 MAP1B MAP6 MDK NDRG4 RET SCN1B TUBB2B				AGT GPC2 MAP6 MDK NDRG4 SYT2		ISLR2 SCN1B				AGT APBB1 CAMK2B MAP6 MDK RET SCN1B	
GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION																	CSF1R FFAR2																																
GO_POSITIVE_REGULATION_OF_CHEMOTAXIS			CCR6 PDGFD				MDK PDGFD		PDGFD PGF SCG2								CCL19 CSF1R TUBB2B													CSF1R PGF TUBB2B								CCL19 MDK PDGFD THBS4 TUBB2B	PDGFD THBS4 TUBB2B										
GO_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT																																										CCR6 DEFB1							
GO_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM																																										ADORA2A GHRL							
GO_POSITIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP																																										ADORA2A GHRL							
GO_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS										GHRL KSR2							FABP5 MFAP2																																
GO_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY					CDK5R2 SPDYA																		CCND2 SPDYA															CCND2 CDK5R2											
GO_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION											LIMCH1 STMN2																																						
GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE														MUC16 MUC5AC																	C2CD4A MDK MUC17 NEAT1												MUC17 NEAT1					AGT C2CD4A C2CD4B MDK MUC17 MUC3A MUC5B PDE2A	MUC2 MUC3A
GO_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION																																													DUSP26 PPP1R16B				
GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH																							DLL1 SYT2																										
GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS																															ATOH8 DLL1 MAD2L2 MDK PGF PLAG1 SCN1B SERPINI1 SYT2 TP73													ISLR2 LIMS2 PDGFD S100A1 SCN1B TP73				AGT APBB1 ATOH8 CAMK2B FOXJ1 LIMS2 LRP3 MAD2L2 MAP6 MDK RET S100A1 SCN1B	
GO_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS																																										GHRL SCT		SCT TAC1					
GO_POSITIVE_REGULATION_OF_DNA_BINDING																																										ISL1 NEUROD1							
GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS																														HMBOX1 NPM2																			
GO_POSITIVE_REGULATION_OF_DNA_REPAIR					APBB1 MAD2L2																																											APBB1 MAD2L2	
GO_POSITIVE_REGULATION_OF_ENDOCYTOSIS								CALY CCL19 CLIP3									CALY CCL19																																
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION																						AKT3 SPARC																											
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION									IGF2 PGF PPP1R16B SCG2												PGF SCG2										MDK PGF					AKT3 MDK													
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION											ATOH8 PAX6																																					ATOH8 FOXJ1	
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION																				CCR6 ENPP2 SPARC		AKT3 SPARC					ATOH8 CCR6																						
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION									IGF2 PGF PPP1R16B SCG2																					GPBAR1 PGF																			
GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION																																										ISL1 MDK							
GO_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE																	CCL19 CSF1R GPBAR1													CSF1R GPBAR1																			
GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION																					CEP290 GIP ISL1 SLC30A8 UCN3																					ADORA2A BAIAP3 CEP290 GHRL ISL1 RFX6					CSF1R NKX6-1 PTP4A3		
GO_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL		RGS4 STX1A																			RGS4 STX1A																	RGS4 STX1A											
GO_POSITIVE_REGULATION_OF_EXOCYTOSIS																														CACNA1H CADPS		CDK5R2 PRRT2															CDK5R2 NCS1		
GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY								AGT RET SFRP1																																								AGT RET	
GO_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION																															MDK TP73																		
GO_POSITIVE_REGULATION_OF_GLIOGENESIS																															MDK PLAG1 TP73																		
GO_POSITIVE_REGULATION_OF_GLOMERULUS_DEVELOPMENT																																						PDGFD RET											
GO_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT								CLIP3 GIP																																									
GO_POSITIVE_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY									ARC RGS9 UNC13A																											ARC CACNG4 RGS9													
GO_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS																																						CCL19 MDK THBS4											
GO_POSITIVE_REGULATION_OF_GROWTH	SPTBN4 TAF9B								CSH1 IGF2 UNC13A														DLL1 SFRP1 SYT2								DLL1 SYT2 TAF9B TFCP2L1																		
GO_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY		CCDC125 DOCK8 RGS11 RGS4						AGAP11 CCDC125 CCL19 RGS11 RGS16 RGS4 SFRP1 STXBP5L TBC1D8B USP6	CCDC125 RGS11 RGS16 RGS9																						AGAP11 CCDC125 RGS4 TBC1D8B													RGS16 RGS4					TBC1D3C TBC1D3H
GO_POSITIVE_REGULATION_OF_HEART_CONTRACTION								RGS4 SCN3B																														CHGA RGS4											
GO_POSITIVE_REGULATION_OF_HEART_RATE								RGS4 SCN3B																																									
GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION		SLC30A8 SPP1 UCN3			BAIAP3 RFX6 SCT			BAIAP3 GIP SLC30A8 UCN3		GHRL GIP											GIP ISL1 SLC30A8 UCN3	SCT SLC30A8						SLC30A8 SPP1										BAIAP3 FFAR1 GIP ISL1 SPP1 UCN3		ISL1 TAC1		BAIAP3 GHRL ISL1 RFX6 SCT		SCT TAC1					
GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY								AGAP11 AGT AVPR1B CCDC125 CCL19 RGS11 RGS16 RGS4 SFRP1 STXBP5L TBC1D8B USP6																																				AVPR1B RGS16 RGS4					TBC1D3C TBC1D3H
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS																															MAD2L2 PTPN22 SPON2																		
GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE														MUC16 MUC5AC																																			CFH MUC2 MUC3A
GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS												C7 CD70 CSF1R MUC5AC SPON2		EFNB3 MUC16 MUC5AC													CCR6 GRAP2 MUC17 MUC5B																						CFH MUC2 MUC3A
GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE			C2CD4B FFAR2																												C2CD4A MDK NEAT1											AGT MDK NEAT1						AGT C2CD4A C2CD4B MDK PDE2A	
GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE														MUC16 MUC5AC													MUC17 MUC5B																						MUC2 MUC3A
GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION		SLC30A8 UCN3			BAIAP3 RFX6			BAIAP3 GIP SLC30A8 UCN3		GHRL GIP											GIP ISL1 SLC30A8 UCN3																	BAIAP3 FFAR1 GIP ISL1 UCN3				BAIAP3 GHRL ISL1 RFX6							
GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS					BAIAP3 RFX6																																					BAIAP3 GHRL RFX6							
GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION																																										ISL1 PTPN22							
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION																																						CCL19 ISL1 MDK				ISL1 MDK							
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION																																												AVPR1B PDGFD SCT TP73					
