PeakID (cmd=annotatePeaks.pl NKX2_2_merged_hg19.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
32629	chr21	33104142	33105307	+	0	NA	promoter-TSS (NM_001145445)	promoter-TSS (NM_001145445)	-293	NM_001145444	57466	Hs.17255	NM_020706	ENSG00000156304	SCAF4	SFRS15|SRA4	SR-related CTD associated factor 4	protein-coding
17564	chr15	39914038	39914498	+	0	NA	intron (NM_152597, intron 10 of 11)	intron (NM_152597, intron 10 of 11)	40988	NM_003246	7057	Hs.164226	NM_003246	ENSG00000137801	THBS1	THBS|THBS-1|TSP|TSP-1|TSP1	thrombospondin 1	protein-coding
21494	chr17	20945181	20945953	+	0	NA	intron (NM_015276, intron 1 of 12)	CpG	757	NM_015276	23326	Hs.462492	NM_015276	ENSG00000124422	USP22	USP3L	ubiquitin specific peptidase 22	protein-coding
38995	chr4	69207686	69208414	+	0	NA	intron (NM_001031732, intron 1 of 16).2	MLT1G|LTR|ERVL-MaLR	7758	NM_001031732	91746	Hs.175955	NM_133370	ENSG00000083896	YTHDC1	YT521|YT521-B	YTH domain containing 1	protein-coding
24920	chr19	5961580	5962893	+	0	NA	intron (NM_001300865, intron 1 of 15)	intron (NM_001300865, intron 1 of 15)	15915	NM_003624	8498	Hs.531752	NM_003624	ENSG00000031823	RANBP3	-	RAN binding protein 3	protein-coding
15869	chr14	45719182	45720076	+	0	NA	intron (NM_018353, intron 1 of 16)	intron (NM_018353, intron 1 of 16)	2776	NM_018353	55320	Hs.732769	NM_018353	ENSG00000129534	MIS18BP1	C14orf106|HSA242977|KNL2|M18BP1	MIS18 binding protein 1	protein-coding
8163	chr11	1552594	1553784	+	0	NA	Intergenic	Intergenic	40312	NM_004420	1850	Hs.41688	NM_004420	ENSG00000184545	DUSP8	C11orf81|HB5|HVH-5|HVH8	dual specificity phosphatase 8	protein-coding
14214	chr13	33737934	33738594	+	0	NA	intron (NM_001243476, intron 7 of 17)	intron (NM_001243476, intron 7 of 17)	21964	NM_178007	90627	Hs.156551	NM_052851	ENSG00000133121	STARD13	ARHGAP37|DLC2|GT650|LINC00464	StAR related lipid transfer domain containing 13	protein-coding
52700	chr8	120904693	120905162	+	0	NA	intron (NM_001283012, intron 1 of 6)	intron (NM_001283012, intron 1 of 6)	18965	NM_022783	64798	Hs.112981	NM_022783	ENSG00000155792	DEPTOR	DEP.6|DEPDC6	DEP domain containing MTOR interacting protein	protein-coding
43637	chr5	155134609	155135344	+	0	NA	Intergenic	Intergenic	-618791	NM_000337	6444	Hs.387207	NM_000337	ENSG00000170624	SGCD	35DAG|CMD1L|DAGD|LGMDR6|SG-delta|SGCDP|SGD	sarcoglycan delta	protein-coding
36136	chr3	110207450	110207789	+	0	NA	Intergenic	L2a|LINE|L2	581187	NR_045114	100506555	Hs.535689	NR_045114		NECTIN3-AS1	PVRL3-AS1	NECTIN3 antisense RNA 1	ncRNA
2509	chr1	94423616	94424340	+	0	NA	Intergenic	Intergenic	-48824	NM_001308253	2730	Hs.315562	NM_002061	ENSG00000023909	GCLM	GLCLR	glutamate-cysteine ligase modifier subunit	protein-coding
52154	chr8	90742149	90742711	+	0	NA	intron (NR_125822, intron 1 of 4)	MIRb|SINE|MIR	27509	NR_125822	101929709	Hs.651324	NR_125822	ENSG00000251136	LOC101929709	-	uncharacterized LOC101929709	ncRNA
54132	chr9	79273068	79274023	+	0	NA	intron (NR_131751, intron 8 of 15)	intron (NR_131751, intron 8 of 15)	33786	NM_001308049	158471	Hs.262857	NM_015225	ENSG00000106772	PRUNE2	BMCC1|BNIPXL|C9orf65|KIAA0367	prune homolog 2 with BCH domain	protein-coding
7730	chr10	116856166	116856606	+	0	NA	intron (NM_207303, intron 1 of 28)	intron (NM_207303, intron 1 of 28)	3262	NR_074088	26033	Hs.501127	NM_207303	ENSG00000107518	ATRNL1	ALP|bA338L11.1|bA454H24.1	attractin like 1	protein-coding
31958	chr20	44642599	44643267	+	0	NA	non-coding (NR_147699, exon 3 of 3)	non-coding (NR_147699, exon 3 of 3)	5386	NM_004994	4318	Hs.297413	NM_004994	ENSG00000100985	MMP9	CLG4B|GELB|MANDP2|MMP-9	matrix metallopeptidase 9	protein-coding
33266	chr22	24666420	24667802	+	0	NA	intron (NM_001145468, intron 1 of 15)	CpG	312	NM_015330	23384	Hs.474384	NM_015330	ENSG00000100014	SPECC1L	CYTSA|GBBB2|OBLFC1|TBHS	sperm antigen with calponin homology and coiled-coil domains 1 like	protein-coding
2844	chr1	115053168	115054919	+	0	NA	promoter-TSS (NM_033020)	promoter-TSS (NM_033020)	-219	NM_015906	51592	Hs.26837	NM_015906	ENSG00000197323	TRIM33	ECTO|PTC7|RFG7|TF1G|TIF1G|TIF1GAMMA|TIFGAMMA	tripartite motif containing 33	protein-coding
14220	chr13	33804320	33805277	+	0	NA	intron (NM_001243476, intron 5 of 17)	Plat_L3|LINE|CR1	-24611	NM_001243474	90627	Hs.156551	NM_052851	ENSG00000133121	STARD13	ARHGAP37|DLC2|GT650|LINC00464	StAR related lipid transfer domain containing 13	protein-coding
52946	chr8	132441575	132442429	+	0	NA	Intergenic	Intergenic	-388847	NM_001115	114	Hs.591859	NM_001115	ENSG00000155897	ADCY8	AC8|ADCY3|HBAC1	adenylate cyclase 8	protein-coding
24386	chr18	60066934	60067863	+	0	NA	Intergenic	Intergenic	74855	NM_001270951	8792	Hs.204044	NM_003839	ENSG00000141655	TNFRSF11A	CD265|FEO|LOH18CR1|ODFR|OFE|OPTB7|OSTS|PDB2|RANK|TRANCER	TNF receptor superfamily member 11a	protein-coding
35481	chr3	62401675	62402439	+	0	NA	intron (NM_183393, intron 25 of 26)	intron (NM_183393, intron 25 of 26)	-42832	NM_018008	55079	Hs.241523	NM_018008	ENSG00000153266	FEZF2	FEZ|FEZL|FKSG36|TOF|ZFP312|ZNF312	FEZ family zinc finger 2	protein-coding
5123	chr1	235416270	235416891	+	0	NA	intron (NM_031371, intron 5 of 22)	MER20|DNA|hAT-Charlie	-63149	NR_039908	100616224		NR_039908	ENSG00000263439	MIR4753	mir-4753	microRNA 4753	ncRNA
43614	chr5	154320304	154321032	+	0	NA	promoter-TSS (NM_014180)	promoter-TSS (NM_014180)	35	NM_014180	29093	Hs.483924	NM_014180	ENSG00000082515	MRPL22	HSPC158|L22mt|MRP-L22|MRP-L25|RPML25	mitochondrial ribosomal protein L22	protein-coding
30186	chr2	211482270	211483053	+	0	NA	non-coding (NR_002763, exon 1 of 1)	non-coding (NR_002763, exon 1 of 1)	366	NR_002763	29034	Hs.658398	NR_002763	ENSG00000280837	CPS1-IT1	CPS1-IT|CPS1IT|CPS1IT1|PRO0132	CPS1 intronic transcript 1	ncRNA
20328	chr16	73054100	73054999	+	0	NA	intron (NM_006885, intron 1 of 9)	intron (NM_006885, intron 1 of 9)	27478	NM_006885	463	Hs.598297	NM_006885	ENSG00000140836	ZFHX3	ATBF1|ATBT|ZNF927	zinc finger homeobox 3	protein-coding
1532	chr1	46648594	46649864	+	0	NA	intron (NM_005727, intron 3 of 8)	intron (NM_005727, intron 3 of 8)	-7069	NM_001303427	110117499	Hs.655387	NM_001303427	ENSG00000278139	LOC110117498-PIK3R3	-	LOC110117498-PIK3R3 readthrough	protein-coding
36648	chr3	129316069	129316993	+	0	NA	intron (NM_015103, intron 1 of 35)	intron (NM_015103, intron 1 of 35)	9051	NM_015103	23129	Hs.301685	NM_015103	ENSG00000004399	PLXND1	PLEXD1	plexin D1	protein-coding
54307	chr9	90060467	90061206	+	0	NA	Intergenic	MLT1J|LTR|ERVL-MaLR	-51307	NM_001288731	1612	Hs.380277	NM_004938	ENSG00000196730	DAPK1	DAPK|ROCO3	death associated protein kinase 1	protein-coding
38821	chr4	47272187	47273038	+	0	NA	intron (NM_000812, intron 4 of 8)	intron (NM_000812, intron 4 of 8)	193107	NM_017845	54951	Hs.23956	NM_017845	ENSG00000169019	COMMD8	-	COMM domain containing 8	protein-coding
54778	chr9	108426063	108426921	+	0	NA	Intergenic	MER124|DNA?|DNA?	1754	NM_005421	6887	Hs.247978	NM_005421	ENSG00000186051	TAL2	-	TAL bHLH transcription factor 2	protein-coding
20135	chr16	68385733	68386315	+	0	NA	intron (NR_147057, intron 15 of 19)	G-rich|Low_complexity|Low_complexity	41007	NM_001290018	54496	Hs.640229	NM_019023	ENSG00000132600	PRMT7	SBIDDS	protein arginine methyltransferase 7	protein-coding
19980	chr16	57711378	57712182	+	0	NA	intron (NM_170776, intron 3 of 11)	intron (NM_170776, intron 3 of 11)	9562	NM_170776	222487	Hs.383403	NM_170776	ENSG00000182885	ADGRG3	GPR97|PB99|PGR26	adhesion G protein-coupled receptor G3	protein-coding
48943	chr7	73269533	73270468	+	0	NA	Intergenic	CpG	-5489	NM_182504	135886	Hs.647026	NM_182504	ENSG00000175877	TMEM270	WBSCR28	transmembrane protein 270	protein-coding
26304	chr19	52207094	52207888	+	0	NA	intron (NR_024330, intron 6 of 7)	CpG-14290	-10782	NR_108100	102238594	Hs.640185	NR_108100	ENSG00000269959	SPACA6P-AS	LINC01129	SPACA6P antisense RNA	ncRNA
56903	chrX	132305843	132306428	+	0	NA	Intergenic	Intergenic	46247	NM_016521	51270		NM_016521	ENSG00000183434	TFDP3	CT30|DP4|HCA661	transcription factor Dp family member 3	protein-coding
16887	chr14	91835809	91836433	+	0	NA	intron (NM_001080414, intron 3 of 29)	intron (NM_001080414, intron 3 of 29)	48043	NM_001080414	440193	Hs.525536	NM_001080414	ENSG00000015133	CCDC88C	DAPLE|HKRP2|HYC1|KIAA1509|SCA40	coiled-coil domain containing 88C	protein-coding
5981	chr10	30830522	30831304	+	0	NA	Intergenic	L3|LINE|CR1	87769	NM_183058	119180	Hs.522610	NM_183058	ENSG00000151033	LYZL2	LYZD2	lysozyme like 2	protein-coding
12748	chr12	92468966	92469818	+	0	NA	intron (NR_132341, intron 1 of 4)	intron (NR_132341, intron 1 of 4)	66097	NR_046159	256021	Hs.651357	NM_001256373	ENSG00000257242	LINC01619	C12orf79	long intergenic non-protein coding RNA 1619	ncRNA
8818	chr11	31834859	31835450	+	0	NA	promoter-TSS (NM_001368890)	promoter-TSS (NM_001368890)	-886	NM_001368890	5080	Hs.270303	NM_000280	ENSG00000007372	PAX6	AN|AN2|ASGD5|D11S812E|FVH1|MGDA|WAGR	paired box 6	protein-coding
22041	chr17	40829831	40830988	+	0	NA	TTS (NM_016602)	TTS (NM_016602)	-1397	NM_024927	79990	Hs.632251	NM_024927	ENSG00000068137	PLEKHH3	-	pleckstrin homology, MyTH4 and FERM domain containing H3	protein-coding
27380	chr2	43133569	43134512	+	0	NA	Intergenic	Intergenic	-114317	NM_012205	23498	Hs.368805	NM_012205	ENSG00000162882	HAAO	3-HAO|HAO|VCRL1|h3HAO	3-hydroxyanthranilate 3,4-dioxygenase	protein-coding
35886	chr3	86240546	86241115	+	0	NA	Intergenic	Looper|DNA|PiggyBac	-290263	NR_135563	101927494	Hs.385622	NR_135563	ENSG00000241328	LINC02070	-	long intergenic non-protein coding RNA 2070	ncRNA
3268	chr1	155188807	155189656	+	0	NA	intron (NR_002188, intron 1 of 12)	L2c|LINE|L2	8094	NR_002188	2630	Hs.719930	NR_002188	ENSG00000160766	GBAP1	Beta-GC|GBA|GBAP|GC|GLUC	glucosylceramidase beta pseudogene 1	pseudo
35038	chr3	47484476	47485380	+	0	NA	intron (NM_001320044, intron 1 of 19)	intron (NM_001320044, intron 1 of 19)	32503	NM_001320044	22937	Hs.531789	NM_012235	ENSG00000114650	SCAP	-	SREBF chaperone	protein-coding
2417	chr1	90879435	90880437	+	0	NA	Intergenic	Intergenic	-243371	NR_145742	109616984		NR_145742	ENSG00000199666	SNORD3G	-	small nucleolar RNA, C/D box 3G	snoRNA
47856	chr7	5468436	5469386	+	0	NA	promoter-TSS (NM_001354886)	promoter-TSS (NM_001354886)	-353	NM_001354886	100129484	Hs.147507	NM_001354886		LOC100129484	-	uncharacterized LOC100129484	protein-coding
12294	chr12	57881265	57882214	+	0	NA	promoter-TSS (NM_004990)	promoter-TSS (NM_004990)	-112	NM_004990	4141	Hs.632707	NM_004990	ENSG00000166986	MARS	CMT2U|ILFS2|ILLD|METRS|MRS|MTRNS|SPG70	methionyl-tRNA synthetase	protein-coding
23748	chr18	29070689	29071350	+	0	NA	Intergenic	Intergenic	-7121	NM_001943	1829	Hs.412597	NM_001943	ENSG00000046604	DSG2	CDHF5|HDGC	desmoglein 2	protein-coding
31318	chr20	20299215	20299819	+	0	NA	intron (NM_015585, intron 25 of 26)	intron (NM_015585, intron 25 of 26)	-49231	NM_002196	3642	Hs.89584	NM_002196	ENSG00000173404	INSM1	IA-1|IA1	INSM transcriptional repressor 1	protein-coding
37897	chr3	193722763	193723590	+	0	NA	TTS (NR_136179)	TTS (NR_136179)	-1728	NR_033944	647323	Hs.652830	NR_033944	ENSG00000214146	LINC02026	-	long intergenic non-protein coding RNA 2026	ncRNA
39563	chr4	99916031	99916929	+	0	NA	promoter-TSS (NM_015143)	promoter-TSS (NM_015143)	-392	NM_015143	23173	Hs.480364	NM_015143	ENSG00000164024	METAP1	MAP1A|MetAP1A	methionyl aminopeptidase 1	protein-coding
41529	chr5	50622618	50623295	+	0	NA	Intergenic	Intergenic	56210	NR_046243	642366	Hs.544139	NR_046243		LOC642366	-	uncharacterized LOC642366	ncRNA
2247	chr1	78366259	78366779	+	0	NA	intron (NM_001172309, intron 1 of 11)	intron (NM_001172309, intron 1 of 11)	-11295	NR_103535	374987	Hs.632414	NM_199343	ENSG00000235927	NEXN-AS1	C1orf118	NEXN antisense RNA 1	ncRNA
7541	chr10	107552773	107553316	+	0	NA	intron (NR_120625, intron 3 of 3)	intron (NR_120625, intron 3 of 3)	27047	NR_120625	101927549	Hs.556885	NR_120625		LINC02627	-	long intergenic non-protein coding RNA 2627	ncRNA
26727	chr2	11111961	11112558	+	0	NA	Intergenic	Intergenic	60199	NM_002236	3754	Hs.23735	NM_002236	ENSG00000162975	KCNF1	IK8|KCNF|KV5.1|kH1	potassium voltage-gated channel modifier subfamily F member 1	protein-coding
28868	chr2	129037878	129039259	+	0	NA	intron (NM_004807, intron 1 of 1)	intron (NM_004807, intron 1 of 1)	37874	NM_004807	9394	Hs.512841	NM_004807	ENSG00000136720	HS6ST1	HH15|HS6ST	heparan sulfate 6-O-sulfotransferase 1	protein-coding
41216	chr5	21832004	21832784	+	0	NA	intron (NM_001364107, intron 6 of 12)	intron (NM_001364107, intron 6 of 12)	-52169	NR_132787	106635539		NR_132787		SNORA105A	-	small nucleolar RNA, H/ACA box 105A	snoRNA
46807	chr6	135167463	135168174	+	0	NA	Intergenic	MER33|DNA|hAT-Charlie	103421	NM_170771	64577	Hs.486520	NM_022568	ENSG00000118514	ALDH8A1	ALDH12|DJ352A20.2	aldehyde dehydrogenase 8 family member A1	protein-coding
43219	chr5	139531179	139531805	+	0	NA	Intergenic	Intergenic	-5412	NR_130738	101929719	Hs.150064	NR_130738	ENSG00000254363	LOC101929719	-	uncharacterized LOC101929719	ncRNA
43865	chr5	172168990	172169586	+	0	NA	Intergenic	AluJo|SINE|Alu	-13218	NR_161233	101928093	Hs.646902	NR_161233		LOC101928093	-	uncharacterized LOC101928093	ncRNA
54919	chr9	115095061	115095555	+	0	NA	promoter-TSS (NM_001244898)	promoter-TSS (NM_001244898)	-2	NM_001244898	9991	Hs.269988	NM_005156	ENSG00000119314	PTBP3	ROD1	polypyrimidine tract binding protein 3	protein-coding
4273	chr1	204958155	204958999	+	0	NA	intron (NM_015090, intron 24 of 26)	intron (NM_015090, intron 24 of 26)	45223	NM_001160331	23114	Hs.13349	NM_015090	ENSG00000163531	NFASC	NEDCPMD|NF|NRCAML	neurofascin	protein-coding
24504	chr18	72218949	72219665	+	0	NA	intron (NM_032649, intron 1 of 11)	intron (NM_032649, intron 1 of 11)	17572	NM_032649	84735	Hs.400613	NM_032649	ENSG00000150656	CNDP1	CN1|CPGL2|HsT2308	carnosine dipeptidase 1	protein-coding
18861	chr15	94867438	94867923	+	0	NA	intron (NM_018349, intron 3 of 21)	intron (NM_018349, intron 3 of 21)	26250	NM_001159643	55784	Hs.33368	NM_018349	ENSG00000140563	MCTP2	-	multiple C2 and transmembrane domain containing 2	protein-coding
50587	chr7	155549104	155549553	+	0	NA	intron (NM_053043, intron 14 of 17)	Merlin1_HS|DNA|Merlin	52438	NR_132318	6469	Hs.164537	NM_000193	ENSG00000164690	SHH	HHG1|HLP3|HPE3|MCOPCB5|SMMCI|ShhNC|TPT|TPTPS	sonic hedgehog signaling molecule	protein-coding
34156	chr3	2972054	2972827	+	0	NA	intron (NM_001206955, intron 12 of 23)	intron (NM_001206955, intron 12 of 23)	38541	NM_001206956	152330	Hs.298705	NM_175607	ENSG00000144619	CNTN4	AXCAM|BIG-2	contactin 4	protein-coding
47742	chr7	2774340	2775731	+	0	NA	intron (NM_007353, intron 2 of 3)	intron (NM_007353, intron 2 of 3)	27739	NM_001282440	2768	Hs.487341	NM_007353	ENSG00000146535	GNA12	NNX3|RMP|gep	G protein subunit alpha 12	protein-coding
54705	chr9	104220332	104220912	+	0	NA	Intergenic	MER5B|DNA|hAT-Charlie	-10099	NR_121573	101928470	Hs.656088	NR_121573	ENSG00000225376	TMEM246-AS1	-	TMEM246 antisense RNA 1	ncRNA
51892	chr8	70676184	70677498	+	0	NA	intron (NM_030958, intron 2 of 9)	intron (NM_030958, intron 2 of 9)	68563	NM_001146009	81796	Hs.152460	NM_030958	ENSG00000137571	SLCO5A1	OATP-J|OATP-RP4|OATP5A1|OATPJ|OATPRP4|SLC21A15	solute carrier organic anion transporter family member 5A1	protein-coding
46498	chr6	117270814	117271699	+	0	NA	Intergenic	Intergenic	72851	NM_173560	222546	Hs.352276	NM_173560	ENSG00000185002	RFX6	MTCHRS|MTFS|RFXDC1|dJ955L16.1	regulatory factor X6	protein-coding
36253	chr3	113377688	113378644	+	0	NA	exon (NM_001009899, exon 7 of 7)	exon (NM_001009899, exon 7 of 7)	37323	NM_001009899	205717	Hs.632570	NM_001009899	ENSG00000176542	USF3	KIAA2018	upstream transcription factor family member 3	protein-coding
42114	chr5	78207707	78208613	+	0	NA	intron (NM_000046, intron 4 of 7)	intron (NM_000046, intron 4 of 7)	72973	NM_000046	411	Hs.149103	NM_000046	ENSG00000113273	ARSB	ASB|G4S|MPS6	arylsulfatase B	protein-coding
43610	chr5	154158517	154159148	+	0	NA	intron (NM_001367719, intron 1 of 18)	intron (NM_001367719, intron 1 of 18)	22118	NM_001367719	23367	Hs.292078	NM_015315	ENSG00000155506	LARP1	LARP	La ribonucleoprotein domain family member 1	protein-coding
3608	chr1	168908703	168909135	+	0	NA	intron (NR_104091, intron 3 of 4)	intron (NR_104091, intron 3 of 4)	147324	NR_104091	101978719	Hs.517849	NR_104091	ENSG00000203601	LINC00970	-	long intergenic non-protein coding RNA 970	ncRNA
48696	chr7	47539139	47540363	+	0	NA	intron (NM_022748, intron 3 of 30)	intron (NM_022748, intron 3 of 30)	-35350	NR_145813	109623468		NR_145813		SNORD151	-	small nucleolar RNA, C/D box 151	snoRNA
16473	chr14	70825871	70826887	+	0	NA	promoter-TSS (NM_016468)	promoter-TSS (NM_016468)	21	NM_001204090	51241	Hs.709581	NM_016468	ENSG00000133983	COX16	C14orf112|HSPC203|hCOX16	cytochrome c oxidase assembly factor COX16	protein-coding
55689	chrX	3405533	3405968	+	0	NA	Intergenic	(TA)n|Simple_repeat|Simple_repeat	44542	NR_145722	109616969		NR_145722	ENSG00000212214	SNORA48B	-	small nucleolar RNA, H/ACA box 48B	snoRNA
41369	chr5	35938411	35939313	+	0	NA	promoter-TSS (NM_144647)	promoter-TSS (NM_144647)	19	NM_144647	133690	Hs.55150	NM_144647	ENSG00000152611	CAPSL	-	calcyphosine like	protein-coding
50015	chr7	128972422	128973150	+	0	NA	intron (NM_001130720, intron 1 of 16)	intron (NM_001130720, intron 1 of 16)	-35435	NM_001130723	23382	Hs.600789	NM_015328	ENSG00000158467	AHCYL2	ADOHCYASE3|IRBIT2	adenosylhomocysteinase like 2	protein-coding
51054	chr8	23446892	23447418	+	0	NA	Intergenic	Intergenic	60686	NM_001317812	51312	Hs.596025	NM_016612	ENSG00000147454	SLC25A37	HT015|MFRN|MFRN1|MSC|MSCP|PRO1278|PRO1584|PRO2217	solute carrier family 25 member 37	protein-coding
30446	chr2	223923683	223924454	+	0	NA	Intergenic	Intergenic	7420	NM_080671	23704	Hs.348522	NM_080671	ENSG00000152049	KCNE4	MIRP3	potassium voltage-gated channel subfamily E regulatory subunit 4	protein-coding
37921	chr3	193915947	193916556	+	0	NA	Intergenic	Intergenic	7845	NR_125404	100505920	Hs.436654	NR_125403	ENSG00000225742	LINC02036	-	long intergenic non-protein coding RNA 2036	ncRNA
24445	chr18	64801637	64802321	+	0	NA	Intergenic	MLT1H|LTR|ERVL-MaLR	53158	NR_049809	100847002		NR_049809	ENSG00000263354	MIR5011	-	microRNA 5011	ncRNA
21231	chr17	8445848	8446958	+	0	NA	intron (NM_001256012, intron 13 of 42)	intron (NM_001256012, intron 13 of 42)	87640	NM_001256012	4628	Hs.16355	NM_005964	ENSG00000133026	MYH10	NMMHC-IIB|NMMHCB	myosin heavy chain 10	protein-coding
18397	chr15	75676434	75676920	+	0	NA	exon (NM_015477, exon 17 of 21)	exon (NM_015477, exon 17 of 21)	-15709	NM_001256496	4123	Hs.26232	NM_006715	ENSG00000140400	MAN2C1	MAN6A8|MANA|MANA1	mannosidase alpha class 2C member 1	protein-coding
22052	chr17	41043320	41044158	+	0	NA	intron (NR_027254, intron 2 of 5)	intron (NR_027254, intron 2 of 5)	7012	NR_027254	388387	Hs.632257	NM_207388	ENSG00000213373	LINC00671	-	long intergenic non-protein coding RNA 671	ncRNA
16551	chr14	74254393	74255575	+	0	NA	intron (NR_109995, intron 1 of 2)	intron (NR_109995, intron 1 of 2)	921	NR_109995	100506476	Hs.287299	NR_109995		LOC100506476	-	uncharacterized LOC100506476	ncRNA
354	chr1	11035788	11036639	+	0	NA	exon (NM_001170754, exon 2 of 13)	exon (NM_001170754, exon 2 of 13)	5881	NM_001170754	148345	Hs.127026	NM_173507	ENSG00000175262	C1orf127	-	chromosome 1 open reading frame 127	protein-coding
18718	chr15	90550930	90551375	+	0	NA	intron (NM_198526, intron 1 of 4)	MamRep1161|DNA|TcMar	1165	NR_036135	100422841		NR_036135	ENSG00000265871	MIR3174	-	microRNA 3174	ncRNA
16440	chr14	69681021	69681621	+	0	NA	intron (NR_034165, intron 4 of 10)	L1ME3B|LINE|L1	22838	NR_034165	55218	Hs.533878	NM_018199	ENSG00000081177	EXD2	C14orf114|EXDL2	exonuclease 3'-5' domain containing 2	protein-coding
53871	chr9	35798448	35799472	+	0	NA	intron (NM_003995, intron 2 of 21)	intron (NM_003995, intron 2 of 21)	6554	NM_003995	4882	Hs.78518	NM_000907	ENSG00000159899	NPR2	AMDM|ANPRB|ANPb|ECDM|GUC2B|GUCY2B|NPRB|NPRBi|SNSK	natriuretic peptide receptor 2	protein-coding
38731	chr4	41363548	41364655	+	0	NA	intron (NM_001330791, intron 1 of 25)	intron (NM_001330791, intron 1 of 25)	1277	NM_014988	22998	Hs.335163	NM_014988	ENSG00000064042	LIMCH1	LIMCH1A|LMO7B	LIM and calponin homology domains 1	protein-coding
56400	chrX	67653126	67653649	+	0	NA	promoter-TSS (NM_002547)	promoter-TSS (NM_002547)	-50	NM_002547	4983	Hs.128824	NM_002547	ENSG00000079482	OPHN1	ARHGAP41|MRX60|OPN1	oligophrenin 1	protein-coding
46252	chr6	107814662	107815429	+	0	NA	intron (NM_018013, intron 1 of 6)	intron (NM_018013, intron 1 of 6)	3724	NM_018013	55084	Hs.445244	NM_018013	ENSG00000112320	SOBP	JXC1|MRAMS	sine oculis binding protein homolog	protein-coding
40679	chr4	178260686	178261519	+	0	NA	intron (NM_018248, intron 5 of 9)	intron (NM_018248, intron 5 of 9)	30074	NM_018248	55247	Hs.405467	NM_018248	ENSG00000109674	NEIL3	FGP2|FPG2|NEI3|ZGRF3|hFPG2|hNEI3	nei like DNA glycosylase 3	protein-coding
5663	chr10	12555749	12556388	+	0	NA	intron (NM_001351032, intron 3 of 11)	intron (NM_001351032, intron 3 of 11)	-64684	NR_039700	100616151		NR_039700	ENSG00000263584	MIR4480	-	microRNA 4480	ncRNA
49529	chr7	100539668	100540609	+	0	NA	Intergenic	Intergenic	-7028	NM_005960	4584	Hs.703577	NM_005960	ENSG00000169894	MUC3A	MUC-3A|MUC3	mucin 3A, cell surface associated	protein-coding
55272	chr9	131102209	131102708	+	0	NA	promoter-TSS (NM_005094)	promoter-TSS (NM_005094)	-348	NM_005094	10999	Hs.656699	NM_005094	ENSG00000167114	SLC27A4	ACSVL4|FATP4|IPS	solute carrier family 27 member 4	protein-coding
27373	chr2	42889160	42889735	+	0	NA	intron (NM_001330444, intron 8 of 15)	L1ME3C|LINE|L1	93675	NM_001330444	57504	Hs.435413	NM_020744	ENSG00000057935	MTA3	-	metastasis associated 1 family member 3	protein-coding
10938	chr11	126626616	126627405	+	0	NA	intron (NM_001301097, intron 1 of 15)	intron (NM_001301097, intron 1 of 15)	101029	NR_120533	101929427	Hs.600341	NR_120532	ENSG00000254607	LOC101929427	-	uncharacterized LOC101929427	ncRNA
26088	chr19	47333024	47333575	+	0	NA	TTS (NR_024258)	TTS (NR_024258)	662	NR_024258	100170220	Hs.541243	NR_024258		SNAR-E	-	small NF90 (ILF3) associated RNA E	snRNA
