PeakID (cmd=annotatePeaks.pl NKX6_1_merged_hg19.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
5613	chr17	8492269	8493242	+	0	NA	intron (NM_001256012, intron 3 of 42)	MER5A|DNA|hAT-Charlie	41288	NM_001256012	4628	Hs.16355	NM_005964	ENSG00000133026	MYH10	NMMHC-IIB|NMMHCB	myosin heavy chain 10	protein-coding
15133	chr9	136055129	136055693	+	0	NA	Intergenic	Intergenic	-16110	NM_001288572	26301	Hs.495419	NM_021996	ENSG00000148288	GBGT1	A3GALNT|FS|UNQ2513	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)	protein-coding
9614	chr3	132854967	132855799	+	0	NA	intron (NM_001282865, intron 1 of 3)	intron (NM_001282865, intron 1 of 3)	11718	NM_001282865	66000	Hs.191616	NM_023943	ENSG00000144868	TMEM108	CT124|RTLN	transmembrane protein 108	protein-coding
9101	chr3	50248038	50248460	+	0	NA	intron (NM_006841, intron 1 of 15)	intron (NM_006841, intron 1 of 15)	5545	NM_006841	10991	Hs.76460	NM_006841	ENSG00000188338	SLC38A3	G17|NAT1|SN1|SNAT3	solute carrier family 38 member 3	protein-coding
14570	chr9	4934789	4935344	+	0	NA	Intergenic	Intergenic	-50020	NM_001322194	3717	Hs.656213	NM_004972	ENSG00000096968	JAK2	JTK10|THCYT3	Janus kinase 2	protein-coding
10209	chr4	43253657	43254260	+	0	NA	Intergenic	Intergenic	240602	NR_146993	105374436	Hs.170605	NR_146993	ENSG00000248143	LINC02383	-	long intergenic non-protein coding RNA 2383	ncRNA
15030	chr9	117258073	117258795	+	0	NA	intron (NM_001173425, intron 1 of 11)	intron (NM_001173425, intron 1 of 11)	7061	NM_001083885	25861	Hs.93836	NM_015404	ENSG00000095397	WHRN	CIP98|DFNB31|PDZD7B|USH2D|WI	whirlin	protein-coding
6423	chr18	64852915	64853472	+	0	NA	Intergenic	Intergenic	104372	NR_049809	100847002		NR_049809	ENSG00000263354	MIR5011	-	microRNA 5011	ncRNA
14631	chr9	19379802	19380716	+	0	NA	promoter-TSS (NM_001010)	promoter-TSS (NM_001010)	-25	NM_001010	6194	Hs.408073	NM_001010	ENSG00000137154	RPS6	S6	ribosomal protein S6	protein-coding
3422	chr12	100648427	100649374	+	0	NA	TTS (NM_001319310)	TTS (NM_001319310)	11957	NM_001319310	120863	Hs.653118	NM_152317	ENSG00000166153	DEPDC4	DEP.4	DEP domain containing 4	protein-coding
8887	chr3	5388604	5389726	+	0	NA	Intergenic	Intergenic	-97225	NR_039953	100616334		NR_039953	ENSG00000265180	MIR4790	-	microRNA 4790	ncRNA
12798	chr6	144018191	144019174	+	0	NA	intron (NM_001100164, intron 1 of 12)	intron (NM_001100164, intron 1 of 12)	19580	NM_001100164	9749	Hs.102471	NM_014721	ENSG00000112419	PHACTR2	C6orf56	phosphatase and actin regulator 2	protein-coding
9420	chr3	109746097	109746945	+	0	NA	Intergenic	Intergenic	424846	NR_039647	100616129		NR_039647	ENSG00000265956	MIR4445	-	microRNA 4445	ncRNA
883	chr1	165585411	165586129	+	0	NA	Intergenic	L2a|LINE|L2	-14701	NM_004528	4259	Hs.191734	NM_004528	ENSG00000143198	MGST3	GST-III	microsomal glutathione S-transferase 3	protein-coding
8756	chr22	34994244	34995179	+	0	NA	Intergenic	Intergenic	399194	NR_138042	101926957	Hs.722607	NR_138042		ISX-AS1	-	ISX antisense RNA 1	ncRNA
5012	chr15	89672640	89673396	+	0	NA	intron (NM_007011, intron 7 of 14)	MIRb|SINE|MIR	41331	NM_152924	11057	Hs.122337	NM_007011	ENSG00000140526	ABHD2	HS1-2|LABH2|PHPS1-2	abhydrolase domain containing 2	protein-coding
2531	chr11	75114104	75114869	+	0	NA	promoter-TSS (NR_000025)	promoter-TSS (NR_000025)	-979	NR_000025	114599	Hs.689080	NR_000025	ENSG00000207445	SNORD15B	RNU15B|U15B	small nucleolar RNA, C/D box 15B	snoRNA
4808	chr15	57325876	57326461	+	0	NA	intron (NM_001322164, intron 3 of 19)	intron (NM_001322164, intron 3 of 19)	114525	NM_001322164	6938	Hs.511504	NM_003205	ENSG00000140262	TCF12	CRS3|HEB|HTF4|HsT17266|TCF-12|bHLHb20|p64	transcription factor 12	protein-coding
15169	chrX	9430796	9431551	+	0	NA	promoter-TSS (NM_001139466)	promoter-TSS (NM_001139466)	-162	NM_001139468	6907	Hs.495656	NM_005647	ENSG00000101849	TBL1X	EBI|SMAP55|TBL1	transducin beta like 1 X-linked	protein-coding
10129	chr4	26374115	26374687	+	0	NA	intron (NM_203284, intron 2 of 11)	intron (NM_203284, intron 2 of 11)	51551	NM_001363577	3516	Hs.479396	NM_005349	ENSG00000168214	RBPJ	AOS3|CBF1|IGKJRB|IGKJRB1|KBF2|RBP-J|RBPJK|RBPSUH|SUH|csl	recombination signal binding protein for immunoglobulin kappa J region	protein-coding
4332	chr14	55386607	55387491	+	0	NA	Intergenic	Intergenic	-17505	NM_000161	2643	Hs.86724	NM_000161	ENSG00000131979	GCH1	DYT14|DYT5|DYT5a|GCH|GTP-CH-1|GTPCH1|HPABH4B	GTP cyclohydrolase 1	protein-coding
3077	chr12	39477703	39478256	+	0	NA	Intergenic	Intergenic	-178586	NM_153634	144402	Hs.40910	NM_153634	ENSG00000139117	CPNE8	-	copine 8	protein-coding
4895	chr15	69437754	69438789	+	0	NA	Intergenic	Intergenic	-14665	NM_001324091	26035	Hs.183006	NM_015554	ENSG00000138604	GLCE	HSEPI	glucuronic acid epimerase	protein-coding
13605	chr7	124269950	124271101	+	0	NA	Intergenic	Intergenic	135321	NM_005302	2861	Hs.406094	NM_005302	ENSG00000170775	GPR37	EDNRBL|PAELR|hET(B)R-LP	G protein-coupled receptor 37	protein-coding
10339	chr4	77870499	77871178	+	0	NA	promoter-TSS (NM_018243)	promoter-TSS (NM_018243)	-67	NM_001306147	55752	Hs.128199	NM_018243	ENSG00000138758	SEPTIN11	SEPT11	septin 11	protein-coding
4089	chr13	99057900	99058838	+	0	NA	intron (NM_001286839, intron 13 of 27)	intron (NM_001286839, intron 13 of 27)	116010	NM_003576	8428	Hs.508514	NM_003576	ENSG00000102572	STK24	HEL-S-95|MST3|MST3B|STE20|STK3	serine/threonine kinase 24	protein-coding
15351	chrX	107334464	107335171	+	0	NA	promoter-TSS (NM_001321288)	promoter-TSS (NM_001321288)	-45	NM_002814	5716	Hs.522752	NM_002814	ENSG00000101843	PSMD10	dJ889N15.2|p28|p28(GANK)	proteasome 26S subunit, non-ATPase 10	protein-coding
4944	chr15	75681890	75682815	+	0	NA	intron (NM_001145358, intron 15 of 20)	intron (NM_001145358, intron 15 of 20)	-21384	NM_001256494	4123	Hs.26232	NM_006715	ENSG00000140400	MAN2C1	MAN6A8|MANA|MANA1	mannosidase alpha class 2C member 1	protein-coding
11038	chr5	14825896	14826650	+	0	NA	promoter-TSS (NR_039780)	promoter-TSS (NR_039780)	-152	NR_039780	100616271		NR_039780	ENSG00000264792	MIR4637	-	microRNA 4637	ncRNA
7768	chr2	185631549	185632462	+	0	NA	intron (NM_194250, intron 1 of 3)	L1MB2|LINE|L1	168749	NM_194250	91752	Hs.159528	NM_194250	ENSG00000170396	ZNF804A	C2orf10	zinc finger protein 804A	protein-coding
13711	chr7	141675738	141676710	+	0	NA	Intergenic	Intergenic	-2651	NM_176817	5726	Hs.647085	NM_176817	ENSG00000257138	TAS2R38	PTC|T2R38|T2R61|THIOT	taste 2 receptor member 38	protein-coding
7699	chr2	171080903	171081915	+	0	NA	intron (NR_045682, intron 6 of 35)	intron (NR_045682, intron 6 of 35)	46752	NR_045684	140469	Hs.671900	NM_138995	ENSG00000071909	MYO3B	-	myosin IIIB	protein-coding
6944	chr2	28422862	28423737	+	0	NA	intron (NR_120504, intron 1 of 2)	intron (NR_120504, intron 1 of 2)	6529	NR_120504	100505736	Hs.659540	NR_120504		LOC100505736	-	uncharacterized LOC100505736	ncRNA
15378	chrX	122304133	122304947	+	0	NA	Intergenic	Intergenic	-13556	NM_000828	2892	Hs.377070	NM_000828	ENSG00000125675	GRIA3	GLUR-C|GLUR-K3|GLUR3|GLURC|GluA3|MRX94	glutamate ionotropic receptor AMPA type subunit 3	protein-coding
2943	chr12	12038521	12039256	+	0	NA	exon (NM_001987, exon 7 of 8)	exon (NM_001987, exon 7 of 8)	-163907	NM_001370269	79370	Hs.210343	NM_030766	ENSG00000121380	BCL2L14	BCLG	BCL2 like 14	protein-coding
7675	chr2	169037381	169038264	+	0	NA	intron (NM_013233, intron 2 of 17)	intron (NM_013233, intron 2 of 17)	66283	NM_013233	27347	Hs.276271	NM_013233	ENSG00000198648	STK39	DCHT|PASK|SPAK	serine/threonine kinase 39	protein-coding
5099	chr16	1740843	1741514	+	0	NA	intron (NM_144570, intron 2 of 4)	intron (NM_144570, intron 2 of 4)	12898	NM_144570	90861	Hs.513261	NM_144570	ENSG00000206053	JPT2	C16orf34|HN1L|L11	Jupiter microtubule associated homolog 2	protein-coding
10816	chr4	158172442	158173112	+	0	NA	intron (NM_001083620, intron 2 of 15)	intron (NM_001083620, intron 2 of 15)	30897	NM_000826	2891	Hs.32763	NM_000826	ENSG00000120251	GRIA2	GLUR2|GLURB|GluA2|GluR-K2|HBGR2	glutamate ionotropic receptor AMPA type subunit 2	protein-coding
1421	chr1	246206562	246207415	+	0	NA	intron (NM_022743, intron 5 of 11)	intron (NM_022743, intron 5 of 11)	373726	NM_022743	64754	Hs.567571	NM_022743	ENSG00000185420	SMYD3	KMT3E|ZMYND1|ZNFN3A1|bA74P14.1	SET and MYND domain containing 3	protein-coding
10095	chr4	17812062	17813006	+	0	NA	promoter-TSS (NM_017741)	promoter-TSS (NM_017741)	-68	NR_073124	64151	Hs.567567	NM_022346	ENSG00000109805	NCAPG	CAPG|CHCG|NY-MEL-3|YCG1	non-SMC condensin I complex subunit G	protein-coding
5328	chr16	62850814	62851694	+	0	NA	Intergenic	Intergenic	-780912	NM_001796	1006	Hs.368322	NM_001796	ENSG00000150394	CDH8	Nbla04261	cadherin 8	protein-coding
8142	chr20	9325074	9325868	+	0	NA	intron (NM_001172646, intron 6 of 37)	AmnSINE1|SINE|Deu	37024	NM_000933	5332	Hs.472101	NM_000933	ENSG00000101333	PLCB4	ARCND2|PI-PLC	phospholipase C beta 4	protein-coding
8948	chr3	15674424	15675271	+	0	NA	intron (NM_001323582, intron 2 of 4)	intron (NM_001323582, intron 2 of 4)	31371	NM_001281725	686	Hs.444197	NM_001281723	ENSG00000169814	BTD	-	biotinidase	protein-coding
9421	chr3	109788561	109789676	+	0	NA	Intergenic	Intergenic	467443	NR_039647	100616129		NR_039647	ENSG00000265956	MIR4445	-	microRNA 4445	ncRNA
656	chr1	97444631	97445559	+	0	NA	Intergenic	Intergenic	-116384	NR_046590	100873932	Hs.682651	NR_046590	ENSG00000232878	DPYD-AS1	-	DPYD antisense RNA 1	ncRNA
3352	chr12	92529603	92530664	+	0	NA	intron (NR_132341, intron 1 of 4)	intron (NR_132341, intron 1 of 4)	5356	NR_046159	256021	Hs.651357	NM_001256373	ENSG00000257242	LINC01619	C12orf79	long intergenic non-protein coding RNA 1619	ncRNA
5386	chr16	72230554	72231640	+	0	NA	Intergenic	Intergenic	-24748	NM_001160213	83449	Hs.714939	NM_031293	ENSG00000118557	PMFBP1	SPGF31|STAP	polyamine modulated factor 1 binding protein 1	protein-coding
1311	chr1	232949529	232950292	+	0	NA	Intergenic	L1MB1|LINE|L1	9272	NM_019090	54627	Hs.160373	NM_019090	ENSG00000212916	MAP10	KIAA1383|MTR120	microtubule associated protein 10	protein-coding
10598	chr4	120207449	120207991	+	0	NA	intron (NM_001371397, intron 15 of 15)	intron (NM_001371397, intron 15 of 15)	14080	NM_001001701	401152	Hs.173705	NM_001001701	ENSG00000164096	C4orf3	ALN|HCVFTP1	chromosome 4 open reading frame 3	protein-coding
10842	chr4	166380844	166381797	+	0	NA	intron (NM_001873, intron 1 of 8)	intron (NM_001873, intron 1 of 8)	73926	NR_030304	693163		NR_030304	ENSG00000207559	MIR578	MIRN578|hsa-mir-578	microRNA 578	ncRNA
2566	chr11	82782601	82783276	+	0	NA	promoter-TSS (NM_014488)	promoter-TSS (NM_014488)	1	NM_001286060	27314	Hs.40758	NM_014488	ENSG00000137502	RAB30	-	RAB30, member RAS oncogene family	protein-coding
5147	chr16	9626883	9628247	+	0	NA	Intergenic	Intergenic	-78203	NR_126349	104266959	Hs.578888	NR_126349	ENSG00000261075	LINC01195	-	long intergenic non-protein coding RNA 1195	ncRNA
903	chr1	167904998	167906232	+	0	NA	promoter-TSS (NM_001198956)	promoter-TSS (NM_001198956)	138	NM_001349778	55827	Hs.435741	NM_018442	ENSG00000143164	DCAF6	1200006M05Rik|ARCAP|IQWD1|MSTP055|NRIP|PC326	DDB1 and CUL4 associated factor 6	protein-coding
11093	chr5	30605435	30606230	+	0	NA	Intergenic	Intergenic	-587961	NM_001362435	1004	Hs.124776	NM_004932	ENSG00000113361	CDH6	CAD6|KCAD	cadherin 6	protein-coding
821	chr1	154392001	154393016	+	0	NA	intron (NM_000565, intron 1 of 9)	intron (NM_000565, intron 1 of 9)	-13468	NR_147855	101928101	Hs.617089	NR_147855	ENSG00000228013	IL6R-AS1	-	IL6R antisense RNA 1	ncRNA
11379	chr5	81647321	81648220	+	0	NA	Intergenic	Intergenic	72489	NM_001017971	92270	Hs.676227	NM_001017971	ENSG00000205464	ATP6AP1L	-	ATPase H+ transporting accessory protein 1 like	protein-coding
4798	chr15	55488838	55489598	+	0	NA	promoter-TSS (NM_016304)	promoter-TSS (NM_016304)	-79	NM_016304	51187	Hs.274772	NM_016304	ENSG00000137876	RSL24D1	C15orf15|HRP-L30-iso|L30|RLP24|RPL24|RPL24L|TVAS3	ribosomal L24 domain containing 1	protein-coding
13904	chr8	29277345	29278069	+	0	NA	Intergenic	Intergenic	-69506	NM_001394	1846	Hs.417962	NM_001394	ENSG00000120875	DUSP4	HVH2|MKP-2|MKP2|TYP	dual specificity phosphatase 4	protein-coding
6735	chr19	47747163	47747776	+	0	NA	Intergenic	CpG	-11545	NM_001127241	27113	Hs.467020	NM_014417	ENSG00000105327	BBC3	JFY-1|JFY1|PUMA	BCL2 binding component 3	protein-coding
13507	chr7	106808748	106809663	+	0	NA	promoter-TSS (NM_001244262)	promoter-TSS (NM_001244262)	-201	NM_001244262	26959	Hs.162032	NM_012257	ENSG00000105856	HBP1	-	HMG-box transcription factor 1	protein-coding
4903	chr15	70615806	70617058	+	0	NA	Intergenic	Intergenic	181835	NR_146562	105370880		NR_146562	ENSG00000259473	LINC02205	-	long intergenic non-protein coding RNA 2205	ncRNA
6412	chr18	61624886	61625641	+	0	NA	intron (NM_001123366, intron 3 of 3)	intron (NM_001123366, intron 3 of 3)	8728	NM_001123366	284293	Hs.721604	NM_001123366	ENSG00000221887	HMSD	ACC-6|ACC6|C18orf53|HSMD-v	histocompatibility minor serpin domain containing	protein-coding
7190	chr2	57455874	57456461	+	0	NA	Intergenic	(TA)n|Simple_repeat|Simple_repeat	-678619	NM_001288838	7444	Hs.715298	NM_006296	ENSG00000028116	VRK2	-	VRK serine/threonine kinase 2	protein-coding
15205	chrX	16203706	16204610	+	0	NA	Intergenic	Intergenic	18554	NM_001277307	645864	Hs.632792	NM_001277307	ENSG00000182798	MAGEB17	-	MAGE family member B17	protein-coding
4940	chr15	75287316	75288114	+	0	NA	promoter-TSS (NR_033660)	promoter-TSS (NR_033660)	-189	NM_001178112	192683	Hs.374180	NM_138967	ENSG00000198794	SCAMP5	-	secretory carrier membrane protein 5	protein-coding
13158	chr7	28823450	28824264	+	0	NA	intron (NM_182898, intron 7 of 10)	intron (NM_182898, intron 7 of 10)	98107	NM_001011666	9586	Hs.437075	NM_004904	ENSG00000146592	CREB5	CRE-BPA|CREB-5|CREBPA	cAMP responsive element binding protein 5	protein-coding
11204	chr5	55353966	55354750	+	0	NA	Intergenic	Intergenic	63363	NR_102755	441072	Hs.482141	NR_102755	ENSG00000227908	FLJ31104	-	uncharacterized LOC441072	ncRNA
3438	chr12	104449425	104450993	+	0	NA	intron (NM_001316967, intron 1 of 10)	intron (NM_001316967, intron 1 of 10)	7746	NM_031302	83468	Hs.631650	NM_031302	ENSG00000120820	GLT8D2	-	glycosyltransferase 8 domain containing 2	protein-coding
12699	chr6	133051512	133052300	+	0	NA	intron (NM_001368154, intron 2 of 5)	intron (NM_001368154, intron 2 of 5)	3998	NM_001368155	55350	Hs.183656	NM_018399		VNN3	HSA238982	vanin 3	protein-coding
10737	chr4	143421969	143422582	+	0	NA	intron (NM_003866, intron 2 of 26)	MER67C|LTR|ERV1	345413	NM_003866	8821	Hs.176376	NM_003866	ENSG00000109452	INPP4B	-	inositol polyphosphate-4-phosphatase type II B	protein-coding
14647	chr9	22307006	22307799	+	0	NA	Intergenic	Intergenic	-139421	NM_022160	63951	Hs.371976	NM_022160	ENSG00000176399	DMRTA1	DMO|DMRT4	DMRT like family A1	protein-coding
8944	chr3	15519573	15520495	+	0	NA	intron (NM_005677, intron 5 of 16)	intron (NM_005677, intron 5 of 16)	17781	NR_036232	100422868		NR_036232	ENSG00000263573	MIR4270	-	microRNA 4270	ncRNA
2933	chr12	9191819	9192638	+	0	NA	Intergenic	Intergenic	25438	NR_034140	253128	Hs.408739	NM_001039381	ENSG00000214851	LINC00612	C12orf33	long intergenic non-protein coding RNA 612	ncRNA
646	chr1	94424653	94425600	+	0	NA	Intergenic	L2b|LINE|L2	-49972	NM_001308253	2730	Hs.315562	NM_002061	ENSG00000023909	GCLM	GLCLR	glutamate-cysteine ligase modifier subunit	protein-coding
13902	chr8	29172126	29172763	+	0	NA	Intergenic	Intergenic	33878	NM_057158	1846	Hs.417962	NM_001394	ENSG00000120875	DUSP4	HVH2|MKP-2|MKP2|TYP	dual specificity phosphatase 4	protein-coding
14481	chr8	135805649	135807199	+	0	NA	Intergenic	Intergenic	6426	NR_029666	407030		NR_029666	ENSG00000207582	MIR30B	MIRN30B|mir-30b	microRNA 30b	ncRNA
15086	chr9	130213362	130214230	+	0	NA	promoter-TSS (NM_000976)	promoter-TSS (NM_000976)	7	NM_001190723	90678	Hs.495188	NM_138361	ENSG00000148356	LRSAM1	CMT2P|RIFLE|TAL	leucine rich repeat and sterile alpha motif containing 1	protein-coding
24	chr1	6259359	6260239	+	0	NA	promoter-TSS (NM_000983)	promoter-TSS (NM_000983)	-144	NM_000983	6146	Hs.515329	NM_000983	ENSG00000116251	RPL22	EAP|HBP15|HBP15/L22|L22	ribosomal protein L22	protein-coding
10231	chr4	45439811	45440685	+	0	NA	Intergenic	Intergenic	685823	NM_173536	2565	Hs.375051	NM_173536	ENSG00000163285	GABRG1	-	gamma-aminobutyric acid type A receptor gamma1 subunit	protein-coding
1200	chr1	216692536	216693151	+	0	NA	intron (NM_206594, intron 7 of 8)	intron (NM_206594, intron 7 of 8)	-96053	NM_206933	7399	Hs.655974	NM_007123	ENSG00000042781	USH2A	RP39|US2|USH2|dJ1111A8.1	usherin	protein-coding
12010	chr6	8857149	8858067	+	0	NA	Intergenic	Intergenic	205166	NR_004855	728655	Hs.214343	NR_004855		HULC	HCCAT1|LINC00078|NCRNA00078	hepatocellular carcinoma up-regulated long non-coding RNA	ncRNA
15203	chrX	15865758	15866494	+	0	NA	intron (NM_001368994, intron 2 of 4)	intron (NM_001368994, intron 2 of 4)	6810	NR_160932	8905	Hs.121592	NM_003916	ENSG00000182287	AP1S2	DC22|MRX59|MRXS21|MRXS5|MRXSF|PGS|SIGMA1B	adaptor related protein complex 1 subunit sigma 2	protein-coding
12585	chr6	113503894	113504606	+	0	NA	Intergenic	Intergenic	250399	NR_149098	105377957	Hs.25088	NR_149098	ENSG00000232316	LINC02518	-	long intergenic non-protein coding RNA 2518	ncRNA
5789	chr17	40404327	40405158	+	0	NA	intron (NM_012448, intron 1 of 18)	intron (NM_012448, intron 1 of 18)	23682	NM_012448	6777	Hs.595276	NM_012448	ENSG00000173757	STAT5B	STAT5	signal transducer and activator of transcription 5B	protein-coding
454	chr1	60293457	60294466	+	0	NA	intron (NM_015888, intron 2 of 21)	intron (NM_015888, intron 2 of 21)	13340	NM_015888	51361	Hs.378836	NM_015888	ENSG00000134709	HOOK1	HK1	hook microtubule tethering protein 1	protein-coding
709	chr1	110576676	110577597	+	0	NA	promoter-TSS (NM_033088)	promoter-TSS (NM_033088)	-87	NR_073071	85369	Hs.584996	NM_033088	ENSG00000143093	STRIP1	FAM40A|FAR11A	striatin interacting protein 1	protein-coding
13563	chr7	114045122	114045973	+	0	NA	intron (NR_033766, intron 2 of 19)	intron (NR_033766, intron 2 of 19)	-9323	NM_001172766	93986	Hs.282787	NM_014491	ENSG00000128573	FOXP2	CAGH44|SPCH1|TNRC10	forkhead box P2	protein-coding
14637	chr9	20788485	20789035	+	0	NA	intron (NM_017794, intron 12 of 45)	intron (NM_017794, intron 12 of 45)	1834	NR_145762	109616992		NR_145762	ENSG00000202189	SNORA30B	-	small nucleolar RNA, H/ACA box 30B	snoRNA
11599	chr5	120705174	120705803	+	0	NA	Intergenic	LTR22B|LTR|ERVK	47243	NR_104999	102467226		NR_104999		LOC102467226	-	uncharacterized LOC102467226	ncRNA
5067	chr15	98623682	98624594	+	0	NA	Intergenic	Intergenic	7844	NR_120325	101927332		NR_120325		LINC01582	-	long intergenic non-protein coding RNA 1582	ncRNA
5108	chr16	2849738	2850257	+	0	NA	intron (NM_001354586, intron 5 of 6)	Tigger3|DNA|TcMar-Tigger	-3464	NR_145775	109616997		NR_145775	ENSG00000221719	SNORA3C	-	small nucleolar RNA, H/ACA box 3C	snoRNA
11820	chr5	151739040	151740113	+	0	NA	Intergenic	Intergenic	45264	NM_020167	56923	Hs.731911	NM_020167	ENSG00000132911	NMUR2	FM-4|FM4|NMU-R2|NMU2R|TGR-1|TGR1	neuromedin U receptor 2	protein-coding
13727	chr7	148683839	148684739	+	0	NA	promoter-TSS (NR_130107)	promoter-TSS (NR_130107)	51	NR_004391	6084		NR_004391	ENSG00000201098	RNY1	HY1|Y1	RNA, Ro60-associated Y1	ncRNA
1489	chr10	7126623	7127712	+	0	NA	Intergenic	Intergenic	101579	NR_132972	106635547		NR_132972		SNORD129	-	small nucleolar RNA, C/D box 129	snoRNA
3992	chr13	74863961	74865162	+	0	NA	Intergenic	Intergenic	58980	NR_144451	100507612	Hs.447508	NR_144451	ENSG00000235532	LINC00402	-	long intergenic non-protein coding RNA 402	ncRNA
7931	chr2	214726342	214727002	+	0	NA	intron (NR_047660, intron 9 of 14)	intron (NR_047660, intron 9 of 14)	103881	NR_039640	100616375		NR_039640	ENSG00000265734	MIR4438	-	microRNA 4438	ncRNA
3032	chr12	26267329	26268028	+	0	NA	Intergenic	Intergenic	10292	NM_030762	79365	Hs.177841	NM_030762	ENSG00000123095	BHLHE41	BHLHB3|DEC2|SHARP1|hDEC2	basic helix-loop-helix family member e41	protein-coding
5857	chr17	49784626	49785356	+	0	NA	intron (NM_001082533, intron 5 of 9)	intron (NM_001082533, intron 5 of 9)	272203	NR_146897	105371828	Hs.640153	NR_146897		LINC02073	-	long intergenic non-protein coding RNA 2073	ncRNA
4233	chr14	32161320	32162248	+	0	NA	intron (NR_120408, intron 6 of 9)	intron (NR_120408, intron 6 of 9)	-21991	NM_001201574	80224	Hs.288981	NM_025152	ENSG00000151413	NUBPL	C14orf127|IND1|MC1DN21|huInd1	nucleotide binding protein like	protein-coding
5652	chr17	15961489	15961948	+	0	NA	intron (NM_006311, intron 38 of 45)	intron (NM_006311, intron 38 of 45)	58580	NM_001271420	54902	Hs.462316	NM_017775	ENSG00000011295	TTC19	2010204O13Rik|MC3DN2	tetratricopeptide repeat domain 19	protein-coding
12536	chr6	104850218	104851116	+	0	NA	Intergenic	Intergenic	456754	NM_001321083	57531	Hs.434340	NM_020771	ENSG00000085382	HACE1	SPPRS	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1	protein-coding
537	chr1	74808671	74809720	+	0	NA	intron (NM_015978, intron 9 of 24)	intron (NM_015978, intron 9 of 24)	108124	NM_015978	51086	Hs.480085	NM_015978	ENSG00000116783	TNNI3K	CARK|CCDD	TNNI3 interacting kinase	protein-coding
3565	chr12	123168840	123169280	+	0	NA	Intergenic	Intergenic	11486	NR_162150	113218511		NR_162150		MIR9902-2	-	microRNA 9902-2	ncRNA
11182	chr5	52024834	52025552	+	0	NA	Intergenic	Intergenic	-58557	NM_015946	53918	Hs.644352	NM_015946	ENSG00000152684	PELO	CGI-17|PRO1770	pelota mRNA surveillance and ribosome rescue factor	protein-coding
957	chr1	176483874	176485148	+	0	NA	intron (NM_020318, intron 1 of 22)	L2b|LINE|L2	52200	NM_021936	60676	Hs.187284	NM_020318	ENSG00000116183	PAPPA2	PAPP-A2|PAPP-E|PAPPE|PLAC3	pappalysin 2	protein-coding
4134	chr13	108471212	108472044	+	0	NA	intron (NR_046848, intron 1 of 1)	L2a|LINE|L2	16178	NR_046848	100874375	Hs.653972	NR_046848		FAM155A-IT1	-	FAM155A intronic transcript 1	ncRNA
