PeakID (cmd=annotatePeaks.pl FOXA2_PE_peaks_hg19.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
29467	chr10	124018275	124019275	+	0	NA	Intergenic	Intergenic	-12036	NM_001318189	118663	Hs.422466	NM_144587	ENSG00000138152	BTBD16	C10orf87	BTB domain containing 16	protein-coding
7640	chr2	100658078	100659078	+	0	NA	intron (NM_001025108, intron 2 of 23)	L2a|LINE|L2	63467	NM_001025108	3899	Hs.444414	NM_002285	ENSG00000144218	AFF3	LAF4|MLLT2-like	AF4/FMR2 family member 3	protein-coding
36376	chr13	52979589	52980589	+	0	NA	intron (NM_018676, intron 1 of 4)	CpG	218	NM_018676	55901	Hs.325667	NM_018676	ENSG00000136114	THSD1	TMTSP|UNQ3010	thrombospondin type 1 domain containing 1	protein-coding
36635	chr13	103306814	103307814	+	0	NA	intron (NM_001330588, intron 24 of 29)	intron (NM_001330588, intron 24 of 29)	39557	NM_001010977	196541	Hs.508623	NM_001010977	ENSG00000139780	METTL21C	C13orf39	methyltransferase like 21C	protein-coding
47922	chr18	48310867	48311867	+	0	NA	Intergenic	Intergenic	35019	NM_001369515	83876	Hs.30495	NM_031939	ENSG00000134042	MRO	B29|C18orf3	maestro	protein-coding
9387	chr2	235744641	235745641	+	0	NA	Intergenic	Intergenic	-115520	NM_014521	23677	Hs.516777	NM_014521	ENSG00000130147	SH3BP4	BOG25|TTP	SH3 domain binding protein 4	protein-coding
5807	chr2	2567725	2568725	+	0	NA	Intergenic	MIRc|SINE|MIR	-233178	NM_001303052	23040	Hs.434418	NM_015025	ENSG00000186487	MYT1L	MRD39|NZF1|ZC2H2C2|ZC2HC4B|myT1-L	myelin transcription factor 1 like	protein-coding
22155	chr7	157818600	157819600	+	0	NA	intron (NM_001308268, intron 11 of 22)	intron (NM_001308268, intron 11 of 22)	171823	NR_038966	100506585	Hs.661265	NR_038966		LOC100506585	-	uncharacterized LOC100506585	ncRNA
1014	chr1	15372779	15373779	+	0	NA	intron (NM_001370231, intron 5 of 8)	intron (NM_001370231, intron 5 of 8)	100864	NM_001017999	23254	Hs.368823	NM_015209	ENSG00000189337	KAZN	KAZ	kazrin, periplakin interacting protein	protein-coding
36760	chr13	111856036	111857036	+	0	NA	intron (NM_001320853, intron 1 of 19)	intron (NM_001320853, intron 1 of 19)	1129	NM_001320853	8874	Hs.508738	NM_003899	ENSG00000102606	ARHGEF7	BETA-PIX|COOL-1|COOL1|Nbla10314|P50|P50BP|P85|P85COOL1|P85SPR|PAK3|PIXB	Rho guanine nucleotide exchange factor 7	protein-coding
7438	chr2	86238489	86239489	+	0	NA	Intergenic	Intergenic	94020	NM_015425	25885	Hs.531818	NM_015425	ENSG00000068654	POLR1A	A190|AFDCIN|RPA1|RPA194|RPO1-4|RPO14	RNA polymerase I subunit A	protein-coding
35007	chr12	113753658	113754658	+	0	NA	intron (NM_001330466, intron 9 of 14)	intron (NM_001330466, intron 9 of 14)	18756	NM_001358345	80024	Hs.286194	NM_024959	ENSG00000089060	SLC8B1	NCKX6|NCLX|SLC24A6	solute carrier family 8 member B1	protein-coding
11254	chr3	72644421	72645421	+	0	NA	Intergenic	MamRep38|DNA|hAT	68479	NR_135531	105377162	Hs.123457	NR_135531		LOC105377162	-	uncharacterized LOC105377162	ncRNA
45931	chr17	61783315	61784315	+	0	NA	intron (NR_156741, intron 9 of 11)	intron (NR_156741, intron 9 of 11)	6117	NR_046273	729683	Hs.534931	NR_046273		LOC729683	-	uncharacterized LOC729683	ncRNA
14131	chr4	159823442	159824442	+	0	NA	intron (NM_001366843, intron 17 of 17)	L1PA7|LINE|L1	96951	NM_001323916	57600	Hs.652441	NM_020840	ENSG00000052795	FNIP2	FNIPL|MAPO1	folliculin interacting protein 2	protein-coding
46996	chr17	79313419	79314419	+	0	NA	Intergenic	Intergenic	-30871	NR_038080	284185	Hs.631762	NM_178519		LINC00482	C17orf55	long intergenic non-protein coding RNA 482	ncRNA
53407	chr20	56354214	56355214	+	0	NA	Intergenic	L2a|LINE|L2	-68122	NM_199171	56937	Hs.517155	NM_020182	ENSG00000124225	PMEPA1	STAG1|TMEPAI	prostate transmembrane protein, androgen induced 1	protein-coding
39452	chr15	57998413	57999413	+	0	NA	promoter-TSS (NM_015532)	promoter-TSS (NM_015532)	1	NM_015532	81488	Hs.437256	NM_015532	ENSG00000255529	POLR2M	GCOM1|GRINL1A|Gdown|Gdown1	RNA polymerase II subunit M	protein-coding
54512	chr21	45720063	45721063	+	0	NA	intron (NM_002626, intron 1 of 21)	CpG	627	NM_001002021	5211	Hs.255093	NM_002626	ENSG00000141959	PFKL	ATP-PFK|PFK-B|PFK-L	phosphofructokinase, liver type	protein-coding
24061	chr8	140994342	140995342	+	0	NA	intron (NM_001160372, intron 19 of 22)	intron (NM_001160372, intron 19 of 22)	115792	NR_144431	359809	Hs.26814	NR_144431	ENSG00000282164	PEG13	-	paternally expressed 13	ncRNA
29661	chr10	128375395	128376395	+	0	NA	Intergenic	Intergenic	-16816	NR_146939	118611	Hs.587663	NM_001004298	ENSG00000154493	C10orf90	FATS|bA422P15.2	chromosome 10 open reading frame 90	protein-coding
13970	chr4	140586629	140587629	+	0	NA	5' UTR (NM_002413, exon 1 of 5)	5' UTR (NM_002413, exon 1 of 5)	156	NM_001204368	4258	Hs.81874	NM_002413	ENSG00000085871	MGST2	GST2|MGST-II	microsomal glutathione S-transferase 2	protein-coding
25807	chr9	126247442	126248442	+	0	NA	promoter-TSS (NR_106972)	promoter-TSS (NR_106972)	-41	NR_106972	102465688		NR_106972	ENSG00000274932	MIR7150	hsa-mir-7150	microRNA 7150	ncRNA
23062	chr8	38627608	38628608	+	0	NA	intron (NM_001352804, intron 1 of 10)	intron (NM_001352804, intron 1 of 10)	13315	NM_001352797	6867	Hs.279245	NM_006283	ENSG00000147526	TACC1	Ga55	transforming acidic coiled-coil containing protein 1	protein-coding
52556	chr20	34042695	34043695	+	0	NA	promoter-TSS (NM_007186)	promoter-TSS (NM_007186)	-224	NM_007186	11190	Hs.443976	NM_007186	ENSG00000126001	CEP250	C-NAP1|CEP2|CNAP1|CRDHL2	centrosomal protein 250	protein-coding
5815	chr2	2853172	2854172	+	0	NA	Intergenic	Intergenic	276126	NR_110228	101927554	Hs.638446	NR_110228	ENSG00000234423	LINC01250	-	long intergenic non-protein coding RNA 1250	ncRNA
898	chr1	11844588	11845588	+	0	NA	TTS (NM_005957)	TTS (NM_005957)	-5412	NR_126000	102724659	Hs.737635	NR_126000	ENSG00000177553	LOC102724659	-	uncharacterized LOC102724659	ncRNA
56247	chr22	45705489	45706489	+	0	NA	non-coding (NR_146323, exon 2 of 12)	non-coding (NR_146323, exon 2 of 12)	174	NM_017911	55007	Hs.265018	NM_017911	ENSG00000100376	FAM118A	C22orf8	family with sequence similarity 118 member A	protein-coding
25930	chr9	129268778	129269778	+	0	NA	TTS (NM_033446)	TTS (NM_033446)	-96495	NR_045006	641373	Hs.742606	NR_045006		NRON	NCRNA00194	non-coding repressor of NFAT	ncRNA
43769	chr17	2831446	2832446	+	0	NA	intron (NM_001100398, intron 3 of 23)	intron (NM_001100398, intron 3 of 23)	37243	NR_110818	101927911	Hs.626373	NR_110818	ENSG00000262884	LOC101927911	-	uncharacterized LOC101927911	ncRNA
42084	chr16	50972865	50973865	+	0	NA	Intergenic	Intergenic	-78304	NR_110913	101927334	Hs.555184	NR_110913	ENSG00000261637	LINC02127	-	long intergenic non-protein coding RNA 2127	ncRNA
32113	chr11	72451388	72452388	+	0	NA	intron (NM_001040118, intron 1 of 34)	intron (NM_001040118, intron 1 of 34)	11546	NM_001040118	116985	Hs.503165	NM_015242	ENSG00000186635	ARAP1	CENTD2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	protein-coding
30147	chr11	864054	865054	+	0	NA	intron (NM_001025238, intron 4 of 7)	intron (NM_001025238, intron 4 of 7)	20108	NM_001025237	7106	Hs.654836	NM_003271	ENSG00000214063	TSPAN4	NAG-2|NAG2|TETRASPAN|TM4SF7|TSPAN-4	tetraspanin 4	protein-coding
25488	chr9	110881461	110882461	+	0	NA	Intergenic	Intergenic	-629911	NM_001314052	9314	Hs.376206	NM_004235	ENSG00000136826	KLF4	EZF|GKLF	Kruppel like factor 4	protein-coding
3824	chr1	153232791	153233791	+	0	NA	intron (NM_000427, intron 1 of 1)	intron (NM_000427, intron 1 of 1)	1128	NM_000427	4014	Hs.251680	NM_000427	ENSG00000203782	LOR	-	loricrin	protein-coding
52386	chr20	30220539	30221539	+	0	NA	Intergenic	Intergenic	-4676	NM_032609	84701	Hs.277101	NM_032609	ENSG00000131055	COX4I2	COX4|COX4-2|COX4B|COX4L2|COXIV-2|dJ857M17.2	cytochrome c oxidase subunit 4I2	protein-coding
17408	chr6	29648484	29649484	+	0	NA	promoter-TSS (NM_001109809).5	promoter-TSS (NM_001109809).5	-55	NM_001366333	346171	Hs.156326	NM_001109809	ENSG00000204644	ZFP57	C6orf40|TNDM1|ZNF698|bA145L22|bA145L22.2	ZFP57 zinc finger protein	protein-coding
32805	chr11	117931856	117932856	+	0	NA	intron (NM_001354434, intron 1 of 5)	intron (NM_001354434, intron 1 of 5)	-15371	NM_001173551	56649	Hs.161985	NM_019894	ENSG00000137648	TMPRSS4	CAPH2|MT-SP2|TMPRSS3	transmembrane serine protease 4	protein-coding
6360	chr2	23751280	23752280	+	0	NA	intron (NM_052920, intron 2 of 13)	intron (NM_052920, intron 2 of 13)	143730	NM_052920	114818	Hs.130593	NM_025067	ENSG00000119771	KLHL29	KBTBD9	kelch like family member 29	protein-coding
20543	chr7	50861044	50862044	+	0	NA	promoter-TSS (NM_001350815)	promoter-TSS (NM_001350815)	-394	NM_001371008								
28709	chr10	97195055	97196055	+	0	NA	intron (NM_001034954, intron 2 of 30)	intron (NM_001034954, intron 2 of 30)	5382	NM_001290298	10580	Hs.38621	NM_006434	ENSG00000095637	SORBS1	CAP|FLAF2|R85FL|SH3D5|SH3P12|SORB1	sorbin and SH3 domain containing 1	protein-coding
16401	chr5	173198208	173199208	+	0	NA	Intergenic	L2b|LINE|L2	19237	NR_108028	101928154	Hs.366725	NR_108028		LINC01485	-	long intergenic non-protein coding RNA 1485	ncRNA
41697	chr16	25918468	25919468	+	0	NA	intron (NM_006040, intron 1 of 1)	intron (NM_006040, intron 1 of 1)	-117590	NR_036146	100422923		NR_036146	ENSG00000265005	MIR548W	-	microRNA 548w	ncRNA
28136	chr10	73221472	73222472	+	0	NA	intron (NM_022124, intron 3 of 67)	intron (NM_022124, intron 3 of 67)	49705	NR_120672	102723377	Hs.568789	NR_120672	ENSG00000223817	CDH23-AS1	C10orf106|NCRNA00223|bA327E2.3	CDH23 antisense RNA 1	ncRNA
50301	chr19	32744515	32745515	+	0	NA	Intergenic	Intergenic	-91501	NM_014910	22847	Hs.205392	NM_014910	ENSG00000168813	ZNF507	-	zinc finger protein 507	protein-coding
21789	chr7	150652728	150653728	+	0	NA	promoter-TSS (NM_001204798)	promoter-TSS (NM_001204798)	-311	NM_172057	3757	Hs.647099	NM_000238	ENSG00000055118	KCNH2	ERG-1|ERG1|H-ERG|HERG|HERG1|Kv11.1|LQT2|SQT1	potassium voltage-gated channel subfamily H member 2	protein-coding
26932	chr9	139853922	139854922	+	0	NA	Intergenic	Intergenic	7697	NM_178536	286256	Hs.440519	NM_178536	ENSG00000184925	LCN12	-	lipocalin 12	protein-coding
9077	chr2	219937267	219938267	+	0	NA	Intergenic	Intergenic	-12124	NM_002181	3549	Hs.654504	NM_002181	ENSG00000163501	IHH	BDA1|HHG2	Indian hedgehog signaling molecule	protein-coding
57350	chrX	153773947	153774947	+	0	NA	intron (NM_001042351, intron 1 of 12)	intron (NM_001042351, intron 1 of 12)	614	NM_001360016	2539	Hs.461047	NM_000402	ENSG00000160211	G6PD	G6PD1	glucose-6-phosphate dehydrogenase	protein-coding
30671	chr11	17460716	17461716	+	0	NA	intron (NR_147094, intron 10 of 37)	intron (NR_147094, intron 10 of 37)	37176	NR_147094	6833	Hs.54470	NM_000352	ENSG00000006071	ABCC8	ABC36|HHF1|HI|HRINS|MRP8|PHHI|SUR|SUR1|SUR1delta2|TNDM2	ATP binding cassette subfamily C member 8	protein-coding
13713	chr4	82643362	82644362	+	0	NA	Intergenic	Intergenic	-250801	NM_001300735	153020	Hs.591696	NM_152545	ENSG00000138670	RASGEF1B	GPIG4	RasGEF domain family member 1B	protein-coding
2157	chr1	33338037	33339037	+	0	NA	promoter-TSS (NM_001171941)	promoter-TSS (NM_001171941)	-452	NM_001171941	252995	Hs.524234	NM_153756	ENSG00000160097	FNDC5	FRCP2|irisin	fibronectin type III domain containing 5	protein-coding
34519	chr12	66122417	66123417	+	0	NA	Intergenic	CpG	-86765	NR_120433	100507065	Hs.591038	NR_120431		LOC100507065	-	uncharacterized LOC100507065	ncRNA
33011	chr11	122647570	122648570	+	0	NA	intron (NM_001363365, intron 3 of 13)	intron (NM_001363365, intron 3 of 13)	-61138	NM_019604	56253	Hs.159523	NM_019604	ENSG00000109943	CRTAM	CD355	cytotoxic and regulatory T cell molecule	protein-coding
49598	chr19	13277897	13278897	+	0	NA	Intergenic	Intergenic	17172	NM_004907	9592	Hs.501629	NM_004907	ENSG00000160888	IER2	ETR101	immediate early response 2	protein-coding
39282	chr15	42782408	42783408	+	0	NA	intron (NM_001366846, intron 1 of 21)	intron (NM_001366846, intron 1 of 21)	431	NM_001366845	64397	Hs.511143	NM_022473	ENSG00000103994	ZNF106	SH3BP3|ZFP106|ZNF474	zinc finger protein 106	protein-coding
13423	chr4	30720899	30721899	+	0	NA	promoter-TSS (NM_002589)	promoter-TSS (NM_002589)	-592	NM_001173523	5099	Hs.479439	NM_002589	ENSG00000169851	PCDH7	BH-Pcdh|BHPCDH|PPP1R120	protocadherin 7	protein-coding
40292	chr15	79205940	79206940	+	0	NA	Intergenic	MER45C|DNA|hAT-Tip100	31000	NM_004390	1512	Hs.148641	NM_004390	ENSG00000103811	CTSH	ACC-4|ACC-5|ACC4|ACC5|CPSB	cathepsin H	protein-coding
40165	chr15	76135743	76136743	+	0	NA	promoter-TSS (NM_001145335)	promoter-TSS (NM_001145335)	-142	NM_001145335	92912	Hs.23033	NM_173469	ENSG00000140367	UBE2Q2	-	ubiquitin conjugating enzyme E2 Q2	protein-coding
40734	chr15	99229979	99230979	+	0	NA	intron (NM_000875, intron 1 of 20)	intron (NM_000875, intron 1 of 20)	-36029	NR_126453	104472848	Hs.349049	NR_126453		IRAIN	IGF1R-AS	IGF1R antisense imprinted non-protein coding RNA	ncRNA
54608	chr21	46728421	46729421	+	0	NA	Intergenic	Intergenic	20954	NR_026943	642852	Hs.11637	NR_026943	ENSG00000223768	LINC00205	NCRNA00205	long intergenic non-protein coding RNA 205	ncRNA
7753	chr2	106506994	106507994	+	0	NA	intron (NM_001004720, intron 3 of 3)	intron (NM_001004720, intron 3 of 3)	39191	NM_001004720	8440	Hs.529244	NM_003581	ENSG00000071051	NCK2	GRB4|NCKbeta	NCK adaptor protein 2	protein-coding
55500	chr22	36682226	36683226	+	0	NA	TTS (NR_106877)	TTS (NR_106877)	227	NR_106877	102465491		NR_106877	ENSG00000278420	MIR6819	hsa-mir-6819	microRNA 6819	ncRNA
31577	chr11	65292193	65293193	+	0	NA	exon (NM_001048218, exon 1 of 18)	exon (NM_001048218, exon 1 of 18)	139	NM_020680	57410	Hs.238839	NM_020680	ENSG00000142186	SCYL1	GKLP|HT019|NKTL|NTKL|P105|SCAR21|TAPK|TEIF|TRAP	SCY1 like pseudokinase 1	protein-coding
20778	chr7	73447361	73448361	+	0	NA	intron (NM_001278914, intron 1 of 30)	intron (NM_001278914, intron 1 of 30)	5358	NM_001278915	2006	Hs.647061	NM_000501	ENSG00000049540	ELN	ADCL1|SVAS|WBS|WS	elastin	protein-coding
31273	chr11	61339956	61340956	+	0	NA	intron (NM_001370211, intron 1 of 7)	intron (NM_001370211, intron 1 of 7)	7888	NM_004200	9066	Hs.131188	NM_004200	ENSG00000011347	SYT7	IPCA-7|IPCA7|PCANAP7|SYT-VII|SYTVII	synaptotagmin 7	protein-coding
33175	chr11	128159815	128160815	+	0	NA	Intergenic	Intergenic	81654	NR_146647	105369564	Hs.591937	NR_146647	ENSG00000272575	LINC02098	-	long intergenic non-protein coding RNA 2098	ncRNA
3280	chr1	87797008	87798008	+	0	NA	promoter-TSS (NM_001369491)	promoter-TSS (NM_001369491)	81	NM_001369491	8543	Hs.436792	NM_006769	ENSG00000143013	LMO4	-	LIM domain only 4	protein-coding
18748	chr6	134373007	134374007	+	0	NA	intron (NM_145176, intron 1 of 4)	intron (NM_145176, intron 1 of 4)	255	NM_145176	154091	Hs.486508	NM_145176	ENSG00000146411	SLC2A12	GLUT12|GLUT8	solute carrier family 2 member 12	protein-coding
22941	chr8	36583183	36584183	+	0	NA	Intergenic	L1PA6|LINE|L1	-58209	NM_001031836	157855	Hs.13861	NM_001031836	ENSG00000215262	KCNU1	KCNMC1|KCa5|KCa5.1|Kcnma3|Slo3	potassium calcium-activated channel subfamily U member 1	protein-coding
11386	chr3	113043904	113044904	+	0	NA	intron (NM_001164496, intron 28 of 34)	AluYc|SINE|Alu	-78441	NR_046728	100874029	Hs.599665	NR_046728	ENSG00000243849	CFAP44-AS1	WDR52-AS1	CFAP44 antisense RNA 1	ncRNA
47446	chr18	13397638	13398638	+	0	NA	intron (NM_181482, intron 3 of 5)	intron (NM_181482, intron 3 of 5)	29395	NR_040031	100288122	Hs.646264	NR_040031	ENSG00000267690	LDLRAD4-AS1	-	LDLRAD4 antisense RNA 1	ncRNA
8585	chr2	171386452	171387452	+	0	NA	intron (NR_045682, intron 31 of 35)	intron (NR_045682, intron 31 of 35)	-179499	NR_110576	101929753	Hs.534101	NR_110576		MYO3B-AS1	-	MYO3B antisense RNA 1	ncRNA
25708	chr9	124327084	124328084	+	0	NA	Intergenic	L2b|LINE|L2	-1797	NM_032552	153090	Hs.522378	NM_032552	ENSG00000136848	DAB2IP	AF9Q34|AIP-1|AIP1|DIP1/2	DAB2 interacting protein	protein-coding
946	chr1	12578577	12579577	+	0	NA	Intergenic	Intergenic	11777	NR_003022	677882	Hs.658450	NR_003022	ENSG00000266079	SNORA59B	ACA59	small nucleolar RNA, H/ACA box 59B	snoRNA
20084	chr7	27169273	27170273	+	0	NA	exon (NM_002141, exon 1 of 2)	exon (NM_002141, exon 1 of 2)	603	NM_002141	3201	Hs.533357	NM_002141	ENSG00000197576	HOXA4	HOX1|HOX1D	homeobox A4	protein-coding
36095	chr13	28554099	28555099	+	0	NA	intron (NM_001105577, intron 1 of 1)	CpG	8175	NM_001105577	646625	Hs.705356	NM_001105577	ENSG00000183463	URAD	PRHOXNB	ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase	protein-coding
53717	chr20	61460057	61461057	+	0	NA	intron (NM_001853, intron 19 of 31)	intron (NM_001853, intron 19 of 31)	12155	NM_001853	1299	Hs.716639	NM_001853	ENSG00000092758	COL9A3	DJ885L7.4.1|EDM3|IDD|MED	collagen type IX alpha 3 chain	protein-coding
34053	chr12	49458268	49459268	+	0	NA	non-coding (NR_130123, exon 7 of 7)	non-coding (NR_130123, exon 7 of 7)	4994	NM_001303126	121268	Hs.159013	NM_144593	ENSG00000167550	RHEBL1	RHEBL1c	RHEB like 1	protein-coding
39870	chr15	69896035	69897035	+	0	NA	intron (NR_126438, intron 1 of 3)	intron (NR_126438, intron 1 of 3)	11996	NR_126437	104472713	Hs.430824	NR_126437	ENSG00000245750	PCAT29	-	prostate cancer associated transcript 29	ncRNA
19277	chr6	168498633	168499633	+	0	NA	Intergenic	Intergenic	-16896	NR_110312	79981	Hs.266746	NM_024919	ENSG00000153303	FRMD1	bA164L23.1	FERM domain containing 1	protein-coding
54891	chr22	20242855	20243855	+	0	NA	intron (NM_023004, intron 1 of 1)	intron (NM_023004, intron 1 of 1)	-6621	NR_031618	100302118		NR_031618	ENSG00000221039	MIR1286	MIRN1286|hsa-mir-1286|mir-1286	microRNA 1286	ncRNA
10295	chr3	17055803	17056803	+	0	NA	exon (NM_015184, exon 3 of 6)	exon (NM_015184, exon 3 of 6)	81615	NR_037465	100500913		NR_037465	ENSG00000283885	MIR3714	-	microRNA 3714	ncRNA
13373	chr4	22358310	22359310	+	0	NA	Intergenic	L1P4a|LINE|L1	-17521	NR_037877	100505912	Hs.270471	NR_037877		LOC100505912	-	uncharacterized LOC100505912	ncRNA
41059	chr16	1727481	1728481	+	0	NA	promoter-TSS (NM_144570)	promoter-TSS (NM_144570)	-299	NM_144570	90861	Hs.513261	NM_144570	ENSG00000206053	JPT2	C16orf34|HN1L|L11	Jupiter microtubule associated homolog 2	protein-coding
12166	chr3	171178123	171179123	+	0	NA	promoter-TSS (NM_001161560)	promoter-TSS (NM_001161560)	-426	NR_027767	23043	Hs.34024	NM_015028	ENSG00000154310	TNIK	MRT54	TRAF2 and NCK interacting kinase	protein-coding
1983	chr1	30092972	30093972	+	0	NA	Intergenic	Intergenic	-416846	NR_110758	101928460	Hs.434659	NR_110758	ENSG00000230523	LINC01756	-	long intergenic non-protein coding RNA 1756	ncRNA
54417	chr21	44782820	44783820	+	0	NA	Intergenic	Intergenic	-1091	NR_131902	101928399	Hs.517319	NR_131902	ENSG00000237989	LINC01679	TCONS_00029157	long intergenic non-protein coding RNA 1679	ncRNA
44039	chr17	7533182	7534182	+	0	NA	intron (NM_001040, intron 1 of 7)	intron (NM_001040, intron 1 of 7)	229	NM_001146279	6462	Hs.632235	NM_001040	ENSG00000129214	SHBG	ABP|SBP|TEBG	sex hormone binding globulin	protein-coding
14001	chr4	141532726	141533726	+	0	NA	Intergenic	Intergenic	31008	NR_077215	644962	Hs.676500	NR_077215		TNRC18P1	-	trinucleotide repeat containing 18 pseudogene 1	pseudo
25091	chr9	92477730	92478730	+	0	NA	Intergenic	Intergenic	223532	NR_024280	100129066	Hs.125947	NR_024280	ENSG00000237372	UNQ6494	-	uncharacterized LOC100129066	ncRNA
17456	chr6	30811425	30812425	+	0	NA	intron (NR_134610, intron 2 of 2)	intron (NR_134610, intron 2 of 2)	4011	NR_134610	105375014	Hs.551770	NR_134610	ENSG00000237923	LINC02570	-	long intergenic non-protein coding RNA 2570	ncRNA
55900	chr22	41727883	41728883	+	0	NA	intron (NM_017590, intron 7 of 22)	intron (NM_017590, intron 7 of 22)	-30010	NM_001317930	5905	Hs.183800	NM_002883	ENSG00000100401	RANGAP1	Fug1|RANGAP|SD	Ran GTPase activating protein 1	protein-coding
31609	chr11	65630972	65631972	+	0	NA	intron (NM_025128, intron 10 of 15)	intron (NM_025128, intron 10 of 15)	3568	NM_025128	80198	Hs.288798	NM_025128	ENSG00000172732	MUS81	SLX3	MUS81 structure-specific endonuclease subunit	protein-coding
9315	chr2	233750661	233751661	+	0	NA	intron (NM_019850, intron 9 of 14)	intron (NM_019850, intron 9 of 14)	10619	NR_144372	389084	Hs.657509	NM_206895	ENSG00000182600	SNORC	ASCL830|C2orf82|UNQ830	secondary ossification center associated regulator of chondrocyte maturation	protein-coding
37354	chr14	53417728	53418728	+	0	NA	promoter-TSS (NM_001134999)	promoter-TSS (NM_001134999)	-413	NM_001134999	10979	Hs.509343	NM_006832	ENSG00000073712	FERMT2	KIND2|MIG2|PLEKHC1|UNC112|UNC112B|mig-2	fermitin family member 2	protein-coding
10661	chr3	46758732	46759732	+	0	NA	exon (NM_013270, exon 1 of 6)	exon (NM_013270, exon 1 of 6)	127	NM_013270	29122	Hs.120365	NM_013270	ENSG00000283706	PRSS50	CT20|TSP50	serine protease 50	protein-coding
17841	chr6	37663240	37664240	+	0	NA	intron (NM_153487, intron 1 of 16)	intron (NM_153487, intron 1 of 16)	1919	NM_153487	266727	Hs.437993	NM_153487	ENSG00000112139	MDGA1	GPIM|MAMDC3	MAM domain containing glycosylphosphatidylinositol anchor 1	protein-coding
1193	chr1	17843019	17844019	+	0	NA	Intergenic	MIR|SINE|MIR	-22674	NR_137288	55160	Hs.443460	NM_018125	ENSG00000074964	ARHGEF10L	GrinchGEF	Rho guanine nucleotide exchange factor 10 like	protein-coding
44392	chr17	17622207	17623207	+	0	NA	intron (NM_030665, intron 1 of 5)	L2a|LINE|L2	37935	NM_030665	10743	Hs.655395	NM_030665	ENSG00000108557	RAI1	SMCR|SMS	retinoic acid induced 1	protein-coding
37034	chr14	21493570	21494570	+	0	NA	promoter-TSS (NM_201536)	promoter-TSS (NM_201536)	-135	NM_201537	57447	Hs.525205	NM_016250	ENSG00000165795	NDRG2	SYLD	NDRG family member 2	protein-coding
7901	chr2	113371820	113372820	+	0	NA	Intergenic	L1PA7|LINE|L1	29437	NR_033871	400999	Hs.585221	NR_033871		FLJ42351	-	uncharacterized LOC400999	ncRNA
39352	chr15	49102307	49103307	+	0	NA	intron (NM_014985, intron 1 of 25)	CpG	459	NM_014985	22995	Hs.443005	NM_014985	ENSG00000103995	CEP152	MCPH4|MCPH9|SCKL5	centrosomal protein 152	protein-coding
51610	chr19	55676817	55677817	+	0	NA	exon (NM_001256714, exon 3 of 12)	exon (NM_001256714, exon 3 of 12)	664	NM_001256715	352909	Hs.351582	NM_178837	ENSG00000167646	DNAAF3	C19orf51|CILD2|DAB1|PCD|PF22	dynein axonemal assembly factor 3	protein-coding
