	ARNT2	ARX	ASCL1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	HIC1	HLF	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE										MUC15 MUC5AC				HMGB3 MUC15																										
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION																																					AGT LTF			
GO_POSITIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT				HSPA2 KCNJ11																									CACNG4 PLCG2 RGS9					AGT GAL PLCG2						AGT KCNJ11
GO_POSITIVE_REGULATION_OF_ION_TRANSPORT				HSPA2 KCNJ11					CHRNB2 HSPA2													DRD2 SCN1B SLC38A3			DRD2 HSPA2 PLCG2 SCN1B	ADORA2A HSPA2			CACNG4 DRD2 PLCG2 RGS9		AGT DRD2 SCN1B			ADORA2A AGT GAL PLCG2						AGT KCNJ11 SCN1B
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION						MDK SOCS1																			MDK SOCS1 SOX4													DOCK8 SOCS1		
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION						MDK SOCS1																			MDK SOCS1 SOX4				MDK SOCS1 TOX					MDK SOCS1						MDK SOCS1
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION		CD99L2 DOCK8																																						CD99L2 MDK
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION						MDK SOCS1																			MAD2L2 MDK SOCS1 SOX4				MDK SOCS1 TOX									DOCK8 SOCS1		MAD2L2 MDK SOCS1
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION						MDK SOCS1																			MDK SOCS1 SOX4				MDK SOCS1 TOX					MDK SOCS1						MDK SOCS1
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION		CD99L2 DOCK8																																						
GO_POSITIVE_REGULATION_OF_MAPK_CASCADE																																DRD2 GADD45G TP73								
GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY																	NTRK1 TP73															GADD45G TP73								
GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE																										HSPA2 SMOC2														
GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION				GRHL3 HSPA2 KCNJ11 NTRK1 SOCS1 SYNGR3									AGT BEX1 RGS4 ST18											ARHGAP9 CSF1R EPHB3 GRHL3 HSPA2 LTF PROX1 SYNGR3	ARHGAP9 CD200 CLPS DRD2 FLT1 HSPA2 PLCG2 PROX1 RGS4 SOCS1 TP73		DOCK8 GADD45G HSPA2		CACNG4 DRD2 FLT1 GRHL3 PLCG2 RGS9 SOCS1 ST18							NEUROG3 RGS16 RGS4 TP73	AGT BEX1 LTF			
GO_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM																															AGT MDK			AGT MDK						AGT MDK
GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS			ACTN3 DPYSL3 FFAR2 FLT1 GPC2 PPP1R16B SCN1B SOCS1			MDK NEUROD2 NTRK1 SOCS1		CDH5 GADD45G SLITRK6 TOX						DRD2 ENPP2 EPHB3 FLT1 SPARC UCP2	DLL1 GAL GPC2 RGS4 SLITRK6 UCP2	CHGA NTRK1 PROX1 SPARC VASH2								ATOH8 CDH5 CSF1R EPHB3 LTF PROX1	ACTN3 ATOH8 CD200 CDH5 DLL1 DRD2 FLT1 MAD2L2 MDK PLCG2 PROX1 RGS4 SCN1B SERPINI1 SMOC2 SOCS1 SOX4 SPON2 TP73				DRD2 FLT1 GPC2 MDK PLCG2 SERPINI1 SOCS1 SPON2 TOX		AGT CHGA DRD2 ENPP2 MAP6 MDK NEUROD2 RGS4 SCN1B SLITRK6 UCP2			ADORA2A AGT CDH5 GAL GPC2 MAP6 MDK NEUROD1 NEUROG3 PLCG2 SOCS1		NEUROG3 RGS4 SCN1B TP73	AGT LTF PPP1R16B SOX4			ACTN3 AGT ATOH8 CAMK2B MAD2L2 MAP6 MDK SCN1B SOCS1 SPON2
GO_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT																									ACTN3 DLL1															
GO_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT			DPYSL3 GPC2 SCN1B			MDK NEUROD2 NTRK1	AGT GPC2 NEUROD2 SCN1B	SLITRK6 TOX									EPHB3 NTRK1 SLITRK6 TP73					DRD2 EPHB3 SCN1B	DPYSL3 DRD2 SLITRK6		DRD2 MDK PROX1 SCN1B SERPINI1 TP73				DRD2 GPC2 MDK SERPINI1 TOX		AGT DRD2 MAP6 MDK NEUROD2 SCN1B SLITRK6	DRD2 SLITRK6 TP73		AGT GPC2 MAP6 MDK NEUROD1 NEUROG3		NEUROG3 SCN1B TP73				AGT CAMK2B MAP6 MDK SCN1B
GO_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION														DLL4 DRD2										DLL4 PROX1	DLL4 DRD2 MDK PROX1				DLL4 DRD2 MDK TOX		DRD2 MDK									
GO_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION			DPYSL3 GPC2 SCN1B			MDK NEUROD2 NTRK1	AGT GPC2 NEUROD2 SCN1B						AGT MAP6			NTRK1 PROX1									MDK PROX1 SCN1B SERPINI1				GPC2 MDK SERPINI1 TOX		AGT MAP6 MDK NEUROD2 SCN1B			AGT GPC2 MAP6 MDK NEUROD1 NEUROG3		NEUROG3 SCN1B				AGT CAMK2B MAP6 MDK SCN1B
GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT			DPYSL3 GPC2 SCN1B	MAP6 NTRK1		MDK NTRK1	AGT GPC2 SCN1B						AGT MAP6												MDK SCN1B SERPINI1				GPC2 MDK SERPINI1 TOX		AGT MAP6 MDK SCN1B			AGT GPC2 MAP6 MDK						AGT CAMK2B MAP6 MDK SCN1B
GO_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION																																								CD99L2 MDK
GO_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY																																					AGT LTF			
GO_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY																	NKD1 SFRP1																							
GO_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY																									DLL1 DLL4															
GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS													AGT BEX1 LMX1B MLLT11 ST18																DRD2 GRHL3 LMX1B MDK ST18 TOX ZCCHC12 ZCCHC18								AGT BEX1 SOX4			
GO_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION																									MDK TP73															
GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT																																		ADORA2A AGT						
GO_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION		GDF10 LEFTY1																											GDF10 LEFTY1											
GO_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION																									DRD2 SOX4															
GO_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION																										ADORA2A SOX4														
GO_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION																																								AGT CRLF1
GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS				HSPA2 LEFTY1 MAD2L2 NTRK1 SOCS1										DRD2 ENPP2 EPHB3 FLT1								CRLF1 DRD2 EPHB3 LTF		CDH5 CSF1R EPHB3 HSPA2 LEFTY1 LTF PROX1	CDH5 CRLF1 DRD2 FLT1 GDF10 HSPA2 MAD2L2 PROX1 SH3RF3 SOCS1 TP73		CDH5 GADD45G HSPA2		DRD2 FLT1 GDF10 LEFTY1 SH3RF3 SOCS1								AGT LTF PPP1R16B			
GO_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE																									MAD2L2 SPON2															MAD2L2 SPON2
GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY						NTRK1 SOCS1																		CSF1R LTF PROX1	DRD2 FLT1 PROX1 SOCS1 TP73							DRD2 GADD45G TP73					AGT LTF			
GO_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS																								CDH5 CSF1R HSPA2 LEFTY1 LTF PROX1	CBFA2T3 CDH5 CRLF1 DRD2 FLT1 GDF10 HSPA2 MAD2L2 PROX1 SH3RF3 SOCS1 SOX4 TP73		CDH5 GADD45G HSPA2		DRD2 FLT1 GDF10 HECW2 LEFTY1 SH3RF3 SOCS1 ST18								AGT LTF PPP1R16B SOX4			
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS				HSPA2 LEFTY1 MAD2L2 NTRK1 SOCS1																				CDH5 CSF1R HSPA2 LEFTY1 LTF PROX1	CDH5 CRLF1 DRD2 FLT1 GDF10 HSPA2 MAD2L2 PROX1 SH3RF3 SOCS1 SOX4 TP73		CDH5 GADD45G HSPA2		DRD2 FLT1 GDF10 LEFTY1 SH3RF3 SOCS1								AGT LTF PPP1R16B SOX4			
GO_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY										CSF1R LTF PROX1						NTRK1 PROX1								CSF1R LTF PROX1								GADD45G TP73					AGT LTF			
GO_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION																									DRD2 PLCG2				DRD2 PLCG2											
GO_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS																									DRD2 PLCG2				DRD2 PLCG2											
GO_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT							AGT AKR1B1										AKR1B1 CRLF1								CRLF1 SOCS1						AGT AKR1B1			AGT AKR1B1 CSH1 SOCS1				CSH1 SOCS1		AGT AKR1B1 CRLF1 SOCS1
GO_POSITIVE_REGULATION_OF_RENAL_SODIUM_EXCRETION																															AGT DRD2			ADORA2A AGT						
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS														HMGB3 MUC15																										
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS																																								AGT C2CD4A HMGB3 MDK PDE2A
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING																									MDK SMOC2															
GO_POSITIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS													AGT BEX1 LMX1B MLLT11 ST18									DRD2 MLLT11 NHLH1 SLC38A3							DRD2 GRHL3 LMX1B MDK ST18 ZCCHC12 ZCCHC18								AGT BEX1 SOX4			
GO_POSITIVE_REGULATION_OF_SECRETION																								CACNA1H CADPS CSF1R		ADORA2A SOX4						CADPS DRD2		ADORA2A AGT GAL RFX6			AGT SOX4		CSF1R GAL	
GO_POSITIVE_REGULATION_OF_SIGNALING		GADD45G GDF10 LEFTY1 MPP2 RGS4 TMEM198		CDKN1C LEFTY1 NTRK1 RFX6 RUNDC3A SOCS1 TMEM198			AGT AKR1B1 G0S2 MLLT11 NEUROD2 RGS4 RUNDC3A SFRP1 TMEM198								DLL1 GAL LEFTY1 PTGDR2 RGS4		AKR1B1 CRLF1 DLL1 NKD1 NTRK1 SFRP1 TP73 WNT9A			CSH2 PTGDR2 TMEM198					CDH5 CRLF1 DLL1 DLL4 DRD2 FLT1 GDF10 RGS4 SH3RF3 SMOC2 SOCS1 SOX4 TP73	ADORA2A DLL4 MLLT11 SMOC2 SOX4 TMEM198			CACNG4 DLL4 DRD2 FLT1 GDF10 LEFTY1 RGS9 SH3RF3 SOCS1 ST18		AGT AKR1B1 CHGA DRD2 MLLT11 MPP2 NEUROD2 RGS4 SCGN TMEM198	AKR1B1 DRD2 GADD45G MPP2 NKD1 TP73 WNT9A		ADORA2A AGT AKR1B1 CDH5 CSH1 GAL MLLT11 MPP2 RFX6 SOCS1			AGT LTF SOX4		CSF1R DLL4 GAL NKD1 PTP4A3 WNT9A	
GO_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY																													CACNG4 RGS9											
GO_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT																									ACTN3 DLL1															
GO_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY																	SFRP1 WNT9A																							
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION																															AGT MDK			AGT MDK						AGT MDK
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION							AGT AKR1B1						AGT MMP2																		AGT AKR1B1			AGT AKR1B1 MMP2						AGT AKR1B1
GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY																	EPHB3 NTRK1 SLITRK6																							
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		MPP2 RGS4												DRD2 MPP2															CACNG4 DRD2		DRD2 MPP2 RGS4 SCGN	DRD2 MPP2		ADORA2A MPP2						MPP2 SCGN
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II																																DRD2 NHLH1 SMAD9 TP73					BEX1 SOX4			
GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY														DRD2 EPHB3 FLT1			EPHB3 NTRK1 TP73					DRD2 EPHB3 LTF		CSF1R EPHB3 LTF PROX1	CD200 DRD2 FLT1 PROX1 SOCS1 TP73							DRD2 GADD45G TP73					AGT LTF			
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		GDF10 LEFTY1		CDKN1C LEFTY1																				CDH5 LEFTY1	CDH5 GDF10				GDF10 LEFTY1											
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT				HSPA2 KCNJ11																									CACNG4 PLCG2 RGS9					AGT GAL PLCG2						
GO_POSITIVE_REGULATION_OF_TRANSPORT				HSPA2 KCNJ11 RFX6 SYNGR3	PLTP SYNGR3												CADPS DLL1 PLTP SLC1A2 TP73					DRD2 SCN1B SLC38A3		CACNA1H CADPS CSF1R HSPA2 SYNGR3	CACNA1H DLL1 DRD2 HSPA2 PLCG2 SCN1B SOX4 TP73	ADORA2A HSPA2 SOX4								ADORA2A AGT GAL PLCG2 RFX6 SYNGR3		SCN1B TP73	AGT SOX4			
GO_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY				HSPA2 KCNJ11 SYNGR3																				HSPA2 SYNGR3	HSPA2 PLCG2				CACNG4 PLCG2 RGS9					GAL PLCG2 SYNGR3						
GO_POSITIVE_REGULATION_OF_T_CELL_MIGRATION		CD99L2 DOCK8																																						
GO_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION													AGT MMP2																					AGT MMP2						
GO_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT			FLT1 PPP1R16B																						CDH5 DLL1 FLT1 MDK SMOC2															
GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY							SFRP1 TMEM198										NKD1 SFRP1									SOX4 TMEM198														
GO_POSTSYNAPSE							FAIM2 GABRE SAMD14 SLC6A17		CHRNA3 CHRNB2					CHRNA1 CPLX1 DRD2 LZTS1 MPP2												ADORA2A BAALC KIF1A		CHRNA1 P2RX6	CACNG4 CPLX1 DRD2 GABBR2 RGS9	ANKS1B FAIM2	ANKS1B BAALC CNIH2 DRD2 FAIM2 GABRE MPP2 SAMD14	CHRNA1 DRD2 FAIM2 MPP2 SLC6A17								CNIH2 LRFN1 LZTS1 MPP2 P2RX6
GO_POSTSYNAPSE_ORGANIZATION																								EPHB3 KIF1A																CAMK2B LRFN1
GO_POSTSYNAPTIC_DENSITY_MEMBRANE				CNIH2 LRFN1																									CACNG4 RGS9											CNIH2 LRFN1
GO_POSTSYNAPTIC_MEMBRANE				CNIH2 LRFN1					CHRNA3 CHRNB2					CHRNA1 DRD2 LZTS1														CHRNA1 P2RX6	CACNG4 DRD2 GABBR2 RGS9		CNIH2 DRD2 FAIM2 GABRE	CHRNA1 DRD2 FAIM2								CNIH2 LRFN1 LZTS1 P2RX6
GO_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY									CHRNA3 CHRNB2					CHRNA1 DRD2											DRD2 GABRE						DRD2 GABRE	CHRNA1 DRD2								
GO_POSTSYNAPTIC_SIGNAL_TRANSDUCTION									CHRNA3 CHRNB2																															
GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE				CNIH2 LRFN1																								CHRNA1 P2RX6	CACNG4 RGS9											CNIH2 LRFN1 P2RX6
GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION				CHGB NOTUM SCG3																																				
GO_POTASSIUM_CHANNEL_ACTIVITY																								KCNH6 KCNK3							ABCC8 KCNH6			KCNF1 KCNK3						KCNF1 KCNJ11
GO_POTASSIUM_CHANNEL_COMPLEX																																								KCNF1 KCNJ11
GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY																								KCNH6 KCNK3							ABCC8 KCNH6			KCNF1 KCNK3						KCNF1 KCNJ11
GO_POTASSIUM_ION_TRANSPORT							KCNF1 RGS4								GAL RGS4									KCNH6 KCNK3							ABCC8 DRD2 KCNH6 RGS4			GAL KCNF1 KCNK3						
GO_PRESYNAPSE				C1QL1 PDE2A SYNGR3 SYP			PDE2A SLC6A17 SYP																	CADPS KIF1A SYNGR3							DRD2 RAB26 SCGN SYP	CADPS DRD2 PDE2A SLC6A17		ADORA2A C1QL1 RAB26 SYNGR3						
GO_PRESYNAPTIC_MEMBRANE				PDE2A SYP			PDE2A SYP															DRD2 PDE2A	DRD2 SLC1A2								DRD2 SYP	DRD2 PDE2A								PDE2A SYP
GO_PROTEIN_ACYLATION																										GOLGA7B SOX4														
GO_PROTEIN_AUTOPHOSPHORYLATION														EPHB3 FLT1			EPHB3 NTRK1							CSF1R EPHB3																
GO_PROTEIN_COMPLEX_OLIGOMERIZATION																	SLC1A2 TP73															MPP2 TP73								
GO_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY																							MRPL34 TMOD1							MRPL34 TMOD1				KIF19 STMN3 TMOD1						
GO_PROTEIN_CONTAINING_COMPLEX_REMODELING																															AGT PLTP									AGT PLTP
GO_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION									CHRNA3 HOPX TMOD1 TUBB4A																															
GO_PROTEIN_DEPHOSPHORYLATION			ELFN1 PPP1R16B					CDH5 PPP1R14A		CDH5 PPP1R14A PPP1R3C											PPP1R16B PPP1R3C		DRD2 PPP1R14A																	
GO_PROTEIN_DEPOLYMERIZATION																																		KIF19 STMN3 TMOD1						
GO_PROTEIN_DIMERIZATION_ACTIVITY						NEUROD2 NHLH1 NTRK1															AMBP ATOH8 GABBR2													DSCAML1 HES6 JAM3 MAPK4 NEUROD1 NEUROG3						
GO_PROTEIN_DOMAIN_SPECIFIC_BINDING				HSPA2 PDE2A SYNGR3 SYP																							HSPA2 TUBA1A												NKD1 STMN3 SYP TUBA1A	
GO_PROTEIN_HETERODIMERIZATION_ACTIVITY																																		JAM3 MAPK4 NEUROD1						
GO_PROTEIN_HOMODIMERIZATION_ACTIVITY																														AMBP SRM										
GO_PROTEIN_HOMOOLIGOMERIZATION																																		KCNF1 MPP2						KCNF1 MPP2
GO_PROTEIN_KINASE_ACTIVITY																																							CSF1R MAPK4 SBK1	
GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION																															AGT PLTP									AGT PLTP
GO_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION																													CACNG4 CPLX1		ANKS1B CNIH2 JAM3			CDH5 JAM3						
GO_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY																													CACNG4 CPLX1 FAM126A RAB26											
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE																													CACNG4 CPE CPLX1 FAM126A GPC2 RAB26											
GO_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE																													CACNG4 CPLX1											
GO_PROTEIN_LOCALIZATION_TO_SYNAPSE																													CACNG4 CPLX1		ANKS1B CNIH2									
GO_PROTEIN_MATURATION																HGFAC PCSK1																								
GO_PROTEIN_O_LINKED_GLYCOSYLATION										MUC15 MUC5AC																														
GO_PROTEIN_PHOSPHATASE_1_BINDING																					PPP1R16B PPP1R3C																			
GO_PROTEIN_PHOSPHATASE_BINDING										CDH5 CSF1R PPP1R3C											PPP1R16B PPP1R3C			CDH5 CSF1R																
GO_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING																									PLCG2 SHF															
GO_PROTEIN_POLYMERIZATION								CDH5 TMOD1	TMOD1 TUBB4A																															
GO_PROTEIN_PROCESSING																HGFAC PCSK1																								
GO_PROTEIN_TYROSINE_KINASE_ACTIVITY														EPHB3 FLT1			EPHB3 NTRK1							CSF1R EPHB3																
GO_PROTEOLYSIS													ADAMTSL2 AGT ASRGL1 HGFAC MMP2 ST18			ASRGL1 GGT5 HGFAC PCSK1 TMPRSS11E VASH2	CELA3B GGT5 HGFAC KLK12 PGA3 SFRP1 WNT9A	PGA5 SPINK4					AMBP CELA3A CELA3B KLK12 SPINK4						CPA1 CPE HECW2 MMP11 MMP2 PGA4 SERPINI1 ST18					ADAMTSL2 ADORA2A AGT CPA1 CPE DPEP1 GGT5 MMP2 PCSK1 PGA3 PGA4 TFPI2						
GO_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY																																		ADORA2A P2RX6						
GO_PYRUVATE_METABOLIC_PROCESS			ACTN3 CBFA2T3																						ACTN3 CBFA2T3															
GO_P_BODY																													MEX3A MEX3B											
GO_RECEPTOR_COMPLEX									CHRNA3 CHRNB2					CHRNA1 EPHB3 FLT1			CRLF1 EPHB3 NTRK1					CRLF1 EPHB3						CHRNA1 P2RX6												
GO_RECEPTOR_INTERNALIZATION																									DRD2 PLCG2				CACNG4 DRD2 PLCG2											
GO_RECEPTOR_LOCALIZATION_TO_SYNAPSE																													CACNG4 CPLX1		ANKS1B CNIH2									
GO_RECEPTOR_MEDIATED_ENDOCYTOSIS														DRD2 SPARC	AMBP DLL1								AMBP DRD2						CACNG4 DRD2 PLCG2											
GO_RECEPTOR_METABOLIC_PROCESS																													CACNG4 DRD2 PLCG2											
GO_RECEPTOR_REGULATOR_ACTIVITY						IL17C MDK									GAL LEFTY1 SCG2																			AGT CHGB CSH1 GAL MDK						
GO_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT							AGT AKR1B1										AKR1B1 CRLF1														AGT AKR1B1			AGT AKR1B1 CSH1 NEUROD1 SOCS1				CSH1 SOCS1		AGT AKR1B1 CRLF1 SOCS1
GO_RECYCLING_ENDOSOME										LTF TUBA1A																	DYNC1I1 TUBA1A											DYNC1I1 SYT5		
GO_REGENERATION						MDK NINJ1										NINJ1 NNMT															JAM3 MDK NINJ1							MATN2 NREP		MATN2 MDK NINJ1
GO_REGIONALIZATION																	DLL1 NKD1 SFRP1																	DSCAML1 HES6 NEUROD1					DLL4 NKD1	
GO_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS							JAM3 RGS4 SFRP1																GRHL3 TMOD1	CSF1R GRHL3 PROX1							JAM3 MDK RGS4 TMOD1									
GO_REGULATION_OF_ACTIVATION_OF_JANUS_KINASE_ACTIVITY																																		AGT SOCS1						AGT SOCS1
GO_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY																													DRD2 GABBR2											
GO_REGULATION_OF_AEROBIC_RESPIRATION			ACTN3 CBFA2T3																						ACTN3 CBFA2T3															
GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION																																		ADORA2A SOCS1						
GO_REGULATION_OF_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE							AGT RGS4						AGT RGS4																		AGT RGS4									
GO_REGULATION_OF_AMINO_ACID_TRANSPORT							AGT RGS4						AGT RGS4																		AGT RGS4			ADORA2A AGT						
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS									CHRNA3 CHRNB2 HECW2					DLL4 ENPP2 EPHB3 FLT1 LZTS1 SPARC		NKD1 PROX1 SPARC VASH2								CDH5 CSF1R DLL4 EPHB3 GRHL3 KIF1A LZTS1 PROX1 SEMA6B													AGT PPP1R16B			
GO_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS							AGT SFRP1										NKD1 SFRP1																							
GO_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT							AGT RGS4						AGT RGS4																		AGT RGS4									
GO_REGULATION_OF_ANION_TRANSPORT							AGT GABRE RGS4						AGT RGS4												GABRE RGS4						AGT GABRE RGS4			ADORA2A AGT						
GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY							AGT FAIM2 G0S2 MLLT11 SFRP1						AGT MLLT11 ST18													ADORA2A MLLT11								ADORA2A AGT ITPRIP MLLT11						
GO_REGULATION_OF_ATPASE_ACTIVITY																								HSPA2 LTF																
GO_REGULATION_OF_ATP_METABOLIC_PROCESS			ACTN3 CBFA2T3																						ACTN3 CBFA2T3															
GO_REGULATION_OF_AXONOGENESIS																								EPHB3 SEMA6B							LINGO1 MAP6									LINGO1 MAP6
GO_REGULATION_OF_BEHAVIOR																									DRD2 MDK				DRD2 MDK		DRD2 MDK			ADORA2A MDK						
GO_REGULATION_OF_BLOOD_CIRCULATION							AGT RGS4 SCN1B						AGT GNAO1 RGS4									DRD2 SCN1B		CACNA1H KCNH6 KCNK3	CACNA1H DRD2 RGS4 SCN1B						AGT CHGA DRD2 GNAO1 KCNH6 RGS4 SCN1B					RGS4 SCN1B	AGT GNAO1			AGT KCNJ11 SCN1B
GO_REGULATION_OF_BLOOD_PRESSURE																															AGT CHGA DRD2									
GO_REGULATION_OF_BODY_FLUID_LEVELS												PLCG2 TFPI2											AKR1B1 DRD2 GRHL3				AKR1B1 DOCK8					AKR1B1 DRD2 HGFAC		ADORA2A AKR1B1 P2RX6 PLCG2 TFPI2						
GO_REGULATION_OF_B_CELL_ACTIVATION																																								HMGB3 MAD2L2
GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT																									DRD2 HSPA2 PLCG2				DRD2 PLCG2 RGS9											
GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY																									DRD2 HSPA2 PLCG2				DRD2 PLCG2											
GO_REGULATION_OF_CALCIUM_ION_TRANSPORT		CAMK2B RGS4					AGT RGS4						AGT RGS4												DRD2 HSPA2 PLCG2 RGS4	ADORA2A HSPA2			DRD2 PLCG2 RGS9		AGT DRD2 RGS4			ADORA2A AGT PLCG2						
GO_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS			ACTN3 CBFA2T3																						ACTN3 CBFA2T3															
GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS			ACTN3 CBFA2T3							ACTN3 PPP1R3C																														
GO_REGULATION_OF_CARDIAC_CONDUCTION																																								AGT KCNJ11
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION															DLL1 RGS4										DLL1 RGS4															
GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT															DLL1 RGS4		DLL1 TP73								DLL1 RGS4 TP73											RGS4 TP73				
