	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05601485012580254	1	1	1	1	1	1	1	1	1	0.01854777845195843	1	1	1	1	1	1	1	1	1	1	0.0237589881985536	1	0.03666681627804813	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLATELET_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002188097675040246	0.07925263403836502	1	1	1	0.010249693289973272	1	1	1	1	1	1	1	0.07626404988651636	1	0.006996066296371617	1	0.09415981866455847	1	1	0.0011616324756481555	0.0015713085927979709	1	1	1	0.006991535114325931	0.011423533398681185	1	1	1	0.003953492500186062	1	0.037468979868761076	0.0075610611135213945	1	1	0.07815279540101705	1	0.029411902517003208	1	1	0.0008446783462227048	0.08287487830440665	1	0.07806114564703193	1	1	0.08045211862471235	1	1	0.006678096625673868	0.03467046253527717	1	1	1
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03346668798725516	0.0305645524310858	1	1	1	1	1	1	1	1	1	1	1	1	0.0065285611053607084	1	1	1	1	1	1	0.0384045911569616	1	1	1	1	1	1	1	1	0.029503911169296404	1	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1	1	1	1	1	1	1	1	1	1	1	0.095353457906308	1	1	0.02420048196440605	0.04881269880473338	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07208797807216416	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04410467146730346	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1	1	1	1	1	0.08550471066804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POTASSIUM_CHANNELS	1	1	0.020755000502548526	7.54687978776758e-10	0.026216246586510672	1	1	1	1	1	1	1	0.0031938042142058976	6.400888707958075e-10	2.6678612351505038e-05	0.012491823564590443	0.011450372402129871	0.027895718951682413	7.596107066687452e-07	1	1	1	1	1	1	0.024211028470951024	0.0021616005985175546	1	0.011450372402129871	1	0.00031587908815611243	0.0014723089975823278	1	1.590146974095319e-07	2.7132185387301888e-11	1	1.2518313984299922e-06	0.011450372402129871	1.3312402939447132e-05	1	0.0013792043541041021	1	0.001127338162339453	0.04226704304827966	1	2.722171128288764e-06	0.0003322072468725512	1	0.0008200527889922204	0.002277084363534909	1	1.3001768217613119e-06	1	1	0.05842259886255197	3.699258277478634e-08	0.005212738043133158	2.545520145602609e-05	1	1	0.0013346458117323712	0.05195389663179728	1	1	0.048056754632135545	0.00010201188015535045	0.0003744619676480099	1
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012041276206381513	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008027523855934082	1	1	1	0.010621602042156675	1	1	1	0.00978822721631245	1	1	1	1	6.466980293284852e-05	1	1	1	1	1	1	1	0.0003736359264815414	1	0.0005339641259561878	0.0037997297491194626	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	1	1	0.0011905638336021651	1	1	1	1	1	1	1	1	1	1	0.041545475049548086	0.001775820117115079	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03311089125100031	0.03688279658700133	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03244269706067138	1	1	1	1	1	0.024271882772056386	1	1	1	1	1	1	1	1	1	1
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	1	1	0.015627239625226608	1	1	1	1	1	1	1	1	1	1	0.034518789932787675	0.02031100876559566	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027446385454758304	0.030605897044017505	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026887239949280883	1	1	1	1	1	0.020064321809776464	1	1	1	1	1	1	1	1	1	1
REACTOME_PROTEIN_FOLDING	1	1	0.020102757376987523	1	1	1	1	1	1	1	1	1	1	0.07440818931598014	0.006815688729694069	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07843204830333872	1	1	1	1	1	1	1	0.057063841148732086	1	1	1	1	1	0.012557497473007606	1	1	1	1	1	1	1	1	0.007000578460414353	0.05105839894083175	1	1	1	1	1	1
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018793927025646084	1	1	1	0.05448227553528473	1	1	1	1	1	1	1	1	1	1	1	0.09666591205667996	1	1	1	1	1	1	1	1	1	1	1	0.07658161599180924	1	1	1	1	1	1	1	1	1	1	1	0.038572337892838204	1	1	0.08019204346178155	1	1	1	1	1	1	1	1	1	1
REACTOME_PTEN_REGULATION	1	0.054967320271195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08286796706204547	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RAB_GERANYLGERANYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08994626930549598	1	1	1	1	1	1	0.08549285606315138	1	1	1	1	0.028999971014898374	1	1	0.05817744406545455	1	1	1	1	1	1	1	1	1	0.022392961171399994	1	1	1	1	1	1
REACTOME_RAP1_SIGNALLING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0031715583965385985	1	1	1	1	0.01530884883794692	1	1	1	1	0.006613650411560368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01937503798840512	1	1	1	1	0.0126647390841923	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031154243207728083	1	1	1	0.021321880597804932	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06874065292909626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0904205766083499	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RECYCLING_PATHWAY_OF_L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027780700156711968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1	1	1	1	1	1	1	1	1	0.002397496222982576	1	1	1	0.027200207856636127	0.012824984756698687	1	1	1	0.06420297445407719	1	1	1	1	1	1	1	1	0.002397496222982576	1	1	0.015669170581914083	0.013736744948241064	1	1	0.022965115828790794	1	1.6934759288211865e-05	1	0.002706515122310127	1	0.016570700928665638	1	1	1	1	0.05010567375999253	1	1	1	1	1	2.0017777497383094e-05	1	1	1	1	1	0.00137991188347808	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003995688550746501	0.001775820117115079	1	1	1	0.017889789529046296	1	1	1	1	1	1	1	1	1	1	1	0.002200151998522526	0.02576684332943746	1	1	0.0033232819401362024	1	0.0005387094763530387	1	0.0029469242600289602	1	1	1	1	1	1	0.013721544808860342	1	1	1	1	1	0.00016348434935420375	1	1	1	1	1	8.91253222974342e-05	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	1	1	1	1	1	1	1	1	1	2.8959057283617362e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.8959057283617362e-05	1	1	1	0.0013908303825833634	1	1	1	1	1.6710113071027877e-08	1	0.0018804590519739817	1	1	1	1	1	1	1	1	1	1	1	1	1.619142441233734e-07	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	1	1	1	1	1	1	1	0.0017830227559717526	1	1	1	1	1	1	1	0.023089472014698464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07122756510831418	1	1	0.0072076865242935995	0.009499035671835077	1	0.002720921413289723	1	0.0077878574790503086	1	1	1	1	1	1	0.09032718979258636	1	1	1	1	1	1	1	1	0.09032718979258636	1	1	1	1	1	1	0.0719948102290151	1	0.01348835602222409	1	1	1	1
REACTOME_REGULATION_OF_INSULIN_SECRETION	1	1	0.00013816545507361333	8.593270731660496e-06	0.01258863492519613	1	1	1	1	1	1	0.00918136255369617	0.021128375170026525	0.007268347900457606	2.2248206166253226e-08	0.004754695579298085	1	0.08817927629765832	1.1305659745053376e-05	1	1	1	1	1	1	1	0.0007701770718001599	1	1	1	5.50066434401586e-07	0.0024127260463260303	1	1.1086701953266775e-05	1.8573075616368229e-06	1	0.0030960397588593036	0.04896387561992266	0.00010474504982382893	1	1	1	0.000255407540948549	2.539790125666297e-05	0.0007701770718001599	0.000540522751833139	0.0053654486802284795	1	1	1	1	1.0221981060265506e-05	1	1	5.364143731834137e-05	3.884211497662271e-06	0.05263572688631768	0.0002842062853598559	1	1	0.002219663839932551	0.031402342557603324	1	0.005524506199278356	0.00013993564306624684	0.04896387561992266	0.0012124743730612675	1
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	1	1	1	1	1	1	1	1	1	1	1	1	0.04590382869319909	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07779913776809755	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01575732286933751	1	1	1	0.010676152151230855	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07401781203400482	1	1	1	1	1	1
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009697644380833204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00921924261283169	1	1	1	1	1	1	1	1	0.012933198443743077	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RET_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02394045314799398	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04589203130551889	0.050346787913579716	1	1	1	1	1	1	1	0.04589203130551889	1	1	0.011029739612691492	1	1	0.08000828706923557	1	1	1	1	1	1	1
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	1	1	1	1	1	1	1	1	1	1	1	1	0.0612829414611622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03820236325293158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013479340622335467	1	1	1	1	1	1
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06099302941676488	0.05589797010564013	1	1	1	1	1	1	1	1	1	1	1	1	0.012412391939895628	1	1	1	1	1	1	0.06959917633669477	1	1	1	1	1	1	1	1	0.05402876102552756	1	1	1	1	1	1	1
REACTOME_RHO_GTPASE_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	0.0612829414611622	1	1	1	1	1	1	1	0.04004362682548901	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028042917981642046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08231068925358409	1	1	1
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005564795296505443	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003571088490109009	1	1	1	1	1	1	1	1	1	1
REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.450210109705147e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06099302941676488	0.05589797010564013	1	1	1	1	1	1	1	1	1	1	1	1	0.012412391939895628	1	1	1	1	1	1	0.06959917633669477	1	1	1	1	1	1	1	1	0.05402876102552756	1	1	1	1	1	1	1
REACTOME_SELECTIVE_AUTOPHAGY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07022456729680837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SEMAPHORIN_INTERACTIONS	1	1	1	0.06002008321711394	0.06002008321711394	1	1	1	1	1	1	1	1	0.07731755833101661	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05987333372213999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01759560709269614	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	0.014074938248567537	1	1	1	1	1	1	1	1	1	1	1	0.001117823319627398	0.010513020213842372	1	1	0.013286769323520353	1	1	1	1	1	1	1	0.004016152429798359	1	1	1	0.0013877352270306176	0.0012036952143417157	1	0.0017787563257144479	0.00011321997913560367	1	0.008348135074225826	1	0.0018644080522772777	1	1	1	0.0010359502573549229	1	1	0.010165295952036635	0.011224227815717303	1	1	1	1	1	1	1	0.010165295952036635	0.01898852076897617	1	0.018088250871568734	1	1	0.01853602480903027	1	1	1	0.0016799106819151977	1	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.041545475049548086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02823551404029867	0.02576684332943746	1	0.03311089125100031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013721544808860342	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR3	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03119874134774192	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02108249165123033	0.01921653134066259	1	0.024777408578205318	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010165295952036635	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03796930489935524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025755955735510594	0.02349485334570467	1	0.030225374265898552	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012483910549238697	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIALIC_ACID_METABOLISM	1	1	0.044015243927211234	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013168316521945611	1	1	1	0.0644065103371323	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05578487380007768	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	1	1	1	0.06168244514116439	1	1	1	1	1	1	1	1	1	0.08017236695425156	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08994626930549598	0.03520334220608212	1	1	0.03737579225408527	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06824195084779738	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08237487685805478	0.07566596460868436	1	0.09542577509374905	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.041818034821754724	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09355922565083796	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05226302686572315	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08994524887386324	0.08268199354023098	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04589203130551889	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09380485508454361	0.0862622749678682	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04798176632783446	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_GPCR	1	1	1	1	1	1	1	0.0018073135205920465	0.06884346228525728	1	0.08587596761838001	0.059884726039770575	1	0.016290036879476055	0.01934566513940128	1	0.08554549657898458	1	0.04205642125176767	0.06884346228525728	0.003994604095996834	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01342755044006061	1	1	1	0.003748431585955725	1	1	0.07997841038958464	1	1	1	1	0.03944050581425429	1	1	1	1	0.04141332703957523	0.08901201795710734	1	1	1	0.020704486110691978	1	1	0.023090024457976033	1	1	1	1
REACTOME_SIGNALING_BY_HEDGEHOG	1	1	1	1	0.06660110769929528	1	1	1	1	1	1	1	1	1	0.09858978229704685	1	1	1	0.060856434533206216	1	1	1	1	1	1	1	0.008226012300632024	1	1	1	0.04098042951213898	1	1	1	1	1	1	1	1	1	1	1	0.09167450505989538	1	0.008226012300632024	1	1	1	1	0.04696557771833809	1	0.053515180452894495	1	1	1	1	1	1	1	1	0.03192025487857686	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	1	1	1	1	0.08463104701971891	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	1	1	1	0.03177242544242764	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01888300725013148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09995812751624134	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NODAL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02239721087176716	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02212627554592017	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH1	1	1	1	0.0773198263396162	0.0773198263396162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08125431646093284	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07918686744513814	1	1	1	1	1	1	1	1	0.05629504911339556	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	1	1	1	1	0.050389918945693335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09623690649129524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009802404632162531	1	1
REACTOME_SIGNALING_BY_NOTCH3	1	1	1	1	0.03714772444979775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07207813822559062	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NTRKS	1	0.05150113843377657	1	0.05076746704689983	1	1	1	1	1	1	1	1	1	1	0.004829753318439045	1	1	1	0.04338261217415218	1	0.03698051133324587	1	0.007417015876351907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024405400133326927	1	1	1	1	1	1	1	0.0758487377335274	1	1	1	1	1	0.08229004190699696	1	1	1	0.023001189075087636	0.008486777379654975	1
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	1	0.011286342226245916	1	1	1	0.053456340460351415	1	1	1	1	1	1	1	1	0.015009923387143131	1	1	1	1	1	1	1	0.08598210237480974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04979761017841822	1	1	1	1	1	1	0.06744949516502896	1	0.061842615479668406	1	1	0.017879457484390793	1	1	1	1	1	0.09705896227802235	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_RHO_GTPASES	1	1	1	1	1	1	1	1	1	1	1	1	0.04058747057614598	1	1	1	1	1	1	1	0.08279937227108813	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07737875678737272	1	1	1	1	1	1
REACTOME_SIGNALING_BY_SCF_KIT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016284907484492295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09057201048580876	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07800301524299358	1	1	1	1	1	1	1	1	1	1	1	1	1
