	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_REGULATION_OF_INSULIN_SECRETION			ABCC8 CACNA1C CACNA2D2 GNG2 GNG4 SYT5	ABCC8 ADCY5 CACNA1A KCNJ11 SYT5	ABCC8 CACNA2D2 KCNJ11							CACNA2D2 CACNB2 ITPR1	ABCC8 CACNA1A	ABCC8 CACNA1A CACNA1E CACNA2D2 GNG2 GNG4 SYT5	ABCC8 ADCY5 CACNA1A GNG2 GNG4 ITPR1 RAPGEF4 SNAP25 STX1A SYT5	ADCY5 CACNA1A CACNA2D2 SNAP25 STX1A	CACNA1C CACNA1E CACNA2D2	GNG2 ITPR1	ABCC8 ADCY5 CACNA1A CACNA1C CACNA1E FFAR1 ITPR1 SNAP25 STX1A						FFAR1 SNAP25	ADCY5 CACNA1C CACNA1E RAPGEF4 SNAP25				ABCC8 ADCY5 CACNA1A CACNA1C CACNA1E CACNA2D2 FFAR1 GNG2 RAPGEF4 SNAP25 STX1A SYT5	ABCC8 CACNA1A RAPGEF4 SNAP25	ADCY5 CACNA2D2 GNG2 GNG4 ITPR1 KCNJ11 RAPGEF4 SNAP25 SYT5	CACNA1A CACNA1C CACNA1E CACNA2D2 GNG2 GNG4 KCNJ11 RAPGEF4 SNAP25 STX1A SYT5		ABCC8 CACNA1E KCNJ11 RAPGEF4		ABCC8 ADCY5 CACNA1A CACNA1C GNG4 SNAP25 STX1A				ADCY5 CACNA1E CACNA2D2 GNG4 ITPR1 RAPGEF4 SNAP25 STX1A	ADCY5 CACNA1A CACNA1C CACNA2D2 CACNB2 ITPR1 SNAP25	ADCY5 KCNJ11 RAPGEF4 SNAP25	ADCY5 CACNA2D2 GNG2 KCNJ11 RAPGEF4 SNAP25	ADCY5 CACNA1A CACNA1E FFAR1 GNG2 SYT5			CACNA2D2 GNG2		CACNA1A CACNA1E CACNB2 GNG2 GNG4 KCNJ11 RAPGEF4 SNAP25 SYT5		CACNB2 FFAR1	ADCY5 CACNA1A CACNA1E CACNA2D2 FFAR1 ITPR1 STX1A SYT5	ABCC8 ADCY5 CACNA1C CACNA1E CACNA2D2 GNG4 ITPR1 KCNJ11 SYT5	CACNA1E CACNA2D2 ITPR1 RAPGEF4 SYT5	CACNA1A CACNA1C CACNA1E CACNA2D2 GNG2 GNG4 RAPGEF4 SYT5			ADCY5 CACNA2D2 GNG4 ITPR1 STX1A SYT5	ABCC8 GNG4		CACNB2 ITPR1	CACNA1C CACNB2 RAPGEF4	CACNA2D2 KCNJ11 SYT5	ABCC8 ADCY5 GNG4 RAPGEF4		
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA													AGT ARNT2																																																						
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY		AKT3 USP13																																																																	
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL																																CFC1 LEFTY1																																			
REACTOME_REGULATION_OF_TP53_ACTIVITY																									CCNA1 CDK5R1																																										
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS																																					AKT3 TP73				AKT3 TP73																										
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION																									CCNA1 CDK5R1																																										
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS																																									RBP1 TTR									RBP1 TTR					RBP1 TTR				RBP1 TTR								
REACTOME_RET_SIGNALING														GFRA1 GFRA3 RET																			DOK6 GFRA3 SHC3											GFRA1 RET	DOK6 GFRA3 SHC3								GFRA1 GFRA3			DOK6 GFRA1 RET SHC3			GFRA1 RET SHC3								
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS													EVL TUBB4A																																															EVL TUBB4A							
REACTOME_RHO_GTPASE_CYCLE																																																													ARHGAP24 ARHGAP33						
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN																															ACTL6B CBX2	ACTL6B CBX2																							ACTL6B CBX2												
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION														ITGBL1 MMP13																AKT3 MMP13			AKT3 ITGBL1								AKT3 MMP13															AKT3 ITGBL1											
REACTOME_SEMAPHORIN_INTERACTIONS				CDK5R1 PAK3	CDK5R1 DPYSL4									CDK5R1 CRMP1 PLXNC1																							CDK5R1 PAK3 PLXNC1															CRMP1 PAK3															
REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS				DDC TPH1										DDC TPH1																DDC TPH1							DDC TPH1							DDC TPH1											DDC TPH1												
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE															SNAP25 STX1A SYN1	SNAP25 STX1A			SNAP25 STX1A							CPLX1 SNAP25				SNAP25 STX1A SYN1	CPLX1 SNAP25	CPLX1 SNAP25 SYN1	CPLX1 SNAP25 STX1A SYN1				CPLX1 SNAP25 STX1A				CPLX1 SNAP25 STX1A			CPLX1 SNAP25	CPLX1 SYN1											CPLX1 SYN1			CPLX1 STX1A								
REACTOME_SHC_MEDIATED_CASCADE_FGFR1			FGF17 KL											FGF17 KL																FGF17 KL	FGF17 KL	FGF17 KL																					FGF17 KL														
REACTOME_SHC_MEDIATED_CASCADE_FGFR4														FGF17 KLB																		FGF17 KLB																																			
REACTOME_SIALIC_ACID_METABOLISM			ST6GALNAC5 ST8SIA5																							ST6GALNAC5 ST8SIA3				ST6GALNAC5 ST8SIA5																										ST8SIA3 ST8SIA5											
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS				CAMK2B KSR2								KIAA1549 KSR2		CAMK2B FAM131B KIAA1549 KSR2				KIAA1549 KSR2																	CAMK2B FAM131B	FAM131B KSR2			CAMK2B KSR2					FAM131B KIAA1549 KSR2										CAMK2B KIAA1549 KSR2													
REACTOME_SIGNALING_BY_ERBB4							CXCL12 GABRB3																		CXCL12 GABRA1 GABRB3																											GABRA1 GABRG2	GABRA1 GABRB3 GABRG2														
REACTOME_SIGNALING_BY_FGFR1			FGF17 KL																												FGF17 KL																																				
REACTOME_SIGNALING_BY_GPCR							CXCL12 CYSLTR2 FFAR1 FFAR3 GAST GPR83 NTS TAC1 TAS2R20			ADORA2A CYSLTR2 DGKB GABBR2		CRH FZD4 GNAO1 GPC2 ITPR1 MLN PRKCG PYY RGS11 RGS5 RGS9 SSTR1		AVPR1B CAMK2B CHRM4 DGKB FFAR2 FZD4 GHRL GIP GNAO1 GNG2 GNG4 GPC2 MLN PDE2A PDE8B PRKCG REEP2 RGS16 RGS4 RGS5 SCT SST SSTR2 SUCNR1 TTR UCN3	ADCY1 ADCY2 ADCY5 AKT3 BRS3 CLPS FFAR2 GHRL GNAO1 GNG2 GNG4 GPC6 ITPR1 PDE8B RBP1 REEP2 RGS9 SCT SSTR1				ADCY1 ADCY2 ADCY5 ADORA2A AGT AKT3 DGKB FFAR1 FFAR2 FFAR3 FZD4 GHRL GPC6 GPR83 ITPR1 NTS PDE2A SSTR1 TAC1 TAC3 TTR UCN3	ADORA2A AGT BRS3 ITPR1 MCF2L MLN					CXCL12 CYSLTR2 FFAR1 GAST GPR83 NTS TAC1 TAS2R20								ADCY1 ADORA2A AGT AKT3 AVPR1B BRS3 CHRM4 CRH CYSLTR2 FFAR3 FZD4 GABBR2 GAST GNAO1 GNG2 GNG4 GPBAR1 GPR83 NPY NTS OR51E1 PDE2A PDE8B PYY RBP1 RGS16 SCT SST			ADCY5 ARHGEF25 BRS3 CLPS CRH FZD4 GNAO1 GPC2 GPC6 SSTR3	ADCY5 AKT3 AVPR1B CAMK2B CLPS CXCL12 DGKB GABBR2 GHRL GNAO1 GNG4 GPC6 GPR83 MCF2L OR51E1 PDE8B RBP1 REEP2 RGS4 RGS9 SCT SSTR2 SUCNR1 TAC3		CAMK2B FFAR2 FZD4 GAST GPBAR1 GPC2 MCF2L REEP2 RGS9 SCT		ADCY1 ADCY2 ADCY5 AGT AKT3 ARHGEF25 AVPR1B CAMK2B CHRM4 CLPS CRH CXCL12 FZD4 GIP GNAO1 GNG4 GPBAR1 GPC6 GPR83 ITPR1 MCF2L MLN NPY OR51E1 PDE8B PRKCG RBP1 REEP2 RGS11 RGS16 RGS9 SCT TAC3 TTR			ADCY5 AKT3 AVPR1B BRS3 CRH CXCL12 DGKB FZD4 GABBR2 GIP GNAO1 GNG2 GPBAR1 MLN NPY PYY REEP2 RGS9 SCT SSTR3								CYSLTR2 FFAR1 FFAR3 GAST GPR83 NTS SST SUCNR1 TAC1	ADCY5 CYSLTR2 DGKB FFAR1 FFAR3 GAST GNAO1 GPBAR1 GPC6 GPR83 ITPR1 MCF2L NTS PDE2A PRKCG PYY RGS11 RGS5 SCT SUCNR1 TAC1 TAS2R20		ADCY1 CHRM4 DGKB FFAR2 FFAR3 GABBR2 GPC2 ITPR1 MCF2L RBP1 RGS5 RGS9 SSTR2 SSTR3 TAC1 TTR				ADCY1 ADCY5 CHRM4 CLPS CRH FZD4 GABBR2 GIP GNAO1 GNG4 ITPR1 MCF2L OR51E1 PRKCG PYY RBP1 REEP2 RGS16 RGS5 RGS9 SSTR1 SSTR3 TTR			ARHGEF25 FFAR3 GPC2 GPR83 ITPR1 TAS2R20					
REACTOME_SIGNALING_BY_HEDGEHOG					ADCY1 DZIP1 TUBB4A																					ADCY1 ADCY2 ADCY5 TUBB4A																	ADCY5 DZIP1 TUBB4A					ADCY1 ADCY2 BOC																			
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR			ATP6V1G2 FGF17 KL																												ATP6V1G2 FGF17 KL	ATP6V1G2 FGF17 KL KLB																																			
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS				CAMK2B KSR2																											CAMK2B KSR2								CAMK2B KSR2															CAMK2B KSR2													
REACTOME_SIGNALING_BY_NODAL																																CFC1 LEFTY1																																			
REACTOME_SIGNALING_BY_NOTCH																								DLL1 DTX1																																											
REACTOME_SIGNALING_BY_NOTCH1				DLL1 DNER																				DLL1 DTX1								DLL1 DNER DTX1																		DLL1 DNER DTX1																	
REACTOME_SIGNALING_BY_NTRK2_TRKB_					CDK5R1 NTRK2																																CDK5R1 NTRK2																														
REACTOME_SIGNALING_BY_NTRKS		NTRK2 TPH1 VGF		CDK5R1 CDK5R2 TPH1	CDK5R1 CDK5R2 NTRK2										ASCL1 CDK5R1 CDK5R2 SHC3 TPH1 VGF				ADORA2A ID4 SHC3 TPH1 VGF	ADORA2A CDK5R1		ADORA2A CDK5R1											ADORA2A CDK5R2 NTRK2 SHC3 TPH1 VGF										CDK5R2 NTRK2 SHC3 VGF	ASCL1 NTRK2 TPH1 VGF										ADORA2A ID4 NTRK2 VGF		ADORA2A NTRK2 SHC3 VGF								CDK5R1 ID4 TPH1	CDK5R1 CDK5R2 TPH1		
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES		AKT3 ITPR1 KLB NTRK2 TPH1 VGF				ADORA2A KIT									ADAM12 AKT3 ASCL1 CDK5R1 CDK5R2 GABRG2 ITPR1 KL SHC3 SPP1 TPH1 VGF				ADORA2A AKT3 COL1A2 GABRB3 ID4 ITPR1 KL KLB SHC3 TPH1 VGF	ADORA2A CDK5R1 ITPR1		ADORA2A CDK5R1			CDK5R1 CXCL12 GABRA1 GABRB3				CXCL12 KIT PAK3			ADAM12 ATP6V1G2 CDK5R2 COL1A2 FGF17 ITPR1 KL KLB SHC3 TPH1 VGF	ADAM12 ADORA2A AKT3 ATP6V1G2 CDK5R2 COL1A2 GABRA1 KL KLB NTRK2 PAK3 PDGFD SHC3 TPH1 VGF										ADAM12 CDK5R2 COL1A2 NTRK2 SHC3 VGF	ADAM12 AKT3 ASCL1 CXCL12 FGF17 NTRK2 PDGFD SPP1 TPH1 VGF					ADORA2A KIT							ADAM12 ADORA2A AKT3 ATP6V1G2 COL1A2 NTRK2 SHC3 SPP1 VGF								ATP6V1G2 CDK5R1 GABRG2 ID4 TPH1			
REACTOME_SIGNALING_BY_RHO_GTPASES																							ARHGAP24 CIT TUBB4A																																												
REACTOME_SIGNALING_BY_ROBO_RECEPTORS																													CXCL12 PAK3																																						
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R_														FGF17 KL KLB		KL KLB															FGF17 KL	FGF17 KL KLB																																			
REACTOME_SIGNALING_BY_VEGF		AKT3 ITPR1																																																																	
REACTOME_SIGNALING_BY_WNT												DACT1 FZD4 GNAO1 ITPR1 PRKCG																																															CXXC4 FZD4 GNAO1 GNG4 ITPR1 LGR6 PRKCG			ITPR1 LGR6					
REACTOME_SIGNAL_AMPLIFICATION			GNG2 GNG4											GNG2 GNG4	GNG2 GNG4																	GNG2 GNG4																		GNG2 GNG4						GNG2 GNG4											
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT																																						SLC7A2 SLC8A1								SLC7A2 SLC8A1																					
REACTOME_STIMULI_SENSING_CHANNELS	ASIC5 CLCA1 TRPA1		ASIC4 ASIC5 CLCA1 CLCA4 TRPA1		ASIC1 CLCN4 WNK2						CLCA1 CLCN4	ASIC1 ASIC4 ASIC5 TRPA1 UNC80		ASIC5 NALCN UNC79 UNC80 WNK3	ASIC1 TRPA1 WNK2	ASIC1 CLCA4 TRPM3 WNK2			ASIC5 CLCA4 TRPA1 TRPM3 UNC80 WNK2				CLCN4 TRPM3		TRPA1 WNK2			ASIC4 CLCA4 TRPA1 TRPM3		ASIC5 CLCA1 CLCA4 TRPM3 UNC79 UNC80		ASIC1 CLCA4 CLCN4 UNC79 UNC80 WNK2	ASIC5 CLCA4 CLCN4 TRPM3 UNC79 WNK2	ASIC5 TRPA1		ASIC4 TRPM3						ASIC1 ASIC5 CLCA1 TRPA1 TRPM3 UNC80		ASIC4 ASIC5 TRPA1 UNC79	CLCA4 NALCN TRPM3 UNC79 WNK2		CLCA4 WNK2	CLCN4 WNK2		ASIC4 CLCN4 NALCN WNK2		ASIC5 TRPA1	ASIC1 ASIC4 CLCA1 NALCN TRPM3 UNC79	ASIC4 TRPM3 WNK2		ASIC4 CLCA4 TRPA1 UNC79 UNC80 WNK3								NALCN UNC79			CLCA1 CLCN4
REACTOME_STRIATED_MUSCLE_CONTRACTION			TMOD1 TMOD2																													TMOD1 TMOD2																																			
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS																																												CBX2 NUP210										CBX2 NUP210					CBX2 NUP210								
REACTOME_SURFACTANT_METABOLISM																																PGA3 PGA5			PGA3 PGA4 PGA5	PGA3 PGA4	PGA3 PGA4 PGA5																			ADORA2A PGA3											
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES																																									GRIN1 LRFN2		GRIN2C LRFN2	GRIN1 GRIN2C LRFN2						GRIN1 LRFN2			GRIN1 GRIN2C												GRIN2C LRFN2		
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS																										ST6GALNAC5 ST8SIA3																																									
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS														ACSL6 ELOVL4																																				ACSL6 ELOVL4																	
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN														GHRL PCSK1	GHRL MBOAT4 PCSK1				GHRL PCSK1																		GHRL PCSK1							MBOAT4 PCSK1						GHRL PCSK1				MBOAT4 PCSK1													
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1_	FFAR1 GPR119		GPR119 PAX6 PCSK1										GPR119 PAX6	PAX6 PCSK1					FFAR1 PCSK1									GPR119 PAX6 PCSK1		FFAR1 GPR119 PAX6 PCSK1															FFAR1 PAX6					PAX6 PCSK1		FFAR1 GPR119				PAX6 PCSK1											
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	FFAR1 GPR119		GPR119 ISL1 PAX6 PCSK1										GPR119 PAX6	GIP ISL1 PAX6 PCSK1	ISL1 PCSK1				FFAR1 ISL1 PCSK1									GPR119 PAX6 PCSK1		FFAR1 GIP GPR119 ISL1 PAX6 PCSK1							ISL1 PCSK1							GIP PCSK1	FFAR1 PAX6					PAX6 PCSK1		FFAR1 GPR119				ISL1 PAX6 PCSK1											
REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS																			TAC1 TAC3																																																
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS														KCNK16 KCNK17																		KCNK16 KCNK17 KCNK3	KCNK16 KCNK17 KCNK3		KCNK17 KCNK3				KCNK17 KCNK3									KCNK16 KCNK17																			
REACTOME_TCR_SIGNALING																													HLA-DQA2 PAK3					HLA-DQA2 PAK3																		HLA-DQA2 PAK3															
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION_																																									RBP1 TTR									RBP1 TTR					RBP1 TTR				RBP1 TTR								
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS_			GNG2 GNG4											GNG2 GNG4	GNG2 GNG4																	GNG2 GNG4	GNG2 GNG4																	GNG2 GNG4						GNG2 GNG4											
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR			GNG2 GNG4											GNG2 GNG4	GNG2 GNG4																	GNG2 GNG4	GNG2 GNG4																	GNG2 GNG4						GNG2 GNG4											
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS														CAMK2B PRKCG																		CACNG4 GRIA2 TSPAN7	CACNG4 TSPAN7				CACNG4 CAMK2B				CAMK2B PRKCG									CACNG4 CAMK2B PRKCG		GRIA2 TSPAN7	GRIA2 PRKCG	CAMK2B PRKCG TSPAN7					CACNG4 PRKCG TSPAN7								
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS																																GRIA2 TSPAN7																				GRIA2 TSPAN7	GRIA2 PRKCG	PRKCG TSPAN7					PRKCG TSPAN7								
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2				CAMK2B DLL1	CAMK2B CRH DLL1																											CRH DLL1 GRIA2			CAMK2B CRH						CAMK2B CRH GAD2									CAMK2B DLL1 GAD2		GRIA2 SST															
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	CACNA1B GABRG2 GRIA2 GRIK3 GRIN1		ADCY1 CACNA1B CACNA2D2 CAMK1 CPLX1 GAD2 GNG2 GNG4 GRIK3 GRIK5 KCNJ3	ADCY5 CACNA1A CAMK1 CAMK2B CHRNB2 GABBR2 GRIK3 GRIN2C KCNJ2 KCNJ6 PPM1E	ADCY1 CACNA2D2 CAMK1 CAMK2B CHRNA3 CHRNB2 PPM1E TUBB4A		GABRB3 GRIA2 GRIN2C			GABBR2 GRIA2 GRIN2C		CACNA2D2 CACNB2 CAMK1 CHRNA5 CHRNB2 PPM1E PRKCG	CACNA1A GABRB3 TUBB4A	CACNA1A CACNA1B CACNA1E CACNA2D2 CAMK2B CHRNA3 CHRNA5 CHRNB2 GABRB3 GABRG2 GNG2 GNG4 GRIK5 KCNJ2 KCNJ6 LIN7A NCALD PRKCG SYN1	ADCY1 ADCY2 ADCY5 CACNA1A CHRNB2 GABRG2 GNG2 GNG4 GRIK3 GRIK5 GRIN2C LIN7A PPM1E SNAP25 STX1A SYN1	ADCY5 CACNA1A CACNA2D2 GRIK5 KCNJ2 KCNJ6 NCALD PPM1E SNAP25 STX1A	CACNA1E CACNA2D2 CHRNB2 GABBR2 NCALD PPM1E		ADCY1 ADCY2 ADCY5 CACNA1A CACNA1E CHRNA5 GABRB3 GRIA2 GRIK5 KCNJ6 PPM1E SNAP25 STX1A	SYN1 TUBB4A			CHRNA3 LIN7A TUBB4A		CACNA1B GABRA1 GABRB3 GRIA2 SNAP25	ADCY1 ADCY2 ADCY5 CACNA1E CPLX1 KCNJ3 KCNJ6 LIN7A PPM1E SNAP25 TUBB4A	CACNA1B CAMK2B CPLX1 GABRB3			ADCY2 ADCY5 CACNA1A CACNA1B CACNA1E CACNA2D2 CAMK1 GABRA1 GABRB3 GAD2 GNG2 GRIA2 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD NEFL PPM1E SNAP25 STX1A SYN1 TUBB2B	ADCY1 CACNA1A CAMK2B CPLX1 GABBR2 LIN7A NCALD PPM1E SNAP25 TUBB2B	ADCY1 ADCY2 ADCY5 CACNA2D2 CACNG4 CHRNA5 CHRNB2 CPLX1 GNG2 GNG4 GRIA2 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD PPM1E SNAP25 SYN1 TSPAN7	ADCY1 CACNA1A CACNA1E CACNA2D2 CACNG4 CPLX1 GABBR2 GABRA1 GNG2 GNG4 GRIK5 KCNJ2 KCNJ3 SNAP25 STX1A SYN1 TSPAN7	CACNA1B CHRNA3 GRIK3 TSPAN7	ADCY2 CACNA1E CAMK2B CHRNA3 CPLX1 TUBB4A		ADCY5 CACNA1A CACNG4 CAMK1 CAMK2B CPLX1 GABBR2 GABRB3 GNG4 GRIN2C KCNJ6 SNAP25 STX1A			CACNB2 TUBB2B	ADCY1 ADCY2 ADCY5 CACNA1B CACNA1E CACNA2D2 CAMK1 CAMK2B CHRNA3 CHRNB2 CPLX1 GAD2 GNG4 GRIK5 GRIN1 KCNJ2 NCALD PRKCG SNAP25 STX1A	ADCY2 ADCY5 CACNA1A CACNA1B CACNA2D2 CACNB2 GABRB3 GRIA2 NCALD PPM1E SNAP25	ADCY5 CHRNA3 GRIN2C KCNJ6 SNAP25 TUBB4A	ADCY5 CACNA2D2 CHRNB2 CPLX1 GABBR2 GNG2 GRIK5 GRIN1 GRIN2C KCNJ2 KCNJ3 KCNJ6 SNAP25	ADCY5 CACNA1A CACNA1E CHRNA3 CPLX1 GABBR2 GABRA1 GNG2 KCNJ2 NCALD PPM1E SYN1		ADCY1 CACNA1A KCNJ3 KCNJ6 LIN7A	ADCY1 ADCY2 CACNA2D2 CPLX1 GNG2 PPM1E		CACNA1A CACNA1E CACNB2 CACNG4 CAMK2B CHRNA3 GABBR2 GAD2 GNG2 GNG4 GRIK5 GRIN1 LIN7A NCALD NEFL PPM1E PRKCG SNAP25 TUBB4A		CACNA1B CACNB2 GABRA1 GABRG2 GRIA2 GRIK3 TSPAN7	ADCY5 CACNA1A CACNA1B CACNA1E CACNA2D2 GABRA1 GABRB3 GABRG2 GAD2 GRIA2 GRIN1 GRIN2C NCALD NEFL PPM1E PRKCG STX1A	ADCY5 CACNA1B CACNA1E CACNA2D2 CAMK2B CPLX1 GABBR2 GABRB3 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ6 LIN7A NCALD NEFL PPM1E PRKCG TSPAN7	ADCY1 CACNA1E CACNA2D2 CHRNB2 GABBR2 GABRB3 GRIK3 KCNJ6 LIN7A PPM1E	ADCY1 CACNA1A CACNA1E CACNA2D2 CPLX1 GABBR2 GAD2 GNG2 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ3 KCNJ6 LIN7A NCALD SYN1	GRIK3 LIN7A		ADCY1 ADCY5 CACNA2D2 CACNG4 CAMK1 CHRNB2 CPLX1 GABBR2 GNG4 GRIK5 GRIN2C KCNJ2 PPM1E PRKCG STX1A TSPAN7 TUBB4A	CAMK2B CHRNA3 CHRNA5 GNG4 TUBB4A	ADCY5 GABRG2		CACNB2 CPLX1	CACNA2D2 GABRG2 KCNJ2 PPM1E PRKCG	ADCY5 CHRNA5 GNG4 GRIN2C KCNJ2 PRKCG SYN1		NEFL PPM1E
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES																																						SLC7A2 SLC8A1								SLC7A2 SLC8A1																					
REACTOME_TRANSPORT_OF_SMALL_MOLECULES			ADCY1 ASIC4 ASIC5 ATP6V1G2 CLCA1 CLCA4 FXYD1 FXYD6 GNG2 GNG4 SLC14A1 SLC26A7 TRPA1								CLCA1 CLCN4	ABCC4 ASIC1 ASIC4 ASIC5 ATP1A3 SLC7A2 TRPA1 UNC80							ADCY1 ADCY2 ADCY5 ASIC5 ATP1A3 CLCA4 FXYD1 LIPC SLC14A1 TRPA1 TRPM3 UNC80 WNK2				ABCC4 CLCN4 SLC26A7 TRPM3									ADCY1 ADCY2 ADCY5 ASIC1 ATP6V1G2 CLCA4 CLCN4 FXYD1 GNG2 GNG4 KCNJ11 SLC12A5 SLC14A1 SLC8A1 UNC79 UNC80 WNK2	ABCC4 ADCY1 ASIC5 ATP1A3 ATP6V1G2 CLCA4 CLCN4 FXYD1 FXYD6 GNG2 GNG4 KCNJ11 SLC12A5 SLC14A1 SLC18A1 SLC30A8 SLC8A1 TRPM3 UNC79 WNK2					ABCC4 SLC7A2 SLC8A1 WNK2			ADCY1 ADCY2 ADCY5 ASIC4 ATP1A3 ATP6V1G2 CAMK2B CLCA4 FXYD6 GNG4 LIPC SLC12A5 SLC7A2 WNK3	ABCC4 ADCY2 ADCY5 ASIC1 ASIC5 ATP6V1G2 CLCA1 LIPC SLC14A1 SLC8A1 TRPA1 TRPM3 UNC80		ABCC4 ADCY5 ASIC4 ASIC5 ATP1A3 FXYD6 GNG2 KCNJ11 LIPC SLC12A5 SLC7A2 TRPA1 UNC79	ABCC4 ADCY5 ATP1A3 ATP6V1G2 CLCA4 FXYD6 GNG2 LIPC NALCN SLC12A5 SLC18A1 SLC8A1 TRPM3 UNC79 WNK2			ABCC4 ADCY1 ADCY2 CLCN4 GNG2 LIPC SLC26A7 WNK2								ADCY1 ASIC4 ATP6V1G2 CLCA4 FXYD1 GNG2 GNG4 SLC18A1 SLC30A8 SLC8A1 TRPA1 UNC79 UNC80 WNK3				ATP1A3 CAMK2B GNG4 LIPC SLC14A1 WNK2							ATP6V1G2 CLCA1 CLCN4
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION					ANK2 CHST8 SPTBN4 TUBB4A									ANK2 CHST10 CHST8 CNIH2 SPTBN4 ST8SIA3												ANK2 ST8SIA3 TUBB4A																											ANK2 CHST8 CNIH2 SPTBN4 ST8SIA3														
REACTOME_TRP_CHANNELS																			TRPA1 TRPM3									TRPA1 TRPM3														TRPA1 TRPM3																									
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	GRIA2 GRIN1			CAMK2B GRIN2C			GRIA2 GRIN2C			GRIA2 GRIN2C																				GRIA2 NEFL							CAMK2B GRIN2C				CAMK2B GRIN1			GRIN1 GRIN2C						CAMK2B GRIN1 NEFL			GRIA2 GRIN1 GRIN2C NEFL	CAMK2B GRIN2C NEFL													
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS															SNAP25 STX1A	SNAP25 STX1A			SNAP25 STX1A											SNAP25 STX1A SV2B			SNAP25 STX1A SV2B				SNAP25 STX1A				SNAP25 STX1A SV2A												STX1A SV2A						STX1A SV2A								
