	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH		BASP1 FGF9 RNF157 SPTBN4			BASP1 DLL1 FGF9 SPTBN4									ARX GHRL RNF157 SPTBN4	FGF9 GHRL ISLR2 MAP1B PROX1 SPTBN4	ARX BASP1 DLL1 GHRL ISLR2 MAP1B PROX1 RASAL1 SPTBN4	BASP1 BCL2 DRD2 FGF9 GHRL PROX1 RASAL1 RNF157 UNC13A	BASP1 DRD2 FGF9 GHRL RNF157	BASP1 BCL2 FGF9 RNF157	BASP1 BCL2 GHRL PROX1 RASAL1 RNF157 SPTBN4											ARX BASP1 FGF9 SPTBN4 SYT4	ARX SYT4	ARX BASP1 BCL2 DRD2 FGF9 RASAL1 RNF157 SPTBN4	BCL2 DLL1 DRD2 FGF9 RASAL1 RNF157		DLL1 DRD2 FGF9 PROX1 RASAL1 RNF157	BASP1 BCL2 DLL1 FGF9 PROX1 RASAL1 RNF157	ARX SYT4 UNC13A			BASP1 DRD2 FGF9 GHRL ISLR2 PROX1 SPTBN4			ARX UNC13A	BASP1 BCL2 DRD2 ISLR2 MAP1B PROX1 RASAL1 RNF157 SPTBN4 UNC13A	BASP1 BCL2 DRD2 FGF9 SPTBN4	BCL2 DLL1 FGF9 PROX1	BASP1 BCL2 DLL1 DRD2 FGF9 ISLR2 PROX1 RASAL1 RNF157 SPTBN4	BASP1 DLL1 RASAL1 RNF157 SPTBN4	BCL2 UNC13A				BASP1 DLL1 GHRL MAP1B RASAL1 RNF157 SPTBN4		ARX SYT4 UNC13A	BASP1 DRD2 FGF9 ISLR2 RASAL1 RNF157 SPTBN4		BASP1 BCL2 DLL1 DRD2 FGF9 MAP1B PROX1 RASAL1 RNF157 SPTBN4	DRD2 FGF9 MAP1B PROX1 RASAL1 RNF157			BCL2 DLL1 GHRL ISLR2 RASAL1 RNF157 UNC13A	BCL2 ISLR2 RNF157										
GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS		AKT3 BASP1 CLSTN2 FGF9 NEUROD2 PRKCH PTCH1 RNF157 SERPINI1 SPTBN4 TNFSF14 TPH1	AKT3 ANGPT2 BOC CAMK2B DRD2 ENPP2 EPHA4 FOXP2 FUT1 GATA2 ISL1 MAP1B MAP6 MAPK12 MDK NEGR1 PAK3 PAX6 PROX1 S100A1 SFRP1 SLC8A1 STMN2 TTBK1 TUBB2B UNC13A VASH2 WNT9A	ATOH8 BASP1 CAMK2B DLL1 FLT1 FUT1 GPC2 LRRTM3 PAK3 RASAL1 SCN1B SERPINI1 TNFSF14 TP73 TPH1 TTBK1 WNT9A											ADAM12 ANGPT2 ATOH8 BOC CAMK2B CNR1 ENPP2 EPHA4 EPHB3 FGF9 FLT1 GHRL GPC2 HEYL ISL1 ISLR2 MAP1B MAP6 MDK MMD2 NEGR1 NEUROD2 PAX6 PLXNC1 PROX1 RET ROBO1 SCN1B SERPINI1 SFRP1 SLC8A1 SPTBN4 STMN2 TP73 TPH1 VASH2 WNT9A	ADAM12 AGT AKT3 ANGPT2 APOB ARX ASCL1 BASP1 CNR1 DLL1 ENPP2 GHRL GPC2 ISL1 ISLR2 LRRTM3 MAP1B MAP6 MAPK12 MMD2 NDRG4 NEGR1 NEUROD2 PAX6 PLXNC1 PRKCH PROX1 RASAL1 RET S100A1 SCN1B SFRP1 SLC8A1 SPTBN4 STMN2 TPH1	ADAM12 ANGPT2 ATOH8 BASP1 BCL2 BOC DRD2 EPHA4 EPHB3 FGF9 FLT1 GHRL INSM1 MAPK12 MMD2 NEGR1 PAX6 PROX1 PTCH1 RASAL1 RNF157 ROBO1 SCN1B SFRP1 TTBK1 UNC13A VASH2 WNT9A	ANGPT2 BASP1 DRD2 EPHA4 FGF9 FLT1 GHRL MMD2 PAX6 PRKCH PTCH1 RNF157 ROBO1 TNFSF14 TOX TTBK1		AGT AKT3 ANGPT2 BASP1 BCL2 EPHA4 FLT1 FOXP2 GHRL ISL1 LRRTM3 NDRG4 NEGR1 PLXNC1 PRKCH PROX1 PTCH1 RASAL1 RNF157 ROBO1 SPTBN4 STMN2 TPH1 TTBK1											ADAM12 AGT ANGPT2 ARX ASCL1 BASP1 EPHB3 FGF9 GATA2 LRRTM3 MAP6 PAX6 SPTBN4 SYT4 TOX		ADAM12 AGT AKT3 ARX BASP1 BCL2 BOC DRD2 ENPP2 EPHA4 EPHB3 FGF9 FLT1 FOXP2 FUT1 GATA2 ISL1 LRRTM3 MDK NDRG4 NEGR1 NEUROD2 PAK3 PAX6 RASAL1 RNF157 ROBO1 S100A1 SFRP1 SPTBN4 TPH1 TUBB2B	AKT3 BCL2 CAMK2B DLL1 DRD2 ENPP2 EPHA4 EPHB3 FGF9 FOXP2 FUT1 GPC2 INSM1 ISL1 MAP6 MDK NDRG4 NEGR1 NEUROD2 NKX2-2 PRKCH PTCH1 RASAL1 RNF157 S100A1 SFRP1 TOX TPH1 TTBK1 TUBB2B VASH2		ADAM12 AKT3 ANGPT2 ATOH8 BOC CLSTN2 CNR1 DLL1 DRD2 ENPP2 EPHB3 FGF9 FLT1 FOXP2 FUT1 HEYL INSM1 NDRG4 NEGR1 NEUROD2 PAX6 PLXNC1 PRKCH PROX1 PTCH1 RASAL1 RNF157 ROBO1 S100A1 SERPINI1 SFRP1 SLC8A1 STMN2 TP73 TPH1 VASH2	ADAM12 AGT AKT3 ANGPT2 BASP1 BCL2 BOC CLSTN2 CNR1 DLL1 EPHA4 EPHB3 FGF9 FLT1 FOXP2 FUT1 GATA2 HEYL MAP6 MDK NDRG4 NEGR1 NEUROD2 PAK3 PLXNC1 PROX1 RASAL1 RNF157 S100A1 SFRP1 SLC8A1 STMN2 TP73 TPH1 TTBK1 WNT9A	ARX ASCL1 CLSTN2 GATA2 PAK3 SYT4 UNC13A	AGT ATOH8 CAMK2B FLT1 FUT1 GPC2 INSM1 ISLR2 MAP6 MDK NEUROD1 NKX2-2 RET SERPINI1 TOX TP73 VASH2 WNT9A		AKT3 APOB ATOH8 BASP1 CAMK2B DRD2 ENPP2 EPHA4 EPHB3 FGF9 FLT1 GHRL HEYL INSM1 ISL1 ISLR2 KIT LRRTM3 MAP6 MDK NEUROD1 PAK3 PLXNC1 PROX1 PTCH1 ROBO1 SERPINI1 SLC8A1 SPTBN4 TOX TP73 TPH1 TTBK1 VASH2		ATOH8 CAMK2B GPC2 INSM1 PTCH1 RASAL1 RNF157 SCN1B SERPINI1 TOX TP73 UNC13A WNT9A	ARX ASCL1 CLSTN2 LRRTM3 PRKD1 TUBB2B UNC13A	ADAM12 AGT AKT3 BASP1 BCL2 BOC CAMK2B CLSTN2 DRD2 EPHA4 EPHB3 FOXP2 FUT1 HEYL ISLR2 MAP1B MAPK12 MDK NDRG4 PLXNC1 PRKD1 PROX1 RASAL1 RNF157 SCN1B SERPINI1 SPTBN4 STMN2 TP73 TTBK1 UNC13A		ADAM12 ATOH8 BCL2 BOC DLL1 EPHB3 FGF9 MMD2 NDRG4 NKX2-2 PLXNC1 PROX1 PTCH1 ROBO1 TTBK1 TUBB2B	ADAM12 AKT3 ASCL1 ATOH8 BASP1 BCL2 DLL1 DRD2 FGF9 FLT1 ISLR2 MAP6 MDK MMD2 PLXNC1 PROX1 RASAL1 RET RNF157 ROBO1 S100A1 SCN1B SERPINI1 SPTBN4 TOX TP73 TPH1 TTBK1	ADAM12 ATOH8 BASP1 BOC DLL1 EPHA4 EPHB3 FLT1 GPC2 HEYL ISL1 NDRG4 PAX6 PRKCH RASAL1 RNF157 ROBO1 S100A1 SFRP1 SLC8A1 SPTBN4 TP73 TTBK1 VASH2	ADAM12 BCL2 EPHA4 EPHB3 HEYL MAPK12 PAX6 SLC8A1 UNC13A				ADAM12 ATOH8 BASP1 BOC CAMK2B DLL1 EPHA4 GHRL HEYL INSM1 MAP1B MAP6 MAPK12 MMD2 NDRG4 NEGR1 NEUROD1 NEUROD2 NKX2-2 PAX6 PLXNC1 PRKCH PTCH1 RASAL1 RET RNF157 SFRP1 SLC8A1 SPTBN4 STMN2 TOX TP73			ADAM12 AKT3 ANGPT2 BASP1 BOC DRD2 EPHA4 FGF9 FLT1 FOXP2 FUT1 GPC2 ISLR2 MDK MMD2 NEGR1 PRKCH RASAL1 RNF157 ROBO1 S100A1 SERPINI1 SLC8A1 SPTBN4 TNFSF14 TOX TTBK1	CAMK2B CLSTN2 CNR1 EPHA4 EPHB3 HEYL INSM1 MAP6 MAPK12 MMD2 NDRG4 NEGR1 PLXNC1 PRKCH PROX1 PTCH1 RASAL1 RET RNF157 ROBO1 S100A1 SCN1B TP73 TTBK1 WNT9A	ADAM12 AGT AKT3 ANGPT2 BASP1 BCL2 BOC DLL1 DRD2 ENPP2 EPHB3 FGF9 FLT1 FUT1 GPC2 INSM1 ISL1 LRRTM3 MAP1B MAP6 MAPK12 MDK MMD2 NDRG4 NEUROD2 PROX1 PTCH1 RASAL1 RET RNF157 S100A1 SCN1B SERPINI1 SLC8A1 SPTBN4 TOX TP73 TPH1 TTBK1 TUBB2B VASH2 WNT9A	ADAM12 AGT AKT3 ANGPT2 CNR1 DRD2 ENPP2 FGF9 FUT1 GATA2 ISL1 LRRTM3 MAP1B MAPK12 MDK NDRG4 NEUROD2 PAX6 PROX1 RASAL1 RET RNF157 SERPINI1 SLC8A1 STMN2 TP73 TUBB2B WNT9A			AGT ATOH8 BCL2 CNR1 DLL1 EPHA4 EPHB3 FLT1 FUT1 GHRL GPC2 HEYL ISL1 ISLR2 KIT MAP6 MAPK12 MDK NDRG4 NEUROD1 PRKCH PRKD1 PTCH1 RASAL1 RET RNF157 ROBO1 SERPINI1 TNFSF14 TP73 TPH1 TTBK1 UNC13A WNT9A	BCL2 CAMK2B ISLR2 KIT MAPK12 PRKCH RNF157 S100A1 SERPINI1 TTBK1	EPHA4 ISLR2 MAPK12 S100A1 SCN1B TNFSF14 TP73 TTBK1 WNT9A	MAP1B TNFSF14						AGT ATOH8 CAMK2B CLSTN2 CNR1 EPHA4 FUT1 HEYL MAP6 MAPK12 MDK NEGR1 NEUROD2 PTCH1 RET RNF157 S100A1 SCN1B SFRP1 TPH1 WNT9A		
GO_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY											NKX2-2 PRKD1											AGT NEUROD2 PRKCH						CD200 PRKCH PRKD1				BEX1 KIT																					KIT PRKD1																					PRKCH PRKD1
GO_POSITIVE_REGULATION_OF_DNA_REPAIR			EYA4 FMN2 PRKCG																										EYA4 FMN2																																													
GO_POSITIVE_REGULATION_OF_ENDOCYTOSIS			APLN CALY DRD2 GATA2 PLCG2											APLN GATA2															APLN CALY PLCG2				APLN CALY DRD2 GATA2	APLN CALY DLL1 DRD2 PLCG2		APLN CLIP3 DLL1 DRD2	APLN CALY CLIP3 DLL1 GATA2									APLN DRD2 PLCG2		APLN DLL1 DRD2 PLCG2									APLN CALY CLIP3 DRD2 PLCG2		APLN CLIP3 DLL1 DRD2 PLCG2	APLN CALY CLIP3 DRD2 GATA2 PLCG2			CALY CLIP3 DLL1 PLCG2											
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION			AKT3 FUT1 GATA2 PROX1 SPARC											AGT GATA2																FUT1 GATA2			AGT AKT3 FUT1 GATA2 SPARC			AKT3 ATOH8 FUT1 PROX1 SPARC	AGT AKT3 FUT1 GATA2 PROX1		AGT ATOH8 FUT1						AGT AKT3 FUT1 PRKD1 PROX1															AGT AKT3 FUT1 GATA2 PROX1		FUT1 PRKD1	AGT ATOH8 FUT1 PRKD1 SPARC											PRKD1 SPARC
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION			AKT3 APLN GATA2 MDK PROX1 VASH2					GATA2 ITGA4			ITGA4 PRKD1		APLN PRKD1 VASH2	APLN GATA2 GHRL ITGA4	APLN GHRL MDK PROX1 VASH2		APLN GHRL PROX1 SCG2 VASH2															GATA2 ITGA4	AKT3 APLN GATA2 MDK SCG2	AKT3 APLN MDK SCG2 VASH2		AKT3 APLN PROX1 SCG2 VASH2	AKT3 APLN GATA2 ITGA4 MDK PROX1 SCG2		MDK SCG2 VASH2		AKT3 GHRL ITGA4 MDK PROX1 SCG2 VASH2			ITGA4 PRKD1	AKT3 ITGA4 MDK PRKD1 PROX1			AKT3 APLN MDK PROX1								GATA2 ITGA4			AKT3 APLN MDK PROX1 VASH2	AKT3 APLN GATA2 MDK PROX1														
GO_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION		PRKCH PTCH1																PRKCH PTCH1	PRKCH PTCH1	PRKCH PTCH1														PRKCH PTCH1		PRKCH PTCH1																		PRKCH PTCH1				PRKCH PTCH1					PRKCH PTCH1											
GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT		PRKCH PTCH1																PRKCH PTCH1	PRKCH PTCH1	PRKCH PTCH1																																																						
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION		PRKCH PTCH1															ATOH8 PAX6 PTCH1	PAX6 PRKCH PTCH1	ATOH8 PAX6 PRKCH PTCH1																	ATOH8 PAX6 PRKCH PTCH1							ATOH8 PTCH1						ATOH8 PAX6 PRKCH					ATOH8 PAX6 PRKCH PTCH1																				
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION			AKT3 ENPP2 FUT1 GATA2 PLCG2 PROX1 SPARC																											FUT1 GATA2			AGT AKT3 ENPP2 FUT1 GATA2 SPARC			AKT3 ATOH8 ENPP2 FUT1 PROX1 SPARC			AGT ATOH8 FUT1 PLCG2		AKT3 ATOH8 ENPP2 PLCG2 PROX1 SPARC				AGT AKT3 FUT1 PRKD1 PROX1														AGT AKT3 ENPP2 FUT1 PLCG2 PROX1 SPARC	AGT AKT3 ENPP2 FUT1 GATA2 PLCG2 PROX1		FUT1 PRKD1	AGT ATOH8 FUT1 PLCG2 PRKD1 SPARC											PRKD1 SPARC
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION			AKT3 APLN FOXP2 GATA2 MDK PROX1 PTPRN SFRP1 VASH2					GATA2 ITGA4			FOXP2 ITGA4 PRKD1			APLN GATA2 GHRL ITGA4	APLN FGF9 GHRL MDK NR4A3 PROX1 PTPRN SFRP1 VASH2		APLN FGF9 GHRL NR4A3 PROX1 SCG2 SFRP1 VASH2			AKT3 FOXP2 GHRL NR4A3 PROX1 PTPRN												GATA2 ITGA4	AKT3 APLN FGF9 FOXP2 GATA2 MDK SCG2 SFRP1	AKT3 APLN FGF9 FOXP2 MDK SCG2 SFRP1 VASH2		AKT3 APLN FGF9 FOXP2 PROX1 PTPRN SCG2 SFRP1 VASH2	AKT3 APLN FGF9 FOXP2 GATA2 ITGA4 MDK PROX1 PTPRN SCG2 SFRP1		MDK NR4A3 SCG2 VASH2		AKT3 FGF9 GHRL ITGA4 MDK NR4A3 PROX1 PTPRN SCG2 VASH2			ITGA4 PRKD1	AKT3 FOXP2 ITGA4 MDK PRKD1 PROX1		APLN FGF9 PROX1 PTPRN	AKT3 APLN FGF9 MDK PROX1 PTPRN												AKT3 APLN FGF9 GATA2 MDK NR4A3 PROX1										MDK NR4A3 PRKD1 PTPRN SFRP1				
GO_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY																															AGT CCDC88A																													AGT CCDC88A														
GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION					BAIAP3 CDK5R1 CORO2B CSF1R GCK TP73			OR51E2 PTP4A3																	ADORA2A CDK5R1																BAIAP3 CDK5R1 CORO2B CSF1R DRD2 GHRL ISL1 OR51E2 PTP4A3 RFX6 TP73		CDK5R1 CORO2B CSF1R RFX6 TP73										ADORA2A OR51E2 RFX6								ISL1 OR51E2		ADORA2A BAIAP3 BCL2 CDK5R1 CORO2B CSF1R GCK GHRL ISL1 RFX6 TP73											
GO_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL			RGS4 STX1A													RGS4 STX1A	RGS4 STX1A																RGS4 STX1A	RGS4 STX1A							RGS4 STX1A																																	
GO_POSITIVE_REGULATION_OF_EXOCYTOSIS		CACNA1H STXBP1		CADPS CDK5R2 STXBP1	CADPS CDK5R2 STXBP1								CACNB2 CDK5R2 STXBP1			CACNB2 CDK5R2 CNR1 STX1A											STX1A STXBP1					GATA2 SYT4			CACNB2 CNR1	CACNA1H CADPS CDK5R2 CNR1	CACNA1H CADPS CDK5R2 CNR1 GATA2 STX1A	GATA2 SYT4	CACNA1H CADPS STXBP1	CADPS STXBP1					CACNA1H CADPS STX1A STXBP1		CACNA1H CADPS CDK5R2			CACNA1H CDK5R2				CACNA1H CACNB2 CADPS CDK5R2		CACNB2 GATA2 SYT4							CADPS CDK5R2 CNR1 STX1A					CACNB2 STXBP1		CDK5R2 CNR1 STXBP1				
GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY																AGT RET SFRP1																							AGT RET																																	AGT RET SFRP1		
GO_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION																																																																						SFRP1 TPH1				
GO_POSITIVE_REGULATION_OF_FEEDING_BEHAVIOR															GHRL NR4A3	GHRL NR4A3	GHRL NR4A3			GHRL NR4A3																					GHRL NR4A3													GHRL NR4A3									GHRL NR4A3											
GO_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION			PAK3 SLC8A1																																		PAK3 SLC8A1				PAK3 SLC8A1																																	
GO_POSITIVE_REGULATION_OF_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION																																									GHRL KIT																						GHRL KIT											
GO_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION				TP73 TTBK1																														MDK NKX2-2 TTBK1			MDK TP73 TTBK1		MDK NKX2-2 TP73		MDK TP73 TTBK1				MDK TP73 TTBK1		NKX2-2 TTBK1	MDK TP73 TTBK1	TP73 TTBK1										MDK TP73 TTBK1				MDK TP73 TTBK1		TP73 TTBK1									
GO_POSITIVE_REGULATION_OF_GLIOGENESIS																		PRKCH TTBK1																MDK NKX2-2 PRKCH TTBK1					MDK NKX2-2 TP73		MDK TP73 TTBK1	PRKCH TTBK1			MDK TP73 TTBK1			MDK TP73 TTBK1	PRKCH TP73 TTBK1			MDK PRKCH		NKX2-2 PRKCH TP73			MDK PRKCH TTBK1	PRKCH TP73 TTBK1					MDK PRKCH TP73 TTBK1	PRKCH TTBK1	TP73 TTBK1									PRKCH TTBK1
GO_POSITIVE_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY			RGS9 UNC13A														RGS9 UNC13A																								CACNG4 RGS9		RGS9 UNC13A		RGS9 UNC13A									CACNG4 RGS9			CACNG4 RGS9						CACNG4 RGS9 UNC13A											
GO_POSITIVE_REGULATION_OF_GLUTAMATE_SECRETION																																																										ADORA2A STXBP1																
GO_POSITIVE_REGULATION_OF_GROWTH		BASP1 CSH2 FGF9 RNF157 SPTBN4									CSH1 CSH2			ARX CSH2 GHRL RNF157 SPTBN4		ARX BASP1 DLL1 GHRL ISLR2 MAP1B PROX1 RASAL1 SFRP1 SPTBN4	BASP1 BCL2 CSH1 DRD2 FGF9 GHRL PROX1 RASAL1 RNF157 SFRP1 UNC13A	BASP1 CSH1 DRD2 FGF9 GHRL RNF157	BASP1 BCL2 CSH1 CSH2 FGF9 RNF157	BASP1 BCL2 GHRL PROX1 RASAL1 RNF157 SPTBN4											ARX BASP1 FGF9 SPTBN4 SYT4	ARX SYT4	ARX BASP1 BCL2 DRD2 FGF9 RASAL1 RNF157 SFRP1 SPTBN4	BCL2 CSH2 DLL1 DRD2 FGF9 RASAL1 RNF157 SFRP1			BASP1 BCL2 DLL1 FGF9 PROX1 RASAL1 RNF157 SFRP1	ARX SYT4 UNC13A			BASP1 DRD2 FGF9 GHRL ISLR2 PROX1 SPTBN4			ARX CSH2 UNC13A	BASP1 BCL2 DRD2 ISLR2 MAP1B PROX1 RASAL1 RNF157 SPTBN4 UNC13A	BASP1 BCL2 DRD2 FGF9 SPTBN4		BASP1 BCL2 DLL1 DRD2 FGF9 ISLR2 PROX1 RASAL1 RNF157 SPTBN4	BASP1 DLL1 RASAL1 RNF157 SFRP1 SPTBN4					BASP1 DLL1 GHRL MAP1B RASAL1 RNF157 SFRP1 SPTBN4	CSH1 CSH2	ARX CSH2 SYT4 UNC13A	BASP1 DRD2 FGF9 ISLR2 RASAL1 RNF157 SPTBN4		BASP1 BCL2 CSH1 DLL1 DRD2 FGF9 MAP1B PROX1 RASAL1 RNF157 SPTBN4				BCL2 CSH1 DLL1 GHRL ISLR2 RASAL1 RNF157 UNC13A							BCL2 DLL1 SFRP1 SPTBN4				
GO_POSITIVE_REGULATION_OF_GROWTH_HORMONE_SECRETION																	DRD2 GHRL	DRD2 GHRL																							DRD2 GHRL																																	
GO_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY				DOCK4 RAP1GAP2 RASAL1 RGS5 RGS9 SGSM1										ARHGAP9 DOCK8 SGSM1 STARD8			RASAL1 RGS17 RGS4 RGS5 RGS9 SFRP1 SGSM1 STARD8 STXBP5L										RAP1GAP2 RASAL1 SGSM1 STXBP5L		DOCK8 RAP1GAP2 RASAL1 RGS17 SGSM1 STXBP5L														ARHGAP9 RAP1GAP2 RASAL1 RGS9 SGSM1 STARD8 VAV3						RAP1GAP2 RASAL1 RGS17 RGS4 SFRP1 SGSM1 STXBP5L VAV3					RAP1GAP2 RASAL1 RGS17 RGS5 RGS9 SFRP1 STARD8 STXBP5L VAV3														ARHGAP9 DOCK8 RGS9 SGSM1 STARD8		ARHGAP9 DOCK4 DOCK8 RAP1GAP2 RGS9 SFRP1 SGSM1 STXBP5L				
GO_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY			DRD2 TMOD2														DRD2 TMOD2	DRD2 TMOD2																		CHGA DRD2 TMOD2	CHGA TMOD2																				CHGA DRD2 TMOD2		CHGA DRD2 TMOD2															
GO_POSITIVE_REGULATION_OF_HEART_CONTRACTION													APLN GCH1		APLN RGS4 TACR3		APLN RGS4	APLN GCH1	APLN GCH1										APLN GCH1				APLN GCH1 RGS4				APLN CHGA GCH1				GCH1 RGS4 TACR3							APLN GCH1 RGS4	GCH1 RGS4 TACR3			APLN TACR3				CHGA TACR3			APLN CHGA GCH1 RGS4															
GO_POSITIVE_REGULATION_OF_HEART_GROWTH		BASP1 FGF9			BASP1 FGF9												BASP1 FGF9 PROX1	BASP1 FGF9	BASP1 FGF9												BASP1 FGF9						BASP1 FGF9 PROX1				BASP1 FGF9 PROX1					BASP1 FGF9	FGF9 PROX1	BASP1 FGF9 PROX1											BASP1 FGF9 PROX1															
GO_POSITIVE_REGULATION_OF_HEART_RATE															RGS4 TACR3																		GCH1 RGS4								GCH1 RGS4 TACR3							GCH1 RGS4	GCH1 RGS4 TACR3																									
GO_POSITIVE_REGULATION_OF_HEAT_GENERATION															APLN CNR1																					APLN CNR1	APLN CNR1																					APLN CNR1		APLN CNR1												APLN CNR1		
GO_POSITIVE_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY			CACNA2D1 FGF14												CACNA2D1 FGF14	CACNA2D1 CACNB2 FGF14																									CACNA2D1 FGF14					CACNA2D1 CACNB2	CACNA2D1 FGF14	CACNA2D1 FGF14			CACNA2D1 FGF14			CACNB2 FGF14					CACNA2D1 FGF14															
GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION			APLN BAIAP3 DRD2 ISL1 SPP1 UCN3											APLN GHRL	APLN BAIAP3 GCK GHRL ISL1 RFX6 SPP1 UCN3	BAIAP3 GCK GHRL ISL1 RFX6 SPP1 UCN3	APLN BAIAP3 DRD2 GHRL UCN3	APLN DRD2 GHRL	APLN BAIAP3 GCK	GCK GHRL ISL1 UCN3													APLN DRD2 GCK ISL1 UCN3	APLN BAIAP3 DRD2 ISL1 UCN3							BAIAP3 DRD2 GHRL ISL1 RFX6						APLN BAIAP3 UCN3	APLN DRD2 RFX6 SPP1										APLN BAIAP3 RFX6 UCN3	APLN BAIAP3 DRD2 ISL1 SPP1 UCN3	APLN DRD2 GCK ISL1 RFX6 SPP1 UCN3			BAIAP3 GCK GHRL ISL1 RFX6											
GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY																	EPHA4 FLT1 MAPK12 MYBPC3 RASAL1 RGS17 RGS4 RGS5 RGS9 ROBO1 SFRP1 SGSM1 STARD8 STXBP5L TTBK1																									EPHA4 RAP1GAP2 ROBO1 SGSM1 ST18 TTBK1							EPHA4 FLT1 RAP1GAP2 RASAL1 RGS17 RGS4 ROBO1 SFRP1 SGSM1 ST18 STXBP5L TTBK1 VAV3				DOCK4 KIT PRKD1									AVPR1B EPHA4 MYBPC3 PRKD1	AGT ARHGAP9 AVPR1B EPHA4 FLT1 KIT MAPK12 MYBPC3 PRKD1 RAP1GAP2 RASAL1 RGS17 RGS5 RGS9 ROBO1 SGSM1 STARD8 STXBP5L TTBK1 VAV3		AVPR1B EPHA4 MAPK12 RGS4 TTBK1					ARHGAP9 DOCK4 DOCK8 PRKD1 RAP1GAP2 RGS9 SFRP1 SGSM1 STXBP5L				PRKD1 RAP1GAP2 RASAL1 TTBK1
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS				FFAR2 NR4A3 RSAD2 STXBP1	FFAR2 NR4A3 RSAD2 STXBP1																																		NR4A3 RSAD2 SLC22A13 SPON2 STXBP1				FFAR2 NR4A3 RSAD2 SPON2																															
GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE																		C2CD4A FFAR2 TTBK1		AGT C2CD4A FFAR2 PDE2A TTBK1																	AGT C2CD4A CNR1 MDK PDE2A TTBK1								AGT C2CD4A MDK PDE2A TTBK1												C2CD4A MDK PDE2A SUCNR1 TTBK1			AGT CNR1 FFAR2 MDK PDE2A												AGT C2CD4A CNR1 MDK PDE2A		
GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION			BAIAP3 ISL1 UCN3	BAIAP3 GCK	BAIAP3 GCK										BAIAP3 GCK GHRL ISL1 RFX6 UCN3	BAIAP3 GCK GHRL ISL1 RFX6 UCN3	BAIAP3 GHRL UCN3			GCK GHRL ISL1 UCN3													GCK ISL1 UCN3	BAIAP3 ISL1 UCN3							BAIAP3 GHRL ISL1 RFX6						BAIAP3 UCN3							BAIAP3 GCK GHRL				BAIAP3 RFX6 UCN3		GCK ISL1 RFX6 UCN3			BAIAP3 GCK GHRL ISL1 RFX6											
